,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Anthony's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
698,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When Nietzsche Wept,"Yalom, Irvin D.",0060748125,9780060748128,0060748125,310        pp,4.36,"71,814",1992,"Jan 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 24, 2020","Jan 29, 2020","Oct 27, 2019",,Paperback,view,/book/show/21031.When_Nietzsche_Wept
699,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bell Jar,"Plath, Sylvia",,,,294        pp,4.05,"959,948",Jan 1963,2006,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Bell Jar by Sylvia Plath is by far the most depressing book I have ever read, even though it is very dark it is also really beatifully written, thThe Bell Jar by Sylvia Plath is by far the most depressing book I have ever read, even though it is very dark it is also really beatifully written, the prose is so beautiful one might think Plath was showing off. What an amazing talent she was, its sad that she ended her own life. I wish there was more Plath prose to read.There is something special about this book, definitely worthy a reread to increase the understanding of this masterful work....more",Notes are private!,0,12,1,"Jan 14, 2020","Jan 17, 2020","Oct 27, 2019",,Paperback,view (with text),/book/show/6514.The_Bell_Jar
700,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"""Surely You're Joking, Mr. Feynman!"": Adventures of a Curious Character","Feynman, Richard",0393355624,9780393355628,0393355624,400        pp,4.27,"201,214",1985,"Feb 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 26, 2019",,Paperback,view,/book/show/35167685-surely-you-re-joking-mr-feynman
701,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Short History of Nearly Everything,"Bryson, Bill",076790818X,9780767908184,076790818X,544        pp,4.21,"386,049",2003,"Sep 14, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 26, 2019",,Paperback,view,/book/show/21.A_Short_History_of_Nearly_Everything
702,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Master and Margarita,"Bulgakov, Mikhail",,,B01DV1Y7D0,418        pp,4.29,"353,310",1967,1995,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Interesting story but Not as much as I expected.,Notes are private!,0,0,1,"Oct 25, 2019","Oct 29, 2019","Oct 24, 2019",,Kindle Edition,view (with text),/book/show/29875194-the-master-and-margarita
703,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wuthering Heights,"Brontë, Emily",,,,395        pp,3.89,"1,805,276",Dec 1847,"Jan 26, 2006",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I have no idea how anyone likes this book. Quite possibly one of the worst books I've ever read.I have no idea how anyone likes this book. Quite possibly one of the worst books I've ever read....more,Notes are private!,0,1,1,"Oct 15, 2019","Oct 26, 2019","Oct 15, 2019",,Paperback,view (with text),/book/show/298291.Wuthering_Heights
704,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Intelligence Trap: Revolutionise your Thinking and Make Wiser Decisions,"Robson, David*",1473669863,9781473669864,B07FM3LPPG,364        pp,4.03,"2,444",2019,"Mar 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 12, 2019",,Kindle Edition,view,/book/show/43331875-the-intelligence-trap
705,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Talking to Strangers: What We Should Know About the People We Don’t Know,"Gladwell, Malcolm",0316478520,9780316478526,0316478520,388        pp,4.01,"294,227","Sep 10, 2019","Sep 10, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Gladwell is a brilliant writer with great insights to our most pressing social problems. Really worth a read or listen,Notes are private!,0,2,1,"Oct 06, 2019","Oct 15, 2019","Oct 06, 2019",,Hardcover,view (with text),/book/show/43848929-talking-to-strangers
706,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Cold Blood,"Capote, Truman",0679745580,9780679745587,0679745580,343        pp,4.09,"659,297","Jan 01, 1959","Feb 01, 1994",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Forget fiction, real life is spookier. A true crime masterpiece.",Notes are private!,0,1,1,"Sep 12, 2019","Sep 16, 2019","Sep 10, 2019",,Paperback,view (with text),/book/show/168642.In_Cold_Blood
707,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I'm Telling the Truth, but I'm Lying: Essays","Ikpi, Bassey*",0062894781,9780062894786,,257        pp,4.31,"3,840","Aug 06, 2019","Aug 20, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 08, 2019",,Paperback,view,/book/show/40390773-i-m-telling-the-truth-but-i-m-lying
708,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Light We Cannot See,"Doerr, Anthony*",,,B00DPM7TIG,552        pp,4.32,"1,661,151","May 06, 2014","May 06, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Open your eyes and see what you can with them before they close forever""""Open your eyes and see what you can with them before they close forever""...more",Notes are private!,0,0,1,"Sep 08, 2019","Sep 12, 2019","Sep 01, 2019",,Kindle Edition,view (with text),/book/show/19398490-all-the-light-we-cannot-see
709,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hitchhiker’s Guide to the Galaxy        (The Hitchhiker's Guide to the Galaxy, #1)","Adams, Douglas",,,,193        pp,4.23,"1,840,820","Oct 12, 1979","Jun 23, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I guess this wasn't for me. The Sci-Fi elements in it left me unimpressed.I guess this wasn't for me. The Sci-Fi elements in it left me unimpressed....more,Notes are private!,0,1,1,"Feb 27, 2020","Mar 02, 2020","Sep 01, 2019",,Paperback,view (with text),/book/show/386162.The_Hitchhiker_s_Guide_to_the_Galaxy
710,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Being and Nothingness: The Principal Text of Modern Existentialism,"Sartre, Jean-Paul",1982105453,9781982105457,1982105453,928        pp,3.99,"31,645",1943,"Sep 07, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Oct 16, 2021","Dec 15, 2021","Aug 30, 2019",,Paperback,view,/book/show/39831842-being-and-nothingness
711,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Day in the Life of Ivan Denisovich,"Solzhenitsyn, Aleksandr",,,B00BMKMK3M,209        pp,3.98,"114,372","Nov 01, 1962","Mar 16, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Mar 02, 2020","Mar 03, 2020","Aug 25, 2019",,Kindle Edition,view,/book/show/18905695-one-day-in-the-life-of-ivan-denisovich
712,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fathers and Sons,"Turgenev, Ivan",0451529693,9780451529695,0451529693,244        pp,3.99,"89,421",Feb 1862,"Feb 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Sep 17, 2019","Sep 23, 2019","Aug 25, 2019",,Mass Market Paperback,view,/book/show/19117.Fathers_and_Sons
713,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Disgrace,"Coetzee, J.M.",,,,221        pp,3.85,"106,323",1999,"Jan 03, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Dec 05, 2019","Dec 07, 2019","Aug 25, 2019",,Kindle Edition,view,/book/show/32867213-disgrace
714,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Notes from Underground,"Dostoevsky, Fyodor",067973452X,9780679734529,067973452X,136        pp,4.18,"160,741",1864,Sep 1994,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’m a lot like the narrator in the story, but you wouldn’t know it. Well, maybe you would, and even if you did, you’d be wrong because I lied.",Notes are private!,0,4,1,"Aug 22, 2019","Aug 25, 2019","Aug 21, 2019",,Paperback,view (with text),/book/show/49455.Notes_from_Underground
715,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Picture of Dorian Gray,"Wilde, Oscar",,,,272        pp,4.12,"1,534,699",Jun 1890,"Jun 01, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""The books that people say immoral are those who reveal to people their shame""- Oscar WildeThis is a strange and fascinating book, written in prose i ""The books that people say immoral are those who reveal to people their shame""- Oscar WildeThis is a strange and fascinating book, written in prose is so eloquent. It's almost like reading poetry. In short, Oscar's wit is unmatched.I loved the story, its memorable characters and their wits. It is interesting to consider just how bad a person would be if they thought there were no consequences on their actions. It’s equally interesting to think about how people think about immortality and how much good looks get you out of trouble. It is not the events that really mattered to me in the narration but the moral, social, philosophical and psychological commentary that was what really interested me. I found it extra meaningful in this age of the selfies. It makes one contemplate one's life in a different light.However, there long pages of narrative that can become rather tedious. That was really my only issue with the book.It's one of the best books that I've read this year....more",Notes are private!,0,2,1,"Dec 10, 2019","Dec 13, 2019","Aug 21, 2019",,Paperback,view (with text),/book/show/5297.The_Picture_of_Dorian_Gray
716,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bluest Eye,"Morrison, Toni",,,,216        pp,4.11,"252,631","Jun 01, 1970","Sep 06, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Just as smart, just as beautiful, just as sad, just as heart-rending.Rest easy Toni",Notes are private!,0,1,1,"Aug 25, 2019","Aug 26, 2019","Aug 21, 2019",,Paperback,view (with text),/book/show/11337.The_Bluest_Eye
717,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dream of a Ridiculous Man,"Dostoevsky, Fyodor",1419160222,9781419160226,1419160222,32        pp,4.02,"29,250",1877,"Jun 17, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 16, 2019","Aug 16, 2019","Aug 16, 2019",,Paperback,view,/book/show/329866.The_Dream_of_a_Ridiculous_Man
718,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Death of Ivan Ilych,"Tolstoy, Leo",1600964338,9781600964336,1600964338,86        pp,4.13,"163,930",1886,"Aug 03, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"After finishing this, i feel the meaninglessness of life having me want to be alone in a darkened room forever. Sad, but very great little book",Notes are private!,0,2,1,"Aug 17, 2019","Aug 17, 2019","Aug 13, 2019",,Paperback,view (with text),/book/show/18386.The_Death_of_Ivan_Ilych
719,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"My Sister, the Serial Killer","Braithwaite, Oyinkan*",0385544243,,B079WNMQ4V,228        pp,3.67,"293,684","Jul 17, 2018","Nov 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 10, 2019",,Kindle Edition,view,/book/show/39382379-my-sister-the-serial-killer
720,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Disquiet,"Pessoa, Fernando",0141183047,9780141183046,0141183047,544        pp,4.41,"30,711",1982,"Dec 31, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Frankly speaking, this book dethroned All of my previous favorite books, it stands alone now on top of the list and I sincerely believe it is the bestFrankly speaking, this book dethroned All of my previous favorite books, it stands alone now on top of the list and I sincerely believe it is the best piece of literature I have ever read. Work of a true genius, no any  can do it justice.PS. This book is to be savored at a leisurely pace....more",Notes are private!,0,15,1,"Sep 22, 2019","Oct 26, 2019","Aug 08, 2019",,Paperback,view (with text),/book/show/45974.The_Book_of_Disquiet
721,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Personal Matter,"Ōe, Kenzaburō",,,B005CAQ9J4,205        pp,3.90,"13,318",1964,unknown,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A book I'll never forget. RTCA book I'll never forget. RTC...more,Notes are private!,0,8,1,"Jun 04, 2021","Jun 12, 2021","Aug 08, 2019",,Kindle Edition,view (with text),/book/show/13013353-a-personal-matter
722,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Incognito: The Secret Lives of the Brain,"Eagleman, David*",0307377334,9780307377333,0307377334,290        pp,4.08,"32,473","May 31, 2011","May 31, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2019",,Hardcover,view,/book/show/9827912-incognito
723,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl with the Dragon Tattoo        (Millennium, #1)","Larsson, Stieg",,,,658        pp,4.17,"3,182,591",Aug 2005,"Sep 16, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 02, 2019","Sep 06, 2019","Aug 02, 2019",,Kindle Edition,view,/book/show/6599342-the-girl-with-the-dragon-tattoo
