,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,L.K.'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
549,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Prince of Tides,"Conroy, Pat",0553381547,9780553381542,0553381547,679        pp,4.25,"208,535",1986,"Oct 01, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Early in the narrative of the Prince of Tides, the mother of Pat Conroy's narrator takes her children to the pier to give them a gift, the gift of watEarly in the narrative of the Prince of Tides, the mother of Pat Conroy's narrator takes her children to the pier to give them a gift, the gift of watching the moon rise over the marsh water at the exact moment the sun is setting on the other side of the planet. Thus the author establishes that he's a good enough writer to describe a sunset. It ain't braggin' if it's true, and it's absolutely true that Pat Conroy is that good, and better.The Prince of Tides is a journey through one Southern family's dark mysteries and their love for and frustration with one another. Southern doesn't get more Gothic than life inside the Wingo household. With our narrator Tom as guide, we discover what really makes them tick, and it can be summed up in a single word: Callenwolde....more",Notes are private!,0,4,1,not set,"Sep 03, 2003","Feb 24, 2018",,Paperback,view (with text),/book/show/16735.The_Prince_of_Tides
550,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why They Run the Way They Do,"Perabo, Susan*",1476761434,9781476761435,1476761434,208        pp,4.08,359,"Feb 01, 2016","Feb 16, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 20, 2018",,Hardcover,view,/book/show/25814349-why-they-run-the-way-they-do
551,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Same Kind of Different as Me: A Modern-Day Slave, an International Art Dealer, and the Unlikely Woman Who Bound Them Together","Hall, Ron",0849900417,9780849900419,B001F7AXLS,237        pp,4.20,"89,924","Jan 01, 2006","Jan 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 20, 2018",,Hardcover,view,/book/show/104189.Same_Kind_of_Different_as_Me
552,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cowboys Are My Weakness,"Houston, Pam*",0393326357,9780393326352,0393326357,192        pp,4.08,"6,580",1992,"Jan 17, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2018",,Paperback,view,/book/show/126741.Cowboys_Are_My_Weakness
553,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wash,"Wrinkle, Margaret*",0802120660,9780802120663,0802120660,384        pp,3.64,"1,319","Feb 05, 2013","Feb 05, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2018",,Hardcover,view,/book/show/15814963-wash
554,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wonder,"Donoghue, Emma*",0316393878,9780316393874,0316393878,291        pp,3.64,"86,231","Sep 20, 2016","Sep 20, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2018",,Hardcover,view,/book/show/28449257-the-wonder
555,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Room,"Donoghue, Emma*",,,,321        pp,4.08,"803,853","Aug 20, 2010",Sep 2010,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Feb 19, 2018",,Hardcover,view,/book/show/7937843-room
556,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Outside, America: The Temporal Turn in Contemporary American Fiction","Fujii, Hikaru",1441161872,9781441161871,1441161872,160        pp,3.00,1,"Apr 25, 2013","Apr 25, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 18, 2018",,Hardcover,view,/book/show/17167368-outside-america
557,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Riding the Iron Rooster,"Theroux, Paul",0804104549,9780804104548,0804104549,464        pp,4.03,"9,182",1988,"Mar 28, 1989",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Feb 1990,"Feb 18, 2018",,Paperback,view,/book/show/130511.Riding_the_Iron_Rooster
558,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mosquito Coast,"Theroux, Paul",,,B002CMLR9C,384        pp,3.81,"12,732",1981,"Jun 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Dec 1984,"Feb 18, 2018",,Paperback,view,/book/show/130520.The_Mosquito_Coast
559,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Radiant Shimmering Light: A Novel,"Selecky, Sarah*",1443455687,9781443455688,,368        pp,3.17,"1,442",May 2018,"May 08, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2018",,ebook,view,/book/show/35657918-radiant-shimmering-light
560,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fair and Tender Ladies,"Smith, Lee",1449888518,9781449888510,,unknown,4.18,"7,693",1988,"Mar 28, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ivy Rowe is one of the great characters in American literature. She's smart, ambitious, and beautiful. She's feisty as all get out and liable to do anIvy Rowe is one of the great characters in American literature. She's smart, ambitious, and beautiful. She's feisty as all get out and liable to do anything, not to mention she's ruint. Ivy is a Virginia mountain girl through and through. We discover her story and the stories of those she loves and those she doesn't through the letters Ivy writes to family and friends over much of her life.The New York Times called ""Fair and Tender Ladies"" Lee Smith's most fully realized novel to date (1988), and they got that right. Not only is Ivy fully realized, but the people of the Appalachian Mountains and the changes that fell upon them during the 20th century are too. This is an under-read, must-read American classic, in my opinion, and more of Lee Smith's work has risen to the top of my to-read stack because of it. Thank you, Southern Literary Trail members, for introducing me to this novel. I listened to the Audible version, and Kate Forbes' narration was absolutely mesmerizing. I highly recommend this edition of the work. Ms. Forbes' narrates ""If the Creek Don't Rise"" too, which I'm adding to my Audible list....more",Notes are private!,0,7,1,"Mar 10, 2018","Apr 28, 2018","Feb 01, 2018",,Audiobook,view (with text),/book/show/16370866-fair-and-tender-ladies
561,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paris Trout,"Dexter, Pete",,,,306        pp,3.88,"6,853",1988,"Aug 01, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2018",,Paperback,view,/book/show/899813.Paris_Trout
562,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Amy and Isabelle,"Strout, Elizabeth*",0375705198,9780375705199,0375705198,304        pp,3.90,"27,840","Jul 01, 1998","Feb 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 27, 2018","Feb 28, 2018","Jan 27, 2018",,Paperback,view,/book/show/167216.Amy_and_Isabelle
563,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hateship, Friendship, Courtship, Loveship, Marriage: Stories","Munro, Alice",0375727434,9780375727436,0375727434,323        pp,4.04,"19,881","Sep 25, 2001","Oct 08, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2018",,Paperback,view,/book/show/111126.Hateship_Friendship_Courtship_Loveship_Marriage
564,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lay It on My Heart,"Pneuman, Angela*",015101258X,9780151012589,015101258X,288        pp,3.45,513,"Jan 01, 2014","Jul 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2018",,Paperback,view,/book/show/13202009-lay-it-on-my-heart
565,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Uncle Sam's Plantation: How Big Government Enslaves America's Poor and What We Can Do About It,"Parker, Star",0785262199,9780785262190,0785262199,240        pp,4.02,283,"Nov 20, 2003","Jan 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2018",,Hardcover,view,/book/show/840781.Uncle_Sam_s_Plantation
566,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Turtles All the Way Down,"Green, John*",0525555366,9780525555360,0525555366,290        pp,3.89,"564,602","Oct 10, 2017","Oct 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jan 07, 2018",,Hardcover,view,/book/show/35504431-turtles-all-the-way-down
567,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Women on the Porch,"Gordon, Caroline",1879941201,9781879941205,1879941201,300        pp,3.46,79,1943,"May 20, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2017",,Paperback,view,/book/show/1069695.The_Women_on_the_Porch
568,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Poet of Tolstoy Park,"Brewer, Sonny",0345476328,9780345476326,0345476328,304        pp,3.95,866,2005,"Mar 28, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 25, 2017",,Paperback,view,/book/show/12417.The_Poet_of_Tolstoy_Park
569,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Old Man's War        (Old Man's War, #1)","Scalzi, John*",0765348276,9780765348272,0765348276,355        pp,4.24,"196,827","Dec 27, 2005","Jan 15, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2017",,Mass Market Paperback,view,/book/show/51964.Old_Man_s_War
570,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Perspective: Who Tells the Story,"Castellani, Christopher*",155597726X,9781555977269,155597726X,160        pp,4.09,307,"Jan 05, 2016","Jan 05, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2017",,Paperback,view,/book/show/25664557-the-art-of-perspective
571,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Emotional Craft of Fiction: How to Write the Story Beneath the Surface,"Maass, Donald",1440348375,9781440348372,1440348375,224        pp,4.30,"2,303","Dec 30, 2016","Dec 30, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2017",,Paperback,view,/book/show/28915986-the-emotional-craft-of-fiction
572,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fahrenheit 451,"Bradbury, Ray",,,B00M4PXF6K,5        pp,3.97,"2,417,059","Oct 19, 1953","Oct 21, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2017",,Audible Audio,view,/book/show/23451688-fahrenheit-451
573,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shadow Country,"Matthiessen, Peter",,,,892        pp,4.07,"5,237",2008,"Apr 08, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2017",,Hardcover,view,/book/show/2253484.Shadow_Country
574,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Luminaries,"Catton, Eleanor",0316074314,9780316074315,0316074314,848        pp,3.74,"80,395","Aug 24, 2013","Oct 15, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2017",,Hardcover,view,/book/show/17333230-the-luminaries
575,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"This Is Your Brain on Joy: A Revolutionary Program For Balancing Mood, Restoring Brain HEalth, and Nurturing Spiritual Growth","Henslin, Earl",078522873X,9780785228738,078522873X,243        pp,4.10,219,2009,"Jan 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2017",,Hardcover,view,/book/show/3790001-this-is-your-brain-on-joy
576,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Light the Dark: Writers on Creativity, Inspiration, and the Artistic Process","Fassler, Joe*",0143130846,9780143130840,0143130846,334        pp,4.18,829,"Sep 26, 2017","Sep 26, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2017",,Paperback,view,/book/show/34043886-light-the-dark
577,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Gods,"Gaiman, Neil*",,,,635        pp,4.11,"925,164","Jun 19, 2001","Jun 21, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 02, 2017",,Kindle Edition,view,/book/show/30165203-american-gods
578,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Midnight at the Bright Ideas Bookstore,"Sullivan, Matthew J.*",1501116843,9781501116841,1501116843,328        pp,3.80,"36,647","Jun 13, 2017","Jun 13, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2017",,Hardcover,view,/book/show/32620349-midnight-at-the-bright-ideas-bookstore
