,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Jolynn's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tent,"Atwood, Margaret*",0385516681,9780385516686,0385516681,159        pp,3.68,"6,936","Mar 01, 2006","Jan 10, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 24, 2017",,Hardcover,view,/book/show/17646.The_Tent
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hag-Seed,"Atwood, Margaret*",0804141290,9780804141291,0804141290,301        pp,3.81,"36,483","Oct 06, 2016","Oct 11, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 24, 2017",,Hardcover,view,/book/show/28588073-hag-seed
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Penelopiad,"Atwood, Margaret*",1841957178,9781841957173,1841957178,198        pp,3.72,"72,696","Oct 05, 2005","Oct 05, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2017",,Hardcover,view,/book/show/17645.The_Penelopiad
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wilderness Tips,"Atwood, Margaret*",0385491115,9780385491112,0385491115,228        pp,3.82,"9,218",1991,"Mar 16, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2017",,Paperback,view,/book/show/103162.Wilderness_Tips
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bell Jar,"Plath, Sylvia",0571200338,9780571200337,0571200338,257        pp,4.05,"960,004",Jan 1963,"Apr 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 06, 2023","Aug 15, 2023","Sep 17, 2017",,Mass Market Paperback,view,/book/show/599649.The_Bell_Jar
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Women's Room,"French, Marilyn",1860492827,9781860492822,1860492827,526        pp,3.98,"8,864","May 01, 1977","Jan 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 17, 2017",,Paperback,view,/book/show/46456.The_Women_s_Room
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"They Both Die at the End        (They Both Die at the End Series, 1)","Silvera, Adam*",0062457799,9780062457790,0062457799,389        pp,3.77,"740,592","Sep 05, 2017","Sep 05, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 17, 2017",,Hardcover,view,/book/show/33385229-they-both-die-at-the-end
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Goldfinch,"Tartt, Donna",0316055433,9780316055437,0316055433,771        pp,3.94,"925,136","Sep 23, 2013","Oct 22, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jan 21, 2018","Feb 12, 2018","Sep 17, 2017",,Hardcover,view,/book/show/17333223-the-goldfinch
396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wild: From Lost to Found on the Pacific Crest Trail,"Strayed, Cheryl*",0307592731,9780307592736,0307592731,315        pp,4.06,"796,761","Mar 20, 2012","Mar 20, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 17, 2017",,Hardcover,view,/book/show/12262741-wild
397,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Edible Woman,"Atwood, Margaret*",0771008848,9780771008849,0771008848,352        pp,3.69,"36,832","Dec 31, 1969","Oct 05, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 04, 2021","Sep 23, 2021","Sep 04, 2017",,Paperback,view,/book/show/9818505-the-edible-woman
398,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,CAT'S EYE.,"Atwood, Margaret*",0771008171,9780771008177,B001UFPWS4,421        pp,3.94,"68,282",Sep 1988,"Jan 01, 1988",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 12, 2022","Aug 29, 2022","Sep 04, 2017",,Paperback,view,/book/show/17651.CAT_S_EYE_
399,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life Before Man,"Atwood, Margaret*",0553377825,9780553377828,0553377825,351        pp,3.39,"7,800","Sep 29, 1979","Dec 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 03, 2017","Sep 27, 2017","Sep 03, 2017",,Paperback,view,/book/show/1379820.Life_Before_Man
400,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alias Grace,"Atwood, Margaret*",0385475713,9780385475716,0385475713,468        pp,4.04,"143,538","Sep 07, 1996",Dec 1996,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 03, 2017",,Hardcover,view,/book/show/72579.Alias_Grace
401,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sunshine Sketches of a Little Town,"Leacock, Stephen",162636172X,9781626361720,162636172X,288        pp,3.73,"3,672",1912,"Oct 15, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 29, 2017",,Hardcover,view,/book/show/17593262-sunshine-sketches-of-a-little-town
402,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Exit, Pursued by a Bear","Johnston, E.K.*",,,,243        pp,3.91,"12,109","Mar 15, 2016","Mar 15, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 29, 2017",,Hardcover,view,/book/show/25528801-exit-pursued-by-a-bear
403,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dear Ijeawele, or A Feminist Manifesto in Fifteen Suggestions","Adichie, Chimamanda Ngozi",,,,63        pp,4.51,"82,005","Mar 07, 2017","Mar 07, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 23, 2018","Jan 23, 2018","Aug 22, 2017",,Hardcover,view,/book/show/33585392-dear-ijeawele-or-a-feminist-manifesto-in-fifteen-suggestions
404,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Joy of Music,"Bernstein, Leonard",1574671049,9781574671049,1574671049,320        pp,4.18,"2,028",1959,"Dec 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2017",,Paperback,view,/book/show/117454.The_Joy_of_Music
405,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hate U Give        (The Hate U Give, #1)","Thomas, Angie*",,,0062498533,454        pp,4.47,"897,573","Feb 28, 2017","Feb 28, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 28, 2018","Oct 02, 2018","Aug 07, 2017",,Hardcover,view,/book/show/32075671-the-hate-u-give
406,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Girl, Interrupted","Kaysen, Susanna",0679746048,9780679746041,0679746048,169        pp,3.93,"244,114",1993,"Apr 19, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 31, 2017",,Paperback,view,/book/show/68783.Girl_Interrupted
407,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fierce Kingdom: A Novel,"Phillips, Gin*",0735273197,9780735273191,0735273197,275        pp,3.53,"23,598","Jul 25, 2017","Jul 04, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 31, 2017","Sep 03, 2017","Jul 23, 2017",,Paperback,view,/book/show/34069060-fierce-kingdom
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Animal Farm,"Orwell, George",,,,122        pp,3.99,"3,883,758","Aug 17, 1945","May 06, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 23, 2017","Jul 25, 2017","Jul 23, 2017",,Paperback,view,/book/show/7613.Animal_Farm
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,"Sacks, Oliver",,,,243        pp,4.06,"221,583",1985,"Apr 02, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 17, 2017",,Paperback,view,/book/show/63697.The_Man_Who_Mistook_His_Wife_for_a_Hat_and_Other_Clinical_Tales
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bad Girls Throughout History: 100 Remarkable Women Who Changed the World,"Shen, Ann*",1452153930,9781452153933,1452153930,224        pp,4.04,"5,064","Sep 06, 2016","Sep 06, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 17, 2017",,Hardcover,view,/book/show/28645694-bad-girls-throughout-history
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Princess Saves Herself in This One        (Women Are Some Kind of Magic, #1)","Lovelace, Amanda",1532913680,9781532913686,1532913680,156        pp,3.83,"140,426","Apr 23, 2016","Apr 23, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 17, 2017",,Paperback,view,/book/show/30075802-the-princess-saves-herself-in-this-one
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Negroes,"Hill, Lawrence",1554681561,9781554681563,1554681561,487        pp,4.46,"86,781","Jan 18, 2007","Jan 18, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 17, 2017",,Paperback,view,/book/show/2088385.The_Book_of_Negroes
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fifth Letter,"Moriarty, Nicola*",1405927070,9781405937252,1405927070,368        pp,3.48,"11,540","Jan 24, 2017","Feb 08, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 17, 2017",,Paperback,view,/book/show/32599703-the-fifth-letter
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thirteen Reasons Why,"Asher, Jay*",1595147888,9781595147882,1595147888,352        pp,3.85,"970,301","Oct 18, 2007","Dec 27, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 17, 2017",,Hardcover,view,/book/show/29844228-thirteen-reasons-why
415,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gone: A Girl, a Violin, a Life Unstrung","Kym, Min",0451496078,9780451496072,0451496078,227        pp,3.91,"1,615","Apr 06, 2017","Apr 25, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 17, 2017",,Hardcover,view,/book/show/31394687-gone
416,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Colorless Tsukuru Tazaki and His Years of Pilgrimage,"Murakami, Haruki",0385352107,9780385352109,0385352107,386        pp,3.87,"179,452","Apr 12, 2013","Aug 12, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 17, 2017","Jul 22, 2017","Jul 17, 2017",,Hardcover,view,/book/show/19288239-colorless-tsukuru-tazaki-and-his-years-of-pilgrimage
417,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Absolutely on Music: Conversations with Seiji Ozawa,"Murakami, Haruki",1846559197,9781846559198,1846559197,272        pp,3.89,"5,981","Nov 30, 2011","Sep 01, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 17, 2017",,Paperback,view,/book/show/28092838-absolutely-on-music
418,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Do Not Say We Have Nothing,"Thien, Madeleine",039360988X,9780393609882,039360988X,474        pp,3.92,"22,445","May 31, 2016","Oct 11, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 17, 2017",,Hardcover,view,/book/show/31549906-do-not-say-we-have-nothing
419,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Should All Be Feminists,"Adichie, Chimamanda Ngozi",,,B00L0F01NK,65        pp,4.40,"292,634",2012,"Jul 29, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 23, 2017","Oct 23, 2017","Jul 17, 2017",,Kindle Edition,view,/book/show/22738563-we-should-all-be-feminists
420,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Song,"Sparks, Nicholas*",0446547565,9780446547567,B0046NN9AU,390        pp,4.16,"554,556","Sep 08, 2008","Jan 01, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 17, 2017",,Paperback,view,/book/show/6400090-the-last-song
421,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fifty Shades of Grey        (Fifty Shades, #1)","James, E.L.*",1612130291,9781612130293,,356        pp,3.66,"2,607,118","May 25, 2011","May 25, 2011",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 17, 2017",,Paperback,view,/book/show/10818853-fifty-shades-of-grey
422,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life of Pi,"Martel, Yann",0770430074,9780770430078,0770430074,460        pp,3.94,"1,623,965","Sep 11, 2001","Aug 29, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 17, 2017",,Paperback,view,/book/show/4214.Life_of_Pi
423,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Not My Father's Son,"Cumming, Alan",0062225073,9780062225078,0062225073,292        pp,4.04,"44,404","Oct 01, 2014","May 05, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 17, 2017",,Paperback,view,/book/show/22934446-not-my-father-s-son
424,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What I Talk About When I Talk About Running,"Murakami, Haruki",0307269191,9780307269195,0307269191,188        pp,3.87,"167,208","Oct 15, 2007","Jul 29, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 17, 2017",,Hardcover,view,/book/show/2195464.What_I_Talk_About_When_I_Talk_About_Running
425,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stranger in the Woods: The Extraordinary Story of the Last True Hermit,"Finkel, Michael*",1101924926,9781101924921,1101924926,225        pp,3.89,"74,795","Mar 07, 2017","Mar 07, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 17, 2017",,Audio CD,view,/book/show/30687200-the-stranger-in-the-woods
426,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls, and Everything in Between","Graham, Lauren",0425285170,9780425285176,0425285170,205        pp,3.94,"135,314","Nov 29, 2016","Nov 29, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 17, 2017",,Hardcover,view,/book/show/30253864-talking-as-fast-as-i-can
427,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blind Assassin,"Atwood, Margaret*",0771008635,9780771008634,0771008635,536        pp,3.96,"155,483",Sep 2000,"Jan 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Mar 21, 2022","Apr 29, 2022","Jul 17, 2017",,Hardcover,view,/book/show/817599.The_Blind_Assassin
428,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Oryx and Crake        (MaddAddam, #1)","Atwood, Margaret*",,,B00BG7FJFC,389        pp,4.01,"266,505","Apr 22, 2003","Mar 30, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 17, 2017",,Paperback,view,/book/show/46756.Oryx_and_Crake
429,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Outsiders,"Hinton, S.E.*",,,,208        pp,4.13,"1,337,365","Apr 24, 1967","Sep 01, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 17, 2017",,Mass Market Paperback,view,/book/show/231804.The_Outsiders
