,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Lavinia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mayflies,"O'Hagan, Andrew",0571273688,9780571273683,0571273688,288        pp,3.96,"18,191",Sep 2020,Sep 2020,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was just lovely, tender and evocative, a story of a friendship I’ll never have. While I liked the first part for the ‘80s references (I’ve statedThis was just lovely, tender and evocative, a story of a friendship I’ll never have. While I liked the first part for the ‘80s references (I’ve stated this before and I’ll do it again if necessary: 1986 was a perfect year, with respect to music and film), and loved its dynamics and urgency, I had problems distinguishing between the guys. Apart from Tully and Jimmy, I couldn’t tell who’s who, I can’t even remember their names, and it’s such a pity, because books focused on groups of friends are one of my favourite things to read. The second part, though a bit too sentimental at the beginning, grew on me little by little. It makes you face things you might think are too far or too unlikely to happen to you, and I have to admit, I wept a couple of times. And deep down in my heart, I hope they played ""The Whole of the Moon"" at Tully and Anna's wedding.This book is filled to the brim with music, film and books references. If you’re a sucker for them, it might be for you. Also, someone should turn it into a film. Oh, and now I’m slightly obsessed with the illustrations from ""Ephemeri vita"", and I need to browse a copy asap. ...more",Notes are private!,0,17,1,"Sep 15, 2020","Sep 18, 2020","Sep 15, 2020",,Hardcover,view (with text),/book/show/50162215-mayflies
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Modern Art Cookbook,"Caws, Mary Ann",1780231741,9781780231747,1780231741,300        pp,4.19,32,"Oct 15, 2013","Oct 15, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Mar 06, 2020","Sep 06, 2020","Sep 06, 2020",,Hardcover,view,/book/show/17674062-the-modern-art-cookbook
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Opere III: Zmeura de câmpie,"Nedelciu, Mircea",,,,248        pp,3.60,283,1984,Nov 2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Aug 30, 2020","Sep 07, 2020","Aug 30, 2020",,Paperback,view,/book/show/27856288-opere-iii
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Thousand Ships,"Haynes, Natalie*",1509836195,9781509836192,1509836195,348        pp,4.08,"68,792","May 02, 2019","May 02, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love Natalie as a classicist and comedian—if you're into classics please look for her conferences and radio shows, as well as her newest series, OviI love Natalie as a classicist and comedian—if you're into classics please look for her conferences and radio shows, as well as her newest series, Ovid not Covid, on her Facebook page or Youtube–however this book wasn't for me, unfortunately. There are certain passages that I loved (Cassandra, Calliope, for sure, the meeting between Odysseus and Hecabe as well) while others I just couldn't stand (as much as I'd love a letter-style retelling from Penelope as an angry / desperate wife, having her tell the Odyssey in letters addressed to a wandering Odysseus is not only superfluous, but weird as sh*t). Whatever, Natalie has a nonfiction book coming this autumn. Am I excited? Yes....more",Notes are private!,0,7,1,"Aug 29, 2020","Sep 04, 2020","Aug 29, 2020",,Hardcover,view (with text),/book/show/42595255-a-thousand-ships
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Physics of Sorrow,"Gospodinov, Georgi",194095309X,9781940953090,194095309X,287        pp,4.07,"9,826",2011,"Apr 14, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 29, 2020",,Paperback,view,/book/show/23129709-the-physics-of-sorrow
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Toţi copiii librăresei,"Niculescu, Veronica D.",,9789734680375,9734680374,340        pp,4.17,362,Jan 2020,"Dec 15, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"(3.5*) A fost prima mea întîlnire cu VDN și recunosc că m-a impresionat plăcut, deși nu revoluționează proza contemporană prin nimic. Aș zice că are o(3.5*) A fost prima mea întîlnire cu VDN și recunosc că m-a impresionat plăcut, deși nu revoluționează proza contemporană prin nimic. Aș zice că are o scriitură feminină, dacă nu cumva adjectivul ăsta e perceput ca jignitor în ziua de azi, cînd trebuie să fii doar scriitor și atît. Dar n-ai cum să treci peste feminitatea din proza ei, care, admit, nu știu dacă reiese și din celelalte cărți ale ei, dar sînt gata să pariez că da. Am avut de cîrcotit la unele detalii (cum ar fi faptul că îngrămădește în carte absolut toate clișeele comuniste posibile), și mi s-a părut uneori că niște chestii ce țin de intrigă nu prea se pupă, dar per total avem un roman bun, care curge, și deși are loc în vremuri grele, și eroina dă de greu, (ca la mate în cîntecul Stelei Enache, ca să fim din poveste), nu e deloc încrîncenat, ba, dimpotrivă, are în el o undă de seninătate & melancolie, care poate ține de vremurile pe care unii le-am trăit, dar poate e doar scritura ei, și-am filtrat-o și eu cum m-am priceput....more",Notes are private!,0,23,1,"Aug 26, 2020","Aug 28, 2020","Aug 28, 2020",,,view (with text),/book/show/49245420-to-i-copiii-libr-resei
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Portretul lui M,"Călinescu, Matei",9735053837,9789735053833,,256        pp,4.36,179,2003,Aug 2016,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dincolo de toată durerea și sensibilitatea inerente unei astfel de cărți confesiv-terapeutice, cartea e o excelentă (mini) istorie a autismului, cu oaDincolo de toată durerea și sensibilitatea inerente unei astfel de cărți confesiv-terapeutice, cartea e o excelentă (mini) istorie a autismului, cu oarecare accent pe Asperger. Călinescu disecă și explică multe dintre teoriile existente la momentul diagnosticării lui M (începtului anilor 80) și tot ce a apărut relevant ulterior....more",Notes are private!,0,21,1,"Aug 22, 2020","Aug 26, 2020","Aug 22, 2020",,ebook,view (with text),/book/show/41284541-portretul-lui-m
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tonomatul: povestiri,Panțu Andrei*,9735065525,,,248        pp,3.91,95,Sep 2019,Sep 2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Fără steluțe, că nu mi se pare fair față de carte și autor să judec un volum de proză stranie / fantastică doar pentru că n-am eu apetență pentru gen.Fără steluțe, că nu mi se pare fair față de carte și autor să judec un volum de proză stranie / fantastică doar pentru că n-am eu apetență pentru gen. De plăcut mi-au plăcut vreo două povestiri, așa ca idee, de citit le-am citit pe toate, deși pe unele abia le-am tolerat. Dar recunosc că mi-ar plăcea să mă înghită odată un tonomat într-o piesă, tre’ să mi-aleg care. Lăsînd tematica la o parte, citind volumul ăsta mi-am dat seama că n-aș putea avea vreodată prieteni (cu ambiții de) scriitori, că nu prea am abilități din astea încurajatoare, eu sînt genul ăla nașpa de cititor care observă anacronismele (din chiar povestirea care dă titlul volumului) și că oricine spune „cerul scăldat într-o lumină nesfîrșită” și nu e Ionel Teodoreanu în 1930, trebuie amendat de urgență.Altfel, bravo lui Andrei că și-a găsit o nișă a lui, îi doresc să persevereze și să-și șlefuiască scrisul....more",Notes are private!,0,6,1,"Aug 11, 2020","Aug 16, 2020","Aug 11, 2020",,Paperback,view (with text),/book/show/51883332-tonomatul
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chira Chiralina,"Istrati, Panait",9735045753,9789735045753,9735045753,200        pp,4.10,"2,010",1923,Sep 2014,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"(3.5*) Senzorială și senzuală, hedonistă pînă la Stambul și-napoi, featuring cafele, narghilele și salep. În cazul meu s-a lăsat cu o cină pseudo-grec(3.5*) Senzorială și senzuală, hedonistă pînă la Stambul și-napoi, featuring cafele, narghilele și salep. În cazul meu s-a lăsat cu o cină pseudo-grecească, atît s-a putut.Marele merit al lui Istrati e de a fi recreat și păstrat un timp și-o atmosferă de poveste. Un vagabond....more",Notes are private!,0,21,1,"Aug 05, 2020","Aug 07, 2020","Aug 05, 2020",,Paperback,view (with text),/book/show/23153120-chira-chiralina
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grove,"Kinsky, Esther",1913097285,9781913097288,1913097285,280        pp,3.49,305,2018,"Apr 15, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2020",,Paperback,view,/book/show/49449761-grove
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quartet in Autumn,"Pym, Barbara",,,B00XUELE8K,194        pp,3.90,"5,166","Sep 01, 1977","Oct 08, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Oh, I love myself some Barbara Pym every now and then. ❤️",Notes are private!,0,6,1,Aug 2020,"Aug 03, 2020","Aug 01, 2020",,Kindle Edition,view (with text),/book/show/26172732-quartet-in-autumn
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gould's Book of Fish,"Flanagan, Richard",1784702897,9781784702892,1784702897,480        pp,3.70,"5,441",Jun 1997,"May 26, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’m giving up on this almost halfway through it.I love an atmospheric book, I love art, I like experimental writing & can definitely appreciate descriI’m giving up on this almost halfway through it.I love an atmospheric book, I love art, I like experimental writing & can definitely appreciate descriptive language, I enjoy historical fiction, and I’m all for an unreliable narrator. But I can’t with this one, it doesn’t engage me in the slightest. There are other books out there....more",Notes are private!,0,5,1,"Jul 27, 2020","Jul 31, 2020","Jul 27, 2020",,Paperback,view (with text),/book/show/26046359-gould-s-book-of-fish
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Apeirogon,"McCann, Colum*",,,B07T3XGLW1,480        pp,4.25,"21,706","Feb 25, 2020","Feb 25, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 26, 2020",,Kindle Edition,view,/book/show/50024187-apeirogon
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alias Grace,"Atwood, Margaret*",,,,482        pp,4.04,"143,541","Sep 07, 1996","Jun 08, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Jul 18, 2020","Jul 26, 2020","Jul 26, 2020",,Kindle Edition,view,/book/show/12360070-alias-grace
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Giovanni’s Room,"Baldwin, James",,,,159        pp,4.32,"156,583","Jan 01, 1956",Jun 2000,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 20, 2020",,Paperback,view,/book/show/38462.Giovanni_s_Room
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Happens at Night,"Cameron, Peter",1948226960,9781948226967,1948226960,320        pp,3.55,"2,368","Aug 04, 2020","Aug 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 16, 2020",,Hardcover,view,/book/show/50698585-what-happens-at-night
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,De polyglotta älskarna,"Wolff, Lina",,9789100156626,,294        pp,3.40,"4,142","Jul 29, 2016","Jul 29, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 04, 2022","Apr 16, 2022","Jul 15, 2020",,Hardcover,view,/book/show/31342551-de-polyglotta-lskarna
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything I Don't Remember,"Khemiri, Jonas Hassen",,,B0176M1AJ4,273        pp,3.73,"7,849",Aug 2015,"Jul 12, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,(3.5*),Notes are private!,0,5,1,"Jul 12, 2020","Jul 15, 2020","Jul 12, 2020",,Kindle Edition,view (with text),/book/show/28377709-everything-i-don-t-remember
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Woodcutters,"Bernhard, Thomas",0226043967,9780226043968,0226043967,188        pp,4.20,"6,530",1984,"Feb 15, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2020",,Paperback,view,/book/show/92576.Woodcutters
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Writers & Lovers,"King, Lily*",1529033098,,B07ZD1NCJQ,245        pp,4.02,"142,109","Mar 03, 2020","Mar 05, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"omg, yes. I so needed this read after months of serious and long reads. This book is not a stylistic revelation or anything of that sort, but it's so omg, yes. I so needed this read after months of serious and long reads. This book is not a stylistic revelation or anything of that sort, but it's so engaging and funny and honest, plus it discusses so many of my favourite topics, I basically raced through it....more",Notes are private!,0,17,1,"Jul 06, 2020","Jul 08, 2020","Jul 06, 2020",,Kindle Edition,view (with text),/book/show/49427327-writers-lovers
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Islands of Mercy,"Tremain, Rose",1784743313,9781784743314,1784743313,368        pp,3.70,"2,901",Sep 2020,"Sep 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 02, 2020",,Hardcover,view,/book/show/52544208-islands-of-mercy
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Woman in Arabia: The Writings of the Queen of the Desert,"Bell, Gertrude",0143107372,9780143107378,0143107372,320        pp,3.77,465,"Mar 31, 2015","Aug 11, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 02, 2020",,Paperback,view,/book/show/22571686-a-woman-in-arabia
