,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Fernando's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
518,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Longe do Abrigo,"Lodge, David",9724132765,9789724132761,9724132765,320        pp,3.78,888,1970,2003,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 31, 2021",,Paperback,view,/book/show/6052572-longe-do-abrigo
519,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Autor, Autor","Lodge, David",9724144437,9789724144436,B004ZKY6QU,426        pp,3.64,960,"Sep 02, 2004",Nov 2005,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 31, 2021",,Paperback,view,/book/show/6011130-autor-autor
520,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1Q84 - Livro 3        (1Q84 #3),"Murakami, Haruki",9724621081,9789724621081,9724621081,524        pp,3.92,"42,122",2010,"Sep 10, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 31, 2021",,Paperback,view,/book/show/15998292-1q84---livro-3
521,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1Q84 - Livro 2        (1Q84 #2),"Murakami, Haruki",9724620697,9789724620695,9724620697,436        pp,4.10,"33,128",May 2009,Jan 2012,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 31, 2021",,Paperback,view,/book/show/13516321-1q84---livro-2
522,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1Q84 - Livro 1        (1Q84 #1),"Murakami, Haruki",9724620530,9789724620534,9724620530,492        pp,4.02,"64,763","Aug 28, 2009",Nov 2011,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 31, 2021",,Paperback,view,/book/show/13023615-1q84---livro-1
523,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Sombra do Vento        (O Cemitério dos Livros Esquecidos, #1)","Ruiz Zafón, Carlos",9722032305,9789722032308,9722032305,507        pp,4.30,"635,447",May 2001,2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,2,not setnot set,"Jan 25, 2006not set","Jan 26, 2021",,Paperback,view,/book/show/6399928-a-sombra-do-vento
524,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Um Homem de Partes,"Lodge, David",9892321707,9789892321707,9892321707,592        pp,3.52,"1,082","Mar 31, 2011",2013,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,"Mar 14, 2013not set","Jan 26, 2021",,Paperback,view,/book/show/17402398-um-homem-de-partes
525,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gone, Baby, Gone        (Kenzie & Gennaro, #4)","Lehane, Dennis*",,9789727922116,,440        pp,4.15,"39,347","Jul 22, 1998",2008,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 09, 2008","Jan 26, 2021",,,view,/book/show/17237689-gone-baby-gone
526,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Um Homem Chamado Ove,"Backman, Fredrik*",9722358251,9789722358255,9722358251,312        pp,4.38,"1,031,694","Aug 27, 2012",May 2016,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Jul 16, 2016","Jan 26, 2021",,Paperback,view,/book/show/30140990-um-homem-chamado-ove
527,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Morrem Mais de Mágoa,"Bellow, Saul",,,,432        pp,3.71,"1,496","Jan 01, 1987",2010,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Um galardoado com o Prémio Nobel da Literatura revela neste livro o seu brilhantismo. As conversas entre tio e sobrinho são absolutamente divinais. UmUm galardoado com o Prémio Nobel da Literatura revela neste livro o seu brilhantismo. As conversas entre tio e sobrinho são absolutamente divinais. Um livro a não perder....more,Notes are private!,0,1,1,"Jan 30, 2021","Feb 04, 2021","Jan 24, 2021",,,view (with text),/book/show/8114748-morrem-mais-de-m-goa
528,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Conversas Entre Amigos,"Rooney, Sally*",9722362097,9789722362092,9722362097,288        pp,3.76,"474,042","May 25, 2017",Jun 2018,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 05, 2021","Feb 09, 2021","Jan 24, 2021",,Paperback,view,/book/show/40946085-conversas-entre-amigos
529,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Processo,"Kafka, Franz",9723829282,9789723829280,9723829282,256        pp,3.96,"325,630","Apr 26, 1925",Sep 2015,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Uma descida ao reino do absurdo. Impossível explicar o inexplicável!,Notes are private!,0,1,1,"Jan 27, 2021","Jan 30, 2021","Jan 24, 2021",,Paperback,view (with text),/book/show/27280054-o-processo
530,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Os Últimos Dias dos Nossos Pais,"Dicker, Joël",9898775092,9789898775092,9898775092,432        pp,3.83,"7,900",Jan 2011,"Oct 29, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Feb 09, 2021not set","Feb 14, 2021not set","Jan 24, 2021",,Paperback,view,/book/show/23434601-os-ltimos-dias-dos-nossos-pais
531,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Marca de Todas as Coisas,"Gilbert, Elizabeth*",9722528165,9789722528160,9722528165,624        pp,3.87,"116,444","Oct 01, 2013",Jun 2014,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,Jan 2021,"Jan 27, 2021","Jan 23, 2021",,Paperback,view,/book/show/22587958-a-marca-de-todas-as-coisas
532,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wolf Hall        (Thomas Cromwell, #1)","Mantel, Hilary",9722365762,9789722365765,9722365762,616        pp,3.90,"210,310","Apr 30, 2009",Sep 2020,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 04, 2021","Jan 15, 2021","Jan 04, 2021",,Paperback,view,/book/show/54879271-wolf-hall
533,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rainha vermelha,"Gómez-Jurado, Juan*",9897774203,9789897774201,B08HKQ8Z4B,433        pp,4.10,"52,033","Nov 08, 2018","Sep 02, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 16, 2021","Jan 20, 2021","Jan 02, 2021",,Kindle Edition,view,/book/show/55512346-rainha-vermelha
534,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Paciente Silenciosa,"Michaelides, Alex*",,,,336        pp,4.18,"2,167,171",2018,May 2019,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jan 21, 2021","Jan 23, 2021","Jan 02, 2021",,,view,/book/show/59045314-a-paciente-silenciosa
535,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Estrangeiro,"Camus, Albert",9723829231,9789723829235,9723829231,88        pp,4.02,"1,094,322","May 19, 1942",Nov 2019,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jan 15, 2021","Jan 15, 2021","Jan 02, 2021",,Paperback,view,/book/show/26049981-o-estrangeiro
536,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lionel Asbo,"Amis, Martin",9897220917,9789897220913,9897220917,320        pp,3.32,"4,477","Jun 07, 2012",Apr 2013,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 02, 2021",,Paperback,view,/book/show/37752561-lionel-asbo
537,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quichotte,"Rushdie, Salman",9722070789,9789722070782,9722070789,496        pp,3.81,"9,759","Aug 29, 2019",Sep 2020,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Jan 02, 2021","Jan 01, 2021",,Paperback,view,/book/show/55421791-quichotte
538,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Fiel Jardineiro,"le Carré, John",9722020854,9789722020855,9722020854,416        pp,3.82,"28,334","Jan 04, 2001",Nov 2001,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 29, 2020",,Paperback,view,/book/show/16029666-o-fiel-jardineiro
539,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A rainha do sul,"Pérez-Reverte, Arturo",9724135756,9789724135755,B004ZKO9JO,440        pp,3.95,"14,556",2002,2003,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 29, 2020",,capa mole,view,/book/show/3237325-a-rainha-do-sul
540,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eu Sou Charlotte Simmons,"Wolfe, Tom",9722031376,9789722031370,9722031376,656        pp,3.45,"27,692","Dec 09, 2004","Mar 31, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 29, 2020",,Paperback,view,/book/show/18041461-eu-sou-charlotte-simmons
541,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dispara, Eu Já Estou Morto","Navarro, Julia",9722529056,9789722529051,9722529056,840        pp,4.35,"15,868",2013,"Nov 14, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 29, 2020",,Paperback,view,/book/show/23439567-dispara-eu-j-estou-morto
542,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Pintassilgo,"Tartt, Donna",,,,896        pp,3.94,"925,176","Sep 23, 2013","Sep 03, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 29, 2020",,Paperback,view,/book/show/23125725-o-pintassilgo
543,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Um Gentleman em Moscovo,"Towles, Amor*",9722063863,9789722063869,9722063863,541        pp,4.33,"543,337","Sep 06, 2016",Feb 2018,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 28, 2020",,Hardcover,view,/book/show/38504913-um-gentleman-em-moscovo
544,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Objetos Cortantes,"Flynn, Gillian*",9722529897,9789722529891,9722529897,320        pp,4.02,"1,040,984","Sep 26, 2006",Jun 2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,not setnot set,"Dec 26, 2020",,Paperback,view,/book/show/25742626-objetos-cortantes
545,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cidade em Chamas,"Hallberg, Garth Risk",,9789724750453,9724750450,"1,024        pp",3.39,"14,961","Oct 13, 2015",Nov 2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 26, 2020",,Paperback,view,/book/show/27799039-cidade-em-chamas
546,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Homem de Giz,"Tudor, C.J.*",9896579938,9789896579937,9896579938,320        pp,3.71,"105,533",2018,"Jan 16, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 26, 2020",,Paperback,view,/book/show/37416796-o-homem-de-giz
547,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Labirinto dos Espíritos        (O Cemitério dos Livros Esquecidos #4),"Ruiz Zafón, Carlos",9896578494,9789896578497,9896578494,845        pp,4.53,"52,873","Nov 17, 2016","Nov 23, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,2,not setnot set,not setnot set,"Dec 26, 2020",,Hardcover,view,/book/show/32853127-o-labirinto-dos-esp-ritos
548,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Toda a Luz que Não Podemos Ver,"Doerr, Anthony*",9722355430,9789722355438,9722355430,520        pp,4.32,"1,661,399","May 06, 2014","May 06, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 23, 2020",,Paperback,view,/book/show/25458847-toda-a-luz-que-n-o-podemos-ver
549,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Liberdade,"Franzen, Jonathan",9722045253,9789722045254,9722045253,688        pp,3.78,"168,416","Aug 31, 2010",Apr 2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 23, 2020",,Paperback,view,/book/show/11285242-liberdade
550,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quando Ela Era Boa,"Roth, Philip",9722061550,9789722061551,9722061550,359        pp,3.60,"3,428",1966,Nov 2016,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 23, 2020",,Paperback,view,/book/show/33954298-quando-ela-era-boa
551,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,As Loucuras de Brooklyn,"Auster, Paul",9724146340,9789724146348,9724146340,300        pp,3.86,"28,355","Dec 27, 2005",Apr 2006,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 23, 2020",,Paperback,view,/book/show/7521328-as-loucuras-de-brooklyn
552,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A História de Uma Serva        (A História de Uma Serva, #1)","Atwood, Margaret*",9722525778,9789722525770,9722525778,352        pp,4.14,"2,046,901",1985,"Aug 02, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Dec 23, 2020",,Paperback,view,/book/show/18277263-a-hist-ria-de-uma-serva
553,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nada a Temer,"Barnes, Julian",9725649516,9789725649510,,287        pp,3.81,"4,628","Sep 02, 2008",May 2011,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,not setnot set,"Dec 23, 2020",,Paperback,view,/book/show/11456945-nada-a-temer
554,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Livro dos Baltimore        (Marcus Goldman #2),"Dicker, Joël",9896650675,9789896650674,9896650675,552        pp,4.12,"47,700","Sep 30, 2015","May 18, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 23, 2020",,Paperback,view,/book/show/30109089-o-livro-dos-baltimore
555,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Assim começa o mal,"Marías, Javier",989665008X,9789896650087,989665008X,536        pp,4.00,"3,126","Sep 23, 2014",Oct 2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 23, 2020",,Paperback,view,/book/show/27775891-assim-come-a-o-mal
556,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Americanah,"Adichie, Chimamanda Ngozi",9722052802,9789722052801,9722052802,714        pp,4.32,"371,116","May 14, 2013",Sep 2013,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 23, 2020",,Paperback,view,/book/show/18462227-americanah
557,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Os Irmãos Karamazov,"Dostoevsky, Fyodor",,,B07L6V1WPG,568        pp,4.37,"332,264",1880,"Dec 07, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,not set,not set,"Dec 23, 2020",,Kindle Edition,view,/book/show/43176794-os-irm-os-karamazov
