,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Paul's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
474,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paper Towns,"Green, John*",014241493X,9780142414934,B003F76HBG,305        pp,3.71,"1,357,517","Oct 16, 2008","Sep 22, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 19, 2013","May 25, 2013","May 19, 2013",,Paperback,view,/book/show/6442769-paper-towns
475,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Looking for Alaska,"Green, John*",,9781435249158,1435249151,221        pp,3.97,"1,599,199","Mar 03, 2005","Dec 28, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 17, 2013","May 20, 2013","May 17, 2013",,Paperback,view,/book/show/99561.Looking_for_Alaska
476,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mathematics Minus Fear: How to Make Math Fun and Beneficial to Your Everyday Life,"Potter, Lawrence",1605983764,9781605983769,1605983764,273        pp,2.75,59,"Feb 01, 2006","Sep 05, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A nice. solid, simple book that explains some basic concepts in math, such as arithmetic, algebra, and probability. Adding in some history and humor mA nice. solid, simple book that explains some basic concepts in math, such as arithmetic, algebra, and probability. Adding in some history and humor makes for a fun read....more",Notes are private!,0,0,1,not set,"Apr 10, 2013","Apr 02, 2013",,Hardcover,view (with text),/book/show/14458811-mathematics-minus-fear
477,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Other Wes Moore: One Name, Two Fates","Moore, Wes",0385528205,9780385528207,0385528205,250        pp,3.87,"51,715","Apr 27, 2010","Jan 11, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A fascinating idea of a book that nevertheless disappointed me.One Wes Moore is a Rhodes scholar, White House fellow, and a decorated military officerA fascinating idea of a book that nevertheless disappointed me.One Wes Moore is a Rhodes scholar, White House fellow, and a decorated military officer. The other is serving life without parole in a Maryland killing for participating in a robbery that lead to the death of a police officer.When the first Wes Moore read about the second, he was intrigued by their similarities. Both grew up poor in Baltimore during the 1980s and 1990s. Both were fatherless. Both grew about around drugs and crime, and participated in both. The first Wes Moore wanted to -- and eventually did -- meet and converse with the second Wes Moore.The book is about how their lives took different paths.But I had expected a book about their meetings, their discussions, their findings about each others. Instead, the book is dual and contrasting biographies about the two men. It tells those stories well, but we get little about the men's interacting with each other, how they dealt with each other, and the details of their long conversations in the prison meeting room. I know the first Wes Moore. I know the background of the second Wes Moore. But I don't know him. I want to....more",Notes are private!,0,0,1,"Mar 31, 2013",Apr 2013,"Mar 31, 2013",,Paperback,view (with text),/book/show/8377052-the-other-wes-moore
478,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hostile Witness        (Witness Series, #1)",Rebecca Forster*,,,,366        pp,3.85,"23,636","Feb 03, 2004","Nov 29, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Probably the best of the free books I've downloaded for my Kindle.A legal thriller about a young girl charged with murder and arson, defended by a forProbably the best of the free books I've downloaded for my Kindle.A legal thriller about a young girl charged with murder and arson, defended by a former friend of her mother. The story tell of the girl's history with the arson victim, and their joint families. It also tells of the attorney's fears and desire to live a quiet life away from the larger world, and hints at a case in her background that devastated her work and her life.Lots of plots details go unanswered, and lots of extraneous information comes in, raises questions, and then disappears. But not a bad read. I would give the author another chance....more",Notes are private!,0,0,1,not set,"Mar 23, 2013","Mar 31, 2013",,Kindle Edition,view (with text),/book/show/8593026-hostile-witness
479,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Fielding,"Harbach, Chad*",0316126691,9780316126694,0316126691,512        pp,3.99,"112,998","Sep 07, 2011","Sep 07, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a wonderful book that takes you in a number of directions before settling down to tell its story, then it grabs you and jerks you elsewhere asThis is a wonderful book that takes you in a number of directions before settling down to tell its story, then it grabs you and jerks you elsewhere as it continues. It does this several times, eventually presenting a full portrait of five people at the fictional Westish College.Henry Skrimshander is a savant at shortstop, naming his glove zero because that's how many errors he makes with it. Mike Schwartz is the Westish baseball star who finds Henry and persuades him to join his less-than-mediocre college team. Owen Dunne is Henry's gay roommate, who reads classics in the dugout during games. Guert Affenlight is the Melville scholar who is president of the college. His daughter, Pella Affenlight, comes in to escape her troubled marriage and reconnect with her dad.Their lives come together during Henry's years at Westish, in stories that stand on their own but join to make a compelling, intriguing plot. Well-drawn characters that you care about, in a well-written, well-scripted story that has you eager, yet anxious, to see what happens next, comprise a first-rate, first-time novel....more",Notes are private!,0,0,1,"Feb 19, 2013","Feb 19, 2013","Feb 19, 2013",,Hardcover,view (with text),/book/show/10996342-the-art-of-fielding
480,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flight Behavior,"Kingsolver, Barbara",0062124269,9780062124265,0062124269,436        pp,3.81,"94,488","Nov 01, 2012","Nov 06, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 15, 2013","Feb 02, 2013","Jan 15, 2013",,Hardcover,view,/book/show/13438524-flight-behavior
481,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen","McDougall, Christopher",,,,287        pp,4.30,"213,577","Apr 23, 2009","May 05, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,An excellent book. Well researched and well written. Great stories and great facts well combined and well told. It's no wonder it has become the bibleAn excellent book. Well researched and well written. Great stories and great facts well combined and well told. It's no wonder it has become the bible of the running community....more,Notes are private!,0,0,1,Jan 2013,"Jan 06, 2013","Jan 01, 2013",,Hardcover,view (with text),/book/show/6289283-born-to-run
482,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Universal Baseball Association, Inc. J. Henry Waugh, Prop.","Coover, Robert",1590203119,9781590203118,1590203119,256        pp,3.83,"2,359","Jun 01, 1968","Nov 01, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 28, 2012","Dec 31, 2012","Dec 28, 2012",,Paperback,view,/book/show/11056540-the-universal-baseball-association-inc-j-henry-waugh-prop
483,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Submission,"Waldman, Amy*",1250007577,9781250007575,1250007577,352        pp,3.67,"12,804",2011,"Mar 27, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"After the World Trade Center is blown up in New Your, the city commissions a jury to select the anonymous designer of a memorial. It turns out the desAfter the World Trade Center is blown up in New Your, the city commissions a jury to select the anonymous designer of a memorial. It turns out the designer is a non-practicing Muslim.And thus begins Amy Waldman's novel about prejudice, suspicion, fear-mongering, and events spiraling out-of-control.The book starts slowly, and struggles to find its way as it introduces a plethora of characters. And for a book that tries to show the dangers of prejudice, it has an amazing number of stereotypes and beyond wealthy characters. For instance, the family member on the jury, the character whom the book revolves around, is described as being set for life after marrying a wealthy man, who leaves her everything after he dies in the terrorist act. The novel is chock-a-block with investment bankers and other scions of industry. But other characters -- the Irish-Catholic family with a fireman-son who died, a cold-hearted mother, and a second son who has, you guessed it, a drinking problem; the tabloid reporter who cares about nothing but getting a sensationalist story; and the governor whose political ambitions weigh above all else -- never come to life. Indeed, the most well-drawn character, a Bengladeshi widow, becomes relevant only near the end of the book.But still, the tale is well written, even as it rushes toward its obvious climax....more",Notes are private!,0,0,1,"Dec 24, 2012","Dec 27, 2012","Dec 26, 2012",,Paperback,view (with text),/book/show/13030161-the-submission
484,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reunion,"Bennington, Jeff*",0615450865,9780615450865,0615450865,336        pp,3.42,"1,606","Mar 14, 2011","Apr 01, 2011",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 18, 2012","Mar 04, 2013","Dec 18, 2012",,Paperback,view,/book/show/10467702-reunion
485,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Canada,"Ford, Richard",0061692042,9780061692048,0061692042,420        pp,3.52,"26,981",Jun 2012,"May 22, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Beautiful ending.,Notes are private!,0,0,1,"Jun 23, 2013","Jul 09, 2013","Dec 15, 2012",,Hardcover,view (with text),/book/show/12872236-canada
486,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What If the Earth Had Two Moons?: And Nine Other Thought-Provoking Speculations on the Solar System,"Comins, Neil F.",0312598920,9780312598921,0312598920,304        pp,3.69,254,2010,"Mar 30, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An interesting, if somewhat difficult and sometimes confusing book.",Notes are private!,0,0,1,"Nov 25, 2012","Dec 23, 2012","Nov 25, 2012",,Hardcover,view (with text),/book/show/7687654-what-if-the-earth-had-two-moons
487,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Fraction of the Whole,"Toltz, Steve",0385521731,9780385521734,0385521731,561        pp,4.14,"22,257","Feb 12, 2008","Sep 23, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 13, 2012","Dec 19, 2012","Nov 13, 2012",,Paperback,view,/book/show/3544466-a-fraction-of-the-whole
488,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Misery Bay        (Alex McKnight, #8)","Hamilton, Steve*",1250008522,9781250008527,1250008522,320        pp,4.16,"4,175","Jun 07, 2011","Jun 05, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A good read. A nice mystery, well plotted and well written. Some great dialogue, and many nice descriptions of life and the towns in the Upper PeninsuA good read. A nice mystery, well plotted and well written. Some great dialogue, and many nice descriptions of life and the towns in the Upper Peninsula of Michigan. I liked the story, and the many twists throughout.It's nice to see Hamilton is writing again about Alex McKnight, the depressed former Detroit cop now living in Paradise, Mich. In this book, McKnight gets drawn in by an old nemesis, Sault Ste. Marie Police Chief Roy Maven, to help investigate a string of questionable suicides and outright murders. It's fast moving, with drives across the UP and down into Michigan. It's much more mind games than action-adventure, a split that I like. But really, does McKnight have to have the tar knocked out of him in every book? Just once, could he avoid getting into a life and death struggle with the bad guy?...more",Notes are private!,0,0,1,"Nov 11, 2012","Nov 13, 2012","Nov 11, 2012",,Paperback,view (with text),/book/show/12159330-misery-bay
489,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Murder Passes the Buck        (Gertie Johnson, #1)","Baker, Deb*",,,,276        pp,3.68,"1,557",2006,"Aug 23, 2009",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Eh. It was free. I would have paid a bit more, but it was a basic, low-brow detective story about an old woman striking out on her own as an investigaEh. It was free. I would have paid a bit more, but it was a basic, low-brow detective story about an old woman striking out on her own as an investigator, and lucking into a murder mystery....more",Notes are private!,0,0,1,"Oct 24, 2012","Oct 30, 2012","Oct 24, 2012",,Kindle Edition,view (with text),/book/show/548403.Murder_Passes_the_Buck
