,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Eric's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Importance of Being Earnest,"Wilde, Oscar",158049580X,9781580495806,158049580X,89        pp,4.17,"370,464","Feb 14, 1895",2005,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Mar 15, 2019",,Paperback,view,/book/show/92303.The_Importance_of_Being_Earnest
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pachinko,"Lee, Min Jin",,,,496        pp,4.33,"471,190","Feb 07, 2017","Feb 07, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Mar 06, 2019",,Kindle Edition,view,/book/show/34051011-pachinko
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dakota Winters,"Barbash, Tom",0062258192,9780062258199,0062258192,324        pp,3.49,"3,444","Dec 04, 2018","Dec 04, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2019",,Hardcover,view,/book/show/38358883-the-dakota-winters
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Count of Monte Cristo,"Dumas, Alexandre",0140449264,9780140449266,0140449264,"1,276        pp",4.30,"913,634","Aug 28, 1844","May 27, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In the annals of fictional grim avengers, Edmond Dantès is comparable to Batman. He's a master of disguise, speaks most known languages, can see in thIn the annals of fictional grim avengers, Edmond Dantès is comparable to Batman. He's a master of disguise, speaks most known languages, can see in the dark, and he has a similar narrow focus on justice.However, whereas Batman is a protector of the innocent, the Count of Monte Cristo acts recklessly, and is willing to harm whoever gets in the way of his vengeance. At least until--well, I won't spoil it. I'll just note that there were many points in reading this book when I felt a certain amount of contempt for Dantès and his methods. Even when he fancies himself as being benevolent toward his friends, he seems quite cruel. But the fact that he can't really be pigeonholed as good or evil adds to the excitement of the book. He's a man made into a force of nature by adversity.There's a lot of adventure, intrigue, and plot packed into this big book. Piracy, banditry, dueling, con men, the risks of high finance, romantic love, hashish, the ruins and pageantry of Rome, the high society of Paris, dark dungeons. I found fascinating the description of early telegraphs, which were not electronic, but visible signals passed from tower to tower across the miles. Also, it was interesting the way a same sex relationship between two characters was portrayed. It was coded, not named directly, but apparent to the perceptive reader. And it was presented, I thought, without judgment. Two young women who wanted to make their way in the world together without the strictures of having to be married to a man. Another factor: the reign of Napoleon looms large over the beginning of the book, and provides the narrative push.A very entertaining read....more",Notes are private!,0,9,1,"Feb 15, 2019","Apr 14, 2019","Feb 15, 2019",,Paperback,view (with text),/book/show/7126.The_Count_of_Monte_Cristo
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Know You Want This,"Roupenian, Kristen*",1982101636,9781982101633,1982101636,225        pp,3.63,"11,585","Jan 15, 2019","Jan 15, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Unsettling stories about relationships, love, lust, and kinkiness.Some of these stories would be classed as horror, but Roupenians psychological insigUnsettling stories about relationships, love, lust, and kinkiness.Some of these stories would be classed as horror, but Roupenians psychological insight is scary in and of itself. She totally gets the way men and women protect their egos while at the same time try to get what they desire. She makes dating and relationships seem so fraught with pitfalls, cues, red flags, and deceptions that maybe we shouldn't even bother.Disturbing stuff, because her characters' thought and motivations seem believable. But when you close the covers of the book you can go back to the world where relationships aren't nearly as bad as what Roupenian portrays....more",Notes are private!,0,3,1,"Feb 15, 2019","Feb 18, 2019","Feb 15, 2019",,Hardcover,view (with text),/book/show/40539045-you-know-you-want-this
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Witch Elm,"French, Tana*",0735224633,9780735224636,,528        pp,3.57,"99,151","Oct 09, 2018","Oct 09, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A book like this is what I want when I want to read a book. A mystery classic. One that I'd like to read again someday. I hope it's one day released iA book like this is what I want when I want to read a book. A mystery classic. One that I'd like to read again someday. I hope it's one day released in an Everyman's Library version with ribbon bookmark....more,Notes are private!,0,8,1,"Feb 10, 2019","Feb 13, 2019","Feb 10, 2019",,ebook,view (with text),/book/show/39720991-the-witch-elm
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Binti        (Binti, #1)","Okorafor, Nnedi*",0765384469,9780765384461,0765384469,96        pp,3.87,"73,081","Sep 22, 2015","Sep 22, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2019",,Unknown Binding,view,/book/show/25667918-binti
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wonder Wart-Hog and the Nurds of November,"Shelton, Gilbert",,,,216        pp,4.76,42,1980,1980,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 06, 2019",,Paperback,view,/book/show/12327115-wonder-wart-hog-and-the-nurds-of-november
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"1,000 Books to Read Before You Die: A Life-Changing List","Mustich, James*",1523504455,9781523504459,1523504455,948        pp,4.12,"1,349","Oct 02, 2018","Oct 02, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A great list that you can use to lead you in all sorts of reading directions for the rest of your life. I will cherish this book and refer to it oftenA great list that you can use to lead you in all sorts of reading directions for the rest of your life. I will cherish this book and refer to it often....more,Notes are private!,0,9,1,"Jan 24, 2019","Apr 20, 2019","Jan 24, 2019",,Hardcover,view (with text),/book/show/37588678-1-000-books-to-read-before-you-die
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fool Moon        (The Dresden Files, #2)","Butcher, Jim*",0451458125,9780451458124,0451458125,401        pp,3.98,"195,139","Jan 01, 2001","Jan 09, 2001",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It was merely okay. Formulaic stuff. People tell me these books get a lot better with #3. The parts that stood out for me were Harry's chat with his sIt was merely okay. Formulaic stuff. People tell me these books get a lot better with #3. The parts that stood out for me were Harry's chat with his subconscious self and the love scene with Susan. In other words, the character bits. The more Harry Dresden is fleshed out as a character, the more I'm going to want to keep reading about him....more",Notes are private!,0,1,1,"Jan 24, 2019","Jan 30, 2019","Jan 24, 2019",,Mass Market Paperback,view (with text),/book/show/91477.Fool_Moon
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Women,"Alcott, Louisa May",,,0451529308,449        pp,4.15,"2,233,451",1868,"Apr 06, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is just shy of being a classic of feminism. If Alcott had had her way, iconoclast Jo never would have married, and would have forged her wayThis book is just shy of being a classic of feminism. If Alcott had had her way, iconoclast Jo never would have married, and would have forged her way as an unmarried writer of stories and novels. However, her publisher prevailed upon her to finish Jo's story with her marriage. Fans of the first part (the book was originally published in two installments) wanted Jo to marry Teddy ""Laurie"" Lawrence, but Alcott was just perverse enough to defy their expectations and have her marry a new character, Professor Bhaer (who is probably my favorite character in the novel).I found Meg bland and the saintly Beth soppy, but the feisty Jo (Alcott's alter ego) is a fun character to read about. I wish her life had followed Alcott's more closely. I grew to like the initially selfish Amy more and more as the book progressed, and eventually delighted in her European romance with Laurie.I plan on reading more ""girls' classics"". When I was a kid, boys couldn't be seeing reading Little Women, The Secret Garden, or the like. I'm glad my days of caring about gender norms in reading are over....more",Notes are private!,0,4,1,"Jan 20, 2019","Feb 15, 2019","Jan 20, 2019",,Paperback,view (with text),/book/show/1934.Little_Women
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The League of Extraordinary Gentlemen: The Tempest #4 of Six        (The League of Extraordinary Gentlemen, Vol. IV, #4)","Moore, Alan*",,,B07HYH87GX,41        pp,3.84,37,unknown,"Dec 26, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 18, 2019","Jan 18, 2019",,Kindle Edition,view,/book/show/42389135-the-league-of-extraordinary-gentlemen
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House of Broken Angels,"Urrea, Luis Alberto*",,,,336        pp,3.89,"17,611","Mar 06, 2018","Mar 06, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What a wonderfully sweet, wise, melancholy, joyful book. All of life and love is here.",Notes are private!,0,5,1,"Jan 18, 2019","Jan 22, 2019","Jan 18, 2019",,Kindle Edition,view (with text),/book/show/40603634-the-house-of-broken-angels
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The League of Extraordinary Gentlemen: The Tempest #3 of Six        (The League of Extraordinary Gentlemen, Vol. IV, #3)","Moore, Alan*",,,B07FWPQV2Q,39        pp,3.97,39,unknown,2018,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"After this issue, there are only three more comics to come from Alan Moore. Remaining Leaguers Mina and Orlando team up with Emma Peel against the toxAfter this issue, there are only three more comics to come from Alan Moore. Remaining Leaguers Mina and Orlando team up with Emma Peel against the toxic masculinity of James Bond (Connery version, assisted by his various alternate versions). Meanwhile, a forgotten British superhero team, the Seven Stars, may reunite.The back of each issue has a retro-adventure of the Seven Stars (the kind of thing Moore has done a lot in the past) which works as a satirical commentary on the main story....more",Notes are private!,0,0,1,"Jan 14, 2019","Jan 14, 2019","Jan 16, 2019",,Kindle Edition,view (with text),/book/show/41196999-the-league-of-extraordinary-gentlemen
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mars Room,"Kushner, Rachel*",1476756554,9781476756554,1476756554,338        pp,3.45,"42,909","May 01, 2018","May 01, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Romy Hall is a young woman imprisoned by poverty and all the expectations surrounding the social class she was born into. Eventually she winds up in pRomy Hall is a young woman imprisoned by poverty and all the expectations surrounding the social class she was born into. Eventually she winds up in prison serving two life sentences. How she got there is a tale told disjointedly and with many digressions into the lives of side characters. Losers, criminals, murderers, and perverts. Although the book is very dark, there are scenes where even the most soul-numbed of these characters have grace moments.This book reminds me a lot of the hillbilly noir novels of Donald Ray Pollock. High praise....more",Notes are private!,0,7,1,"Jan 09, 2019","Jan 17, 2019","Jan 09, 2019",,Hardcover,view (with text),/book/show/36373648-the-mars-room
