,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Celia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
988,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Searcher,"French, Tana*",,,B08681BNKV,464        pp,3.79,"125,640","Oct 06, 2020","Oct 06, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Both listened to and read The Searcher by Tana French.Summary (obtained from supersummary.com):The Searcher (2020) is a novel by Irish American authorBoth listened to and read The Searcher by Tana French.Summary (obtained from supersummary.com):The Searcher (2020) is a novel by Irish American author Tana French, who has made a name for herself penning literary fiction with the plot and pacing of a crime novel. This novel described as Tana French’s Irish Western features a retired policeman and a missing boy.The protagonist, Cal, is an American ex-cop who retires in the West of Ireland and spends ample time refurbishing his home before fate has other plans for him. French’s novel has a “western tinge” in being inspired by the American western trope of an outsider coming into a community and changing everything around them. Forty-eight-year-old Cal Hooper moves to the rural West of Ireland from Chicago to undertake early retirement and leave his past behind. Following his divorce, his estrangement from his daughter Alyssa and his disenchantment with his job as a police officer, Cal decides to seek out an existence of fishing, rabbit hunting and home refurbishment in the rural village of Ardnakelty. The close-knit community of locals treat him as a curiosity and attempt to include him by inviting him to the local pub or, in the case of the convenience store owner Noreen, attempting to set him up with her widowed sister Lena.At first, when Cal realizes that he is being watched, he tries to ignore the matter. However, his spy turns out to be the determined 13-year-old Trey Reddy. Despite Cal’s wish to conceal the knowledge, Trey is aware that Cal was a former cop, and he wants him to help find his brother Brendan, who disappeared six months earlier. He acquiesces and the plot continues as Cal interviews locals to determine Brendan Reddy's fate.The CharactersCal Hooper - 48 year old ex-cop from ChicagoTrey Reddy - 13 year old brother of the missing elder brother, Brendan Reddy Brendan Reddy - the reader does not 'meet' him, but the memory of him looms large in the communitySheila Reddy - their motherMart Lavin - Cal's neighbor who portrays himself as the bumbling busybodyMy ImpressionsSlow paced. We learn a lot about how Cal thinks when he shares his thoughts with us and shares them with Trey. The most impressive of these is Cal's idea of good and evil. He describes himself as 'having a code' and he sees Trey that way too.The voice of Roger Clark as audio narrator adds another dimension to Cal. Clark's voice is unique and assists in the listener/reader's ability to really visualize Cal.I am not usually a crime story reader, but the easy accessibility of the audio book so that I could listen as I drive, convinced me to try this novel. Glad that I did.4 stars...more",Notes are private!,0,7,1,"Jan 22, 2022","Feb 25, 2022","Oct 31, 2021",,Kindle Edition,view (with text),/book/show/52699692-the-searcher
989,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sometimes Sisters,"Brown, Carolyn",1503933784,9781503933781,B0746L1VPK,351        pp,4.06,"22,841","Feb 27, 2018","Feb 27, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 30, 2021",,Kindle Edition,view,/book/show/35819633-the-sometimes-sisters
990,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"All the Colors of Night        (Fogg Lake, #2)","Krentz, Jayne Ann*",1984806831,9781984806833,B086SFSGWH,336        pp,4.15,"6,251","Jan 05, 2021","Jan 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 30, 2021",,Kindle Edition,view,/book/show/53515772-all-the-colors-of-night
991,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Vanishing        (Fogg Lake, #1)","Krentz, Jayne Ann*",1984806432,9781984806437,1984806432,294        pp,3.81,"9,871","Jan 07, 2020","Jan 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 30, 2021",,Hardcover,view,/book/show/45301848-the-vanishing
992,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Candy House,"Egan, Jennifer*",,,B09841S3P4,342        pp,3.65,"57,130","Apr 05, 2022","Apr 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 30, 2021",,Kindle Edition,view,/book/show/58939642-the-candy-house
993,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Guest Room,"Bohjalian, Chris*",0385538898,9780385538893,0385538898,336        pp,3.70,"31,760","Jan 05, 2016","Jan 05, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2021",,Hardcover,view,/book/show/25430584-the-guest-room
994,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Thing Around Your Neck,"Adichie, Chimamanda Ngozi",0307271072,9780307271075,0307271072,218        pp,4.24,"43,699","Jun 23, 2008","Jun 16, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2021",,Hardcover,view,/book/show/5587960-the-thing-around-your-neck
995,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Magnificent Lives of Marjorie Post,"Pataki, Allison*",,,B094GP8FSQ,400        pp,4.15,"48,351","Feb 15, 2022","Feb 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Oct 29, 2021",,Kindle Edition,view,/book/show/58018175-the-magnificent-lives-of-marjorie-post
996,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oh William!,"Strout, Elizabeth*",0812989457,,B08PYR4X94,256        pp,3.86,"80,109","Oct 19, 2021","Oct 19, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Elizabeth Strout explores the mysteries of marriage and the secrets we keep, as a former couple reckons with where they've come from - and what they'vElizabeth Strout explores the mysteries of marriage and the secrets we keep, as a former couple reckons with where they've come from - and what they've left behind.This is the third in the Amgash series. Amgash is a town in Illinois in which Lucy Barton grew up. I have read the previous two, but did not enjoy them near as much as this latest entry. I admit I was confused about what was going on or its relevance in the first two books. Not so here. I could follow most evey nuance and identified with many.I was especially touched by the loving relationship between two people who are divorced. Lucy left her philandering husband but remains in his life. They have two girls who are now adults and it seems those relationships have kept them bonded. I will be discussing this book at BookClub tomorrow. I fear that the members will not like the book.I hope I am wrong and will report more.5 stars...more",Notes are private!,0,7,1,"Feb 28, 2022","Mar 06, 2022","Oct 29, 2021",,Kindle Edition,view (with text),/book/show/56570061-oh-william
997,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Greetings from Asbury Park: A World War Two love story,"Vecchione, Luigina",,,,unknown,4.52,84,unknown,"Oct 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 28, 2021",,Kindle Edition,view,/book/show/59246926-greetings-from-asbury-park
998,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Deuce,"Jensen, Stan D.*",,,B0721YVFXL,324        pp,4.57,160,unknown,"Jun 15, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 28, 2021",,Kindle Edition,view,/book/show/35631934-black-deuce
999,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heads of the Colored People,"Thompson-Spires, Nafissa",1501167995,9781501167997,1501167995,224        pp,4.11,"7,664","Apr 10, 2018","Apr 10, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2021",,Hardcover,view,/book/show/35297351-heads-of-the-colored-people
1000,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Songbird        (Jax Diamond Mysteries #1),"Meath, Gail*",,,B09HMRCVCL,200        pp,4.54,391,"Oct 02, 2021","Nov 11, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Jax Diamond--- my new hero. Handsome, smart, with a memory for every detail; also a true gentleman; it would be easy to fall in love with him.I am a bJax Diamond--- my new hero. Handsome, smart, with a memory for every detail; also a true gentleman; it would be easy to fall in love with him.I am a bridge player so names that remind me of playing cards are favorites. We have such a name in Jax Diamond, and he owns a German Shepherd named Ace. I assume he is the Ace of Diamonds!!In this, the first book in the Jax Diamond Series, we are introduced to the former policeman, now a detective, and his trusty sidekick, Ace. Jax has been asked to tail Sam Sanders, a playwright. Sam is working on a new play inspired by the lead of the play currently showing at the Ambassador Theater. Sam dies. It seems like a heart attack, but Jax is convinced it is murder. Jax enlists the assistance of his former partner, Sergeant Tim Murphy. He also meets Laura Graystone, the star of the play currently showing. Her nickname is Songbird and the new play is named that as well.Suspects – at least twoThe widow of Sam SandersThe son of the owner of the Ambassador – Robert AshworthIt will probably be somebody else entirely.I especially fell in love with Laura Greystone – a VERY strong female character. She is a beautiful rising Broadway star. She ends up being very ingenious and possesses talents that get her AND Jax out of dangerous jams. Of course, Jax falls in love with her too.5 starsThank you Gail Meath. I plan to read all of this series. Next up: Framed ...more",Notes are private!,2,6,1,"Mar 02, 2024","Mar 07, 2024","Oct 26, 2021",,Kindle Edition,view (with text),/book/show/75723428-songbird
1001,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Island of Missing Trees,"Shafak, Elif*",1635578604,,B096Y592CB,350        pp,4.16,"101,958","Nov 02, 2021","Nov 02, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love challenges and this book fulfilled two.ATY: 27. A book by an author from continental Europe (Elif Shafak is from Turkey)Reading Around the WorlI love challenges and this book fulfilled two.ATY: 27. A book by an author from continental Europe (Elif Shafak is from Turkey)Reading Around the World: Country No 118 Visited - CyprusThis book is a well-written, engaging story about a familiar trope: two people fall in love who shouldn't - in this case a Greek Cypriot and a Turkish Cypriot; to most, mortal enemies.But they do and that love survives the taboo of a Greek Christian marrying a Turkish Muslim.Set against the 1974 Greek and Turkish conflict in Cyprus, the book spans multiple timelines. It follows the love story of Greek Cypriot Kostas and Turkish Cypriot Defne, their eventual migration to London, and the impact of their past and their history on their daughter Ada, whose only connection to Cyprus is the fig tree in her garden. WHAT.... A.... BOOK.i was entranced throughout and fell in love with all the characters.5 stars...more",Notes are private!,3,11,1,"Oct 14, 2023","Nov 14, 2023","Oct 26, 2021",,Kindle Edition,view (with text),/book/show/58684163-the-island-of-missing-trees
1002,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wish You Were Here,"Picoult, Jodi*",,,B0925DXNV1,336        pp,3.93,"235,925","Nov 30, 2021","Nov 30, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"One of Jodi Picoult's best books.It describes the experiences of Diana O'Toole and her boyfriend Dr. Finn Colson during the Covid-19 pandemic.It surprOne of Jodi Picoult's best books.It describes the experiences of Diana O'Toole and her boyfriend Dr. Finn Colson during the Covid-19 pandemic.It surprised me how quickly I have forgotten how very horrible the pandemic was. The many deaths and the overwhelming effects on hospital employees were well described here. How amazing that these descriptions still 'took me by surprise'.Piccoult wrote this book in two months. She suffers from asthma and was negatively impacted by Covid. She states in her author interview that she wrote this book as therapy:""This pandemic ROCKED me. I have never felt so adrift in my life, or more aware that I am a “lawful good” kind of person—the kind who plans, organizes, and follows rules. Suddenly I had no control over anything, and I was a mess. Since I had no power over my own future in that moment, I wrote the book as a therapeutic way to control something.""I am discussing with my book club this Thursday, Dec 1, 2022. I know the discussion will be awesome.Update Dec 2: I am not alone in choosing this book as Picoult's best or close to!! At least two others of the club felt the same way.I do not want to discuss any more particulars here, as I want YOU to read it and see for yourself what a clever and well written book this is.5 stars...more",Notes are private!,0,18,1,"Nov 22, 2022","Nov 29, 2022","Oct 26, 2021",,Kindle Edition,view (with text),/book/show/57972209-wish-you-were-here
1003,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stationmaster's Cottage,"Clark, Phillipa Nefri*",0648865266,9780648865261,B01MS6QD1O,306        pp,4.34,"5,912","Feb 14, 2017","Feb 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2021",,Kindle Edition,view,/book/show/59418236-the-stationmaster-s-cottage
1004,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American by Day        (Sigrid Ødegård #2),"Miller, Derek B.*",,,B073XC65TX,351        pp,4.22,"3,968","Apr 03, 2018","Apr 03, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2021",,Kindle Edition,view,/book/show/36536332-american-by-day
1005,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Genius of Birds,"Ackerman, Jennifer",1594205213,9781594205217,1594205213,352        pp,4.04,"11,577","Apr 12, 2016","Apr 12, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2021",,Hardcover,view,/book/show/25938481-the-genius-of-birds
1006,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eve out of Her Ruins,"Devi, Ananda",,,B01III4UUQ,155        pp,4.05,"1,339","Jan 05, 2006","Sep 13, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2021",,Kindle Edition,view,/book/show/32068085-eve-out-of-her-ruins
1007,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Go, Gwen, Go: A Family's Journey to Olympic Gold","Jorgensen, Nancy Smirl*",1782551913,9781782551911,1782551913,312        pp,3.97,355,unknown,"Oct 18, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2021",,Hardcover,view,/book/show/44126360-go-gwen-go
1008,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nina Simone's Gum,"Ellis, Warren",0571365620,9780571365623,0571365620,199        pp,4.27,"3,044","Sep 02, 2021","Oct 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2021",,Hardcover,view,/book/show/56255153-nina-simone-s-gum
