,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,luce (cry baby)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
2174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wahala,"May, Nikki*",,,,384        pp,3.64,"15,303","Jan 06, 2022","Jan 06, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"❀ blog ❀ thestorygraph ❀ letterboxd ❀  tumblr ❀ ko-fi ❀ The cover and premise for Wahala made me think that this novel would be a beach thriller, some❀ blog ❀ thestorygraph ❀ letterboxd ❀  tumblr ❀ ko-fi ❀ The cover and premise for Wahala made me think that this novel would be a beach thriller, something in the realms of Liane Moriarty. While the unfolding drama between a trio of ‘friends’ was fairly amusing to read of, Wahala wasn’t quite the suspenseful domestic thriller I’d hoped it to be. Still, this was, for the most part, an entertaining read and Ronke alone kept me turning pages. Set in London, Wahala is centred around three mixed-race friends, Ronke, Simi, Boo. They met in Bristol and their shared experiences drew them together. Over the years they have all embarked on different paths but they remain close friends, eating out together or meeting up to vent about their partners or lives. Ronke, a dentist, doesn’t have the greatest dating history but she hopes that her current boyfriend, Kayode, is ‘the one’. Simi, married to Martin who lives and works in New York, is tired of putting up with her boss’ microaggressions. Boo is growingly dissatisfied with her life as a stay-at-home mum. She begins to resent her husband, Didier, and even her four-year-old daughter.And then Isobel arrives. She’s hideously wealthy and an old acquaintance of Simi. Soon enough she inserts herself in the group, spoiling them with expensive gifts and seems more than willing to let them vent about their lives. While Boo falls completely under Isobel's wing, and Simi too, finds herself confiding her secrets to her, Ronke remains suspicious of her motivations. Each chapter switches between Ronke, Simi, Boo, so that we get to see their perspectives equally. We also begin to sense that Isobel is up to no good as she seems intent on stirring trouble, and soon enough cracks begin to form in the bond between Ronke, Simi, and Boo.I liked the author’s sense of humor as well as her commentary on race, marriage, motherhood as well as her insights into Nigerian culture (her descriptions of Nigerian food are *chief’s kiss*).Ronke, Simi, and Boo have very different personalities and, while they do share many similar experiences, backstories. Boo, for example, grew up not knowing her Nigerian father and because of this seems to distrust Black men like Kayode (her friends do call her out on this). Ronke, on the other hand, loved her father, who passed away when she was young and does not see herself dating a man who isn’t Black. Simi doesn’t want children, Ronke wants to start a family, and Boo has a child she seems to hate.There were things that prevented me from truly loving this book. For one, the story could have benefited from an extra dose of suspense as the ‘thriller’ aspect comes into play at the very end. The narrative seems mostly driven by the miscommunication between the various characters (couples & friends alike) and after a while it became repetitive.I also hated, and I mean it, Boo and Simi. They were awful, to their partners and Ronke. Ronke, who was honest, kind, funny, I loved. But seeing her remain friends with these two horrible people…? Why would she do this to herself?Boo’s chapters were a chore to get through. She complains constantly about her husband and daughter, both of whom are actually far more likeable than she is. She’s also really stupid in that she jumps to idiotic conclusions without using any common sense.Simi was more of a cypher and I did not feel particularly sympathetic towards her.Isobel was very hard to believe in. Those ‘twists’ towards the end managed to be both predictable and totally OTT. Isobel seemed just to exist as the bad guy and maybe I would have found her more credible had she had her own chapters.All in all, while Wahala is not exactly a riveting read, it was for the most part an amusing read that doesn’t take itself too seriously (the author pokes fun at her characters’ histrionics). I do think that Ronke deserved better and that Simi and Boo had it too easy...ARC provided by the publisher in exchange for an honest ....more",Notes are private!,-1,95,1,"Aug 08, 2021","Aug 11, 2021","Aug 05, 2021",,Kindle Edition,view (with text),/book/show/54569266-wahala
2175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bad Ideas: A Novel,"Marston, Missy*",1770414614,9781770414617,1770414614,257        pp,3.39,850,unknown,"Apr 23, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2021",,Paperback,view,/book/show/41676829-bad-ideas
2176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Social Queue,"Kerr, Kay*",1922458015,9781922458018,1922458015,288        pp,4.00,756,Sep 2021,"Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2021",,Paperback,view,/book/show/58419504-social-queue
2177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lakelore,"McLemore, Anna-Marie*",1250624142,9781250624147,1250624142,304        pp,3.92,"2,859","Mar 08, 2022","Mar 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2021",,Hardcover,view,/book/show/56978096-lakelore
2178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Celia, Misoka, I","Yiwei, Xue",1459748042,9781459748040,1459748042,280        pp,3.40,53,unknown,"Mar 29, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2021",,Paperback,view,/book/show/57902579-celia-misoka-i
2179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Very Cold People,"Manguso, Sarah*",,,B094GQBBPQ,208        pp,3.38,"5,347","Feb 08, 2022","Feb 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2021",,Kindle Edition,view,/book/show/53283816-very-cold-people
2180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Daughter of the Moon Goddess        (The Celestial Kingdom Duology, #1)","Tan, Sue Lynn*",0063031302,9780063031302,0063031302,503        pp,4.12,"83,654","Jan 11, 2022","Jan 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2021",,Hardcover,view,/book/show/57789637-daughter-of-the-moon-goddess
2181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Autumn        (Seasonal Quartet, #1)","Smith, Ali",0241207002,9780241207000,0241207002,264        pp,3.67,"73,516","Oct 20, 2016","Oct 20, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 03, 2021",,Hardcover,view,/book/show/28446947-autumn
2182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bodies of Light,"Down, Jennifer",1925773590,9781925773590,1925773590,448        pp,4.30,"6,485","Sep 28, 2021","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Aug 03, 2021",,Paperback,view,/book/show/58420822-bodies-of-light
2183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Archive of Alternate Endings,"Drager, Lindsey",1945814829,9781945814822,1945814829,159        pp,4.07,"1,707","May 07, 2019","May 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 02, 2021",,Paperback,view,/book/show/42770439-the-archive-of-alternate-endings
2184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Lonely Girl is a Dangerous Thing,"Tu, Jessie",1760877190,9781760877194,1760877190,293        pp,3.20,"10,350","Jul 02, 2020","Jul 02, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 02, 2021",,Paperback,view,/book/show/53368423-a-lonely-girl-is-a-dangerous-thing
2185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strange Creatures,"North, Phoebe*",0062841157,9780062841155,0062841157,544        pp,3.91,293,"Jun 01, 2021","Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 30, 2021",,Hardcover,view,/book/show/55338919-strange-creatures
2186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Verifiers,"Pek, Jane*",,,B0989CNCNC,368        pp,3.50,"13,800","Feb 22, 2022","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 30, 2021",,Kindle Edition,view,/book/show/54746171-the-verifiers
2187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blue,"Prophète, Emmelie",1542031311,9781542031318,1542031311,128        pp,3.20,324,"Apr 23, 2007","Jan 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2021",,Hardcover,view,/book/show/58180146-blue
2188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Winter Garden,"Bell, Alexandra",1529100828,9781529100822,1529100828,528        pp,3.98,"2,015","Sep 02, 2021","Sep 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2021",,Hardcover,view,/book/show/56155176-the-winter-garden
2189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Giant Dark,"Hasin, Sarvat*",0349701741,9780349701745,0349701741,368        pp,3.62,"1,270","Jul 08, 2021","Jul 08, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2021",,Hardcover,view,/book/show/57588150-the-giant-dark
2190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Under the Skin,"Faber, Michel",1841954802,9781841954806,1841954802,296        pp,3.75,"26,325",2000,"May 03, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2021",,Paperback,view,/book/show/123063.Under_the_Skin
2191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vagabonds!,"Osunde, Eloghosa",0008498016,9780008498016,0008498016,304        pp,3.83,"2,407","Mar 01, 2022","Mar 31, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 27, 2021",,Hardcover,view,/book/show/59919200-vagabonds
2192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,At Certain Points We Touch,"Joseph, Lauren John*",1526631318,,B094QJ49L7,377        pp,3.66,787,"Mar 03, 2022","Mar 17, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 26, 2021",,Kindle Edition,view,/book/show/58309279-at-certain-points-we-touch
2193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Broken Language,"Hudes, Quiara Alegría*",0399590048,9780399590047,0399590048,336        pp,4.20,"3,353","Apr 06, 2021","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 26, 2021",,Hardcover,view,/book/show/54997060-my-broken-language
