,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sara's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
731,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wonder        (Wonder, #1)","Palacio, R.J.",,,,315        pp,4.37,"1,086,047","Feb 14, 2012","Feb 14, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Shvaćam zašto jer ova knjiga osvojila svijet, moram priznati osvojila je i mene, pročitala sam je u jednom danu.Jedna od onih neodoljivo optimističnihShvaćam zašto jer ova knjiga osvojila svijet, moram priznati osvojila je i mene, pročitala sam je u jednom danu.Jedna od onih neodoljivo optimističnih knjiga koje su tu da nas podsjete što je zapravo važno u životu i koliko smo mi kao ljudi zapravo površni i podložni utjecaju drugih....more",Notes are private!,0,9,1,"Jun 07, 2016","Jun 08, 2016","Jun 07, 2016",,Hardcover,view (with text),/book/show/11387515-wonder
732,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Sailors,"Izzo, Jean-Claude",1933372354,9781933372358,1933372354,262        pp,3.99,792,1997,"Sep 01, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 07, 2016",,Paperback,view,/book/show/1272789.The_Lost_Sailors
733,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sexual Life of an Islamist in Paris,"Marouane, Leïla",1933372850,9781933372853,1933372850,221        pp,3.15,463,"Aug 22, 2007","May 25, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 07, 2016",,Paperback,view,/book/show/7654965-the-sexual-life-of-an-islamist-in-paris
734,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vanda,"Stipaničić, Silvija Šesto",9531951616,9789531951616,,116        pp,3.51,35,2000,2000,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 07, 2016",,Paperback,view,/book/show/9824715-vanda
735,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Debela,"Stipaničić, Silvija Šesto",,9789537341084,,174        pp,3.58,117,"Jan 01, 2002",2007,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 07, 2016",,Hardcover,view,/book/show/15737789-debela
736,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wings of the Dove,"James, Henry",0812967194,9780812967197,0812967194,741        pp,3.79,"17,055",1902,"Apr 08, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2016",,Paperback,view,/book/show/124272.The_Wings_of_the_Dove
737,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glass Room,"Mawer, Simon",1408700778,9781408700778,1408700778,405        pp,3.92,"11,985",2009,"Feb 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2016",,Hardcover,view,/book/show/2694539-the-glass-room
738,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mali stranac,"Waters, Sarah",9533044799,9789533044798,9533044799,376        pp,3.56,"55,372","Apr 30, 2009",Nov 2012,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ponekad se pitam jesam li ja čitala istu knjigu kao i ostali ili u čemu je problem. Komentari koje čitam na knjigu su pozitivni i svi su oduševljeni, Ponekad se pitam jesam li ja čitala istu knjigu kao i ostali ili u čemu je problem. Komentari koje čitam na knjigu su pozitivni i svi su oduševljeni, a ja sam se toliko mučila s ovom knjigom i jedva sam natjerala sebe da dođem do kraja. Knjiga je niti strašna, niti povijesna, niti originalna. Radnja je spora i troma, likovi naporni i na kraju svi polude (a skoro sam i ja zbog takvog kraja). ...more",Notes are private!,0,4,1,Jun 2016,"Jun 06, 2016","Jun 01, 2016",,Paperback,view (with text),/book/show/16164859-mali-stranac
739,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Decameron,"Boccaccio, Giovanni",0140449302,9780140449303,0140449302,909        pp,3.88,"40,039",1349,"Apr 29, 2003",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 31, 2016",,Paperback,view,/book/show/51799.The_Decameron
740,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stilske vježbe,"Queneau, Raymond",,9789536683772,,168        pp,4.05,"11,546","Apr 28, 1947",2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 31, 2016",,Hardcover,view,/book/show/23565395-stilske-vje-be
741,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vježbe disanja,"Tyler, Anne*",9531739617,9789531739610,,360        pp,3.67,"29,976","Aug 12, 1988",1998,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Glavni lik, Maggie, je na početku simpatično glupava žena bez puno ambicija u životu, ali kako knjiga ide dalje to prestaje biti simpatično i postaje Glavni lik, Maggie, je na početku simpatično glupava žena bez puno ambicija u životu, ali kako knjiga ide dalje to prestaje biti simpatično i postaje strašno naporno i što ideš dalje to sve gore i ubija ti želju da nastaviš. Ova knjiga je osvojila Pulitzerovu nagradu , a meni i dalje nije jasno zbog čega. Strahovito usporena radnja, likovi crno -bijeli, kakvih u književnosti ima cijela hrpa i kao što sam već rekla, strahovito isprazan ženski glavni lik. Jedva sam se natjerala da dođem do kraja knjige, mislim da mi je trebalo više od tjedan dana da ju dovršim (što je za mene stvarno puno)....more",Notes are private!,0,0,1,"May 31, 2016","Jun 07, 2016","May 31, 2016",,Hardcover,view (with text),/book/show/23565764-vje-be-disanja
742,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wanting Seed,"Burgess, Anthony",0393315088,9780393315080,0393315088,288        pp,3.73,"6,351",1962,"Dec 17, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 30, 2016",,Paperback,view,/book/show/8809.The_Wanting_Seed
743,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nothing Like the Sun: A Story of Shakespeare's Love-Life,"Burgess, Anthony",039331507X,9780393315073,039331507X,234        pp,3.78,"1,254",1964,"Jan 01, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 30, 2016",,Paperback,view,/book/show/8824.Nothing_Like_the_Sun
744,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sense of an Ending,"Barnes, Julian",0224094157,9780224094153,0224094157,150        pp,3.74,"179,064","Aug 04, 2011","Aug 04, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 30, 2016",,Hardcover,view,/book/show/10746542-the-sense-of-an-ending
745,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sakupljač očiju,"Fitzek, Sebastian*",9533046341,9789533046341,9533046341,320        pp,4.13,"12,838","May 18, 2010",Jul 2014,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Jedan od boljih krimića koje sam u zadnje vrijeme imala priliku čitati. Knjigu sam pročitala u jednom danu, samo sam nastavljala čitati stranicu za stJedan od boljih krimića koje sam u zadnje vrijeme imala priliku čitati. Knjigu sam pročitala u jednom danu, samo sam nastavljala čitati stranicu za stranicom i nisam ju mogla ni željela ispustiti iz ruku. Kad sam nakon dugo vremena i puno dosadnih i predvidljivih knjiga ovoga tipa naišla na ovu, mojoj sreći nije bilo kraja.Napeta radnja, zanimljivi likovi koji naizgled i ne idu jedni uz druge, ali na kraju savršeno odgovaraju i uklapaju se u samu priču. Uz to sve, sama knjiga nema konvencionalan početak, već započinje obrnuto, tj,pisana je od kraja prema početku (čak su i stranice numerirane od kraja prema početku). Stvarno me knjiga oduševila i mislim da će mi još dugo ostati u glavi....more",Notes are private!,0,1,1,"May 30, 2016","May 31, 2016","May 30, 2016",,Paperback,view (with text),/book/show/23251300-sakuplja-o-iju
746,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kolekcionar,"Fowles, John",5176,,,220        pp,3.98,"80,011",May 1963,2004,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sad znam odakle Harrisu ideja s leptirima (jer ova knjiga je napisana prije Hannibala).Glavni lik je psihopat koji otima lijepu i mladu studenticu, a Sad znam odakle Harrisu ideja s leptirima (jer ova knjiga je napisana prije Hannibala).Glavni lik je psihopat koji otima lijepu i mladu studenticu, a priča je ispričana iz dvije perspektive, njegove i njezine. Priča ispričana s njegove perspektive sjajna je, baš sam uživala. A onda dođeš do nje i trebao bi se sažaliti nad njom jer je oteta i sve to, ali ne možeš jer je djevojka toliko puna sebe i iritantna da te boli glava od nje (iako i takav lik ima smisla kad pogledaš da ona predstavlja klasu bogatih i imućnih i da se u knjizi ne radi samo o otmici nevine djevojke, nego postoji i puno šira priča). U vrijeme kad je napisana vjerojatno je ljudima bila jako strašna i šokantna, ali čitana iz današnje perspektive i nije toliko strašno jer svakoga dana viđamo i čujemo i za puno gore stvari (na žalost)...more",Notes are private!,0,2,1,"May 29, 2016","May 30, 2016","May 29, 2016",,Paperback,view (with text),/book/show/17937377-kolekcionar
747,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Memories of My Melancholy Whores,"García Márquez, Gabriel",1400095948,9781400095940,1400095948,115        pp,3.59,"87,203","Oct 19, 2004","Nov 14, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 24, 2016",,Paperback,view,/book/show/5947099-memories-of-my-melancholy-whores
748,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chronicle of a Death Foretold,"García Márquez, Gabriel",140003471X,9781400034710,140003471X,120        pp,3.97,"193,435",1981,"Oct 07, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 24, 2016","May 25, 2016","May 24, 2016",,Paperback,view,/book/show/23878.Chronicle_of_a_Death_Foretold
749,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Beauty Queen of Jerusalem,"Yishai-Levi, Sarit",1250078164,9781250078162,1250078164,374        pp,3.98,"4,679",2013,"Apr 05, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 24, 2016",,Hardcover,view,/book/show/26114648-the-beauty-queen-of-jerusalem
750,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Secret of the Sands,"Sheridan, Sara*",1847561993,9781847561992,1847561993,448        pp,3.57,460,"Jan 01, 2011","Feb 03, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 24, 2016",,Paperback,view,/book/show/10003893-secret-of-the-sands
751,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Doručak šampiona,"Vonnegut, Kurt, Jr.",8687701365,9788687701366,8687701365,255        pp,4.07,"260,549","Jul 12, 1973",2013,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Imam osjećaj da je Vonnegut ovaj roman pisao jako, jako depresivan . Depresija, kaos i besmisao vrište sa svake stranice.",Notes are private!,0,5,1,"Apr 12, 2022","Apr 22, 2022","May 20, 2016",,Hardcover,view (with text),/book/show/21954316-doru-ak-ampiona
752,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Up in Honey's Room,"Leonard, Elmore",0060724242,9780060724245,0060724242,292        pp,3.46,"3,031","May 08, 2007","May 08, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 20, 2016",,Hardcover,view,/book/show/288956.Up_in_Honey_s_Room
753,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rum Punch        (Ordell Robbie & Louis Gara #2),"Leonard, Elmore",0753819732,9780753819739,0753819732,304        pp,3.93,"11,367",1992,"Jan 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Zanimljiva, brza radnja, pomalo duhovita, bez filozofije(jer je i nepotrebna u priči koja se vrti oko pohlepe, novca i šverca oružjem). Nije ni čudo dZanimljiva, brza radnja, pomalo duhovita, bez filozofije(jer je i nepotrebna u priči koja se vrti oko pohlepe, novca i šverca oružjem). Nije ni čudo da je Tarantino napravio film Jackie Brown prema ovoj knjizi jer stil je vrlo sličan njegovom....more",Notes are private!,0,2,1,"Sep 27, 2016","Sep 29, 2016","May 20, 2016",,Paperback,view (with text),/book/show/240910.Rum_Punch
754,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thirteen Reasons Why,"Asher, Jay*",1595141715,9781595141712,1595141715,288        pp,3.85,"970,323","Oct 18, 2007","Oct 18, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mlada djevojka na 13 kazeta objašnjava svoje razloge zašto je počinila samoubojstvo. Svatko tko dobije kazetu mora poslušati , a zatim poslati do sljeMlada djevojka na 13 kazeta objašnjava svoje razloge zašto je počinila samoubojstvo. Svatko tko dobije kazetu mora poslušati , a zatim poslati do sljedeće osobe koja se nalazi na kazeti.Dobra ideja i vrlo teška tema, ali na kraju ne tako uvjerljiva realizacija. Nije me baš dotaknula niti djelovala na moje emocije....more",Notes are private!,0,7,1,"May 19, 2016","May 20, 2016","May 19, 2016",,Hardcover,view (with text),/book/show/1217100.Thirteen_Reasons_Why
755,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Teorija o pandi,"Garnier, Pascal",,9789537953218,,142        pp,3.73,661,"Feb 04, 2008",Jul 2014,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Iza simpatičnog naslova knjige krije se ne tako simpatična priča o jednom strancu koji stiže u mali grad i ubrzo se sprijatelji sa nekoliko stanovnikaIza simpatičnog naslova knjige krije se ne tako simpatična priča o jednom strancu koji stiže u mali grad i ubrzo se sprijatelji sa nekoliko stanovnika toga grada, a onda se počinju događati čudne stvari i stranac nije osoba kakva se na prvu čini.Možda i sama priča nije toliko originalna, ali u njoj ima puno promišljanja o smislu života, ljubavi i sličnih tema i stil pisanja je i više nego sjajan pa se ova knjiga čita brzo i ne pušta tako lako iz ruku....more",Notes are private!,0,3,1,"May 18, 2016","May 19, 2016","May 18, 2016",,Paperback,view (with text),/book/show/22809470-teorija-o-pandi
756,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Elizabeth Is Missing,"Healey, Emma*",0062309668,9780062309662,0062309668,320        pp,3.72,"67,908","Mar 13, 2014","Jun 10, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ovo je jedna od dosadnijih knjiga koje sam pročitala u zadnje vrijeme. Stvarno je. Iz stranice u stranicu ponavlja iste stvari. Razumijem, stvarno razOvo je jedna od dosadnijih knjiga koje sam pročitala u zadnje vrijeme. Stvarno je. Iz stranice u stranicu ponavlja iste stvari. Razumijem, stvarno razumijem da se radi o ženi koja boluje od demencije, pa je takva naracija potrebna da bi se prikazalo njezino mentalno stanje, ali ipak. Čini mi se kao se sve to, cijela ta priča mogla ispričati na puno manje stranica i to bi po meni imalo više smisla od ovog napornog rastezanja koje ubija priču. Toliko razvlači i rasteže na sve strane, a već negdje na sredini dobijete sliku toga što će se dogoditi na kraju. Još me jedna stvar jako razljutila u knjizi, a to su sporedni likovi. Sin gospođe Elizabeth, kćer ostarjele Maud i ostali. Svi ti ljudi kao da uopće nemaju ni trunka osjećaja. Cijelo sam vrijeme imala dojam kao da su ljuti na Maud što mi nije bilo logično i nikako nisam mogla shvatiti kako se odrasli ljudi mogu na taj način ponašati prema nekome tko boluje od demencije (najviše od svih sin gospođe Elizabeth).Ova knjiga je zapravo još jedna u nizu toliko hvaljenih knjiga koja me razočarala da sam se zapitala u kome je problem? U meni ili u drugima? ...more",Notes are private!,0,1,1,"May 14, 2016","May 18, 2016","May 14, 2016",,Hardcover,view (with text),/book/show/18635113-elizabeth-is-missing
757,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Er ist wieder da,"Vermes, Timur",3847905171,9783847905172,3847905171,400        pp,3.43,"38,436","Sep 01, 2012","Sep 21, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ova knjiga je izazvala burne reakcije u svim državama gdje je prevedena i to bez iznimke i nakon što ju pročitate, razumljivo je zašto je to tako.HitlOva knjiga je izazvala burne reakcije u svim državama gdje je prevedena i to bez iznimke i nakon što ju pročitate, razumljivo je zašto je to tako.Hitler se, 2011 godine budi u Njemačkoj, na nekom igralištu i iako njegovih suradnika odavno više nema, ideje u njegovoj glavi i on sam nisu se ni malo promijenili. Svijet oko njega je drugačiji, postoje mobiteli, televizija je raširena i sva tehnologija i sve što mi uzimamo zdravo za gotovo, njemu je nešto novo. Uskoro se događa da ljudi njegove stavove počinju shvaćati neozbiljno, misle da je on komičar koji ne izlazi iz svog lika , on i dalje glasno govori o svojim stavovima i idejama, a ljudi mu se smiju i smatraju ga duhovitim, čak dobije i svoj tw show.Osobno sam oduševljena knjigom i mislim da u njoj nema ništa duhovitoga i da je pogrešno gledati ju na taj način. Ona je sama po sebi ironija, ruga se svijetu današnjice koji zbija šale na račun manjina, vjere i povijesti, svega onoga što bi trebali više razumjeti i prihvaćati. Nije problem u knjizi, problem je u ljudima koji sve više zaboravljaju, mladima koji zapravo i ne znaju što se dogodilo (u knjizi mladi prolaze pored njega i govore da je kul, čak i dižu ruku u zrak na pozdrav), u tome je pravi i jedini problem....more",Notes are private!,0,8,1,"May 09, 2016","May 13, 2016","May 09, 2016",,Hardcover,view (with text),/book/show/14897790-er-ist-wieder-da
