,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kristen's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
956,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alice in Wonderland,"Carruth, Jane",0517223627,9780517223628,0517223627,96        pp,4.03,"389,751",1865,"Sep 07, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2007",,Hardcover,view,/book/show/13023.Alice_in_Wonderland
957,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Siddhartha,"Hesse, Hermann",,,,152        pp,4.07,"771,296",1922,"Dec 01, 1981",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2007",,Mass Market Paperback,view,/book/show/52036.Siddhartha
958,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stranger,"Camus, Albert",,,,159        pp,4.02,"1,094,318","May 19, 1942","Mar 28, 1989",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2007",,Paperback,view,/book/show/49552.The_Stranger
959,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Little Prince,"Saint-Exupéry, Antoine de",0152048049,9780152048044,0152048049,96        pp,4.32,"2,111,623","Apr 06, 1943","Apr 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2007",,Hardcover,view,/book/show/8844.The_Little_Prince
960,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Loose Change: Three Women of the Sixties,"Davidson, Sara",0520209109,9780520209107,0520209109,384        pp,3.98,506,1977,"Jul 01, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2007",,Paperback,view,/book/show/338364.Loose_Change
961,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lord of the Rings,"Tolkien, J.R.R.",,,,"1,216        pp",4.53,"676,127",1954,"Oct 12, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/33.The_Lord_of_the_Rings
962,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hobbit        (The Lord of the Rings, #0)","Tolkien, J.R.R.",,,,366        pp,4.29,"3,973,326","Sep 21, 1937","Aug 15, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 02, 2022","Jun 20, 2007",,Paperback,view,/book/show/5907.The_Hobbit
963,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fear and Loathing on the Campaign Trail '72,"Thompson, Hunter S.",0446698229,9780446698221,0446698229,496        pp,4.13,"22,702","Jan 01, 1973","Oct 20, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book made me fall in love in with Hunter S Thompson. Few people can be as witty and erudite as him and have such a unique voice, and with Nixon aThis book made me fall in love in with Hunter S Thompson. Few people can be as witty and erudite as him and have such a unique voice, and with Nixon and Mondale as subject matter, the resulting book is brilliant. I read it for one of my favorite classes in college, but it's worth reading just for fun if you're at all interested in the ridiculous circus that can be US presidential campaigns. ...more",Notes are private!,0,1,1,not set,Jan 2002,"Jun 20, 2007",,Paperback,view (with text),/book/show/7748.Fear_and_Loathing_on_the_Campaign_Trail_72
964,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hiroshima,"Hersey, John",0679721037,9780679721031,,152        pp,4.03,"80,343",1946,"Mar 04, 1989",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/27323.Hiroshima
965,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Girls on the Verge: Debutante Dips, Drive-bys, and Other Initiations","Vida, Vendela",0312263287,9780312263287,0312263287,192        pp,3.33,262,1999,"Jun 12, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/149907.Girls_on_the_Verge
966,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Their Eyes Were Watching God,"Hurston, Zora Neale",0072434228,9780072434224,0072434228,219        pp,3.98,"347,175",1937,"Jun 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/885843.Their_Eyes_Were_Watching_God
967,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Disgrace,"Coetzee, J.M.",,,,220        pp,3.85,"106,328",1999,2000,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/409449.Disgrace
968,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Adventures of Huckleberry Finn,"Twain, Mark",0142437174,9780142437179,0142437174,327        pp,3.83,"1,265,486","Feb 18, 1884","Dec 31, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/2956.The_Adventures_of_Huckleberry_Finn
969,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fahrenheit 451,"Bradbury, Ray",,,,179        pp,3.97,"2,417,111","Oct 19, 1953",1991,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Mass Market Paperback,view,/book/show/119787.Fahrenheit_451
970,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Final Solution,"Chabon, Michael",0060777109,9780060777104,0060777109,131        pp,3.35,"18,655","Nov 09, 2004",Nov 2005,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/16696.The_Final_Solution
971,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Well of Lost Plots        (Thursday Next, #3)","Fforde, Jasper*",0143034359,9780143034353,0143034359,381        pp,4.09,"40,839",2003,2004,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2007",,Paperback,view,/book/show/27001.The_Well_of_Lost_Plots
972,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bone People,"Hulme, Keri",0140089225,9780140089226,0140089225,450        pp,4.04,"22,580",1984,"Oct 07, 1986",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"While I was reading ""The Bone People,"" two of my colleagues saw I had it and asked what I thought so far -- apparently both of them couldn't finish itWhile I was reading ""The Bone People,"" two of my colleagues saw I had it and asked what I thought so far -- apparently both of them couldn't finish it. I can see why. It's a challenging book, slow in parts, and the subject matter (child abuse, overtones of sexual abuse from a community member) can make it hard to read. Just at the turning point in the novel (around page 300) I almost put the book down, but figured that I've already put the time in to read 300 pages, what's 150 more? I'm glad I did. The story takes an unexpected shift, and while I didn't love it, it made me appreciate it much more.I give Hulme credit because she manages to make Joe, a character who on paper should be hated and despised, someone you can empathize with on some level. Hulme has crafted very real (albeit screwed up) characters whom you feel for, even if you completely disagree with their behavior. A telling sign for me of the emotional impact of the book was when one of the same colleagues said to me, ""You know, I still think about that book. I want to know what happens to the characters."" I did too, and in my eyes that's the sign of a good storyteller. ...more",Notes are private!,0,1,1,not set,Jun 2007,"Jun 19, 2007",,Paperback,view (with text),/book/show/460635.The_Bone_People
973,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Piano Tuner,"Mason, Daniel*",1400030382,9781400030385,1400030382,312        pp,3.60,"13,877",2002,Sep 2003,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have to give Daniel Mason credit -- if memory serves me right, he's a medical student who decided to write a novel after traveling through SoutheastI have to give Daniel Mason credit -- if memory serves me right, he's a medical student who decided to write a novel after traveling through Southeast Asia -- a true modern-day Renaissance man. I found the subject matter really interesting, almost seducing -- the romantic idea of someone who lives a simple life in London in the early 20th century, who gets to go on an exotic adventure in colonial Britain to repair a piano. But without giving anything away, I found the ending really underwhelming. It was good, but the ending wasn't entirely satisfying for me....more",Notes are private!,0,4,1,not set,Jan 2005,"Jun 13, 2007",,Paperback,view (with text),/book/show/55096.The_Piano_Tuner
974,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dress Your Family in Corduroy and Denim,"Sedaris, David",0316143464,9780316143462,0316143464,257        pp,4.11,"278,284","Jun 01, 2004","Jun 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 13, 2007",,Hardcover,view,/book/show/402129.Dress_Your_Family_in_Corduroy_and_Denim
975,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Farewell to Arms,"Hemingway, Ernest",,,,332        pp,3.82,"321,762",Sep 1929,"Jun 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 13, 2007",,Paperback,view,/book/show/46167.A_Farewell_to_Arms
976,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paris to the Moon,"Gopnik, Adam",0375758232,9780375758232,0375758232,368        pp,3.75,"15,124",2000,"Sep 11, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 13, 2007",,Paperback,view,/book/show/7062.Paris_to_the_Moon
977,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le Divorce,"Johnson, Diane",0452277337,9780452277335,0452277337,309        pp,2.95,"4,813","Apr 30, 1996","Jan 01, 1998",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 13, 2007",,Paperback,view,/book/show/369780.Le_Divorce
978,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Me Talk Pretty One Day,"Sedaris, David",0349113912,9780349113913,0349113912,272        pp,4.01,"698,884",2000,2001,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 13, 2007",,Paperback,view,/book/show/4137.Me_Talk_Pretty_One_Day
979,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Naked,"Sedaris, David",,,,304        pp,4.09,"265,127","Mar 01, 1997",1998,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Seriously, I wish I could be as witty a writer as David Sedaris. This remains my favorite of his short story collection, and got me hooked on his uniqSeriously, I wish I could be as witty a writer as David Sedaris. This remains my favorite of his short story collection, and got me hooked on his unique brand of humor. ...more",Notes are private!,0,0,1,not set,Jan 2002,"Jun 13, 2007",,Paperback,view (with text),/book/show/4138.Naked
980,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,V for Vendetta,"Moore, Alan*",0930289528,9780930289522,0930289528,286        pp,4.26,"308,838","Jan 14, 1990",1990,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really wanted to love this graphic novel. Unfortunately, I found it to only be mediocre, and bucking the usual trend, I found the movie much more enI really wanted to love this graphic novel. Unfortunately, I found it to only be mediocre, and bucking the usual trend, I found the movie much more enjoyable than the novel. Maybe I'm just not well-versed in graphic novels, but I found it hard to follow at times, and if I hadn't seen the movie I would have been very lost indeed. It's a great concept, and an interesting commentary on British society (written during the Thatcher era about the unspecified future), but I just expected it to be so much better. Perhaps my expectations were too high. I will say that I got more smiles and conversations started with me by alterna-punk kids on BART reading V for Vendetta than any other book I've ever brought on public transit. :)...more",Notes are private!,0,0,1,not set,Mar 2007,"Jun 13, 2007",,Paperback,view (with text),/book/show/403459.V_for_Vendetta
