,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sheryl's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
572,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Almost Perfect,"Katcher, Brian*",0385736649,9780385736640,,368        pp,3.84,"8,922","Jan 01, 2009","Oct 13, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 12, 2016",,Hardcover,view,/book/show/5982474-almost-perfect
573,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Signature of All Things,"Gilbert, Elizabeth*",0670024856,9780670024858,0670024856,512        pp,3.87,"116,441","Oct 01, 2013","Oct 01, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is about as good as it gets. I was no fan of Eat, Pray, Love, so I was pleasantly surprised by how different The Signature of All Things is in boThis is about as good as it gets. I was no fan of Eat, Pray, Love, so I was pleasantly surprised by how different The Signature of All Things is in both style and substance. I learned more than I ever could have imagined about moss, Tahiti, and Captain Cook. I also appreciated the subtle spiritual dimension to the story, as well the homage it pays to the mostly buried scientific contributions of women during this period. A thoroughly satisfying read....more",Notes are private!,0,1,1,"Mar 04, 2016","Mar 23, 2016","Feb 20, 2016",,Hardcover,view (with text),/book/show/17465453-the-signature-of-all-things
574,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Bollywood Affair        (Bollywood, #1)","Dev, Sonali*",1617730130,9781617730139,1617730130,304        pp,3.71,"8,485","Oct 28, 2014","Oct 28, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 29, 2016","Apr 14, 2016","Feb 20, 2016",,Paperback,view,/book/show/17707787-a-bollywood-affair
575,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dissolving Illusions: Disease, Vaccines, and the Forgotten History","Humphries, Suzanne",1480216895,9781480216891,1480216895,530        pp,4.65,"1,198","Jul 27, 2013","Jul 27, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 19, 2016",,Paperback,view,/book/show/18336700-dissolving-illusions
576,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Calling Me Home,"Kibler, Julie*",1250014522,9781250014528,1250014522,325        pp,4.25,"43,548","Aug 20, 2012","Feb 12, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Really touching story. Made me cry.,Notes are private!,0,1,1,"Jul 16, 2016","Jul 16, 2016","Feb 13, 2016",,Hardcover,view (with text),/book/show/15793184-calling-me-home
577,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Messed Up,"Lynch, Janet Nichols*",0823421856,9780823421855,0823421856,250        pp,4.15,587,"Mar 01, 2009","Jan 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2016",,Hardcover,view,/book/show/6122766-messed-up
578,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kind of Kin,"Askew, Rilla*",0062198793,9780062198792,0062198793,417        pp,3.68,"1,072","Jan 01, 2013","Jan 08, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was an outstanding book. Engaging, vividly written and thought-provoking. Kind of Kin is an all-around great read that bears keen social witness This was an outstanding book. Engaging, vividly written and thought-provoking. Kind of Kin is an all-around great read that bears keen social witness to a contentious issue of our day (the immigration debate). Rilla Askew handles the topic deftly, with sensitivity, humor, and conscience. A beautiful ending, to boot. ...more",Notes are private!,0,3,1,"Feb 11, 2016","Feb 19, 2016","Feb 11, 2016",,Hardcover,view (with text),/book/show/15700403-kind-of-kin
579,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Two Old Women: An Alaskan Legend of Betrayal, Courage and Survival","Wallis, Velma",0060723521,9780060723521,0060723521,140        pp,4.08,"15,356","Jan 01, 1993","Jun 29, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 09, 2016","Sep 10, 2016","Jan 27, 2016",,Paperback,view,/book/show/127810.Two_Old_Women
580,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A People's History of the United States,"Zinn, Howard",,,B015XEWZHI,764        pp,4.08,"243,633",1980,"Nov 17, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Interesting but too much like a textbook. I couldn't finish--it was just too dry. Interesting but too much like a textbook. I couldn't finish--it was just too dry. ...more,Notes are private!,0,1,1,"Jan 20, 2021","May 28, 2021","Jan 27, 2016",,Kindle Edition,view (with text),/book/show/37761175-a-people-s-history-of-the-united-states
581,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Half of a Yellow Sun,"Adichie, Chimamanda Ngozi",,,,541        pp,4.34,"158,872","Sep 12, 2006","Sep 04, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2016",,Paperback,view,/book/show/1102116.Half_of_a_Yellow_Sun
582,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Brilliant Friend        (My Brilliant Friend #1),"Ferrante, Elena",,,,331        pp,4.04,"332,921","Oct 19, 2011","Sep 25, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2016",,Paperback,view,/book/show/13586707-my-brilliant-friend
583,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dinner Party,"Janowitz, Brenda*",1250007879,9781250007872,1250007879,304        pp,3.60,"2,308","Apr 26, 2016","Apr 12, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.75 Stars. Perhaps The Dinner Party isn't a ""life-altering"" read, but it's a quick and fun ride with lots of spirit to keep readers entertained and j4.75 Stars. Perhaps The Dinner Party isn't a ""life-altering"" read, but it's a quick and fun ride with lots of spirit to keep readers entertained and just enough substance to nourish the soul. The pacing starts out a bit slow as Sylvia prepares every last detail of the Golds' annual Passover Seder; I was afraid this was going to be another My Dinner with Andre. But thankfully there is much more to the story than that. This dysfunctional Jewish family proffers wonderful, subtle messages about why we do or don't like ""certain"" people and deem them more or less worthy of ourselves (and our children) than their social/ethnic underlings. Then they just as cleverly break down those barricades while barely budging their underlying prejudices. It wasn't exactly subtle, but neither was it clichéd. I'd say exactly the right balance was struck.I found every single character to be delightful in his or her own quirky way–even Sylvia. I laughed out loud so many times I lost count. The ending is delish–pure chocolate babka to those faux latkes presented in Seder #1. I won this book in a Goodreads giveaway. Thank you St. Martin's Press for the advance copy....more",Notes are private!,0,1,1,"Feb 20, 2016","Feb 25, 2016","Jan 16, 2016",,Paperback,view (with text),/book/show/25663545-the-dinner-party
584,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret by the Lake,"Douglas, Louise*",055277927X,9780552779272,055277927X,410        pp,4.20,"4,292","Nov 19, 2015","Nov 19, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 13, 2016",,Paperback,view,/book/show/24737086-the-secret-by-the-lake
585,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Summer of Secrets,"Jasmon, Sarah*",0552779970,9780552779975,0552779970,352        pp,3.51,208,"Aug 13, 2015","Aug 13, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 13, 2016",,Paperback,view,/book/show/23590488-the-summer-of-secrets
586,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Memory of Running,"McLarty, Ron",0143036688,9780143036685,0143036688,384        pp,3.76,"12,523","Dec 29, 2004","Dec 27, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2016",,Paperback,view,/book/show/112147.The_Memory_of_Running
587,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Patron Saint of Liars,"Patchett, Ann",1841150509,9781841150505,1841150509,352        pp,3.87,"50,660",1992,"Jan 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2016",,Paperback,view,/book/show/15957.The_Patron_Saint_of_Liars
588,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Beauty,"Smith, Zadie",0143037749,9780143037743,0143037749,445        pp,3.77,"82,320","Jun 04, 2005","Aug 29, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2016",,Paperback,view,/book/show/3679.On_Beauty
589,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fun Home: A Family Tragicomic,"Bechdel, Alison",0618871713,9780618871711,B001TODO72,232        pp,4.08,"180,857","Jun 08, 2006","Jun 05, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 10, 2016","Jan 14, 2016","Dec 25, 2015",,Paperback,view,/book/show/26135825-fun-home
590,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Daddy Diaries,"Braff, Joshua*",0986417505,9780986417504,0986417505,288        pp,3.71,126,"May 05, 2015","May 05, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’d give The Daddy Diaries a solid 3.75. If you’re familiar with the Australian TV series House Husbands, Joshua Braff’s ""take"" on the subject could eI’d give The Daddy Diaries a solid 3.75. If you’re familiar with the Australian TV series House Husbands, Joshua Braff’s ""take"" on the subject could easily become the U.S. adaptation.What I liked: The tender scenes between diarist Jay and his depressed son, Alex. The fact that the economic role reversal between Jay and wife Jackie is not a source of friction—Jay is secure enough in his manhood to appreciate his wife for who she is and what she brings to their family. He supports her work (which entails a good amount of travel) by functioning as the dedicated stay-at-home dad. I also found it a nice—as well as realistic—touch that Jay, as primary parent, is not so keen on the idea of making a third child, despite his wife’s claim that “someone is missing from their dinner table.” Finally, DD posits an arguable social angle about parents’ vs. children’s rights when it’s not in the best interests of a minor child to live with her parents or follow their misguided mandates.Not so Much: I found the character development to be somewhat flimsy. I would have liked to see the author focus more on the multiple causes of Alex’s depression (teenage “angst”/family history/the move to Florida, etc.) and less on the St. Petersburg “parental party scene.” Alex’s mental health and the parent/teen relationship are the grounding notes of this story, and are far more compelling than the numerous instances (and there are too many of them) where Jay “falls victim” to impromptu partying and drinking. In my world, responsible parents don’t run off to bars at the slightest twist of an arm—especially when, for all intents and purposes, they are functioning as single parent. Childhood friends and siblings don’t just “pop up” unannounced from several states’ distance and demand that you go out drinking with them. Rich divorcees don’t spontaneously open their homes to scores of parents and kids for flirtatious poolside antics. Maybe that’s the way they do things down in Florida, but personally, Jay’s vulnerability to such distractions lowered my respect for him.That said, The Daddy Diaries is a book you have to finish to fully appreciate. The funniest scenes are in the first third, and the most emotionally-charged ones appear toward the end. My daughter gave me this book for Christmas figuring I would like it, and she was right. All in all, it's a sensitive and worthwhile family drama by a fellow independent Bay Area author. ...more",Notes are private!,0,2,1,"Jan 03, 2016","Jan 08, 2016","Dec 25, 2015",,Paperback,view (with text),/book/show/25052190-the-daddy-diaries
