,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Azita's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Whereabouts of Eneas McNulty,"Barry, Sebastian",0140280189,9780140280180,0140280189,336        pp,3.98,"2,806","Jan 01, 1998","Aug 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 02, 2017",,Paperback,view,/book/show/137446.The_Whereabouts_of_Eneas_McNulty
1118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Cay        (The Cay, #1)","Taylor, Theodore",044022912X,9780440229124,044022912X,156        pp,3.79,"36,287",1969,"Apr 08, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I read this with a young student of mine. We both enjoyed it and found ourselves invested in Philip’s fate. I don’t think we will read the sequel thouI read this with a young student of mine. We both enjoyed it and found ourselves invested in Philip’s fate. I don’t think we will read the sequel though. ...more,Notes are private!,0,3,1,"Oct 02, 2017","Dec 19, 2017","Oct 01, 2017",,Mass Market Paperback,view (with text),/book/show/18553.The_Cay
1119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Poetry Pharmacy: Tried-and-True Prescriptions for the Heart, Mind and Soul","Sieghart, William",1846149800,,B075KTV97X,149        pp,4.36,"2,452","Sep 28, 2017","Sep 28, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 01, 2017",,Kindle Edition,view,/book/show/36319759-the-poetry-pharmacy
1120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fresh Complaint: Stories,"Eugenides, Jeffrey",0374203067,9780374203061,0374203067,285        pp,3.61,"9,020","Oct 03, 2017","Oct 03, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Superb. Easily the best collection of short stories I’ve read in the past five years. Thank you, Alena, for recommending the book.",Notes are private!,0,4,1,"Mar 06, 2018","Mar 10, 2018","Sep 30, 2017",,Hardcover,view (with text),/book/show/33844793-fresh-complaint
1121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seveneves,"Stephenson, Neal*",,,B00LZWV8JO,872        pp,4.00,"115,505","May 19, 2015","May 19, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 30, 2017",,Kindle Edition,view,/book/show/22816087-seveneves
1122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Thanks, Obama: My Hopey, Changey White House Years","Litt, David*",0062568469,9780062568465,,320        pp,4.08,"7,947","Sep 17, 2017","Sep 19, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Sep 29, 2017",,ebook,view,/book/show/33640253-thanks-obama
1123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Invisible Man,"Ellison, Ralph",,,,581        pp,3.91,"187,875","Apr 14, 1952","Feb 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 29, 2017",,Paperback,view,/book/show/16981.Invisible_Man
1124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Native Son,"Wright, Richard",,,,504        pp,4.03,"99,107",1940,"Aug 02, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 29, 2017",,Paperback,view,/book/show/15622.Native_Son
1125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be a Muslim: An American Story,"Moghul, Haroon",0807020745,9780807020746,0807020745,256        pp,3.51,392,"Jun 06, 2017","Jun 06, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 29, 2017",,Paperback,view,/book/show/30152577-how-to-be-a-muslim
1126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Betrayals,"Neill, Fiona",1405923458,9781405923453,1405923458,400        pp,3.59,"3,600",Aug 2017,"Aug 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 28, 2017",,Paperback,view,/book/show/29750143-the-betrayals
1127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Scripture,"Barry, Sebastian",0571215289,9780571215287,0571215289,300        pp,3.83,"21,387","Apr 02, 2008","May 01, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved it, but a tad bit less than its sibling book (The Temporary Gentleman), published 6 years after this but which I had read first. This might beI loved it, but a tad bit less than its sibling book (The Temporary Gentleman), published 6 years after this but which I had read first. This might be due to the fact that the plot was spoiled in a QA radio program on BBC4, on which Mr. Barry himself read parts of the book, including the birth scene, so passionately that I felt the wonderful performance of the audiobook still had something lacking. Another thing that I wish was included in the audiobook is different readers for the two narrators, one man and one woman. The story was as delicate and majestic as Japanese tea ceremony and the beauty of seeing many of the same characters from a different perspective and as backdrop to another person’s life story never became dull. I look forward to reading the first novel in this series about Eneas. I know I am going backwards! There was yet another book even before that, but it’s in the form of plays. The whole series make me wish to know so much more about Irish history....more",Notes are private!,0,5,1,"Sep 29, 2017","Oct 04, 2017","Sep 28, 2017",,Hardcover,view (with text),/book/show/3419808-the-secret-scripture
1128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hero of the Empire: The Boer War, a Daring Escape, and the Making of Winston Churchill","Millard, Candice",0804194890,9780804194891,0804194890,640        pp,4.10,"15,734","Apr 12, 2016","Sep 20, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 28, 2017",,Paperback,view,/book/show/25241653-hero-of-the-empire
1129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dead Water        (Shetland Island, #5)","Cleeves, Ann*",0230760171,9780230760172,0230760171,386        pp,4.13,"18,105","Jan 01, 2013","Jan 31, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"With Dead Water I have come back to the Shetland series, from which I had deviated by reading the first Vera book. It is interesting to me that althouWith Dead Water I have come back to the Shetland series, from which I had deviated by reading the first Vera book. It is interesting to me that although both series are written by the same author in the same genre, my reaction to them is so different. I continue to enjoy Jimmy Perez’s mysteries, while I found Vera quite distasteful. Maybe if I had seen the TV adaptation, I would have felt differently. Anyway, I am very happy that Jimmy didn’t turn into a hard man as was warned at the end of Book 4. ...more",Notes are private!,0,2,1,"Sep 26, 2017","Sep 29, 2017","Sep 25, 2017",,Hardcover,view (with text),/book/show/16009500-dead-water
1130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sour Heart,"Zhang, Jenny",0399589384,9780399589386,0399589384,307        pp,3.70,"7,795","Aug 01, 2017","Aug 01, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Normally I don’t enjoy stories as much as novels, but this book is far more than a collection of stories. Apart from the common themes, the stories inNormally I don’t enjoy stories as much as novels, but this book is far more than a collection of stories. Apart from the common themes, the stories in Sour Heart relate to one another in this way that a character encountered in one story is passingly mentioned in another. It is like the grapes on the book cover: all grapes are connected in the bunch. More than anything else I have read, this book also brings home how the horrors (and sporadic joys) experienced in China after the revolution continues to have an effect on the Chinese families who have migrated to the USA. The empowering and also the suffocating force of one’s family is explored from multiple aspects, the different experiences that migrated children and parents have are beautifully delved into, and the hope and despair that they alternately go through are emphatically described. Naturally, I liked some stories less than the others, but overall it was a brilliant book. The audiobook performance was also recommendable. ...more",Notes are private!,0,1,1,"Sep 24, 2017","Sep 29, 2017","Sep 23, 2017",,Hardcover,view (with text),/book/show/32956008-sour-heart
1131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Reivers,"Faulkner, William",0679741925,9780679741923,0679741925,305        pp,3.78,"7,606",1962,"Sep 01, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 22, 2017",,Paperback,view,/book/show/210825.The_Reivers
1132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Crow Trap        (Vera Stanhope, #1)","Cleeves, Ann*",033038998X,9780330389983,033038998X,560        pp,3.86,"25,953",1999,"Jan 01, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 stars really. I didn't enjoy this one as much as Cleeve's Shetland series. I wasn't invested in any of the characters, didn't much care for the de3.5 stars really. I didn't enjoy this one as much as Cleeve's Shetland series. I wasn't invested in any of the characters, didn't much care for the detective, and wasn't impressed by the way the ending was developed. I don't think I will read the other books in this series, at least not for a long while. ...more",Notes are private!,0,1,1,"Sep 20, 2017","Sep 24, 2017","Sep 19, 2017",,Paperback,view (with text),/book/show/97569.The_Crow_Trap
1133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Torch Against the Night        (An Ember in the Ashes, #2)","Tahir, Sabaa*",,9780008250447,0008250448,452        pp,4.24,"160,944","Aug 30, 2016","Aug 30, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2017 :How to wait until the third volume is written and published? I WANT to know what happens next.The first third of the book was an anticlima2017 :How to wait until the third volume is written and published? I WANT to know what happens next.The first third of the book was an anticlimax after the epic of the first volume and I was a bit worried that it might turn out to be a disappointment like many other sequels written to an astounding first book, but then things picked up and the momentum of the book as well as its story and form became as satisfying as An Ember in the Ashes, if not more so. The audiobook performance was much better than the first volume, which is strange because the same people read out Laia's and Elias's chapters, but their performance sounded more mature and less melodramatic. Especially Laia's way of relating the events and her emotions didn't set my teeth on edge anymore :-))I highly recommend the series to anyone who likes +16 fantasy dystopian novels.2020 :Rereading the book in December 2020 brought me even more joy. I’m getting ready for Book IV for which I’m in line at the library. But I began at volume 2 since a couple of friends were reading this one. I realized halfway that I needed to go back to the beginning, so I’m going to reread Book I next. ...more",Notes are private!,0,3,1,"Sep 16, 2017","Dec 25, 2020","Sep 16, 2017",,Hardcover,view (with text),/book/show/25558608-a-torch-against-the-night
1134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"An Ember in the Ashes        (An Ember in the Ashes, #1)","Tahir, Sabaa*",,,,464        pp,4.25,"293,006","Apr 28, 2015","Apr 28, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Basically, I couldn't stop listening to this audiobook. I had to wrench the headphone away at 2:30 am when I ran out of chores to do (excuses to stay Basically, I couldn't stop listening to this audiobook. I had to wrench the headphone away at 2:30 am when I ran out of chores to do (excuses to stay up and listen to the rest), but then when I went to bed I realized there was no way I could fall asleep without finding out what happened next. So I borrowed the eBook from the library and the next time I checked the time it was 4 in the morning and I forced myself to go to sleep. Now that the first volume is finished, I've come to jot down this note and rush back to listen to Vol. 2 which is being downloaded. So if you like dystopian YA fiction, definitely read this one. ...more",Notes are private!,0,5,1,"Sep 14, 2017","Sep 16, 2017","Sep 16, 2017",,Kindle Edition,view (with text),/book/show/22529162-an-ember-in-the-ashes
