,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Suanne's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
632,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Black Bull: From Normandy to the Baltic with the 11th Armoured Division,"Delaforce, Patrick*",,,B00KYVDUU2,259        pp,4.46,112,"Jan 01, 1993","Jun 30, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I need an ""oops"" shelf. I downloaded this thinking it was about the 11th Armored Division of the US Army, which liberated Mauthausen.... and 5% in I rI need an ""oops"" shelf. I downloaded this thinking it was about the 11th Armored Division of the US Army, which liberated Mauthausen.... and 5% in I realized it's about the 11th Armoured Division of the British Army, which liberated Bergen-Belsen. ""Armoured"" should've tipped me off.We'll just pretend this never happened....more",Notes are private!,0,4,1,"Jul 15, 2020","Jul 15, 2020","Jul 15, 2020",,Kindle Edition,view (with text),/book/show/23874072-the-black-bull
633,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gifts Given        (Boystown, #10)","Thornton, Marshall*",,,B075CTYG83,232        pp,4.43,279,"Nov 17, 2017","Nov 17, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jul 15, 2020","Jul 15, 2020","Jul 15, 2020",,Kindle Edition,view,/book/show/36193096-gifts-given
634,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last of the Wine,"Renault, Mary",0375726810,9780375726811,0375726810,400        pp,4.05,"5,748",1956,"Jun 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 15, 2020",,Paperback,view,/book/show/67696.The_Last_of_the_Wine
635,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lucky Days        (Boystown, #9)","Thornton, Marshall*",,,B01N01AUUY,253        pp,4.48,304,"Jan 13, 2017","Jan 13, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Jul 14, 2020","Jul 15, 2020","Jul 14, 2020",,Kindle Edition,view,/book/show/32882877-lucky-days
636,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Florence Adler Swims Forever,"Beanland, Rachel*",,,B07Z44LM4J,319        pp,3.88,"22,041","Jul 07, 2020","Jul 07, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Nov 28, 2021","Dec 18, 2021","Jul 13, 2020",,Kindle Edition,view,/book/show/48823934-florence-adler-swims-forever
637,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Before Wilde: Sex between Men in Britain’s Age of Reform,"Upchurch, Charles",0520258533,9780520258532,0520258533,288        pp,4.00,37,"Apr 22, 2009","Apr 22, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2020",,Hardcover,view,/book/show/6553054-before-wilde
638,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Cut: A Novel,"Moore, Susanna",0679422587,9780679422587,B004D00IA0,179        pp,3.27,"3,796",1995,"Jan 01, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2020",,Hardcover,view,/book/show/1770558.In_the_Cut
639,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alexander Hamilton,"Chernow, Ron",,,B0007OB58A,36        pp,4.22,"180,989","Apr 26, 2004","Dec 26, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 13, 2020","Jul 26, 2020","Jul 13, 2020",,Audible Audio,view,/book/show/7905917-alexander-hamilton
640,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Party Upstairs,"Conell, Lee",,,,308        pp,3.09,"2,235","Jul 07, 2020","Jun 02, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2020",,Hardcover,view,/book/show/45865627-the-party-upstairs
641,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fast Girls: A Novel of the 1936 Women's Olympic Team,"Hooper, Elise*",0062938002,9780062938008,,512        pp,3.89,"7,448","Jul 07, 2020","Jul 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2020",,ebook,view,/book/show/46041453-fast-girls
642,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ship of Shadows        (The Ship of Shadows #1),"Kuzniar, Maria",0241372925,9780241372920,B07Z8NXB49,310        pp,4.17,738,"Jul 16, 2020","Jul 16, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2020",,Kindle Edition,view,/book/show/50275467-the-ship-of-shadows
643,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Monogamy,"Miller, Sue",0062969676,9780062969675,,352        pp,3.51,"23,477","Sep 08, 2020","Sep 08, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2020",,ebook,view,/book/show/50172967-monogamy
644,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sellout,"Beatty, Paul",0374260508,9780374260507,0374260508,289        pp,3.75,"68,717","Mar 03, 2015",2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 12, 2020",,Hardcover,view,/book/show/22237161-the-sellout
645,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Shot,"Kerr, Philip",067104141X,9780671041410,067104141X,480        pp,3.67,"1,131","Nov 18, 1999","Aug 28, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 12, 2020",,Mass Market Paperback,view,/book/show/462834.The_Shot
646,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Distance from Four Points,"Littell, Margo Orlando*",1608011798,9781608011797,1608011798,224        pp,4.25,150,"May 28, 2020","May 28, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 10, 2020",,Paperback,view,/book/show/52929836-the-distance-from-four-points
647,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Old Lovegood Girls,"Godwin, Gail",1632868229,9781632868220,1632868229,339        pp,3.52,"1,369","May 05, 2020","May 05, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2020",,Hardcover,view,/book/show/51079710-old-lovegood-girls
648,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Inferno of Dante,"Alighieri, Dante",0374524521,9780374524524,0374524521,384        pp,4.02,"182,083",1320,"Mar 30, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2020",,Paperback,view,/book/show/591221.The_Inferno_of_Dante
649,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gingerbread,"Oyeyemi, Helen*",1984882899,9781984882899,1984882899,372        pp,3.05,"14,734","Mar 05, 2019","Mar 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2020",,Paperback,view,/book/show/40634915-gingerbread
650,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Indigo,"Jenkins, Beverly*",0595002021,9780595002023,0595002021,370        pp,4.32,"4,903","Nov 01, 1996","Aug 22, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2020",,Paperback,view,/book/show/347339.Indigo
651,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Linden Hills,"Naylor, Gloria",0140088296,9780140088298,0140088296,304        pp,4.06,"2,882",1985,"Mar 04, 1986",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2020",,Paperback,view,/book/show/765810.Linden_Hills
652,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flight to Canada,"Reed, Ishmael",0684847507,9780684847504,0684847507,179        pp,3.68,"1,267",1976,"Jun 02, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2020",,Paperback,view,/book/show/166335.Flight_to_Canada
653,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shirley,"Merrell, Susan Scarf",0399166459,9780399166457,0399166459,270        pp,3.43,"1,402","Jun 12, 2013","Jun 12, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2020",,Hardcover,view,/book/show/18693833-shirley
654,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lot Six,"Adjmi, David*",,,B07D6MB6KS,395        pp,3.94,318,"Jun 23, 2020","Jun 23, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 07, 2020",,Kindle Edition,view,/book/show/49045189-lot-six
655,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Island,"Benchley, Peter",0233970967,9780233970967,0233970967,240        pp,3.34,"2,180",1979,"Jun 11, 1979",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 06, 2020",,Hardcover,view,/book/show/509763.The_Island
656,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Margot Affair,"Lemoine, Sanaë*",1984854437,9781984854438,1984854437,336        pp,3.60,"6,945","Jun 16, 2020","Jun 16, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 04, 2020",,Hardcover,view,/book/show/50232828-the-margot-affair
657,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Voyage,"Falk, Douglas*",1645430383,9781645430384,1645430383,273        pp,4.16,57,2019,"Dec 03, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 30, 2020",,Paperback,view,/book/show/50089033-the-voyage
658,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Photographer's Truth,"Bardsley, Ralph Josiah*",1626396388,,B01H2VLZSA,255        pp,4.40,111,Jul 2016,"Jul 12, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 29, 2020",,Kindle Edition,view,/book/show/31090566-the-photographer-s-truth
659,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mimi,"Ellmann, Lucy",,,B009SJZRIY,296        pp,3.21,407,"Feb 14, 2013","Feb 26, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 06, 2024",not set,"Jun 28, 2020",,Kindle Edition,view,/book/show/19416075-mimi
660,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Imprisoned Princess: The Scandalous Life of Sophia Dorothea of Celle,"Curzon, Catherine*",1473872634,9781473872639,1473872634,200        pp,3.40,30,unknown,"May 19, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 27, 2020",,Hardcover,view,/book/show/52714373-the-imprisoned-princess
661,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Soil Salvagers,"Bossert, Gregory Norman",,,B088Q9DR6H,30        pp,2.64,58,"Jun 24, 2020","Jun 24, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 27, 2020",,Kindle Edition,view,/book/show/54245861-the-night-soil-salvagers
662,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fanny Goes to War,"Washington, Pat Beauchamp",,,B00849MBVA,282        pp,4.32,22,2000,"May 17, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 25, 2020","Jun 30, 2020","Jun 25, 2020",,Kindle Edition,view,/book/show/19467820-fanny-goes-to-war
663,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A War Nurse's Diary: Sketches From A Belgian Field Hospital,M.E. Clark,,,B0062BY7IW,158        pp,3.94,17,"Aug 25, 2006","Oct 31, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 25, 2020","Jun 30, 2020","Jun 25, 2020",,Kindle Edition,view,/book/show/21463012-a-war-nurse-s-diary
664,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gentlemen Volunteers: The Story of the American Ambulance Drivers in the First World War,"Hansen, Arlen J.",,,B00E258KE2,375        pp,3.64,42,"Apr 08, 1996","Sep 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 24, 2020","Jun 25, 2020","Jun 24, 2020",,Kindle Edition,view,/book/show/24547516-gentlemen-volunteers
665,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Legends and Superstitions of the Sea and of Sailors in All Lands and at All Times,"Bassett, Fletcher S.",,,B00H7QLF2W,578        pp,3.10,10,1885,"Dec 09, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 24, 2020","Jun 30, 2020","Jun 24, 2020",,Kindle Edition,view,/book/show/22080124-legends-and-superstitions-of-the-sea-and-of-sailors-in-all-lands-and-at
666,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Belladonna,"Salam, Anbara*",0593099346,9780593099346,0593099346,352        pp,3.45,709,"Jul 09, 2020","Jun 09, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 24, 2020",,Hardcover,view,/book/show/51590964-belladonna
667,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Nordic Tales: Folktales from Norway, Sweden, Finland, Iceland, and Denmark",Chronicle Books,1452175020,,B07SGG71LY,168        pp,3.86,"2,164","Aug 13, 2019","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 23, 2020","Jun 30, 2020","Jun 23, 2020",,Kindle Edition,view,/book/show/51068836-nordic-tales
668,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Norse Mythology: A Captivating Guide to Norse Folklore Including Fairy Tales, Legends, Sagas and Myths of the Norse Gods and Heroes","Clayton, Matt",,,B07B6W576W,106        pp,3.94,109,unknown,"Mar 03, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 22, 2020","Jun 30, 2020","Jun 22, 2020",,Kindle Edition,view,/book/show/38926294-norse-mythology
669,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Band Sinister,"Charles, K.J.*",1912688026,,B07HG3DQBG,251        pp,4.24,"5,819","Oct 11, 2018","Oct 11, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Just take all my stars and leave me here to die with this book.,Notes are private!,0,19,1,"Jul 20, 2020","Jul 21, 2020","Jun 22, 2020",,Kindle Edition,view (with text),/book/show/41947093-band-sinister
670,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Luminous Republic,"Barba, Andrés",,,B07T3JHQ9X,212        pp,3.90,"4,216","Nov 29, 2017","Apr 14, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 31, 2024","Apr 06, 2024","Jun 22, 2020",,Kindle Edition,view,/book/show/49086684-a-luminous-republic
