,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Arbuz Dumbledore's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
783,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Egzorcysta,"Blatty, William Peter",832457638X,9788324576388,832457638X,0        pp,4.20,"234,513",May 1971,Jan 2008,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Świetny horror, ale jeśli ktoś zna dobrze film, to zwyczajnie nie opłaca się czytać, bo jest zrobiony kropka w kropkę. Tym bardziej doceniam film, bo Świetny horror, ale jeśli ktoś zna dobrze film, to zwyczajnie nie opłaca się czytać, bo jest zrobiony kropka w kropkę. Tym bardziej doceniam film, bo odwzorowanie książki naprawdę godne mistrza, szkoda, że już nie robi się ekranizacji w ten sposób - z szacunkiem dla książkowego pierwowzoru i jednocześnie genialnie. Książka jest ładnie napisana i bardzo wciąga....more",Notes are private!,0,3,1,"Oct 22, 2020","Oct 25, 2020","Oct 22, 2020",,Unknown Binding,view (with text),/book/show/12387695-egzorcysta
784,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Inni ludzie,"Tudor, C.J.*",8381433223,9788381433228,8381433223,424        pp,3.86,"30,492","Jan 28, 2020","Oct 14, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.7/5WOW, co to była za książka. Genialna, błyskotliwa, pełna niesamowitych zwrotów akcji gwarantujących mindfucki co drugą stronę, jednocześnie zacho4.7/5WOW, co to była za książka. Genialna, błyskotliwa, pełna niesamowitych zwrotów akcji gwarantujących mindfucki co drugą stronę, jednocześnie zachowując logikę. Wciągająca bez reszty, ze świetnym, intrygującym i niepokojącym motywem nadprzyrodzonym, o ile można to tak nazwać. Trzymała w napięciu od pierwszej strony do ostatniej. Jestem tak zachwycona, że brak mi słów. Uwielbiam C.J. Tudor, kupuję ją już w ciemno. To trzeba przeczytać (i ""Kredziarza"")!...more",Notes are private!,0,4,1,"Dec 05, 2020","Dec 10, 2020","Oct 21, 2020",,Paperback,view (with text),/book/show/55223120-inni-ludzie
785,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Piranesi,"Clarke, Susanna",163557563X,9781635575637,163557563X,272        pp,4.23,"280,772","Sep 15, 2020","Sep 15, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Co to było. Niesamowity klimat, przytłaczający, lodowaty, niepokojący, wręcz paniczny. Tajemnica, zagadkowość i nauka, akademickie szaleństwo, nieco kCo to było. Niesamowity klimat, przytłaczający, lodowaty, niepokojący, wręcz paniczny. Tajemnica, zagadkowość i nauka, akademickie szaleństwo, nieco kojarzące się z Tajemną historią. Coś absolutnie wyjątkowego, innego. Obłędna książka, wciągająca do granic, nieodkładalna. Jedno wielkie wow....more",Notes are private!,0,32,1,"Mar 10, 2021","Mar 12, 2021","Oct 20, 2020",,Hardcover,view (with text),/book/show/50202953-piranesi
786,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moja znikająca połowa,"Bennett, Brit*",8326845930,9788326845932,8326845930,445        pp,4.15,"753,432","Jun 02, 2020","Oct 28, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Była wciągająca i miło się słuchało, ale kurczę, zupełnie do mnie nie trafiła. Jestem pewna, że szybko o niej zapomnę, a szkoda, bo liczyłam na wiele.Była wciągająca i miło się słuchało, ale kurczę, zupełnie do mnie nie trafiła. Jestem pewna, że szybko o niej zapomnę, a szkoda, bo liczyłam na wiele. Nie była zła, ale czy była dobra? Ot, taka tam obyczajówka....more",Notes are private!,0,10,1,"Mar 30, 2021","Apr 06, 2021","Oct 20, 2020",,Hardcover,view (with text),/book/show/54733361-moja-znikaj-ca-po-owa
787,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Księgi zapomnianych żyć,"Collins, Bridget*",8366657000,9788366657007,8366657000,447        pp,3.87,"76,495","Jan 07, 2019","Oct 14, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"1.75Taki potencjał fabularny, a tak zmarnowany. Świetny świat przedstawiony, a zrobiono z niego zwykłe romansidło bez niczego więcej. Męczyłam się str1.75Taki potencjał fabularny, a tak zmarnowany. Świetny świat przedstawiony, a zrobiono z niego zwykłe romansidło bez niczego więcej. Męczyłam się strasznie, nudziłam się, nie cierpiałam Emmetta i nie byłam w stanie mu kibicować. Jestem niesamowicie rozczarowana....more",Notes are private!,0,15,1,"Jun 30, 2021","Jul 06, 2021","Oct 18, 2020",,Paperback,view (with text),/book/show/55367654-ksi-gi-zapomnianych-y
788,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Uwolniona. Jak wykształcenie odmieniło moje życie,"Westover, Tara*",838015522X,9788380155220,838015522X,448        pp,4.47,"1,525,484","Feb 20, 2018","Aug 14, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 16, 2020",,Paperback,view,/book/show/46062853-uwolniona-jak-wykszta-cenie-odmieni-o-moje-ycie
789,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Melodia mgieł dziennych,"Bijan, Marta",8366654486,9788366654488,8366654486,176        pp,3.50,"1,526","Oct 14, 2020","Oct 14, 2020",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"1.5Wydmuszka. Kwieciste zdania, które nie niosą zupełnie żadnego znaczenia.",Notes are private!,2,42,1,"Jan 04, 2021","Jan 05, 2021","Oct 16, 2020",,Hardcover,view (with text),/book/show/54764708-melodia-mgie-dziennych
790,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Poeta, strażnik i więzień","Lee, Jung-Myung",8380313291,9788380313293,8380313291,368        pp,4.09,"1,480","Jun 24, 2012","Sep 14, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 15, 2020","Oct 19, 2020","Oct 15, 2020",,Paperback,view,/book/show/31912730-poeta-stra-nik-i-wi-zie
791,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nocny tygrys,"Choo, Yangsze*",8366005860,9788366005860,8366005860,504        pp,3.86,"59,917","Feb 12, 2019","Jul 15, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 14, 2020",,Paperback,view,/book/show/54247856-nocny-tygrys
792,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moja Najdroższa,"Tallent, Gabriel*",8326826642,9788326826641,8326826642,392        pp,3.61,"49,829","Apr 29, 2017","Apr 18, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"1.5/5To była jednocześnie bardzo dziwna i bardzo kiepska książka. Dziwna, bo miałam nieoparte wrażenie, że autora szalenie kręci to, co opisuje, robił1.5/5To była jednocześnie bardzo dziwna i bardzo kiepska książka. Dziwna, bo miałam nieoparte wrażenie, że autora szalenie kręci to, co opisuje, robił to z niezrozumiałym dla mnie entuzjazmem. Kiepska, bo nawet najbardziej dramatyczne momenty były tak przedłużone, że jeśli poczułam na początku jakieś emocje, to zanim scena się skończyła, zdążyłam się pięć razy znudzić. I dlatego, że te dialogi były tak okropnie żenująco nierealistyczne. To chyba było najgorsze. Nie dało się przez to przebrnąć. Bo kiedy chłopcy w wieku lat 16 (nawet nie 14, jak początkowo sądziłam, 16!) rozmawiają na poważnie o tym, że zostaną piratami i będą jeździć na jaszczurach, to coś tu jest mocno nie w porządku. Na początku, gdy myślałam, że oni mają po 14 lat, to już pisałam, że osoby w tym wieku raczej rozpoczynają pierwsze związki, szukają małych prac sezonowych i myślą o studiach, a nie zachowują się jak dzieci co najwyżej (!) 7 letnie. Ale widząc, że jednak oni mają po 16 lat... To jest po prostu żałosne i przykre. Plus dodam, że gdyby wyciąć z książki każdorazowo użyte słowo KRUSZYNKO, to byłaby ona o połowę krótsza....more",Notes are private!,0,2,1,"Dec 13, 2020","Dec 23, 2020","Oct 12, 2020",,Paperback,view (with text),/book/show/39846946-moja-najdro-sza
793,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nocny film,"Pessl, Marisha*",8365781344,9788365781345,8365781344,768        pp,3.78,"90,927","Jul 16, 2013","Aug 02, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 10, 2020",,Paperback,view,/book/show/35911792-nocny-film
794,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lolita,"Nabokov, Vladimir",837758574X,9788377585740,837758574X,416        pp,3.88,"850,043",Sep 1955,"Jun 01, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Oct 10, 2020",,Paperback,view,/book/show/36552685-lolita
795,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter i Insygnia Śmierci        (Harry Potter, #7)","Rowling, J.K.",8372782806,9788372782809,8372782806,784        pp,4.62,"3,707,617","Jul 21, 2007","Jan 26, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 10, 2020",,Paperback,view,/book/show/5929499-harry-potter-i-insygnia-mierci
796,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter i Książę Półkrwi        (Harry Potter, #6)","Rowling, J.K.",8372781680,9788372781680,8372781680,704        pp,4.58,"3,274,280","Jul 16, 2005","Jan 28, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 10, 2020",,Hardcover,view,/book/show/1811117.Harry_Potter_i_Ksi_P_krwi
797,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter i Zakon Feniksa        (Harry Potter, #5)","Rowling, J.K.",837278096X,9788372780966,837278096X,960        pp,4.50,"3,382,980","Jun 21, 2003","Jan 31, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 10, 2020",,Paperback,view,/book/show/1126624.Harry_Potter_i_Zakon_Feniksa
798,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter i Czara Ognia        (Harry Potter, #4)","Rowling, J.K.",8372780218,9788372780218,8372780218,768        pp,4.57,"3,694,571","Jul 08, 2000","Sep 29, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 10, 2020",,Paperback,view,/book/show/1127800.Harry_Potter_i_Czara_Ognia
799,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter i więzień Azkabanu        (Harry Potter, #3)","Rowling, J.K.",8372780145,9788372780140,8372780145,458        pp,4.58,"4,184,467","Jul 08, 1999","Jan 31, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 10, 2020",,Paperback,view,/book/show/2283458.Harry_Potter_i_wi_zie_Azkabanu
800,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter i Komnata Tajemnic        (Harry Potter, #2)","Rowling, J.K.",8372780072,9788372780072,8372780072,366        pp,4.43,"3,927,876","Jul 02, 1998","Sep 13, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 10, 2020",,Paperback,view,/book/show/1367304.Harry_Potter_i_Komnata_Tajemnic
801,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter i Kamień Filozoficzny        (Harry Potter, #1)","Rowling, J.K.",8372780110,9788372780119,8372780110,324        pp,4.47,"10,051,963","Jun 26, 1997","Apr 10, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 10, 2020",,Paperback,view,/book/show/1811146.Harry_Potter_i_Kamie_Filozoficzny
802,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Koralina,"Gaiman, Neil*",8374807377,9788374807371,8374807377,112        pp,4.12,"691,990","Jul 02, 2002",2017,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Oct 10, 2020",,Hardcover,view,/book/show/41458603-koralina
803,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bracia Karamazow,"Dostoevsky, Fyodor",8373377344,9788373377349,,788        pp,4.37,"332,235",1880,"Sep 10, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 10, 2020",,Paperback,view,/book/show/5965858-bracia-karamazow
804,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anna Karenina,"Tolstoy, Leo",,,B008476UXW,"1,152        pp",4.09,"847,974",1878,"May 16, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 10, 2020",,Kindle Edition,view,/book/show/15995953-anna-karenina
805,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wichrowe Wzgórza,"Brontë, Emily",8376486101,9788376486109,8376486101,288        pp,3.89,"1,805,284",Dec 1847,"Feb 03, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 10, 2020",,Paperback,view,/book/show/13514969-wichrowe-wzg-rza
806,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"P.S. I Still Love You        (To All the Boys I've Loved Before, #2)","Han, Jenny*",144242673X,9781442426733,144242673X,337        pp,4.02,"375,209","May 26, 2015","May 26, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 10, 2020",,Hardcover,view,/book/show/20698530-p-s-i-still-love-you
807,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Always and Forever, Lara Jean        (To All the Boys I've Loved Before, #3)","Han, Jenny*",1481430483,9781481430487,,325        pp,4.01,"252,807","May 02, 2017","May 02, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 10, 2020",,Hardcover,view,/book/show/35247769-always-and-forever-lara-jean
808,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Do wszystkich chłopców, których kochałam        (Chłopcy, #1)","Han, Jenny*",836607479X,9788366074798,836607479X,392        pp,4.04,"896,097","Apr 15, 2014","Aug 10, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 10, 2020",,Paperback,view,/book/show/40248502-do-wszystkich-ch-opc-w-kt-rych-kocha-am
809,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Serotonina,"Houellebecq, Michel",8893447398,9788893447393,8893447398,332        pp,3.58,"27,212","Jan 04, 2019","Jan 10, 2019",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 10, 2020",,Paperback,view,/book/show/43292813-serotonina
810,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Siedmiu mężów Evelyn Hugo,"Reid, Taylor Jenkins*",8366278379,9788366278370,8366278379,535        pp,4.42,"3,001,590","Jun 13, 2017","Jun 05, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Oct 10, 2020",,Paperback,view,/book/show/44662139-siedmiu-m-w-evelyn-hugo
811,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Współlokatorzy,"O'Leary, Beth*",8381256631,9788381256636,,432        pp,4.01,"385,537","Apr 10, 2019",2019,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 10, 2020",,ebook,view,/book/show/46020530-wsp-lokatorzy
812,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Siedem śmierci Evelyn Hardcastle,"Turton, Stuart*",8381254744,9788381254748,8381254744,512        pp,3.83,"374,794","Feb 08, 2018","Feb 27, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Oct 10, 2020",,Hardcover,view,/book/show/43160327-siedem-mierci-evelyn-hardcastle
813,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Teatr złoczyńców,"Rio, M.L.*",8380315219,9788380315211,8380315219,368        pp,4.17,"272,374","Apr 11, 2017","Aug 11, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 10, 2020",,Paperback,view,/book/show/38711754-teatr-z-oczy-c-w
