,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Rusalka's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
475,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Maidens,"Michaelides, Alex*",1250304458,9781250304452,1250304458,337        pp,3.63,"332,047","Jun 03, 2021","Jun 15, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book. Jesus. This book was infuriating. This book was complete psycho-babble that completely overshadowed a interesting mystery. It took all the This book. Jesus. This book was infuriating. This book was complete psycho-babble that completely overshadowed a interesting mystery. It took all the discredited Jung and Freud and liberally spread it everywhere over this otherwise interesting book.Outside of the United States, these guys are hoodoo. They are interesting relics of the past that are discussed and discarded in Psych 1001 and moved on from to the scientific method instead of what someone told me while sitting in their parlor drinking tea, that their wife said once. So with a degree in Psych where day one is ""Freud is bullshit, lets move on"", this book was excruciating. Also the characters cannot put two and two together at all. The most blatant, obvious, laboured symbolism is ""missed"" for ""plot"" and I swore in public at the characters while listening to this. They are so fucking stupid they should not be studying or working at one of the world's best unis, just basic logic jumps are missed.Until the last 20 pages. I was walking home listening to them and I don't know how I got home. I don't think I breathed for them. But I must have. Those last 20 pages pulled this up from a 1 to a 3 and were astonishing. But I could never recommend someone wading through the Freudian bullshit to read this. Ever.Editing: Changing back to 2 stars as I been reflecting on this the past few weeks for what I read this year. It was not good at all, and the end of the book shine has worn pretty thin....more",Notes are private!,3,6,1,"Jul 08, 2023","Jul 21, 2023","Jun 25, 2021",,Hardcover,view (with text),/book/show/45300567-the-maidens
476,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hundred and One Dalmatians,"Smith, Dodie",,,,204        pp,4.12,"37,027",1956,1963,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2021",,Paperback,view,/book/show/2290333.The_Hundred_and_One_Dalmatians
477,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mermaid of Black Conch,"Roffey, Monique*",184523457X,9781845234577,184523457X,187        pp,3.90,"16,601","Apr 02, 2020","Apr 02, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2021",,Paperback,view,/book/show/49869087-the-mermaid-of-black-conch
478,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Are All Birds of Uganda,"Zayyan, Hafsa*",1529118646,9781529118643,1529118646,400        pp,4.04,"5,213","Jan 21, 2021","Jan 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2021",,Hardcover,view,/book/show/53107594-we-are-all-birds-of-uganda
479,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Empress of Salt and Fortune        (The Singing Hills Cycle, #1)","Vo, Nghi*",,,,119        pp,3.96,"34,691","Mar 24, 2020","Mar 24, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2021",,Kindle Edition,view,/book/show/51190882-the-empress-of-salt-and-fortune
480,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ten Thousand Things,"Dermoût, Maria",159017013X,9781590170137,159017013X,208        pp,3.82,"1,518",1955,"Aug 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 05, 2021",,Paperback,view,/book/show/49584.The_Ten_Thousand_Things
481,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ariadne,"Saint, Jennifer*",125077358X,9781250773586,125077358X,308        pp,3.80,"114,516","Mar 30, 2021","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2021",,Hardcover,view,/book/show/54860614-ariadne
482,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This is How You Lose the Time War,"El-Mohtar, Amal*",,,,209        pp,3.91,"205,547","Jul 16, 2019","Jul 16, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 30, 2021",,Kindle Edition,view,/book/show/43352954-this-is-how-you-lose-the-time-war
483,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fast 800 Recipe Book: Australian and New Zealand edition,"Bailey, Clare",176085042X,9781760850425,176085042X,256        pp,4.28,655,unknown,"Jun 20, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2021",,Paperback,view,/book/show/51776204-the-fast-800-recipe-book
484,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Three Slices,"Hearne, Kevin*",,,B00VWGJA66,166        pp,3.92,"4,375","Apr 09, 2015","May 05, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I picked up this short story as the intro to the next Iron Druid book strongly suggested I did. It took me 5 days of finding out how to source it in AI picked up this short story as the intro to the next Iron Druid book strongly suggested I did. It took me 5 days of finding out how to source it in Aus on mediums I have. I also sourced it as I trust Kevin Hearne. We have chatted about flat whites a few times, and he seems like a wonderful guy. However, this short story could have been covered in 10 pages within the next Iron Druid novel. I felt tricked into buying a book that albeit will give a couple of cents to Kevin and his mates (whose books I am not planning on reading). Wasn't bad, just a bit of a waste of my time.While a fun snippet of Iron Druid story, move on to the next novel. The one thing I am glad for, although if you had blended it with the other book I would have learnt it anyway, was I now know what Tyromancy is. And as a cheesemaker, this is AMAZING....more",Notes are private!,0,2,1,"May 25, 2021","May 28, 2021","May 25, 2021",,Kindle Edition,view (with text),/book/show/25339018-three-slices
485,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fast 800 Easy,"Bailey, Clare",1760857572,9781760857578,1760857572,256        pp,4.21,29,unknown,"Jan 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 21, 2021",,Paperback,view,/book/show/56890790-the-fast-800-easy
486,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sweetness and Light,"Pieper, Liam",1760144886,9781760144883,B07XV87TPH,246        pp,3.73,388,unknown,"Mar 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 09, 2021",,Kindle Edition,view,/book/show/52016160-sweetness-and-light
487,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Afterland,"Beukes, Lauren*",1405923709,9781405923705,1405923709,0        pp,3.27,"4,772","May 15, 2020","Jun 24, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 08, 2021",,Paperback,view,/book/show/55294085-afterland
488,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Love & Lies of Rukhsana Ali,"Khan, Sabina*",1338227017,9781338227017,1338227017,336        pp,3.86,"8,838","Jan 29, 2019","Jan 29, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 07, 2021",,Hardcover,view,/book/show/36362234-the-love-lies-of-rukhsana-ali
489,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bila Yarrudhanggalangdhuray,"Heiss, Anita*",1760850446,9781760850449,1760850446,416        pp,4.18,"2,716","May 01, 2021","May 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 07, 2021",,Paperback,view,/book/show/56965435-bila-yarrudhanggalangdhuray
490,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,City of Girls,"Gilbert, Elizabeth*",1526610426,9781526610423,1526610426,480        pp,4.04,"289,151","Jun 04, 2019","Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 06, 2021",,Paperback,view,/book/show/45145271-city-of-girls
491,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bass Rock,"Wyld, Evie*",,9781760894757,1760894753,368        pp,3.71,"8,979","Feb 04, 2020","Feb 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 24, 2021",,Paperback,view,/book/show/49201980-the-bass-rock
492,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Salt: Selected Essays and Stories,"Pascoe, Bruce",1760641588,9781760641580,1760641588,320        pp,4.01,390,unknown,"Aug 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 24, 2021",,Paperback,view,/book/show/45020068-salt
493,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Longings,"Kidd, Sue Monk*",052542976X,9780525429760,052542976X,416        pp,4.24,"123,650","Apr 21, 2020","Apr 21, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 16, 2021",,Hardcover,view,/book/show/52698452-the-book-of-longings
494,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Island of Sea Women,"See, Lisa*",1501154869,9781501154867,1501154869,390        pp,4.31,"119,756","Mar 05, 2019","Mar 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 09, 2021",,Paperback,view,/book/show/49365319-the-island-of-sea-women
495,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Route of Ice and Salt,"Zárate, José Luis*",,,,143        pp,3.64,"1,315",1998,"Jan 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2021",,ebook,view,/book/show/50900650-the-route-of-ice-and-salt
496,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lunacy Commission,"Tidhar, Lavie",,,,110        pp,3.98,55,"May 25, 2021","Mar 10, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2021",,ebook,view,/book/show/57385630-the-lunacy-commission
497,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Citadel of Weeping Pearls,"de Bodard, Aliette*",1625672551,9781625672551,1625672551,164        pp,3.80,"1,170","Sep 12, 2015","Mar 21, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2021",,Paperback,view,/book/show/34713572-the-citadel-of-weeping-pearls
498,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Simantov,"Ashery, Asaf",0857668382,9780857668387,0857668382,392        pp,3.23,86,2008,"Apr 14, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2021",,Paperback,view,/book/show/45895931-simantov
499,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lion City,"Yi-Sheng, Ng",9811700745,9789811700743,,230        pp,3.81,287,Oct 2018,Oct 2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2021",,Paperback,view,/book/show/40130229-lion-city
500,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ivory's Story,"Bacon, Eugen*",,,B08M9NV69S,119        pp,4.04,27,"Dec 08, 2020","Dec 08, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2021",,Kindle Edition,view,/book/show/55890329-ivory-s-story
501,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Insects Are Just Like You and Me Except Some of Them Have Wings,"Manickavel, Kuzhali",8190605631,9788190605632,8190605631,152        pp,3.73,297,"Jun 28, 2008","Sep 10, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2021",,Paperback,view,/book/show/4026537-insects-are-just-like-you-and-me-except-some-of-them-have-wings
502,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beneath the Rising        (Beneath the Rising, #1)","Mohamed, Premee*",1781087865,9781781087862,1781087865,462        pp,3.50,"1,200","Mar 03, 2020","Mar 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2021",,Paperback,view,/book/show/52806923-beneath-the-rising
503,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Apex Book of World SF 4,"Murad, Mahvesh",1937009335,9781937009335,1937009335,320        pp,3.74,70,"Aug 25, 2015","Aug 25, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2021",,Paperback,view,/book/show/26009041-the-apex-book-of-world-sf-4
504,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Apex Book of World SF 2        (Apex Book of World SF #2),"Tidhar, Lavie",,9781937009045,,375        pp,3.78,120,"Jun 01, 2012",Jun 2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2021",,Paperback,view,/book/show/15750676-the-apex-book-of-world-sf-2
