,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Mary-ellen's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love on the Brain,"Hazelwood, Ali*",1408725789,,B09JSDVS8Y,368        pp,3.92,"440,938","Aug 23, 2022","Aug 23, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was an okay read.It’s another one of those enemies to lovers stories that isn’t really an enemies to lovers story at all.I didn’t mind the plot, This was an okay read.It’s another one of those enemies to lovers stories that isn’t really an enemies to lovers story at all.I didn’t mind the plot, but it seemed pretty obvious what was going on, so no surprises. The romance was subdued with zero swoon and the sex scenes were often more physical than emotional. I had to push myself to get through the last fifty pages....more",Notes are private!,0,4,1,"Jan 26, 2023","Jan 27, 2023","Oct 06, 2021",,Kindle Edition,view (with text),/book/show/59571699-love-on-the-brain
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Last Graduate        (The Scholomance, #2)","Novik, Naomi*",0593128869,9780593128862,0593128869,388        pp,4.26,"98,998","Sep 28, 2021","Sep 28, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love this series!El is such a refreshing main character. The insults she levels at those who frustrate her are hilarious. We get to find out a littlI love this series!El is such a refreshing main character. The insults she levels at those who frustrate her are hilarious. We get to find out a little more about Orion’s background, and the Scholomance ups it’s game, delivering a few surprises as El and Orion stare down graduation.While the cliffhanger at the end of the first book made me laugh, the one at the end of this book was frustrating, but not completely unexpected.I’m really looking forward to the next book . . . sigh . . . it’s going to feel like a long wait after counting down the days to this one....more",Notes are private!,0,3,1,"Sep 28, 2021","Oct 03, 2021","Oct 02, 2021",,Hardcover,view (with text),/book/show/55559887-the-last-graduate
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Supernatural Academy: Year Three        (Supernatural Academy, #3)","Eve, Jaymin*",,,B07Y2LLGCX,326        pp,4.41,"6,489","Mar 01, 2020","Mar 01, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Sep 20, 2021","Oct 02, 2021","Oct 02, 2021",,Kindle Edition,view,/book/show/51850813-supernatural-academy
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Supernatural Academy: Year Two        (Supernatural Academy, #2)","Eve, Jaymin*",,,B07WDD5HY4,367        pp,4.35,"9,086","Sep 24, 2019","Sep 24, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Sep 18, 2021","Sep 21, 2021","Oct 02, 2021",,Kindle Edition,view,/book/show/51813722-supernatural-academy
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Because of Miss Bridgerton        (Rokesbys, #1)","Quinn, Julia*",0062388142,9780062388148,0062388142,375        pp,3.94,"64,212","Mar 29, 2016","Mar 29, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,Dec 2021,"Dec 05, 2021","Oct 02, 2021",,Mass Market Paperback,view,/book/show/25657772-because-of-miss-bridgerton
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Golden Enclaves        (The Scholomance #3),"Novik, Naomi*",0593158369,9780593158364,0593158369,407        pp,4.14,"73,588","Sep 27, 2022","Sep 27, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is my least favourite book in this series. I adored the first book and really liked the second book, but this one felt flat in comparison. The maThis is my least favourite book in this series. I adored the first book and really liked the second book, but this one felt flat in comparison. The magic of the first two books for me stemmed from El’s character and then the interactions between El and Orion, but the plot of this book didn’t allow for the same magic. I also missed the setting/character of the Scholomance, which didn’t feature much in this book.So much time was spent on setting up the logic of the ending that it totally dragged in parts. There were new developments in terms of relationships that I didn’t think were necessary and seemed wrong. It actually felt like they were being dropped in to tick some box, ie tokenism, but they felt like a betrayal. The ultimate villain was revealed, and I was looking forward to a big, tension-filled ending, but they didn’t really embrace their villainy to the full so it fizzled.I still enjoyed the series, and I’d still recommend it, but this book was missing the thing that made the earlier books special and so much fun to read....more",Notes are private!,0,7,1,"Sep 27, 2022","Sep 29, 2022","Oct 02, 2021",,ebook,view (with text),/book/show/55858638-the-golden-enclaves
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Spanish Love Deception        (Spanish Love Deception, #1)","Armas, Elena*",1668002531,9781668002537,,487        pp,3.84,"681,337","Feb 23, 2021","Feb 23, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Enemies to lovers romance between colleagues Lina and Aaron.I had to start this book twice. The first time I tried to read it I disliked Lina’s behaviEnemies to lovers romance between colleagues Lina and Aaron.I had to start this book twice. The first time I tried to read it I disliked Lina’s behaviour right at the start so much I ditched it. But I kept seeing it pop up in s with 4 stars so I gave it another go. I’m glad I did. It definitely gets better and I had a few laughs along the way. I did expect more to happen with the ex storyline which didn’t seem to add much to the story. Aaron seemed a little too good to be true at times, and some of the sex scenes were a bit meh. But overall it was a light, fun read....more",Notes are private!,0,7,1,"Feb 06, 2022","Feb 07, 2022","Sep 23, 2021",,ebook,view (with text),/book/show/54189398-the-spanish-love-deception
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dangerous Magic: A Pride and Prejudice Variation        (Mr. Darcy's Magic #1),"Fairview, Monica*",,,,299        pp,4.24,907,unknown,"Mar 15, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 03, 2021","Oct 04, 2021","Sep 23, 2021",,Kindle Edition,view,/book/show/57058430-dangerous-magic
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Pemberley: Mr. Darcy's Dragon        (Jane Austen's Dragons, #1)","Grace, Maria*",,,,340        pp,4.11,"2,057","Oct 31, 2016","Oct 31, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 23, 2021",,ebook,view,/book/show/32575303-pemberley
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Inheritance Games        (The Inheritance Games, #1)","Barnes, Jennifer Lynn*",1368052401,9781368052405,1368052401,386        pp,4.17,"706,073","Sep 01, 2020","Sep 01, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 05, 2021","Oct 09, 2021","Sep 23, 2021",,Hardcover,view,/book/show/52439531-the-inheritance-games
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Love Hypothesis,"Hazelwood, Ali*",0593336828,9780593336823,0593336828,383        pp,4.15,"1,385,511","Sep 14, 2021","Sep 14, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Oct 04, 2021","Oct 06, 2021","Sep 23, 2021",,Paperback,view,/book/show/56732449-the-love-hypothesis
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Etched in Bone        (The Others, #5)","Bishop, Anne",045147449X,9780451474490,045147449X,397        pp,4.32,"23,892","Mar 07, 2017","Mar 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 19, 2021",,Hardcover,view,/book/show/22062213-etched-in-bone
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Marked in Flesh        (The Others, #4)","Bishop, Anne",0451474473,9780451474476,0451474473,399        pp,4.27,"29,288","Mar 08, 2016","Mar 08, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Sep 17, 2021","Sep 19, 2021","Sep 19, 2021",,Hardcover,view,/book/show/22062202-marked-in-flesh
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Vision in Silver        (The Others, #3)","Bishop, Anne",045146527X,9780451465276,045146527X,400        pp,4.25,"35,573","Mar 03, 2015","Mar 03, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 14, 2021","Sep 16, 2021","Sep 19, 2021",,Hardcover,view,/book/show/21457243-vision-in-silver
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Supernatural Academy: Year One        (Supernatural Academy, #1)","Eve, Jaymin*",,,,355        pp,4.19,"15,288","May 07, 2019","May 13, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 14, 2021","Sep 17, 2021","Sep 18, 2021",,,view,/book/show/43723135-supernatural-academy
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Murder of Crows        (The Others, #2)","Bishop, Anne",,,B00DMCJRD4,370        pp,4.27,"44,162","Mar 04, 2014","Mar 04, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Sep 09, 2021","Sep 12, 2021","Sep 12, 2021",,Kindle Edition,view,/book/show/17563080-murder-of-crows
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Vow of Thieves        (Dance of Thieves, #2)","Pearson, Mary E.*",1250162653,9781250162656,1250162653,480        pp,4.33,"77,809","Aug 06, 2019","Aug 06, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 22, 2021","Jul 26, 2021","Aug 04, 2021",,Hardcover,view,/book/show/34196663-vow-of-thieves
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wildest Dreams        (Fantasyland, #1)","Ashley, Kristen*",,,,494        pp,4.06,"33,242","Aug 15, 2011","Aug 15, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jul 2021,"Jul 05, 2021","Aug 04, 2021",,Kindle Edition,view,/book/show/12390650-wildest-dreams
