,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Violet's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
566,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Arki 4        (Nichijou, #4)","Arawi, Keiichi",,9789521614729,,162        pp,4.18,461,"Jan 26, 2009",2012,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 27, 2020","Jul 27, 2020","Jul 27, 2020",,Paperback,view,/book/show/16030966-arki-4
567,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Nichijou, Vol. 3","Arawi, Keiichi",1942993323,9781942993322,1942993323,200        pp,4.13,607,"Jul 26, 2008","Jul 05, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 23, 2020","Jul 23, 2020","Jul 25, 2020",,Paperback,view,/book/show/27209341-nichijou-vol-3
568,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Assassin and the Desert        (Throne of Glass, #0.3)","Maas, Sarah J.*",,,B007O61DVI,103        pp,4.38,"50,286","Mar 30, 2012","Mar 30, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 23, 2020",,Kindle Edition,view,/book/show/13419891-the-assassin-and-the-desert
569,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Assassin and the Healer        (Throne of Glass, #0.2)","Maas, Sarah J.*",,,,40        pp,4.19,"39,625","Mar 30, 2012","Mar 22, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 23, 2020",,ebook,view,/book/show/18333581-the-assassin-and-the-healer
570,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Assassin and the Pirate Lord        (Throne of Glass, #0.1)","Maas, Sarah J.*",,,B006ZVW3T4,70        pp,4.19,"56,964","Jan 13, 2012","Jan 13, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 23, 2020",,Kindle Edition,view,/book/show/13415554-the-assassin-and-the-pirate-lord
571,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Life-Changing Manga of Tidying Up,"Kondo, Marie*",,,B01N6W2W5M,192        pp,4.10,"20,502","Feb 13, 2017","Jun 27, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 09, 2020","Aug 09, 2020","Jul 17, 2020",,Kindle Edition,view,/book/show/34043787-the-life-changing-manga-of-tidying-up
572,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"SPY×FAMILY 1        (Spy×Family, #1)","Endo, Tatsuya",,,B07S5K4L4H,212        pp,4.48,"128,843","Jul 04, 2019","Jul 04, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 21, 2022","May 21, 2022","Jul 17, 2020",,Kindle Edition,view,/book/show/52961491-spy-family-1
573,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Avatar: The Last Airbender - Smoke and Shadow, Part 1        (Smoke and Shadow, #1)","Yang, Gene Luen*",1616557613,9781616557614,1616557613,76        pp,4.40,"6,052","Sep 23, 2015","Oct 06, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 17, 2020",,Paperback,view,/book/show/25233432-avatar
574,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Crooked Kingdom        (Six of Crows, #2)","Bardugo, Leigh*",,,B0117K9N3Q,561        pp,4.60,"638,580","Sep 27, 2016","Sep 27, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Never a boring moment!,Notes are private!,0,1,1,"Aug 20, 2020","Aug 30, 2020","Jul 17, 2020",,Kindle Edition,view (with text),/book/show/22299763-crooked-kingdom
575,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Something About You        (FBI/US Attorney, #1)","James, Julie*",0425233383,9780425233382,0425233383,307        pp,3.94,"61,999","Mar 02, 2010","Mar 02, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 17, 2020",,Mass Market Paperback,view,/book/show/6642402-something-about-you
576,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bet Me,"Crusie, Jennifer*",0312987854,9780312987855,0312987854,432        pp,3.93,"92,829","Jan 01, 2004","Aug 31, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 17, 2020",,Mass Market Paperback,view,/book/show/854757.Bet_Me
577,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cruel Prince        (Folk of the Air #1),"Black, Holly*",,,0316310271,370        pp,4.05,"1,212,048","Jan 02, 2018","Jan 02, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 03, 2021","Feb 05, 2021","Jul 17, 2020",,Hardcover,view,/book/show/26032825-the-cruel-prince
578,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cinderella Is Dead,"Bayron, Kalynn*",1547603887,9781547603886,,400        pp,3.69,"74,434","Jul 07, 2020","Jul 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 17, 2020",,ebook,view,/book/show/43900612-cinderella-is-dead
579,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Still Me        (Me Before You, #3)","Moyes, Jojo*",,,,469        pp,4.12,"206,419","Jan 30, 2018","Oct 23, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 10, 2020","Aug 11, 2020","Jul 12, 2020",,Paperback,view,/book/show/41839602-still-me
580,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"After You        (Me Before You, #2)","Moyes, Jojo*",,,,352        pp,3.74,"381,114","Sep 23, 2015","Jul 19, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** ""You don't have to let that one thing be the thing that defines you.""I love how Jojo Moyes decided to touch on such a serious topic **spoiler alert** ""You don't have to let that one thing be the thing that defines you.""I love how Jojo Moyes decided to touch on such a serious topic specifically within Lily's story. It gives such a powerful message that I believe everyone should read. I also loved watching Lou move on and grow after all that she had lost (in the first book)....more",Notes are private!,0,2,1,"Jul 29, 2020","Jul 31, 2020","Jul 12, 2020",,Paperback,view (with text),/book/show/27774596-after-you
581,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Giver of Stars,"Moyes, Jojo*",0399562486,9780399562488,0399562486,390        pp,4.29,"422,876","Oct 03, 2019","Oct 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 12, 2020",,Hardcover,view,/book/show/43925876-the-giver-of-stars
582,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Yotsuba&!, Vol. 1        (Yotsuba&!, #1)","Azuma, Kiyohiko",1413903177,9781413903171,1413903177,232        pp,4.33,"19,905","Aug 27, 2003","Jun 21, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Sep 16, 2020","Sep 17, 2020","Jul 12, 2020",,Paperback,view,/book/show/511240.Yotsuba_Vol_1
583,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Assassin's Blade        (Throne of Glass, #0.1-0.5)","Maas, Sarah J.*",,,,448        pp,4.24,"577,046","Mar 04, 2014","Mar 04, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 07, 2020",,ebook,view,/book/show/18243700-the-assassin-s-blade
584,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Kingdom of Ash        (Throne of Glass, #7)","Maas, Sarah J.*",1619636107,9781619636101,,980        pp,4.69,"537,286","Oct 23, 2018","Oct 23, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 07, 2020",,Hardcover,view,/book/show/33590260-kingdom-of-ash
585,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cloud and Wallfish,"Nesbet, Anne*",,,,400        pp,4.04,"1,684","Oct 04, 2016","Sep 02, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 12, 2020","Aug 19, 2020","Jul 07, 2020",,,view,/book/show/25027372-cloud-and-wallfish
586,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"In 27 Days        (In 27 Days, #1)","Gervais, Alison*",,,,129        pp,4.27,"16,942","May 28, 2012","May 28, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 28, 2020",,ebook,view,/book/show/17164933-in-27-days
587,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death in Her Hands,"Moshfegh, Ottessa",1984879359,9781984879356,1984879359,259        pp,3.25,"41,183","Jun 23, 2020","Jun 23, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 28, 2020",,Hardcover,view,/book/show/52878453-death-in-her-hands
588,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Notebook        (The Notebook, #1)","Sparks, Nicholas*",,,B000Q67J66,227        pp,4.15,"1,690,931","Oct 01, 1996",Dec 2016,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2020",,Kindle Edition,view,/book/show/33648131-the-notebook
589,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eleanor & Park,"Rowell, Rainbow*",1250012570,9781250012579,1250012570,328        pp,3.94,"1,171,375","Apr 12, 2012","Feb 26, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 19, 2020","Aug 19, 2020","Jun 17, 2020",,Hardcover,view,/book/show/15745753-eleanor-park
590,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jane Eyre,"Brontë, Charlotte",0142437204,9780142437209,0142437204,532        pp,4.15,"2,094,533","Oct 16, 1847","Feb 04, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 17, 2020",,Paperback,view,/book/show/10210.Jane_Eyre
591,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Me Before You        (Me Before You, #1)","Moyes, Jojo*",,,,369        pp,4.26,"1,628,911","Dec 31, 2012","Jul 30, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,**spoiler alert** I have one question: What did Patrick think of her tattoo? ;),Notes are private!,0,0,1,"Jul 07, 2020","Jul 12, 2020","Jun 17, 2020",,Paperback,view (with text),/book/show/17347634-me-before-you
592,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"House of Earth and Blood        (Crescent City, #1)","Maas, Sarah J.*",1635574048,9781635574043,1635574048,803        pp,4.49,"668,214","Mar 03, 2020","Mar 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 23, 2020","Jul 25, 2020","Jun 03, 2020",,Hardcover,view,/book/show/44778083-house-of-earth-and-blood
593,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Nichijou, Vol. 2","Arawi, Keiichi",1942993315,9781942993315,1942993315,200        pp,4.03,876,"Oct 26, 2007","May 03, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 03, 2020","Jun 03, 2020","Jun 03, 2020",,Paperback,view,/book/show/26067755-nichijou-vol-2
594,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mark of Fate        (Chronicles of Pelenor, #4)","Cowley, Meg*",,,,285        pp,4.45,230,unknown,"Jul 31, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2020",,Kindle Edition,view,/book/show/50027140-mark-of-fate
595,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Light We Cannot See,"Doerr, Anthony*",1476746583,9781476746586,1476746583,531        pp,4.32,"1,661,399","May 06, 2014","Jan 01, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 03, 2020","Jun 17, 2020","Jun 03, 2020",,Hardcover,view,/book/show/18143977-all-the-light-we-cannot-see
596,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tower of Dawn        (Throne of Glass, #6)","Maas, Sarah J.*",1681195771,9781681195773,,660        pp,4.27,"522,615","Sep 05, 2017","Sep 05, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 13, 2020","Jul 06, 2020","Feb 28, 2020",,Hardcover,view,/book/show/31450852-tower-of-dawn
597,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Divergent        (Divergent, #1)","Roth, Veronica*",0062024035,9780062024039,0062024035,487        pp,4.14,"3,974,240","Apr 25, 2011","Jan 01, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2020",,Paperback,view,/book/show/13335037-divergent
598,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Scythe        (Arc of a Scythe, #1)","Shusterman, Neal*",,,,435        pp,4.33,"314,397","Nov 22, 2016","Nov 22, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2020",,Hardcover,view,/book/show/28954189-scythe
599,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Complete Persepolis,"Satrapi, Marjane",0375714839,9780375714832,0375714839,341        pp,4.39,"181,338",2003,"Oct 30, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was very fun to read. It contained some ""adult"" content, but was displayed in a fun graphic novel. The Complete Persepolis is a memoir writtThis book was very fun to read. It contained some ""adult"" content, but was displayed in a fun graphic novel. The Complete Persepolis is a memoir written by Marjane Satrapi about herself, growing up in Iran during restrictive war times. She could not choose what she wore, and could not say anything that could possibly insult the government. In public, at least. At home she complained a lot about the society she lived in, and her parents eventually sent her to Europe to receive education. In Austria all by herself, Marjane was exposed to the world outside of Iran. Some people despised her because of her race and culture, but Marjane didn't let that get to the best of her. Marjane was empowering to me, because she had the courage to speak up for what she believed in. Overall I would recommend this book to anyone who likes historical fiction, memoirs, and believes in racial/gender equality....more",Notes are private!,0,0,1,"Feb 06, 2020","Mar 20, 2020","Feb 06, 2020",,Paperback,view (with text),/book/show/991197.The_Complete_Persepolis
600,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marrow Thieves,"Dimaline, Cherie",1770864865,9781770864863,1770864865,234        pp,3.99,"35,843","May 22, 2017","Sep 01, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was very interesting to read. I'm not a big fan of dystopian books, but I actually really enjoyed this one. It takes place place 30 years inThis book was very interesting to read. I'm not a big fan of dystopian books, but I actually really enjoyed this one. It takes place place 30 years in the future. This book acted as a refresher for me because unlike most dystopian books, there aren't really any rules that the people have to abide by. There is just a way that people should act, although most don't....more",Notes are private!,0,2,1,"Feb 05, 2020","Feb 06, 2020","Feb 05, 2020",,Paperback,view (with text),/book/show/34649348-the-marrow-thieves
601,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Institute,"King, Stephen*",,,B07N943MFX,557        pp,4.20,"270,846","Sep 10, 2019","Sep 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2020",,Kindle Edition,view,/book/show/43799634-the-institute
602,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Pegasus        (Pegasus, #1)","McKinley, Robin",0399246770,9780399246777,0399246770,404        pp,3.62,"9,202","Nov 02, 2010","Nov 02, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2020",,Hardcover,view,/book/show/7507951-pegasus
