,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,BAM who is Beth Anne's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
789,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ubik,"Dick, Philip K.",8498000831,9788498000832,8498000831,288        pp,4.11,"108,102",May 1969,"Nov 10, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,finally getting around to reading Philip K. Dick. this novel was funny and weird and thought provoking. definitely had similar tones to the film adaptfinally getting around to reading Philip K. Dick. this novel was funny and weird and thought provoking. definitely had similar tones to the film adaptations I have seen -- loved the futuristic weirdness. solid novel with a real head game ending....more,Notes are private!,0,1,1,"Jul 04, 2016","Jul 08, 2016","Jul 04, 2016",,Paperback,view (with text),/book/show/22590.Ubik
790,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Too Can Have a Body Like Mine,"Kleeman, Alexandra*",0062388673,9780062388674,0062388673,304        pp,3.25,"6,193","Jul 14, 2015","Aug 25, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,not impressed by this one either.,Notes are private!,0,0,1,"Jun 26, 2016","Jun 30, 2016","Jun 30, 2016",,Hardcover,view (with text),/book/show/23461003-you-too-can-have-a-body-like-mine
791,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fractured State        (Fractured State #1),"Konkoly, Steven*",1503935582,9781503935587,1503935582,400        pp,4.23,"3,414","May 17, 2016","May 17, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,meh. underwhelming.,Notes are private!,0,0,1,"Jun 25, 2016","Jun 30, 2016","Jun 25, 2016",,Paperback,view (with text),/book/show/28153213-fractured-state
792,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Night in Winter        (Moscow Trilogy #3),"Montefiore, Simon Sebag*",0062291882,9780062291882,0062291882,467        pp,3.96,"5,030","Sep 05, 2013","May 06, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 15, 2016","Jun 25, 2016","Jun 15, 2016",,Hardcover,view,/book/show/18505815-one-night-in-winter
793,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Reunion of Ghosts,"Mitchell, Judith Claire",0062355880,9780062355881,0062355880,400        pp,3.43,"3,770","Mar 01, 2015","Mar 24, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"i'm really impressed with this novel. it's sweet and sad, yet at the same time funny and really quirky. the three Alter sisters, writing their group si'm really impressed with this novel. it's sweet and sad, yet at the same time funny and really quirky. the three Alter sisters, writing their group suicide note, are caustic and self degrading and utterly likable characters. it's a story about family, about curses and depression, its a story about love and lack of love and loss of love, it's a story about history, not only family history and it's impact on generations to come, but human history. it's really a wonderful story....more",Notes are private!,0,0,1,"Jun 10, 2016","Jun 15, 2016","Jun 10, 2016",,Hardcover,view (with text),/book/show/22638315-a-reunion-of-ghosts
794,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crosstalk,"Willis, Connie",0345540689,9780345540683,,480        pp,3.56,"12,479","Sep 20, 2016","Sep 20, 2016",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"what a disappointment. based on the other books I loved from connie willis, I had high expectations. this ""satire"" was nothing of the kind. I can't bewhat a disappointment. based on the other books I loved from connie willis, I had high expectations. this ""satire"" was nothing of the kind. I can't believe that this crappy work came out of Willis. honestly, I'm flabbergasted and I wouldn't recommend this dreck to anyone....more",Notes are private!,0,1,1,"Feb 09, 2017","Feb 10, 2017","May 30, 2016",,ebook,view (with text),/book/show/25430248-crosstalk
795,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Chimes,"Smaill, Anna*",1444794523,9781444794526,1444794523,291        pp,3.37,"2,995","Feb 12, 2015","Feb 12, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 30, 2016",,Hardcover,view,/book/show/23523012-the-chimes
796,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fireman,"Hill, Joe*",0062200631,9780062200631,0062200631,752        pp,3.91,"60,177","May 17, 2016","May 17, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 29, 2016","Jun 10, 2016","May 29, 2016",,Hardcover,view,/book/show/25816688-the-fireman
797,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Britt-Marie Was Here,"Backman, Fredrik*",1501142534,9781501142536,1501142534,324        pp,4.09,"163,662","Oct 03, 2014","May 03, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Who would have guessed I would grow to love Britt-Marie this much?,Notes are private!,0,2,1,"May 09, 2016","May 16, 2016","May 09, 2016",,Hardcover,view (with text),/book/show/27406704-britt-marie-was-here
798,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bottomland,"Hoover, Michelle*",0802124712,9780802124715,0802124712,294        pp,3.66,"1,204","Mar 01, 2016","Mar 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 27, 2016",,Paperback,view,/book/show/25785315-bottomland
799,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Perfect Days,"Montes, Raphael*",1594206406,9781594206405,1594206406,272        pp,3.62,"9,630","Mar 18, 2014","Feb 16, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 27, 2016",,Hardcover,view,/book/show/25716724-perfect-days
800,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sympathizer,"Nguyen, Viet Thanh*",0802124941,9780802124944,0802124941,403        pp,4.01,"113,602","Apr 02, 2015","Apr 12, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 27, 2016",,Paperback,view,/book/show/26893714-the-sympathizer
801,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"End of Watch        (Bill Hodges Trilogy, #3)","King, Stephen*",1501129740,9781501129742,1501129740,432        pp,4.11,"126,860","Jun 07, 2016","Jun 07, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"this was a great ending to the Bill Hodges Trilogy. what i liked is that in this third installment, the story finally brought the crime novel into ""Kithis was a great ending to the Bill Hodges Trilogy. what i liked is that in this third installment, the story finally brought the crime novel into ""King"" territory...in a perfect blend of supernatural and straight up detective fiction. i'm satisfied....more",Notes are private!,0,0,1,"Jun 30, 2016","Jul 04, 2016","Apr 27, 2016",,Hardcover,view (with text),/book/show/25526965-end-of-watch
802,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moonglow,"Chabon, Michael",0062225553,9780062225559,0062225553,430        pp,3.80,"33,497","Nov 22, 2016","Nov 22, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Currently Rereading for 2020 book challenge. Yep. Still a just a solid 3 star. while Chabon is one of my favorite contemporary writers by far, i wasn'Currently Rereading for 2020 book challenge. Yep. Still a just a solid 3 star. while Chabon is one of my favorite contemporary writers by far, i wasn't as into this book as much as others of his. personally i felt that this book was lacking a narrative thread that held all the indivisual ""memoir"" stories together in a cohesive fashion. while the characters are compelling and the stories grand, i didn't love it as much as i wanted to....more",Notes are private!,0,5,2,"Apr 18, 2020Apr 18, 2020","Apr 24, 2020Apr 24, 2020","Apr 27, 2016",,Hardcover,view (with text),/book/show/26795307-moonglow
803,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Moonstone,"Collins, Wilkie",0375757856,9780375757853,0375757856,528        pp,3.91,"93,125","Aug 01, 1868","Sep 11, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"this was a really long book. at times interesting, at times really really really tiresome, the mystery of the ""thievery"" and its aftermath unfolded ththis was a really long book. at times interesting, at times really really really tiresome, the mystery of the ""thievery"" and its aftermath unfolded through multiple storytellers each putting in their piece of the puzzle. some narrators were great, some were overdone. remembering that this book was written in 1868 it had some great political, social and religious commentary in it that rings true event today.the mystery wasn't all that difficult to attend to. but the bottom line is that didn't matter as it was an overall interesting and sometimes rather amusing journey getting to the end of it. glad i read it....more",Notes are private!,0,0,1,"Apr 27, 2016","May 09, 2016","Apr 27, 2016",,Paperback,view (with text),/book/show/6138.The_Moonstone
804,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"In a Dark, Dark Wood","Ware, Ruth*",1846558913,9781846558917,1846558913,352        pp,3.72,"351,699","Jul 30, 2015","Jul 30, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"this book was ok-ish, but certainly not great.the biggest problem i had was the fact that the whole story revolved around a 10 year old relationship. this book was ok-ish, but certainly not great.the biggest problem i had was the fact that the whole story revolved around a 10 year old relationship. and not only that, but a 10 year old relationship that happened in high school. i understand there were more serious circumstances around it, but by the time all of that was revealed it still felt like these characters were hanging on to something that was so long in the past, there was no urgency around their situations at the time the story took place.the characters were very silly...not really well written...and so stereotypical. and the main narrator, Leo, Lee, Nora, whatever she's called, was so whiney and weak. honestly, though it wasn't the worst ""thriller"" i've read, i wouldn't recommend this one....more",Notes are private!,0,1,1,"Apr 18, 2016","Apr 22, 2016","Apr 18, 2016",,Hardcover,view (with text),/book/show/23346377-in-a-dark-dark-wood
805,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Purity of Vengeance        (Department Q, #4)","Adler-Olsen, Jussi",1611762391,9781611762396,1611762391,11        pp,4.06,"25,132","Nov 10, 2010","Dec 31, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 13, 2016","Apr 18, 2016","Apr 13, 2016",,Audio CD,view,/book/show/18079489-the-purity-of-vengeance
806,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Path: What Chinese Philosophers Can Teach Us About the Good Life,"Puett, Michael",1476777837,9781476777832,1476777837,224        pp,3.74,"4,209",2016,"Apr 05, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 11, 2016",,Hardcover,view,/book/show/23492653-the-path
