,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Amber's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
848,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Hundred Years of Solitude,"García Márquez, Gabriel",,,,417        pp,4.11,"971,198",1967,"Jun 24, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 10, 2013",,Mass Market Paperback,view,/book/show/320.One_Hundred_Years_of_Solitude
849,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Catch-22,"Heller, Joseph",0684833395,9780684833392,0684833395,453        pp,3.99,"831,185","Nov 10, 1961","Sep 04, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 10, 2013",,Paperback,view,/book/show/168668.Catch_22
850,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hitchhiker’s Guide to the Galaxy        (Hitchhiker's Guide to the Galaxy, #1)","Adams, Douglas",,,,216        pp,4.23,"1,840,918","Oct 12, 1979",2005,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 10, 2013",,Mass Market Paperback,view,/book/show/11.The_Hitchhiker_s_Guide_to_the_Galaxy
851,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Orphan Master's Son,"Johnson, Adam",0812992792,9780812992793,0812992792,443        pp,4.06,"100,176","Jan 10, 2012","Jan 10, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 29, 2013",,Hardcover,view,/book/show/11529868-the-orphan-master-s-son
852,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tears of a Tiger        (Hazelwood High, #1)","Draper, Sharon M.*",0689806981,9780689806988,0689806981,180        pp,4.17,"15,702","Oct 01, 1994","Feb 01, 1996",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 08, 2013","Apr 19, 2013","Mar 09, 2013",,Mass Market Paperback,view,/book/show/119838.Tears_of_a_Tiger
853,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Firelight        (Firelight, #1)","Jordan, Sophie*",0061935085,9780061935084,0061935085,323        pp,3.85,"68,097","Sep 07, 2010","Sep 07, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 02, 2013","Jun 10, 2013","Mar 09, 2013",,Hardcover,view,/book/show/6448470-firelight
854,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Adoration of Jenna Fox        (Jenna Fox Chronicles, #1)","Pearson, Mary E.*",0805076689,9780805076684,0805076689,266        pp,3.69,"51,721","Apr 29, 2008","Apr 29, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Raises so many great questions for dialogue and discussion...,Notes are private!,0,0,1,"Mar 25, 2013","Apr 05, 2013","Mar 09, 2013",,Hardcover,view (with text),/book/show/1902241.The_Adoration_of_Jenna_Fox
855,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Shadow and Bone        (The Shadow and Bone Trilogy, #1)","Bardugo, Leigh*",,,,358        pp,3.93,"959,335","Jun 05, 2012","Jun 05, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2013",,Hardcover,view,/book/show/10194157-shadow-and-bone
856,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eleanor & Park,"Rowell, Rainbow*",1250012570,9781250012579,1250012570,328        pp,3.94,"1,171,367","Apr 12, 2012","Feb 26, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 19, 2013","Mar 29, 2013","Mar 09, 2013",,Hardcover,view,/book/show/15745753-eleanor-park
857,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Saving Zoë,"Noel, Alyson*",0312355106,9780312355104,0312355106,230        pp,3.72,"7,018","Sep 04, 2007","Sep 04, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Wish they let us do half-stars - would give it a 3.5!,Notes are private!,0,0,1,"Mar 07, 2013","Mar 17, 2013","Mar 07, 2013",,Paperback,view (with text),/book/show/1210487.Saving_Zo_
858,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,"Burpo, Todd",0849946158,9780849946158,B007NBO992,162        pp,4.03,"321,420","Nov 02, 2010",2010,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This book awakens an urgent desire in me for heaven and for my Jesus. Read it.,Notes are private!,0,0,1,"Mar 07, 2013","Mar 15, 2013","Mar 07, 2013",,Paperback,view (with text),/book/show/7933292-heaven-is-for-real
859,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wither        (The Chemical Garden, #1)","DeStefano, Lauren*",1442409053,9781442409057,1442409053,358        pp,3.80,"99,883","Mar 22, 2011","Mar 22, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book started with a very interesting premise. I found it a little slow, I think because almost the entire story takes place in one setting. I alsThis book started with a very interesting premise. I found it a little slow, I think because almost the entire story takes place in one setting. I also had a little trouble with the main love story, because it didn't feel developed enough to me. But I do believe that (not exclusively, but mainly) teenage girls would really like this book, and I think that the next book in the series could potentially be better because the setting will have changed....more",Notes are private!,0,0,1,"May 09, 2014","Oct 30, 2014","Mar 02, 2013",,Hardcover,view (with text),/book/show/8525590-wither
860,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rotten Ralph,"Gantos, Jack*",0395292026,9780395292020,0395292026,48        pp,3.79,424,"Sep 09, 1976","Feb 19, 1980",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 07, 2013",,Paperback,view,/book/show/225233.Rotten_Ralph
861,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sarah's Key,"Rosnay, Tatiana de*",0312370830,9780312370831,0312370830,294        pp,4.18,"474,830","Sep 01, 2006",Jun 2007,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 26, 2013","Feb 12, 2013","Jan 26, 2013",,Hardcover,view,/book/show/556602.Sarah_s_Key
862,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Under the Never Sky        (Under the Never Sky, #1)","Rossi, Veronica*",1907411054,9781907411052,1907411054,374        pp,3.99,"114,135","Dec 01, 2011","Feb 07, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 27, 2013","Mar 23, 2013","Jan 20, 2013",,Paperback,view,/book/show/11594257-under-the-never-sky
863,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Unashamed: Rahab        (Lineage of Grace, #2)","Rivers, Francine*",084233596X,9780842335966,084233596X,176        pp,4.29,"12,707","Sep 18, 2000","Oct 01, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 20, 2013","Jun 13, 2013","Jan 20, 2013",,Hardcover,view,/book/show/95609.Unashamed
864,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"If I Stay        (If I Stay, #1)","Forman, Gayle*",0525421033,9780525421030,0525421033,208        pp,3.92,"906,253","Apr 02, 2009","Apr 02, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 07, 2013","Jan 22, 2013","Jan 07, 2013",,Hardcover,view,/book/show/4374400-if-i-stay
865,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Incarceron        (Incarceron, #1)","Fisher, Catherine",0340893605,9780340893609,0340893605,458        pp,3.64,"60,923","May 03, 2007","May 03, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 08, 2012","Jan 20, 2013","Dec 08, 2012",,Paperback,view,/book/show/332775.Incarceron
866,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,11/22/63,"King, Stephen*",1451627289,9781451627282,1451627289,849        pp,4.33,"540,627","Nov 08, 2011","Nov 08, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2012",,Hardcover,view,/book/show/10644930-11-22-63
867,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Daughter of Smoke & Bone        (Daughter of Smoke & Bone, #1)","Taylor, Laini*",0316134023,9780316134026,0316134023,418        pp,3.99,"369,247","Sep 27, 2011","Sep 27, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I didn't think anyone could still write a star-crossed lovers story of any true originality, but Laini Taylor did it with great success. And I love heI didn't think anyone could still write a star-crossed lovers story of any true originality, but Laini Taylor did it with great success. And I love her use of the language, her word choices. Great read....more",Notes are private!,0,0,1,"Mar 16, 2015",not set,"Dec 05, 2012",,Hardcover,view (with text),/book/show/8490112-daughter-of-smoke-bone
868,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Born at Midnight        (Shadow Falls, #1)","Hunter, C.C.*",0312624670,9780312624675,0312624670,398        pp,4.10,"92,025","Mar 29, 2011","Mar 29, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 31, 2013","Mar 08, 2013","Dec 05, 2012",,Paperback,view,/book/show/8705784-born-at-midnight
869,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I Am Nujood, Age 10 and Divorced","Ali, Nujood",0307589676,9780307589675,0307589676,188        pp,3.82,"23,204","Oct 01, 2009","Mar 02, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"For the adult age group, I would probably give this three stars. But for a younger audience, say junior high, I give it four stars because it is able For the adult age group, I would probably give this three stars. But for a younger audience, say junior high, I give it four stars because it is able to talk about a very sensitive subject in a way that they will understand and be able to discuss without going into so much detail that you wouldn't want to expose them to it. A sadly true story, but with strong strains of hope running through......more",Notes are private!,0,1,1,"Mar 05, 2014","Apr 02, 2014","Dec 05, 2012",,Paperback,view (with text),/book/show/6818019-i-am-nujood-age-10-and-divorced
870,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fault in Our Stars,"Green, John*",,,,313        pp,4.14,"5,138,444","Jan 10, 2012","Jan 10, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 15, 2013","Feb 26, 2013","Dec 01, 2012",,Hardcover,view,/book/show/11870085-the-fault-in-our-stars
871,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Higher Power of Lucky        (The Hard Pan Trilogy, #1)","Patron, Susan",1416901949,9781416901945,1416901949,144        pp,3.58,"13,421","Nov 07, 2006","Nov 07, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2012",,Hardcover,view,/book/show/62151.The_Higher_Power_of_Lucky
872,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wonder        (Wonder, #1)","Palacio, R.J.",,,,315        pp,4.37,"1,086,039","Feb 14, 2012","Feb 14, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a beautiful book. I recommend it to anyone, any age.",Notes are private!,0,0,1,"Dec 18, 2012",not set,"Dec 01, 2012",,Hardcover,view (with text),/book/show/11387515-wonder
873,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Neverwhere        (London Below, #1)","Gaiman, Neil*",0060557818,9780060557812,0060557818,370        pp,4.17,"529,980","Sep 16, 1996","Sep 02, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2012",,Paperback,view,/book/show/14497.Neverwhere
874,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unplanned: The Dramatic True Story of a Former Planned Parenthood Leader's Eye-Opening Journey across the Life Line,"Johnson, Abby",1414339399,9781414339399,1414339399,288        pp,4.31,"8,465",2010,"Jan 11, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2012",,Hardcover,view,/book/show/9640038-unplanned
