,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Габриела's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1549,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Other Voices, Other Rooms","Capote, Truman",0679745645,9780679745648,0679745645,232        pp,3.77,"15,932",1948,"Feb 01, 1994",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"(На снимката е Труман Капоти. Това е ултра провокативната (уж) фотография, красяща корицата на първото издание на книгата – снимка, която разбунва дух(На снимката е Труман Капоти. Това е ултра провокативната (уж) фотография, красяща корицата на първото издание на книгата – снимка, която разбунва духовете, но – според мен – не заради сексуалността си, както намеквали критиците тогава, а заради младостта на автора; постоянно трябваше да си припомням колко е бил млад Капоти, когато е писал ""Други гласове, други стаи"".) [image] Прочетох ""Други гласове, други стаи"" във време, в което съзнанието е меко и податливо на влияния (не че нещо ми гарантира, че това време не се удължава до безкрайност, но нека си позволим това условно разграничение). 15–16-годишното ми аз беше омагьосано от моженето на Капоти; но като с повечето любими автори, ми е останал само един привкус, едно определено пропукване на времето, едно конкретно пречупване на слънчевите лъчи в онези мудни следобеди, които ни принадлежат само докато сме много, много млади. Капоти е преди всичко младост, лято, дълъг ден, в който слънцето прежуря косата, а косата залепва за челото. Един полъх, който денят оставя по кожата като целувка – с обещание за връщане, разбира се.И ето, връщам се, пет години по-късно, а случайната ни среща с тази любима книга, изчерпана от тираж, препоръчвана до пресъхване, търсена (но не лудо, признавам, малко мързеливо я чаках да ме открие отново) се случва в мъртвото време на неделя следобед, в един кашон на Славейков, със снимка на Симон Варсано на корицата.""Други гласове, други стаи"" звучи еднакво важно – тогава и сега. Понеже още се търся със същото настървение; ровя се в себе си, преобръщам се с хастара навън; и всякак ме обзема безпокойството; ту се прегръщаме, ту се отблъскваме (със себе си). Такава е младостта – напукана, нащърбена, немирна.А книгата е история за порастването и за опитите да се приемеш (и да не изглежда като примиряване, а като сдобряване със себе си; да минеш през ""най-интересния въпрос – какво стана с мен"" (и тук винаги си правя междутекстова връзка с Г. Господинов и неговото ""Живи ли са онези, които сме били?""; за да стигнеш в крайна сметка, задъхан, но триумфиращ до едно ""Приличам на себе си!"" – и да няма по-смислено, по-вярно и по-естествено нещо от това.Капоти ми е важен и защото – сега, години по-късно, препрочитайки го, правейки навярно някакъв опит да препрочета и себе си, макар и фрагментарно, макар и не съвсем – съзнавам колко е повлиял върху собствения ми маниер на писане, на говорене, на общуване, на споделяне, на светоусещане, на влюбване. Без да искам да си лепвам етикети – просто това нищо-случване, тази мудност, тази бавност, тази разпиляност, тази образност (така не се имам за човек на образите и все пак те винаги се разполагат най-щедро в главата ми).Разкош, но и непретенциозност. Снобарщина, но и човечност. Непосилна тежест и в същото време освобождаваща, жизнеутвърждаваща лекота – това са само щрихи на обичта ми към Труман.Обичам тази книга – заради момичето, което съм била, когато съм я прочела за първи път и заради момичето, което я чете сега; заради момичето (а може би някой ден ще се сдобия със смелост да се зова жена, та и заради нея), което ще прочете книгата след години. Заради стаите на съзнанието ми, в които тази книга винаги ще подрежда бъркотията и заради шепота на гласовете на момичетата, дето съм била....more",Notes are private!,0,6,1,not set,not set,"May 09, 2012",,Paperback,view (with text),/book/show/2287.Other_Voices_Other_Rooms
1550,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Splendors And Miseries Of Courtesans V1        (1895),"Balzac, Honoré de",0548822549,9780548822548,0548822549,504        pp,4.04,149,1838,"Jan 10, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 09, 2012",,Paperback,view,/book/show/3084339-the-splendors-and-miseries-of-courtesans-v1
1551,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le Pere Goriot,"Balzac, Honoré de",1442941391,9781442941397,,0        pp,3.85,"59,424",Mar 1835,"Jul 13, 2009",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 09, 2012",,ebook,view,/book/show/11015672-le-pere-goriot
1552,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Robinson Crusoe,"Defoe, Daniel",,,,320        pp,3.68,"304,643","Apr 25, 1719","Jun 12, 2001",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 09, 2012",,Hardcover,view,/book/show/2932.Robinson_Crusoe
1553,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Words: The Autobiography of Jean-Paul Sartre,"Sartre, Jean-Paul",0394747097,9780394747095,0394747097,256        pp,3.75,"9,107","Jan 10, 1964","Apr 12, 1981",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 09, 2012",,Mass Market Paperback,view,/book/show/30514.The_Words
1554,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wall,"Sartre, Jean-Paul",184391400X,9781843914006,184391400X,183        pp,4.07,"25,267",1939,Apr 2005,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 09, 2012",,Paperback,view,/book/show/10031.The_Wall
1555,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nausea,"Sartre, Jean-Paul",0811201880,9780811201889,,178        pp,3.94,"119,316",1938,1969,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 09, 2012",,Hardcover,view,/book/show/298275.Nausea
1556,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lady Oracle,"Atwood, Margaret*",,,,346        pp,3.68,"14,157","Sep 27, 1976","Apr 13, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 29, 2012",,Paperback,view,/book/show/47122.Lady_Oracle
1557,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cyrano de Bergerac,"Rostand, Edmond",0451528921,9780451528926,0451528921,240        pp,4.06,"84,436",1897,"Aug 05, 2003",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 20, 2012",,Paperback,view,/book/show/15638.Cyrano_de_Bergerac
1558,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La Dame aux Camélias,"Dumas fils, Alexandre",0192836382,9780192836380,0192836382,256        pp,4.03,"51,515",1848,"Mar 30, 2000",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 20, 2012","Mar 29, 2012","Mar 20, 2012",,Paperback,view,/book/show/7186.La_Dame_aux_Cam_lias
1559,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Vacances dans le coma        (Marc Marronnier, #2)","Beigbeder, Frédéric",2253140708,9782253140702,2253140708,160        pp,3.11,"1,630",Jan 1994,"Jan 09, 2008",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 17, 2012",,Pocket Book,view,/book/show/1062392.Vacances_dans_le_coma
1560,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tartuffe,Molière,1854596373,9781854596376,1854596373,180        pp,3.66,"39,329","May 12, 1664","Apr 01, 2002",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 06, 2012",,Paperback,view,/book/show/52823.Tartuffe
1561,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hamlet,"Shakespeare, William",0521618746,9780521618748,0521618746,289        pp,4.02,"952,032",1601,"Dec 19, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 06, 2012",,Paperback,view,/book/show/1420.Hamlet
1562,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Only Time Will Tell        (The Clifton Chronicles, #1)","Archer, Jeffrey*",031253955X,9780312539559,031253955X,400        pp,4.10,"89,840","May 12, 2011","Aug 30, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 06, 2012",,Hardcover,view,/book/show/10872085-only-time-will-tell
1563,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Count of Monte Cristo,"Dumas, Alexandre",0140449264,9780140449266,0140449264,"1,276        pp",4.30,"913,638","Aug 28, 1844","May 27, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,not set,not set,"Mar 06, 2012",,Paperback,view,/book/show/7126.The_Count_of_Monte_Cristo
1564,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House of the Spirits,"Allende, Isabel*",0553383809,9780553383805,0553383809,448        pp,4.28,"269,503",1982,"Aug 30, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 06, 2012",,Paperback,view,/book/show/9328.The_House_of_the_Spirits
1565,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Collected Poems,"Plath, Sylvia",0808595040,9780808595045,0808595040,349        pp,4.23,"45,073",1981,1981,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 06, 2012",,Library Binding,view,/book/show/31426.The_Collected_Poems
1566,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Post Office,"Bukowski, Charles",0876850867,9780876850862,0876850867,208        pp,3.94,"126,108",1971,"Jun 05, 2002",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 06, 2012",,Paperback,view,/book/show/51504.Post_Office
1567,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ward No. 6 and Other Stories,"Chekhov, Anton",1593080034,9781593080037,1593080034,400        pp,4.31,"10,594",Nov 1892,"Jul 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 06, 2012",,Paperback,view,/book/show/23791.Ward_No_6_and_Other_Stories
1568,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Painted Veil,"Maugham, W. Somerset",0307277771,9780307277770,0307277771,246        pp,3.96,"46,051",Apr 1925,"Nov 14, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Mar 06, 2012",,Paperback,view,/book/show/99664.The_Painted_Veil
1569,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Steppe, And Other Stories","Chekhov, Anton",0192836986,9780192836984,0192836986,253        pp,4.11,"1,118",1881,"Nov 19, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 06, 2012",,Paperback,view,/book/show/879199.The_Steppe_And_Other_Stories
1570,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl with the Dragon Tattoo        (Millennium, #1)","Larsson, Stieg",0670069019,9780670069019,,480        pp,4.17,"3,182,782",Aug 2005,"Sep 23, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 06, 2012",,Hardcover,view,/book/show/2429135.The_Girl_with_the_Dragon_Tattoo
1571,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To the Lighthouse,"Woolf, Virginia",,,140679239X,209        pp,3.80,"183,345","May 05, 1927","Dec 27, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2012",,Paperback,view,/book/show/59716.To_the_Lighthouse
1572,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Waiting for Godot,"Beckett, Samuel",,,,109        pp,3.84,"201,620","Apr 01, 1952",2011,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Feb 25, 2012",,Paperback,view,/book/show/17716.Waiting_for_Godot
1573,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Franny and Zooey,"Salinger, J.D.",0316769029,9780316769020,0316769029,201        pp,3.96,"222,176",1957,"Jan 30, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,Jan 2015,"Feb 25, 2012",,Paperback,view,/book/show/5113.Franny_and_Zooey
