,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Thomas's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
2569,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When You Were Everything,"Woodfolk, Ashley*",1524715913,9781524715915,1524715913,400        pp,4.03,"4,236","Mar 10, 2020","Mar 10, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My favorite fiction book of 2020 so far, thank goodness for the year of novels that focus on friendship! We Used to be Friends validated my heartbMy favorite fiction book of 2020 so far, thank goodness for the year of novels that focus on friendship! We Used to be Friends validated my heartbreak over the close friendships I lost in 2019, and When You Were Everything both validated that heartbreak and pushed me to believe in the power of opening my heart again despite past friendship pains. I feel grateful to Ashley Woodfolk for writing such a nuanced and realistic portrayal of friendship. As someone who has had quite a few intense friendships that either still exist today or have ended, I often feel unseen because fiction, including YA, focuses so much on romance. This book, however, gives voice to the type of close relationship that has both sustained me and hurt me throughout my life: best friendship.The novel follows Cleo Imani Baker and Layla Hassan, two best friends who met at age 12 and have prioritized each other over everything ever since. Their friendship starts to shift when Layla begins to spend more time with the “Chorus Girls,” who make an explicit point not to include Cleo in their friend group. Cleo’s initial hurt at Layla valuing her new friends over their friendship triggers a painful cycle of name-calling, misunderstandings, and betrayals that sends their friendship lurching toward the end. Afterward, Cleo is left to pick up the pieces of her broken heart, all while dealing with her parents’ separation too. While a new friend and a potential romantic flame show interest in Cleo, she has to decide whether to trust them with her heart, especially after Layla bruised and battered it in the fallout of their friendship.I loved this book for its complex and relatable portrayal of friendship. Almost everything Cleo experienced, I’ve experienced. Seeing a best friend deprioritize you for someone else yet not having the language to describe it in the moment? Yep. Hurting your friend after your friend hurt you in a way you’re unproud of, yet felt cathartic at the time? Been there. Seeing someone you care about change to the point where you no longer really know or love them, and taking a long time to accept that? So me in 2019 and even now. Through the dissolution of Cleo and Layla’s friendship, Woodfolk creates a narrative that feels so, so validating for me and I’m hoping for others who have lost a best friend or a close friend who they loved. With accessible and clear writing, she highlights how much losing a friend can hurt, especially a friend who you trusted with everything.At the same time, Woodfolk shares the healing process in When You Were Everything. I loved seeing Cleo learn to trust Sydney, another girl she befriends. Woodfolk shows how it takes Cleo time to trust Sydney after Layla broke her heart, and even though it takes time, Cleo learns to open up again and share herself, her joys and her pains. Watching Cleo’s healing process gave me hope for my own healing process and motivated me to celebrate the close friendships I do have right now, despite some of my past ones that have burned me. Woodfolk includes some additional subtle yet brilliant insights throughout the novel too, such as how sometimes you just have to go through your pain instead of trying to erase it, as well as how sometimes you idealize someone and have to learn to see them for who they really are, instead of who you want them to be.Overall, a fantastic novel I’d recommend for all fans of young-adult fiction. While the book’s pacing felt a little slow for the first 50-100 pages, it does pick up, especially for me when I started to get invested in Cleo’s various relationships and her healing process. While there is a romantic relationship in this novel, it never overtakes the importance of friendship, thank goodness. I’m loving all these novels on friendship so please continue to send any friendship-related book recommendations my way. Props for the inclusion of an almost entirely, if not actually entirely cast of characters of color as well as queer representation too. In her author’s note, Woodfolk shares how she wanted to write this book in part because of the close friendships she’s lost in her life – so I’m grateful for her vulnerability and for her creation of this friendship-focused, beautiful, sad, and hopeful piece of art....more",Notes are private!,0,129,1,"Mar 15, 2020","Mar 17, 2020","Jan 21, 2020",,Hardcover,view (with text),/book/show/45144784-when-you-were-everything
2570,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Social Photo: On Photography and Social Media,"Jurgenson, Nathan",1786635461,9781786635464,B075PW32Y2,145        pp,3.54,429,"Apr 30, 2019","Apr 30, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2020",,Kindle Edition,view,/book/show/40733157-the-social-photo
2571,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How To Break Up With Fast Fashion,"Bravo, Lauren",1472267745,9781472267740,1472267745,304        pp,4.22,"1,169",unknown,"Jan 09, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2020",,Hardcover,view,/book/show/49683960-how-to-break-up-with-fast-fashion
2572,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Whiter: Asian American Women on Skin Color and Colorism,"Khanna, Nikki",1479881082,9781479881086,1479881082,280        pp,3.95,109,"Mar 10, 2020","Mar 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2020",,Hardcover,view,/book/show/44601462-whiter
2573,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Own the Future: Democratic Socialism—American Style,"Aronoff, Kate",,,,unknown,3.88,125,unknown,"Jan 14, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2020",,Kindle Edition,view,/book/show/45166192-we-own-the-future
2574,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Silhouette of Oppression,"Han, Kirsten*",,9789814845069,,48        pp,4.58,55,unknown,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2020",,Paperback,view,/book/show/44320688-the-silhouette-of-oppression
2575,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Redefining Realness: My Path to Womanhood, Identity, Love & So Much More","Mock, Janet*",1476709122,9781476709123,1476709122,263        pp,4.30,"16,130","Feb 04, 2014","Feb 04, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Appreciated this honest and courageous memoir about a Black and Indigenous woman’s transition into womanhood. Janet Mock writes with candor about growAppreciated this honest and courageous memoir about a Black and Indigenous woman’s transition into womanhood. Janet Mock writes with candor about growing up in a dysfunctional yet loving family, her pain and then acceptance about her gender identity, and the difficult yet powerful steps she took to claim her true identity. I liked that Mock writes about the hard, complicated emotions present within her experience, such as the ways her family both let her down and tried to care for her, as well as her nuanced feelings related to engaging in sex work. She acknowledges her privileges like attainment an advanced degree. I hope we get more narratives like these so that Mock does not feel the weight or burden of being one of the only well-known “happy” trans women.I have a couple critiques of this memoir which Jessie articulate well in her . I found Mock’s focus on her romantic relationship a bit stifling, especially in contrast to the depths of insight and emotion she acquired through other parts of her life journey. While I get that a lot of women and more feminine people are socialized to value a man’s romantic love, I wish that she had named that more on a meta level than describing more of the surface of her relationship with Aaron. I also wish she had named more of the systemic factors that might affect someone’s decision to accept money from someone else to complete their transition (e.g., white supremacy, capitalism, etc.) While I totally respect and honor her perspective on how she worked and paid for her own gender-affirming surgery, my sense is that another person who may accept money from someone else to pay for a gender-affirming surgery isn’t any less valid in their gender identity. Overall, recommended reading for those interested in the perspective of a Black and indigenous trans woman who reflects on some pretty intense life events with honesty and a quiet yet firm belief in herself....more",Notes are private!,0,50,1,"Sep 26, 2020","Oct 03, 2020","Jan 20, 2020",,Hardcover,view (with text),/book/show/18144031-redefining-realness
2576,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black on Both Sides: A Racial History of Trans Identity,"Snorton, C. Riley",1517901723,9781517901721,1517901723,256        pp,4.01,830,"Dec 05, 2017","Dec 05, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book presents interesting and important intersections between Blackness and transness. Several in-depth case studies that highlight the prominencThis book presents interesting and important intersections between Blackness and transness. Several in-depth case studies that highlight the prominence of anti-Black racism in U.S. history as well as how race and gender are often intertwined, such as through misogynoir. I agree with other ers that the writing felt hard to follow and comprehend. The prose gave academic jargon. Still, looking forward to what one of my Philly book clubs has to say about this one!...more",Notes are private!,0,44,1,"Feb 13, 2024","Feb 15, 2024","Jan 20, 2020",,Hardcover,view (with text),/book/show/34850447-black-on-both-sides
2577,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Conjure Women,"Atakora, Afia*",0525511482,9780525511489,0525511482,400        pp,3.89,"17,260","Apr 07, 2020","Apr 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2020",,Hardcover,view,/book/show/51220325-conjure-women
2578,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Take Me Apart,"Sligar, Sara*",0374272611,9780374272616,0374272611,368        pp,3.66,"4,915","Apr 28, 2020","Apr 28, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2020",,Hardcover,view,/book/show/45892241-take-me-apart
2579,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Followers,"Angelo, Megan*",1525836269,9781525836268,1525836269,380        pp,3.62,"18,085","Jan 14, 2020","Jan 14, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2020",,Hardcover,view,/book/show/42171136-followers
2580,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Children of the Land,"Hernández Castillo, Marcelo",0062825607,9780062825605,,384        pp,4.00,"2,711","Jan 28, 2020","Jan 28, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In this raw and poetic memoir, Marcelo Hernandez Castillo shares about growing up undocumented in the United States and the ways in which abusive, xenIn this raw and poetic memoir, Marcelo Hernandez Castillo shares about growing up undocumented in the United States and the ways in which abusive, xenophobic policy tore his family apart. I most appreciated the vividness and vulnerability in which he wrote about his parents. When describing how he witnessed his father’s deportation at 15, he honors the nuance of both the act of deportation itself as an injustice as well as his wanting distance from his father’s mistreatment of his mother. Hernandez Castillo’s writing about his mother felt perhaps the most gut-wrenching in Children of the Land. He has invested so much into his relationship with her and to read about how much suffering she – and by proxy, he – have gone through because of the United States’ cruelty toward immigrants is painful. Painful, and important.All of that said, I give this book three stars because I feel that Hernandez Castillo may not have gotten much distance from the events he describes in this book. His introspection and self-reflection feel muddled and unclear, which makes sense given the trauma he and his family have gone through. My bias is that I tend to prefer memoirs with a bit more emotional depth – for example, I wondered about Hernandez Castillo’s relationship with his parents have affected his relationships with others and his overall sense of self. In the memoir he mentions starting his path toward sobriety as well as taking an antidepressant, so I feel hopeful for his journey and am curious if he will have even more to say with the continual passing of time. I’m definitely going to dedicate myself to read more Latinx writers as their stories are so important!...more",Notes are private!,0,48,1,"Dec 18, 2020","Dec 22, 2020","Jan 19, 2020",,ebook,view (with text),/book/show/43452893-children-of-the-land
2581,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lakewood,"Giddings, Megan",0062913190,9780062913197,0062913190,288        pp,3.50,"12,070","Mar 24, 2020","Mar 24, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 19, 2020",,Hardcover,view,/book/show/51166519-lakewood
