,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Fabia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Illusione di Potere,"Dick, Philip K.",8834718690,9788834718698,8834718690,272        pp,3.89,"7,153",1966,2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2018",,Paperback,view,/book/show/26045470-illusione-di-potere
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La camicia di Hanta,"Busi, Aldo",880459554X,9788804595540,880459554X,156        pp,3.31,16,2003,2009,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2018",,Paperback,view,/book/show/23725377-la-camicia-di-hanta
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Grazie, Charlie Brown!","Schulz, Charles M.",8880895842,9788880895848,8880895842,128        pp,4.23,31,unknown,"Jan 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 28, 2020","Dec 30, 2020","Jun 09, 2018",,Paperback,view,/book/show/9635066-grazie-charlie-brown
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'universo invisibile,"Randall, Lisa",8865765453,9788865765456,B01M2ZYE3T,511        pp,3.67,"3,312","Oct 27, 2015","Oct 20, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2021,"Jan 24, 2021","May 19, 2018",,Kindle Edition,view,/book/show/33311256-l-universo-invisibile
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La vita prodigiosa di Isidoro Sifflotin,"Ianniello, Enrico",880703123X,9788807031236,880703123X,272        pp,4.00,312,"Jan 07, 2015","Jan 07, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 19, 2018",,Paperback,view,/book/show/24148144-la-vita-prodigiosa-di-isidoro-sifflotin
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La vera storia del pirata Long John Silver,"Larsson, Björn",,,,496        pp,4.10,"2,121",1995,"Oct 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 19, 2018",,Paperback,view,/book/show/9667047-la-vera-storia-del-pirata-long-john-silver
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vincent,"Stok, Barbara*",8865432276,9788865432273,8865432276,144        pp,4.08,"4,191",2012,"Jun 20, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Che colori meravigliosi, sono incantata!",Notes are private!,0,3,1,"Jan 11, 2019","Jan 12, 2019","May 19, 2018",,Paperback,view (with text),/book/show/22028781-vincent
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il marchio,"Mehr, Mariella",8860445477,9788860445476,8860445477,159        pp,3.14,7,unknown,2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2018",,Paperback,view,/book/show/40168694-il-marchio
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il canto di Natale,"Dickens, Charles",8807902508,9788807902505,8807902508,134        pp,4.08,"841,500","Dec 17, 1843","Nov 24, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2018",,Paperback,view,/book/show/33012517-il-canto-di-natale
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fontamara (Oscar Classici Moderni),"Silone, Ignazio",8804319631,9788804319634,8804319631,167        pp,3.81,"4,897",1933,"Apr 15, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2018",,Paperback,view,/book/show/3003466-fontamara-oscar-classici-moderni
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il circo mediatico-giudiziario,"Lariviere, Daniel Soulez",8885140157,9788885140158,8885140157,152        pp,3.75,4,1993,1994,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2018",,Paperback,view,/book/show/40107649-il-circo-mediatico-giudiziario
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ultimo banco: Perché insegnanti e studenti possono salvare l'Italia,"Floris, Giovanni",8828200510,9788828200512,B07C62QNZC,163        pp,3.57,28,unknown,"Apr 19, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2018",,Kindle Edition,view,/book/show/39903754-ultimo-banco
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Poesie d'amore,"Hikmet, Nâzım",,8022264835305,B018O90TRM,213        pp,4.16,917,1963,Sep 2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2018",,Paperback,view,/book/show/52850493-poesie-d-amore
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Qualcuno con cui correre,"Grossman, David",8804582510,9788804582519,8804582510,362        pp,4.09,"9,956",2000,"Jan 01, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2018",,Paperback,view,/book/show/9679087-qualcuno-con-cui-correre
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nessuno può portarti un fiore,"Cacucci, Pino",8807018799,9788807018794,8807018799,205        pp,4.12,112,Apr 2012,Apr 2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2018",,Paperback,view,/book/show/13596044-nessuno-pu-portarti-un-fiore
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Furore,"Steinbeck, John",8845274055,9788845274053,8845274055,637        pp,4.01,"906,489","Apr 14, 1939","Nov 06, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2018",,Paperback,view,/book/show/19008370-furore
396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La testa perduta di Damasceno Monteiro,"Tabucchi, Antonio",8807815311,9788807815317,8807815311,239        pp,3.71,"1,940",Mar 1997,"Jan 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"May 18, 2018",,Paperback,view,/book/show/1413217.La_testa_perduta_di_Damasceno_Monteiro
397,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flush: Biografia di un cane,"Woolf, Virginia",8877385219,9788877385215,8877385219,126        pp,3.87,"10,148",Oct 1933,Apr 2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2018",,Paperback,view,/book/show/18305880-flush
398,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Guida galattica per gli autostoppisti: Il ciclo completo,"Adams, Douglas",8804624264,9788804624264,8804624264,845        pp,4.38,"323,129","Jan 17, 1996","Oct 23, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,14,1,"Oct 26, 2019","Nov 25, 2019","May 06, 2018",,Paperback,view,/book/show/16154799-guida-galattica-per-gli-autostoppisti
399,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il mare intorno a noi,"Carson, Rachel",,,,229        pp,4.18,"4,287",1951,"Jan 27, 1973",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 27, 2018",,Paperback,view,/book/show/19290186-il-mare-intorno-a-noi
400,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Musica,"Mishima, Yukio",880788139X,9788807881398,880788139X,202        pp,3.65,"1,979",1965,"Nov 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 26, 2018",,Paperback,view,/book/show/19188846-musica
401,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kitchen,"Yoshimoto, Banana",8807884607,9788807884603,8807884607,148        pp,3.90,"99,155","Jan 30, 1988",2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 26, 2018",,Paperback,view,/book/show/24886608-kitchen
402,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'imperatrice Cixi,"Chang, Jung",8830427136,9788830427136,8830427136,527        pp,3.89,"9,725","Sep 26, 2013",2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 20, 2018",,Paperback,view,/book/show/25713773-l-imperatrice-cixi
403,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il tempo delle api,"Winston, Mark L.",8842823562,9788842823568,8842823562,338        pp,3.90,399,2014,"Jul 13, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 16, 2019","Jan 24, 2019","Apr 17, 2018",,Paperback,view,/book/show/35917932-il-tempo-delle-api
404,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Il lungo addio        (Philip Marlowe, #6)","Chandler, Raymond",8807811774,9788807811777,8807811774,313        pp,4.19,"42,466",1953,"Aug 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Apr 15, 2018",,Paperback,view,/book/show/2751098-il-lungo-addio
405,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'amore fatale,"McEwan, Ian*",8806152076,9788806152079,8806152076,280        pp,3.64,"44,568",1997,Apr 1999,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 15, 2018",,Paperback,view,/book/show/8111607-l-amore-fatale
406,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lezione di italiano: Grammatica, storia, buon uso","Sabatini, Francesco",8804681233,9788804681236,8804681233,224        pp,3.52,42,"Nov 15, 2016","Oct 03, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Che libro interessante!Specifico che non solo un manuale di grammatica, ci sono invece moltissime spiegazioni dal punto di vista delle più diverse sciChe libro interessante!Specifico che non solo un manuale di grammatica, ci sono invece moltissime spiegazioni dal punto di vista delle più diverse scienze: il ruolo della lingua nell'evoluzione dell'homo sapiens, il funzionamento della stessa nel sistema fisico dei nostri organi, e ancora l'evoluzione della lingua scritta e parlata nella storia. Intervallate a tali spiegazioni troviamo degli specchietti che ci spiegano qualche regola prettamente grammaticale e delle curiosità. Si legge bene, è scorrevole e non si appesantisce troppo di spiegazioni tecniche....more",Notes are private!,0,6,1,"Feb 26, 2020","Mar 02, 2020","Apr 14, 2018",,Paperback,view (with text),/book/show/40089622-lezione-di-italiano
407,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La profezia dell'armadillo,Zerocalcare,8865438533,9788865438534,8865438533,160        pp,4.35,"12,416","Oct 20, 2011","Apr 12, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Sep 16, 2018","Sep 19, 2018","Apr 14, 2018",,Hardcover,view,/book/show/34855216-la-profezia-dell-armadillo
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Storie della buonanotte per bambine ribelli: 100 vite di donne straordinarie,"Favilli, Elena*",880467637X,9788804676379,880467637X,209        pp,4.32,"40,940","Nov 10, 2016","Feb 28, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 14, 2018",,Hardcover,view,/book/show/34446783-storie-della-buonanotte-per-bambine-ribelli
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cromorama: Come il colore ha cambiato il nostro sguardo,"Falcinelli, Riccardo",8806235931,9788806235932,8806235931,472        pp,4.47,"1,408","Sep 26, 2017","Sep 26, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 14, 2018",,Paperback,view,/book/show/36266532-cromorama
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Più veloce dell'ombra,"Tuzi, Federica",8860445434,9788860445438,8860445434,254        pp,3.86,14,unknown,Mar 2018,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Questo genere di storie adolescenziali normalmente non mi entusiasma, quindi sono ancora più soddisfatta da questa lettura. Non c’è il solito tono melQuesto genere di storie adolescenziali normalmente non mi entusiasma, quindi sono ancora più soddisfatta da questa lettura. Non c’è il solito tono melodrammatico ne il lieto fine banale, e la scrittura è fluida e diretta. Bello, bello!...more",Notes are private!,0,5,1,"Apr 15, 2018","Apr 17, 2018","Mar 31, 2018",,Paperback,view (with text),/book/show/39690139-pi-veloce-dell-ombra
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oriana Fallaci: intervista con la storia. Immagini e parole di una vita,"Cannavò, Alessandro",8817019798,9788817019798,8817019798,167        pp,4.17,115,2007,"Jan 01, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 31, 2018",,Hardcover,view,/book/show/12389010-oriana-fallaci
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il Combattente. Come si diventa Pertini,"De Cataldo, Giancarlo",881707246X,9788817072465,881707246X,222        pp,3.81,36,Mar 2014,Mar 2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 31, 2018",,Hardcover,view,/book/show/23348675-il-combattente-come-si-diventa-pertini
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Libro d'ombra,"Tanizaki, Jun'ichirō",8845292991,9788845292996,8845292991,96        pp,4.03,"23,641",1933,Feb 2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 31, 2018",,Paperback,view,/book/show/36143745-libro-d-ombra
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Il mio infinito: Dio, la vita e l'universo nelle riflessioni di una scienziata atea","Hack, Margherita",8866206849,9788866206842,8866206849,207        pp,3.83,139,2011,May 2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 31, 2018",,Paperback,view,/book/show/33643642-il-mio-infinito
415,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Una donna può tutto. 1941: volano le Streghe della notte,"Armeni, Ritanna",8868338106,9788868338107,8868338106,232        pp,4.20,599,"Feb 08, 2018","Feb 08, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Mar 31, 2018",,Paperback,view,/book/show/38924907-una-donna-pu-tutto-1941
416,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Padreterno,"Serra, Caterina",8806207393,9788806207397,8806207393,196        pp,4.00,7,"Apr 21, 2015","Apr 21, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 31, 2018",,Paperback,view,/book/show/25409018-padreterno
417,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Echi della tempesta,"Lessing, Doris",8807884364,9788807884368,8807884364,311        pp,3.92,654,1958,"Jul 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 31, 2018",,Paperback,view,/book/show/25263704-echi-della-tempesta
418,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La memoria non m'inganna,"Cacucci, Pino",8807881209,9788807881206,8807881209,181        pp,3.44,9,"Apr 24, 2013","Apr 24, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 31, 2018",,Paperback,view,/book/show/20875741-la-memoria-non-m-inganna
419,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Poesie,"Tsvetaeva, Marina",8807901129,9788807901126,8807901129,236        pp,4.14,132,1992,"Jun 04, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 31, 2018",,Paperback,view,/book/show/31683045-poesie
420,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'invenzione della madre,"Peano, Marco",8875216339,9788875216337,8875216339,252        pp,3.57,425,Jan 2015,Jan 2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 31, 2018",,Paperback,view,/book/show/23838477-l-invenzione-della-madre
421,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il vaccino non è un'opinione: Le vaccinazioni spiegate a chi proprio non le vuole capire,"Burioni, Roberto",8804684631,9788804684633,8804684631,161        pp,4.28,300,"Sep 27, 2016","Jan 23, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"May 06, 2018","May 10, 2018","Mar 30, 2018",,Paperback,view,/book/show/40048562-il-vaccino-non-un-opinione
