,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Reshmita's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sign of the Slayer,"Harris, Sharina*",1649373317,9781649373311,1649373317,464        pp,3.83,392,unknown,"Aug 29, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 16, 2023",,Hardcover,view,/book/show/60741826-sign-of-the-slayer
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sword Catcher        (Sword Catcher, #1)","Clare, Cassandra*",0525619992,9780525619994,0525619992,624        pp,3.82,"20,123","Oct 10, 2023","Oct 10, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"sword catcher by cassandra clare did not disappoint cassandra clare's long legacy of writing incredible fantasy. the cover is eye catching with the resword catcher by cassandra clare did not disappoint cassandra clare's long legacy of writing incredible fantasy. the cover is eye catching with the red and gold, and the design around the edges, and like her other novels, is long at a whopping 604 pages (no wonder the author of game of thrones said it was everything he looks for in fantasy!). the story is about an orphan who bears a striking resemblance to the crown prince of castellane, so he is chosen to become the sword catcher for the prince. in essence, this means what the name literally says; he catches swords for the prince by being the prince in dangerous situations. the other perspective we're offered is lin caster, one of the ashkar, which is the only group in the world who still has magic. the ashkar are clearly inspired by the jewish people, their language inspired by hebrew, and cassandra clare herself writing that she hopes her non-Jewish readers can gain some understanding into the complexity of being jewish in a society that isn't exactly friendly to them. I am STUNNED because i have not a clue how she manages to build such elaborate worlds. everything is so well thought out, the characters complex, the plot complex, EVERYTHING is so intricate. i just love the romance in here, and that it could exist without the romance and still be a wonderful book. i find myself lately shying away from romance, and this book delivered the high quality fantasy i needed while giving me the tidbits of romance i love looking for. there are a lot of complaints about the information dump but honestly, i love learning about the magical world. isn't one of the best parts of fantasy the magic and the transport to a different universe? why would i choose a novel that gave me less details and less back pain from carrying it around?please read this my fellow fantasy lovers. once you're done reading the 2000 other novels i've recommended. I didn't get the chance to track many quotes, but the couple i got don't even begin to adequately show how beautiful certain parts of this novel are written.""It was a beauty that seemed made of bright pieces, like glittering tesserae that came together to form something almost frighteningly magnificent: a great archway or spired castle"" (386).""In the small hours of the night, between the watches of sickness, between fever and recovery, perhaps everyone was a little bit the same"" (213)....more",Notes are private!,5,3,1,"Nov 05, 2023","Nov 10, 2023","Jul 16, 2023",,Hardcover,view (with text),/book/show/36679274-sword-catcher
348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Secretly Yours        (A Vine Mess, #1)","Bailey, Tessa*",0063238985,9780063238985,0063238985,384        pp,3.30,"108,624","Feb 07, 2023","Feb 07, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"why do I keep reading bad books. I have now realized that Tessa Bailey is a NO. it was cute enough I guess but it's so BASIC. I need romance that makewhy do I keep reading bad books. I have now realized that Tessa Bailey is a NO. it was cute enough I guess but it's so BASIC. I need romance that makes me feel THINGS. but this made me feel like I couldn't get to the end fast enough. I also don't know what I was doing reading another romance after 50 shades of grey. im going to read something fantasy now, because fantasy is the best. this, however, is bad. im going to take some time before i read another romance. this is bad....more",Notes are private!,0,3,1,"Jul 15, 2023","Jul 16, 2023","Jul 16, 2023",,Paperback,view (with text),/book/show/61109599-secretly-yours
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Kingdom of Blood and Salt        (Blood and Salt, #1)","Calder, Alexis*",,,B0BW4WDY82,330        pp,3.96,"7,218","Mar 30, 2023","Mar 30, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 15, 2023",,Kindle Edition,view,/book/show/123170270-kingdom-of-blood-and-salt
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fifty Shades of Grey        (Fifty Shades, #1)","James, E.L.*",1612130291,9781612130293,,356        pp,3.66,"2,607,263","May 25, 2011","May 25, 2011",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"no one judge meok. lowkey this was cringe and made me laugh bc it was so cringe. so thats why it has .5 stars. was this written by a man? because I cano one judge meok. lowkey this was cringe and made me laugh bc it was so cringe. so thats why it has .5 stars. was this written by a man? because I can't tell. LMAO why was she talking to her subconscious and ""inner goddess"". she needs therapy. grey also needs therapy. everyone in this book needs help. I am NOT reading the series. if this is my 100th book im going to be so sad....more",Notes are private!,0,0,1,"Jul 14, 2023","Jul 15, 2023","Jul 14, 2023",,Paperback,view (with text),/book/show/10818853-fifty-shades-of-grey
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'm Glad My Mom Died,"McCurdy, Jennette",,,,320        pp,4.47,"965,729","Aug 09, 2022","Aug 09, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,the way she just wrote her life was so PAINFUL. it felt like I was watching her grow up through the pages and i wanted to reach a hand out and tell hethe way she just wrote her life was so PAINFUL. it felt like I was watching her grow up through the pages and i wanted to reach a hand out and tell her mother to STOP. please STOP. throughout the book I was a little confused because it's hard to tell her location or what age she is. but this was a pretty good memoir especially since I dont really read memoirs...more,Notes are private!,0,1,1,"Jul 11, 2023","Jul 12, 2023","Jul 12, 2023",,ebook,view (with text),/book/show/59364173-i-m-glad-my-mom-died
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Soul of Ash and Blood        (Blood and Ash, #5)","Armentrout, Jennifer L.*",1957568461,9781957568461,B0BNCF5W6M,703        pp,3.94,"71,778","Jul 18, 2023","Jul 18, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"writing a  so long after i read the book is so awkward. i think a soul of ash and blood wasn't as good as the rest of the series, especially sinwriting a  so long after i read the book is so awkward. i think a soul of ash and blood wasn't as good as the rest of the series, especially since theres very little progress in this novel. as much as i love getting the entire first novel from cas's perspective, im not sure this was needed. this felt a little bit like a money maker........more",Notes are private!,0,1,1,"Dec 25, 2023","Dec 27, 2023","Jul 10, 2023",,Kindle Edition,view (with text),/book/show/63847274-a-soul-of-ash-and-blood
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"House of Flame and Shadow        (Crescent City, #3)","Maas, Sarah J.*",1681193094,9781681193090,1681193094,835        pp,4.23,"279,304","Jan 30, 2024","Jan 30, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 10, 2023",,ebook,view,/book/show/52857700-house-of-flame-and-shadow
354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,SubZero,Junepurr,,,,unknown,4.27,293,unknown,unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 10, 2023",,Webtoon,view,/book/show/43557645-subzero
355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"네가 죽기를 바랄때가 있었다 1 [Nega Juggireul Baralddaega Isseossda 1]        (Wished You Were Dead [Novel], #1)","Seo, Jin",,9791132583745,,unknown,3.55,118,"Nov 02, 2020","Nov 02, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2023,Jan 2023,"Jul 10, 2023",,ebook,view,/book/show/56130712-1-nega-juggireul-baralddaega-isseossda-1
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"네가 죽기를 바랄때가 있었다 5 [Nega Juggireul Baralddaega Isseossda 5]        (Wished You Were Dead [Novel], #5)","Seo, Jin",,9791132583806,,unknown,3.95,58,"Nov 02, 2020","Nov 02, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2023,Jan 2023,"Jul 10, 2023",,ebook,view,/book/show/56130752-5-nega-juggireul-baralddaega-isseossda-5
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"네가 죽기를 바랄때가 있었다 4 [Nega Juggireul Baralddaega Isseossda 4]        (Wished You Were Dead [Novel], #4)","Seo, Jin",,9791132583790,,unknown,3.80,60,"Nov 02, 2020","Nov 02, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2023,Jan 2023,"Jul 10, 2023",,ebook,view,/book/show/56130750-4-nega-juggireul-baralddaega-isseossda-4
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"네가 죽기를 바랄때가 있었다 3 [Nega Juggireul Baralddaega Isseossda 3]        (Wished You Were Dead [Novel], #3)","Seo, Jin",,9791132583783,,unknown,3.74,61,"Nov 02, 2020","Nov 02, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2023,Jan 2023,"Jul 10, 2023",,ebook,view,/book/show/56130740-3-nega-juggireul-baralddaega-isseossda-3
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"네가 죽기를 바랄때가 있었다 2 [Nega Juggireul Baralddaega Isseossda 2]        (Wished You Were Dead [Novel], #2)","Seo, Jin",,9791132583769,,unknown,3.58,65,"Nov 02, 2020","Nov 02, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2023,Jan 2023,"Jul 10, 2023",,ebook,view,/book/show/56130729-2-nega-juggireul-baralddaega-isseossda-2
360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"재혼 황후 8 [Jaehon Hwangho 8]        (The Remarried Empress, Vol. 8)",Alphatart,,9791167791818,,256        pp,4.45,619,unknown,"Dec 21, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2023,Jan 2023,"Jul 10, 2023",,Paperback,view,/book/show/75634516-8-jaehon-hwangho-8
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"재혼 황후 7 [Jaehon Hwangho 7]        (The Remarried Empress, Vol. 7)",Alphatart,,9791167791689,,256        pp,4.47,776,"Apr 22, 2022","Nov 17, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2023,Jan 2023,"Jul 10, 2023",,Paperback,view,/book/show/63340670-7-jaehon-hwangho-7
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"재혼 황후 6 [Jaehon Hwangho 6]        (The Remarried Empress, Vol. 6)",Alphatart,1167790456,9791167790453,,272        pp,4.52,"1,247","Dec 31, 2021","Jan 13, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2023,Jan 2023,"Jul 10, 2023",,,view,/book/show/58144123-6-jaehon-hwangho-6
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"재혼 황후 5 [Jaehon Hwangho 5]        (The Remarried Empress, Vol. 5)",Alphatart,1167790197,9791167790194,,256        pp,4.50,"1,560","Mar 31, 2021","Oct 28, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2023,Jan 2023,"Jul 10, 2023",,,view,/book/show/57549410-5-jaehon-hwangho-5
