,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Claudia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il pensiero bianco,"Thuram, Lilian",8867833278,9788867833276,8867833278,283        pp,4.36,283,unknown,"Sep 08, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2022",,Paperback,view,/book/show/59357634-il-pensiero-bianco
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Perché scrivo,"Didion, Joan",884282948X,9788842829485,884282948X,152        pp,3.85,"15,681","Jan 26, 2021","Oct 25, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 28, 2022",,Paperback,view,/book/show/63100961-perch-scrivo
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ricominciare: 10 tappe per una nuova vita,"Campanello, Laura",8835704030,9788835704034,B08DLDXYRB,162        pp,4.00,1,unknown,"Sep 08, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2022",,Kindle Edition,view,/book/show/56398466-ricominciare
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Verso un sapere dell'anima,"Zambrano, María",8870784177,9788870784176,8870784177,188        pp,4.31,93,"Jan 01, 2000",1996,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2022",,Paperback,view,/book/show/9826923-verso-un-sapere-dell-anima
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Antropologia del Turchese. Riflessioni su deserto, mare, pietra e cielo","Meloy, Ellen",8894833399,9788894833393,8894833399,357        pp,4.03,"1,733","Jul 16, 2002","Sep 16, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 26, 2022",,Paperback,view,/book/show/55354539-antropologia-del-turchese-riflessioni-su-deserto-mare-pietra-e-cielo
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La via della narrazione,"Baricco, Alessandro",8858849299,9788858849293,B0B75S7VS9,50        pp,3.70,386,Sep 2022,"Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 26, 2022",,Kindle Edition,view,/book/show/62045464-la-via-della-narrazione
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Donne in viaggio. Storie e itinerari di emancipazione,"Azema, Lucie",8831498673,9788831498678,8831498673,245        pp,4.22,160,unknown,2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 26, 2022",,Paperback,view,/book/show/61361839-donne-in-viaggio-storie-e-itinerari-di-emancipazione
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Walden. Vita nel bosco,"Thoreau, Henry David",8807822563,9788807822568,8807822563,328        pp,3.78,"189,220","Aug 09, 1854",2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2022",,Paperback,view,/book/show/23635553-walden-vita-nel-bosco
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il potere di Adesso,"Tolle, Eckhart",8834427246,9788834427248,,unknown,4.15,"365,592",unknown,May 2011,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 24, 2022",,ebook,view,/book/show/17880233-il-potere-di-adesso
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ma la vita è una battaglia: Lettere di libertà e determinazione,"Brontë, Charlotte",8898038968,9788898038961,8898038968,61        pp,4.16,215,"Jun 30, 2016","Jun 30, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2022",,Paperback,view,/book/show/30968584-ma-la-vita-una-battaglia
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Madri che feriscono: Liberarsi dal loro potere per rinascere,"Buffet, Anne-Laure",,,B07TMMQ366,135        pp,3.62,66,unknown,"Oct 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2022",,Kindle Edition,view,/book/show/50625895-madri-che-feriscono
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La scrittrice abita qui,"Petrignani, Sandra",8873058418,9788873058410,8873058418,221        pp,3.77,128,"Nov 08, 2002","Nov 08, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2022",,Paperback,view,/book/show/9688609-la-scrittrice-abita-qui
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fiore di roccia,"Tuti, Ilaria",8830455342,9788830455344,8830455342,320        pp,4.29,"3,231","Jun 08, 2020","Jun 08, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Non conosco le rose. C'è invece un'espressione più felice che racconta la tenacia di questa stella alpina: noi la chiamiamo 'fiore di roccia'."" Il ca""Non conosco le rose. C'è invece un'espressione più felice che racconta la tenacia di questa stella alpina: noi la chiamiamo 'fiore di roccia'."" Il capitano Colman annuisce. ""È questo che siete. Fiori aggrappati con tenacia a questa montagna. Aggrappati al bisogno, sospetto, di tenerci in vita.""Ilaria Tuti narra una storia tanto importante quanto dimenticata, quelle delle Portatrici carniche. Attraverso la figura della protagonista Agata Primus, ispirata a Maria Plozner Mentil, ci racconta le vicende di queste donne, rimaste sole con i vecchi ed i bambini a curare casa, terra ed animali. Il parroco di Timau Don Nereo, durante l'omelia, fa pervenire una richiesta d'aiuto, alla chiamata rispondono alcune volontarie, tra cui Agata, Viola, Caterina, Maria e Lucia, che con gli scarpets sfidano la montagna e la guerra per portare rifornimenti e medicinali al Pal Piccolo. Il capitano Colman, responsabile del reggimento, prende Agata come riferimento e tra i due nascerà un rapporto di amicizia e reciproco rispetto. Le Portatrici sono tenute in grande considerazione dai soldati e trattate da loro pari. L'orrore e l'assurdità della guerra porteranno Agata ad interrogarsi sul senso della vita di fronte a tanto dolore. Agata, con la sua forza e determinazione insieme alle sue insicurezze ed ai suoi dubbi, è una figura che mi è rimasta nel cuore. Insieme a lei, degna di nota è Lucia, simbolo di maternità e fermezza. Non conoscevo la storia delle Portatrici carniche e trovo davvero assurdo che, dato il loro ruolo così importante, siano state dimenticate. Immagino che il fatto che siano donne abbia contribuito maggiormente all'oblio. Sono quindi molto grata all'autrice per aver portato alla luce le loro vicende. Da segnalare la ricca bibliografia a loro dedicata per chi vuole approfondire. Ho apprezzato molto anche la sua scrittura, così viva e piena di immagini. ""Ho scelto di essere libera. Libera da questa guerra, che altri hanno deciso per noi. Libera dalla gabbia di un confine, che non ho tracciato io. Libera da un odio che non mi appartiene e dalla palude del sospetto. Quando tutto intorno a me era morte, io ho scelto la speranza.""...more",Notes are private!,0,21,1,"Nov 11, 2022","Nov 21, 2022","Oct 21, 2022",,Hardcover,view (with text),/book/show/53355077-fiore-di-roccia
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Il paese delle meraviglie        (Epopea americana, #4)","Oates, Joyce Carol",8842823716,9788842823711,8842823716,651        pp,3.80,"1,383",1971,"Oct 19, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2022",,Paperback,view,/book/show/36429329-il-paese-delle-meraviglie
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Corpi celesti,"Alharthi, Jokha",8830103225,9788830103221,8830103225,264        pp,3.42,"15,070",2010,"Jan 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2022",,Paperback,view,/book/show/59862673-corpi-celesti
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La metà scomparsa,"Bennett, Brit*",8830100501,9788830100503,8830100501,394        pp,4.15,"753,521","Jun 02, 2020","Sep 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2022",,Paperback,view,/book/show/58551074-la-met-scomparsa
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eccentrico: Autismo e Asperger in un saggio autobiografico,"Acanfora, Fabrizio",8898837518,9788898837519,8898837518,240        pp,4.29,127,2018,"Nov 15, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 20, 2022",,Paperback,view,/book/show/42758631-eccentrico
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dovunque tu vada, ci sei già. Una guida alla meditazione","Kabat-Zinn, Jon",885020034X,9788850200344,885020034X,217        pp,4.12,"48,342",1994,2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2022",,Paperback,view,/book/show/9661736-dovunque-tu-vada-ci-sei-gi-una-guida-alla-meditazione
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il filo di mezzogiorno,"Sapienza, Goliarda",8877383909,9788877383907,8877383909,186        pp,4.15,226,1969,2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2022",,Paperback,view,/book/show/15743175-il-filo-di-mezzogiorno
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'arte della gioia,"Sapienza, Goliarda",8806189468,9788806189464,8806189468,540        pp,4.10,"4,793",1998,2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 18, 2022",,Hardcover,view,/book/show/9649502-l-arte-della-gioia
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'arte di respirare,"Nestor, James",8855231227,9788855231220,B08Y5XSVVM,346        pp,4.15,"84,210","May 26, 2020","Mar 18, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 18, 2022",,Kindle Edition,view,/book/show/57477444-l-arte-di-respirare
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La metà migliore: La scienza che spiega la superiorità genetica delle donne,"Moalem, Sharon*",8851185484,9788851185480,8851185484,256        pp,3.98,"1,227","Apr 07, 2020","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 18, 2022",,Hardcover,view,/book/show/57216578-la-met-migliore
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le non cose. Come abbiamo smesso di vivere il reale,"Han, Byung-Chul",8806251090,9788806251093,8806251090,121        pp,3.85,"2,367",2021,"Feb 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 17, 2022",,Paperback,view,/book/show/60160608-le-non-cose-come-abbiamo-smesso-di-vivere-il-reale
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Perché oggi non è possibile una rivoluzione. Saggi brevi e interviste,"Han, Byung-Chul",887452983X,9788874529834,887452983X,192        pp,3.82,44,unknown,"Oct 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 17, 2022",,Paperback,view,/book/show/62991526-perch-oggi-non-possibile-una-rivoluzione-saggi-brevi-e-interviste
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La società senza dolore: Perché abbiamo bandito la sofferenza dalle nostre vite,"Han, Byung-Chul",8858435702,9788858435700,,96        pp,3.91,"2,350","Jul 03, 2020","Feb 16, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“L’anestesia generale della società fa sparire la poetica del dolore. L’anestesia scaccia l’estetica del dolore. Nella società palliativa disimpariamo“L’anestesia generale della società fa sparire la poetica del dolore. L’anestesia scaccia l’estetica del dolore. Nella società palliativa disimpariamo totalmente come si fa a rendere il dolore raccontabile, anzi cantabile, a renderlo linguaggio, a traghettarlo in una narrazione, a ricoprirlo di una bella apparenza, a farci beffe di lui. Oggi il dolore è del tutto isolato dalla fantasia estetica. Privato del linguaggio, diventa una questione di tecnica medica. Gli analgesici precedono il racconto, la fantasia, e li sopprimono. L’anestesia permanente e prescritta conduce a un ottundimento spirituale. Il dolore viene fatto cessare prima che metta in moto un racconto.” Han affronta la paura del dolore, detta algofobia: si evita qualsiasi circostanza dolorosa a livello sociale, amoroso, politico, producendo una spinta al conformismo e creando una società palliativa e del mi piace, dove “il dolore viene interpretato come simbolo di debolezza, […] non compatibile con la performance”. Il dolore deve quindi essere combattuto ed eliminato a qualunque costo, per questo esso viene medicalizzato e farmacologizzato, così da poter raggiungere la propria e privata felicità. Questo porta, però, a perdere il senso del dolore ed in una società cosi anestetizzata, si cercano stimoli sempre più forti per sentirsi vivi. La pandemia ha ulteriormente rafforzato queste convinzioni.È da tempo che volevo leggere qualcosa di Byung-Chul Han: l’ho trovato abbastanza complesso pur nella sua brevità, i concetti vengono snocciolati velocemente uno dopo l’altro e in alcuni casi, almeno per me, non sono stati immediatamente chiari. In futuro mi piacerebbe leggere altro di suo.“La vita priva di dolore e munita di costante felicità non sarà più una vita umana. La vita che perseguita e scaccia la propria negatività elimina se stessa. La morte e il dolore sono fatti l’uno per l’altra. Nel dolore, la morte viene anticipata. Chi vuole sconfiggere ogni dolore dovrà anche abolire la morte. Ma una vita senza morte né dolore non è umana, bensì non morta. L’essere umano si fa fuori per sopravvivere. Potrà forse raggiungere l’immortalità, ma al prezzo della vita.”...more",Notes are private!,0,0,1,"Jun 23, 2023","Jul 31, 2023","Oct 17, 2022",,ebook,view (with text),/book/show/57096500-la-societ-senza-dolore
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La società della stanchezza,"Han, Byung-Chul",,,,130        pp,3.90,"15,900","Oct 04, 2010",Jun 2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 17, 2022",,Paperback,view,/book/show/55420418-la-societ-della-stanchezza
