,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,britt_brooke's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
533,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Colorado Kid,"King, Stephen*",0843955848,9780843955842,0843955848,178        pp,3.38,"52,322","Oct 04, 2005","Oct 04, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Two old timers from a small weekly newspaper kick around a 25-year-old cold case with their forensics intern - a young female with *gasp* breasts.,Notes are private!,0,3,1,"Apr 22, 2021","Apr 27, 2021","Apr 22, 2021",,Mass Market Paperback,view (with text),/book/show/10574.The_Colorado_Kid
534,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ultimate Evil: The Search for the Sons of Sam,"Terry, Maury",1683692845,9781683692843,1683692845,544        pp,3.87,"1,692",1987,"Apr 20, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Originally published in 1987, but recently updated to coincide with the new Netflix docuseries. Prior to this, I knew zero details of Son of Sam. Did Originally published in 1987, but recently updated to coincide with the new Netflix docuseries. Prior to this, I knew zero details of Son of Sam. Did Berkowitz act alone? I usually steer clear of serial killer stories because my brain is weird, but there may have been a cult involved, and y’all know how I find them sociologically fascinating. Journalist Maury Terry sells the deadly satanic cult conspiracy hard. I’m not sure what to think!...more",Notes are private!,0,4,1,"Apr 21, 2021","Apr 25, 2021","Apr 21, 2021",,Paperback,view (with text),/book/show/55801687-the-ultimate-evil
535,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Reluctant Fundamentalist,"Hamid, Mohsin",,,B004IPPINW,228        pp,3.73,"77,956","Apr 03, 2007","Apr 03, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An interesting concept that didn’t quite deliver. It’s stylistically exhausting. And an almost too obvious allegory. Changez, once a Pakistani living An interesting concept that didn’t quite deliver. It’s stylistically exhausting. And an almost too obvious allegory. Changez, once a Pakistani living the “American Dream,” is now back in his home country regaling his experience to an unnamed American traveler. I was saddened by the post-9/11 racial subjugation he endured, but his knee-jerk reaction to the attacks made me incredibly sick and uncomfortable. Point taken, dude. ...more",Notes are private!,0,6,1,"Apr 18, 2021","Apr 19, 2021","Apr 20, 2021",,Kindle Edition,view (with text),/book/show/40961543-the-reluctant-fundamentalist
536,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Robin,"Itzkoff, Dave",,,B076B17NZP,527        pp,4.11,"16,790","May 15, 2018","May 15, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Robin Williams’s iconic career spanned decades. His brand of comedy was so eccentric, causing an immediate standout from peers. He was a damned good aRobin Williams’s iconic career spanned decades. His brand of comedy was so eccentric, causing an immediate standout from peers. He was a damned good actor, too. I had somehow completely forgotten about Dead Poets Society! Must rewatch soon. I’m saddened by the suffering he endured toward the end of his life. Only he can truly understand. Whether you’re a massive fan or not, this is a fascinating biography of a unique, challenging life. ...more",Notes are private!,0,6,1,"Apr 19, 2021","Apr 22, 2021","Apr 19, 2021",,Kindle Edition,view (with text),/book/show/36609155-robin
537,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dirtbag Anthropology,"Willett, Kate",,,,unknown,3.28,155,unknown,"Feb 18, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Comedian Kate Willett wants to know why men are the way they are. This Audible Original focuses on masculinity with a surface skimming of various aspeComedian Kate Willett wants to know why men are the way they are. This Audible Original focuses on masculinity with a surface skimming of various aspects of human behavior: white supremacy, sexual harassment, sex, feminism, politics, religion, and healthcare. Part memoir, part social commentary. Includes interviews with several folks (including Margaret Cho) plus some of Willett’s stand up snippets. A decent way to multitask the day away....more",Notes are private!,0,3,1,"Apr 14, 2021","Apr 14, 2021","Apr 14, 2021",,Audible Audio,view (with text),/book/show/57389181-dirtbag-anthropology
538,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pisces,"Broder, Melissa*",1524761559,9781524761554,1524761559,270        pp,3.30,"29,756","May 01, 2018","May 01, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Nothing can fill Lucy’s black hole heart. Fresh off a breakup, in need of a scenery change, she dogsits at her sister’s + starts group therapy. I likeNothing can fill Lucy’s black hole heart. Fresh off a breakup, in need of a scenery change, she dogsits at her sister’s + starts group therapy. I liked Lucy at first. She felt relatable enough. I dug the first 2/3 of this. There was real potential for a masterpiece; Greek mythology parallels, the siren, symbolism, but sadly that was nixed by bodily functions. That shit was - figuratively and literally - gratuitous. Shock value overload. ...more",Notes are private!,0,2,1,"Apr 14, 2021","Apr 16, 2021","Apr 14, 2021",,Hardcover,view (with text),/book/show/32871394-the-pisces
539,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Unicorn Famous        (Phoebe and Her Unicorn, #13)","Simpson, Dana",1524864765,9781524864767,1524864765,176        pp,4.30,629,"Apr 06, 2021","Apr 06, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Marigold and Phoebe never disappoint! Together, they navigate school and friendship and unicorn-y things. These little stories are delightful, funny, Marigold and Phoebe never disappoint! Together, they navigate school and friendship and unicorn-y things. These little stories are delightful, funny, and, of course, sparkly. ...more",Notes are private!,0,4,1,"Apr 13, 2021","Apr 18, 2021","Apr 13, 2021",,Paperback,view (with text),/book/show/54397593-unicorn-famous
540,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beautiful Things: A Memoir,"Biden, Hunter",1982151110,9781982151119,1982151110,272        pp,3.88,"7,611","Apr 06, 2021","Apr 06, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Whether you like the Bidens or not, there’s no denying the immense heartache and loss they’ve endured. The President’s youngest son lays it bare. HaviWhether you like the Bidens or not, there’s no denying the immense heartache and loss they’ve endured. The President’s youngest son lays it bare. Having battled alcoholism and addiction off and on for years, he fell into a reckless spiral of hard drugs and debauchery following his brother’s death and the disintegration of his 20+ year marriage. Dude is lucky as hell to be alive. This def does not feel sugarcoated, but raw and honest. ...more",Notes are private!,0,11,1,"Apr 09, 2021","Apr 11, 2021","Apr 09, 2021",,Hardcover,view (with text),/book/show/50542126-beautiful-things
541,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Infinite Country,"Engel, Patricia*",,,,191        pp,3.93,"45,328","Mar 02, 2021","Mar 02, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The arduous story of a mixed-status family, divided between Bogotá and New Jersey. Engel plays with style, intentionally fragmenting the story, bounciThe arduous story of a mixed-status family, divided between Bogotá and New Jersey. Engel plays with style, intentionally fragmenting the story, bouncing between characters and time, often only scratching the surface before the next shift. Yet, she covers a vast story in few pages. I particularly dug the narrative shift when Karina popped in using first-person rather than third. A surprising, but effective, choice. ...more",Notes are private!,0,6,1,"Apr 05, 2021","Apr 06, 2021","Apr 05, 2021",,Hardcover,view (with text),/book/show/54303848-infinite-country
542,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brideshead Revisited,"Waugh, Evelyn",0316926345,9780316926348,0316926345,351        pp,4.00,"113,367",1945,"Sep 01, 1999",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An intriguing time and place. Set around Oxford between the World Wars, protagonist Charles becomes slightly obsessed with the Marchmain family, and tAn intriguing time and place. Set around Oxford between the World Wars, protagonist Charles becomes slightly obsessed with the Marchmain family, and to his credit, they are an interesting enough lot, if detached and pretentious. I appreciate the social and religious commentary, specifically around catholicism. The prose is lovely, yet the story’s generally dull. Aristocratic Brit lit is just not my jam. I’m not impressed by their woes. ...more",Notes are private!,0,7,1,"Mar 31, 2021","Apr 03, 2021","Mar 31, 2021",,Paperback,view (with text),/book/show/30933.Brideshead_Revisited
543,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Escape From Jonestown,"Bouvard, Laurence",,,,unknown,3.62,572,unknown,"Nov 08, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Actually a podcast that’s smashed together, but it’s in goodreads, so I’m counting it.",Notes are private!,0,7,1,"Mar 31, 2021","Mar 31, 2021","Mar 31, 2021",,Audible Audio,view (with text),/book/show/42853982-escape-from-jonestown
544,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Finding Perfect        (Hopeless, #2.6)","Hoover, Colleen*",,,,128        pp,4.15,"71,989","Nov 30, 2019","Nov 30, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 29, 2023","Jan 31, 2023","Mar 30, 2021",,Paperback,view,/book/show/49018309-finding-perfect
545,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Finding Cinderella        (Hopeless, #2.5)","Hoover, Colleen*",,,,176        pp,3.98,"166,310","Oct 14, 2013","Oct 14, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 26, 2023","Jan 27, 2023","Mar 30, 2021",,Kindle Edition,view,/book/show/18631291-finding-cinderella
546,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Losing Hope        (Hopeless, #2)","Hoover, Colleen*",,,,321        pp,4.15,"221,254","Jul 08, 2013","Jul 08, 2013",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Hopeless, but from Holder’s POV. I enjoy a good, heart-wrenching #CoHo escape, but this didn’t feel necessary. Holder’s constant ruminating is exhaustHopeless, but from Holder’s POV. I enjoy a good, heart-wrenching #CoHo escape, but this didn’t feel necessary. Holder’s constant ruminating is exhausting, and quite honestly, I didn’t need to re-experience the trauma. I’m sure I’ll still finish this series at some point, but not likely soon. And someone, for the love of Pete, get my girl a better editor. ...more",Notes are private!,0,1,1,"Jun 30, 2022","Jul 15, 2022","Mar 30, 2021",,Kindle Edition,view (with text),/book/show/17340050-losing-hope
547,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Writers and Writing,"Atwood, Margaret*",0771007728,9780771007729,0771007728,256        pp,3.90,"4,619","Mar 07, 2002","Aug 26, 2014",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’m reluctant to say this about a Margaret Atwood book, but: YAWN. An adaptation of a six lecture series on, well ... writers and writing. Sounds greaI’m reluctant to say this about a Margaret Atwood book, but: YAWN. An adaptation of a six lecture series on, well ... writers and writing. Sounds great, yeah? Total snooze fest. There’s obviously value to certain bits, but evidently much of it is too academic and esoteric for my little brain. Atwood’s narration didn’t help. Very monotone at times, but often pitching up on random words. Def go print if you intend to suffer through this. ...more",Notes are private!,0,6,1,"Mar 29, 2021","Mar 30, 2021","Mar 29, 2021",,Paperback,view (with text),/book/show/22747912-on-writers-and-writing
