,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Heather's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
517,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Plot,"Korelitz, Jean Hanff*",125079076X,9781250790767,125079076X,320        pp,3.82,"113,962","May 11, 2021","May 11, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I figured out the plot twist pretty early in the story but still enjoyed the character development of the main character. Jake is a writer who uses thI figured out the plot twist pretty early in the story but still enjoyed the character development of the main character. Jake is a writer who uses the plot described to him by a student and the suspense builds around who finds out after the novel's success. The question of who owns the story or the idea of the story comes up as Jake fights his inner and outer doubts. My favorite character is a small town coroner who makes a brief appearance and steals the scene with his sarcasm and snappy dialogue. Copy provided by the publisher and NetGalley...more,Notes are private!,0,4,1,"Jul 31, 2021","Aug 02, 2021","Jul 31, 2021",,Hardcover,view (with text),/book/show/55315487-the-plot
518,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Bone Code        (Temperance Brennan, #20)","Reichs, Kathy*",198213996X,9781982139964,198213996X,368        pp,4.02,"15,284","Jul 06, 2021","Jul 06, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Not my favorite Temperance Brennan book but timely. Murder of two females off the coast of Isle of Palms prompts an investigation into a previous caseNot my favorite Temperance Brennan book but timely. Murder of two females off the coast of Isle of Palms prompts an investigation into a previous case in Quebec. Genetic testing and mitochondrial links lead to some surprising twists but the virus that is spreading from cats and dogs to humans in the Charleston was bogged down with too much science to connect the dots. I enjoyed the subplots involving character relationships and loved the setting since I was in Wild Dunes, SC when I started reading this one.Copy provided by the publisher and NetGalley...more",Notes are private!,0,1,1,"Jul 12, 2021","Jul 24, 2021","Jul 12, 2021",,Hardcover,view (with text),/book/show/54304127-the-bone-code
519,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Personal Librarian,"Benedict, Marie*",,,,341        pp,4.06,"167,938","Jun 29, 2021","Jun 29, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A satisfying historical read imagining the life of Belle de la Costa Greene, Fascinating on two fronts. Her job as J. P. Morgan's librarian and the skA satisfying historical read imagining the life of Belle de la Costa Greene, Fascinating on two fronts. Her job as J. P. Morgan's librarian and the skills she brought to the table while accruing magnificent books and art. The second front is her passing and how that impacted her way of life in such a visible role in society. The authors bring her to life through the history of early New York with the description of clothing, places and events. The suspense of being found out for the color she was born always lingers on the outskirts of her seemingly fabulous life.Copy provided by the publisher and NetGalley...more",Notes are private!,0,4,1,"Jul 05, 2021","Jul 31, 2021","Jul 05, 2021",,Hardcover,view (with text),/book/show/55333938-the-personal-librarian
520,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dark Roads,"Stevens, Chevy*",1250133572,9781250133571,1250133572,375        pp,3.96,"26,207","Aug 03, 2021","Aug 03, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This story had a lot of suspense and memorable characters. it is told in three parts and the segue from part one to part two was abrupt and took a whiThis story had a lot of suspense and memorable characters. it is told in three parts and the segue from part one to part two was abrupt and took a while to mesh in with the first part. There are missing girls from the highway and an intense cop who is policing in the small town. I only figured it out right before the reveal as there are a few suspects. Strong female characters and a dog sidekick make this a satisfying read.Copy provided by the publisher and NetGalley...more,Notes are private!,0,3,1,"Jul 05, 2021","Jul 12, 2021","Jul 05, 2021",,Hardcover,view (with text),/book/show/54860353-dark-roads
521,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Filthy Animals,"Taylor, Brandon",0525538917,9780525538912,0525538917,288        pp,3.65,"8,873","Jun 22, 2021","Jun 22, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Better than average, linked stories of various characters in intimate situations, some uncomfortably sexual. My favorite story was Mass, about Sasha wBetter than average, linked stories of various characters in intimate situations, some uncomfortably sexual. My favorite story was Mass, about Sasha who has to get a biopsy done. Well crafted and vulnerability captured well. The situations are more memorable than the characters but worth a read.Copy provided by the publisher and NetGalley...more",Notes are private!,0,2,1,"Jun 29, 2021","Jul 27, 2021","Jun 29, 2021",,Hardcover,view (with text),/book/show/55801198-filthy-animals
522,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dream Girl,"Lippman, Laura*",0062390074,9780062390073,0062390074,320        pp,3.28,"11,521","Jun 22, 2021","Jun 22, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Slow and Steady wins the race. An author has a terrible fall and breaks his leg and is laid up in his Baltimore apartment. The story flashes back to sSlow and Steady wins the race. An author has a terrible fall and breaks his leg and is laid up in his Baltimore apartment. The story flashes back to significant moments in his life while the current story is packed with the suspense that something is going to happen while he is helplessly injured. I love the many literary and cinematic references that peg the time and place down vividly. Twists and turns I didn't see coming, a brief appearance by a favorite Lippman character and a metoo event keep the pages turning. copy provided by the publisher and NetGalley...more",Notes are private!,0,2,1,"Jun 29, 2021","Jul 05, 2021","Jun 29, 2021",,Hardcover,view (with text),/book/show/55425157-dream-girl
523,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leonora in the Morning Light,"Carter, Michaela*",1982120517,9781982120511,1982120517,416        pp,3.79,852,"Apr 06, 2021","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 28, 2021",,Hardcover,view,/book/show/54304219-leonora-in-the-morning-light
524,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Before the Crown,"Harding, Flora",0008438412,9780008438418,0008438412,400        pp,3.91,"4,186","Sep 17, 2020","May 18, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 28, 2021",,Paperback,view,/book/show/54332255-before-the-crown
525,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Silver Tears        (Faye's Revenge, #2)","Läckberg, Camilla*",0525657991,9780525657996,0525657991,320        pp,3.50,"11,780","May 13, 2020","Jul 06, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,not setnot set,"Jun 28, 2021",,Hardcover,view,/book/show/55654711-silver-tears
526,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Other Passenger,"Candlish, Louise*",1471184536,9781471184536,,11        pp,3.78,"29,425","Jun 25, 2020","Jun 25, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Clever with dark twists and turns. Jamie and his partner Claire meet a younger couple through Claire's work and they become fast friends. Fueled by drClever with dark twists and turns. Jamie and his partner Claire meet a younger couple through Claire's work and they become fast friends. Fueled by drugs and wealth envy, the friendship frays as personalities emerge. The relationship between Jamie and Claire is somewhat of a power play where she has the career and money. The relationship with money and it's perceived gift of happiness is central to the couples' interactions. The plot picks up at about 70% in and doesn't let go. Well developed characters and he use of present day vs flashbacks to tell the story builds suspense. Well done.Copy provided by the publisher and NetGalley...more",Notes are private!,0,1,1,"Jun 27, 2021","Jun 28, 2021","Jun 27, 2021",,Audiobook,view (with text),/book/show/53168499-the-other-passenger
527,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Exiles,"Kline, Christina Baker*",006235633X,9780062356338,006235633X,400        pp,4.15,"55,099","Aug 25, 2020","Jul 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 25, 2021",,Paperback,view,/book/show/55276434-the-exiles
528,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Doll Factory,"Macneal, Elizabeth*",1982106778,9781982106775,1982106778,384        pp,3.77,"23,799","May 02, 2019","Jul 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 25, 2021",,Paperback,view,/book/show/42481376-the-doll-factory
529,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Maidens,"Michaelides, Alex*",1250304458,9781250304452,1250304458,337        pp,3.63,"332,101","Jun 03, 2021","Jun 15, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"While I liked the references to the Greek Classics, I found the mystery lacking. An unlikely predictable ending with a curve thrown in. none of the chWhile I liked the references to the Greek Classics, I found the mystery lacking. An unlikely predictable ending with a curve thrown in. none of the characters were especially developed or likable including the main character. this is the second book by Michaelides that has been hyped that I have been disappointed in. copy provided by the publisher and NetGalley...more",Notes are private!,0,4,1,"Jun 21, 2021","Jun 26, 2021","Jun 21, 2021",,Hardcover,view (with text),/book/show/45300567-the-maidens
530,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everyone in This Room Will Someday Be Dead,"Austin, Emily*",1982167351,9781982167356,1982167351,256        pp,3.87,"58,867","Jul 06, 2021","Jul 06, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I read 37% of this and was bored with the characters. I expected something edgy and witty from the description. There were a couple of good lines but I read 37% of this and was bored with the characters. I expected something edgy and witty from the description. There were a couple of good lines but the narrative didn't come together.Copy provided by the publisher and NetGalley...more,Notes are private!,0,12,1,"Jun 21, 2021","Jun 21, 2021","Jun 21, 2021",,Hardcover,view (with text),/book/show/55711706-everyone-in-this-room-will-someday-be-dead
531,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All Her Little Secrets,"Morris, Wanda M.",0063204339,9780063204331,0063204339,384        pp,3.69,"18,954","Nov 02, 2021","Nov 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 18, 2021",,Hardcover,view,/book/show/57505278-all-her-little-secrets
532,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"How to Betray Your Country        (Discipline Files, Book 2)","Wolff, James*",1913394514,9781913394516,1913394514,336        pp,3.64,137,unknown,"Apr 30, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Dnf. Lost interest,Notes are private!,0,0,1,"Jun 14, 2021","Jan 30, 2022","Jun 14, 2021",,Paperback,view (with text),/book/show/56879430-how-to-betray-your-country
533,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Summer of Lost and Found        (Beach House, #7)","Monroe, Mary Alice*",1982148349,9781982148348,1982148349,368        pp,3.89,"9,722","May 11, 2021","May 11, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,DNF read 28% and wasn't interested in the characters enough to keep reading. The covid storyline was too soon for me after just recently discarding maDNF read 28% and wasn't interested in the characters enough to keep reading. The covid storyline was too soon for me after just recently discarding masks if vaccinated. I might have been more invested if I had read the previous six books in the series.Copy provided by the publisher and NetGalley...more,Notes are private!,0,1,2,not setnot set,not setnot set,"Jun 14, 2021",,Hardcover,view (with text),/book/show/55625212-the-summer-of-lost-and-found
