,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Erik's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
839,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary","Winchester, Simon",0060839783,9780060839789,0060839783,242        pp,3.84,"116,919","Sep 28, 1998",2005,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2008",,Paperback,view,/book/show/25019.The_Professor_and_the_Madman
840,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hal Blaine and the Wrecking Crew: The Story of the World's Most Recorded Musician,"Blaine, Hal",1888408073,9781888408072,1888408073,132        pp,3.77,96,"Jan 01, 1990","Apr 01, 2003",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2008",,Paperback,view,/book/show/305313.Hal_Blaine_and_the_Wrecking_Crew
841,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flyboys: A True Story of Courage,"Bradley, James D.",0316159433,9780316159432,,464        pp,4.19,"21,807","Sep 30, 2003","Sep 14, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 10, 2008","Dec 10, 2008",,Paperback,view,/book/show/202146.Flyboys
842,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Heartbreaking Work of Staggering Genius,"Eggers, Dave",0375725784,9780375725784,0375725784,437        pp,3.69,"180,506","Feb 17, 2000","Feb 13, 2001",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2008",,Paperback,view,/book/show/4953.A_Heartbreaking_Work_of_Staggering_Genius
843,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,It's Not About the Bike: My Journey Back to Life,"Armstrong, Lance",0425179613,9780425179611,0425179613,294        pp,3.71,"40,700","Nov 08, 1999","Sep 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2008",,Paperback,view,/book/show/2265.It_s_Not_About_the_Bike
844,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Four Arguments for the Elimination of Television,"Mander, Jerry",0688082742,9780688082741,0688082742,384        pp,4.13,"1,438",1977,"Mar 01, 1978",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I wasn't able to get through this (too much television temptation), but it's cool to have it on my book shelf. Maybe one day, as the quality of televiI wasn't able to get through this (too much television temptation), but it's cool to have it on my book shelf. Maybe one day, as the quality of television continues to devolve, I'll find the time to finish it up. ...more",Notes are private!,0,1,1,not set,not set,"Dec 10, 2008",,Paperback,view (with text),/book/show/228250.Four_Arguments_for_the_Elimination_of_Television
845,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Origin of Species,"Darwin, Charles",0451616901,9780451616906,0451616901,0        pp,4.01,"114,573",1859,"Apr 01, 1958",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I'm glad non-fiction writing has evolved since the 19th century. This book is boring. I never made it to the end. No wonder there are so many CreationI'm glad non-fiction writing has evolved since the 19th century. This book is boring. I never made it to the end. No wonder there are so many Creationists out there....more,Notes are private!,0,0,1,not set,not set,"Dec 10, 2008",,Mass Market Paperback,view (with text),/book/show/518677.The_Origin_of_Species
846,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cadillac Desert: The American West and Its Disappearing Water,"Reisner, Marc",0140178244,9780140178241,0140178244,582        pp,4.27,"10,939",1986,1993,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2008",,Paperback,view,/book/show/56140.Cadillac_Desert
847,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reading Lolita in Tehran: A Memoir in Books,"Nafisi, Azar*",081297106X,9780812971064,081297106X,356        pp,3.65,"134,260",2003,"Dec 30, 2003",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2008",,Paperback,view,/book/show/7603.Reading_Lolita_in_Tehran
848,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Devil in the White City,"Larson, Erik*",0739303406,9780739303405,0739303406,15        pp,4.00,"682,631","Feb 11, 2003","Feb 11, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Probably the most enjoyable non-fiction book I've read. I enjoyed most of it in Chicago, including several chapters on a park bench overlooking one ofProbably the most enjoyable non-fiction book I've read. I enjoyed most of it in Chicago, including several chapters on a park bench overlooking one of the original lagoons built for the fair over a hundred years ago. ...more",Notes are private!,0,0,1,not set,May 2006,"Dec 10, 2008",,Audio Cassette,view (with text),/book/show/21996.The_Devil_in_the_White_City
849,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,"Sobel, Dava",0140258795,9780140258790,0140258795,184        pp,3.98,"71,181","Oct 19, 1995","Oct 01, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 10, 2008",,Paperback,view,/book/show/116600.Longitude
850,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Atonement,"McEwan, Ian*",0307388840,9780307388841,0307388840,480        pp,3.94,"519,705","Sep 20, 2001",Nov 2007,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** As I read this, I couldn't help wishing that I had not seen the movie. My imagination was cheated. To compare the two: I knew the co**spoiler alert** As I read this, I couldn't help wishing that I had not seen the movie. My imagination was cheated. To compare the two: I knew the conclusions were different, but what surprised me was, with the exception of a condensed march to Dunkirk in the movie, how exacting the movie followed the book. McEwan must have had some serious pull. The ending: I guess the movie did what it could, considering the book concludes with nearly 20 pages of first-person narrative. Perhaps I interpreted the movie incorrectly, but I assumed Briony was a deeply unhappy woman at the end (I assumed, for example, that the pills she took before her interview were antidepressants). She seemed quite alone. This is the most significant difference between movie and book. The book Briony, while clearly alone in life, nonetheless enjoyed a company of family in the final pages. We also learn of her recently passed husband--she had not lived an ascetic life of writing, as I somehow thought the movie Briony had. For these reasons, I prefer the book version--the movie conclusion was a downer (not that the book version made me want to throw a party).Comparisons aside (I thought the movie very good), this is one hell of a book. Plan your day carefully, because once you get into Atonement, you won't want to put it down. ...more",Notes are private!,0,0,1,not set,"Dec 24, 2008","Nov 30, 2008",,Paperback,view (with text),/book/show/1601100.Atonement
851,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blue Highways: A Journey Into America,"Heat-Moon, William Least",0449204324,9780449204320,0449204324,435        pp,4.03,"24,033",1982,"Dec 12, 1983",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a meandering and nearly interminable book, but considering it was about a man driving some 12,000 miles on the back roads of America in his tThis was a meandering and nearly interminable book, but considering it was about a man driving some 12,000 miles on the back roads of America in his truck, Ghost Dancing, it is what we would expect, and more. Heat Moon's knowledge of the land, his easy understanding of the people he meets, and his impressive ability to make the land and people come alive in language, make this an excellent book.I offer the following quotes mostly for my own record keeping, but enjoy:As his journey begins: ""Etymology: curious, related to cure, once meant carefully observant. Maybe a tonic of curiosity would counter my numbing sense that life inevitably creeps toward the absurd.""""You never feel better than when you start feeling good after you've been feeling bad.""""The wanderer's danger is to find comfort. A weekend in Shreveport around friends, and security had started to pull me into a warm thrall, to enfold me, to make the wish for the road a craziness. So it was only the memory of times in strange places where the scent of the unknown is sharp that drew me on to the highway again.""A nonreligious but humble observer: ""My rambling metaphysics was getting caught in the trap of reducing experience to coherence and meaning, letting the perplexity of things disrupt the joy in their mystery. To insist that diligent thought would bring an understanding of change was to limit life to the comprehensible."" ""Maybe experience is like a globe--you can't go the wrong way if you travel far enough.""""But the Spider Grandmother did give two rules. To all men, not just Hopis. If you look at them, they cover everything. She said, 'Don't go around hurting each other,' and she said, 'Try to understand things.'""Somewhere in North Dakota; I think I've been here a few times: ""In a hotel room at the geographical center of North America, a neon sign blinking red through the cold curtains, I lay quietly like a small idea in a vacant mind.""Heat-Moon separated from his wife shortly before his journey. After dropping off a hitchhiker somewhere in Wisconsin, he offers a metaphor, perhaps: ""Ghost Dancing seemed empty, and I was lonely as I was after every rider left who shared some miles. It would pass, but for a while the quiet always bothered me.""Heat-Moon frequently wrote about change: ""On the road, where change is continuous and visible, time is not; rather it is something the rider only infers. Time is not the traveler's fourth dimension--change is.""Henry Miller: ""Our destination is never a place but rather a new way of looking at things.""""A human being is not a waxen rubbing, a lifeless imprint taken from some great stony face. Rather he is a Minuteman or a dog soldier at liberty to use the inclinations of the past as he sees fit. He is free to perceive the matrix, and, within his limits, change from it. By seeing both the futility in trying to relive the old life and the danger in trying to obliterate it, man can gain the capacity to make anew. His very form depends not on repetition but upon variation from old patterns. In response to stress, biological survival requires genetic change; it necessitates a turning away from doomed replication. And what of history? Was it different?. Etymology: educate, from the Latin educare, 'lead out.'""...more",Notes are private!,0,1,1,not set,"Dec 19, 2008","Nov 30, 2008",,Mass Market Paperback,view (with text),/book/show/1679010.Blue_Highways
