,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Serena.. Sery-ously?'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
747,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,S. La nave di Teseo di V.M. Straka,"Abrams, J.J.",8817068691,9788817068697,8817068691,456        pp,3.87,"25,104","Oct 29, 2013","Nov 19, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2018",,Hardcover,view,/book/show/23293102-s-la-nave-di-teseo-di-v-m-straka
748,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cécile: Il futuro è per tutti,"Murail, Marie-Aude",8809747682,9788809747685,8809747682,288        pp,3.96,303,2005,"Jun 09, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Se non fosse per i nomi francesi, potrebbe essere benissimo una storia italiana. La Murail tocca sempre le corde giuste 💚",Notes are private!,0,1,1,"Jun 15, 2019","Jul 10, 2019","Nov 24, 2018",,Paperback,view (with text),/book/show/9692792-c-cile
749,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La ragazza che hai lasciato,"Moyes, Jojo*",8804638370,9788804638377,8804638370,420        pp,4.02,"166,661","Sep 27, 2012","Mar 18, 2014",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Se non fosse stato per Liv, il libro sarebbe sicuramente un 3,5*/4. PECCATO CHE LIV SIA LA PROTAGONISTA PRINCIPALE E STIA IN MEZZO PER IL 60% DEL ROMASe non fosse stato per Liv, il libro sarebbe sicuramente un 3,5*/4. PECCATO CHE LIV SIA LA PROTAGONISTA PRINCIPALE E STIA IN MEZZO PER IL 60% DEL ROMANZONon ho ben capito perché la parte dedicata a Liv e Paul (santo Paul) sia scritta al presente, l'ho trovata tremendamente farraginosa, in compenso però la storia di Sophie (e di Friedrich, che sinceramente mi ha fatto una gran pena e tifavo per lui, non per Édouard, ma vabbé) è notevole e merita! Se dovessi rileggere il libro (ma perché mai?) o lo dovessi iniziare per la prima volta, mi leggerei solo questa parte, tanto la stronza di Liv non aggiunge nulla e può essere saltata senza grandi traumi perché ogni capitolo dedicato a Sophie è ben riconoscibile :D Chissà se riuscirò a dare un'altra chance a Jojo Moyes..****ANALISI DI LIV E DEL PERCHÉ ABBIA ROVINATO IL ROMANZO CON SPOILER****Il romanzo è assurdo, mi ha messo un prurito addosso incredibile: Liv si ritrova ad avere un quadro che è stato *con molta probabilità* rubato dai tedeschi durante il periodo di guerra, la famiglia del pittore vuole tornarne in possesso e c'è una società che si occupa proprio di rintracciare tali opere d'arte trafugate, QUINDI NON IO CHE VADO E CHIEDO IL QUADRO PERCHÉ FACCIO I CAPRICCI PER CAPIRCI e Liv cosa risponde?No, ciao, morite tutti, quel quadro mi piace tantissimo me l'ha regalato mio marito che l'ha comprato e quindi chi vi conosce. Il quadro ce l'hanno da otto anni, non è un cimelio di famiglia o che.. E io capisco l'affetto verso gli oggetti materiali perché sono una cavolo di accumulatrice seriale, ma è una cosa che appartiene ad altre persone, dai!Lei non sente ragioni: niente soldi, niente ""affido congiunto"" dell'opera, niente esposizione in una galleria. Per metà romanzo ce la mena che è perché è attaccatissima all'opera perché la rappresenta ed è un regalo del defunto marito, poi siccome 'sta cosa è una gran cazzata (visto che pur di tenerlo e affrontare le spese del processo decide di mettere in vendita la casa di cui è super mega iper innamorata costruita dal marito stesso senza battere ciglio) cambia rotta in ""Glielo devo a Sophie, perché i parenti del pittore vorrebbero il quadro solo per i soldi, gné gné gné"".. RIDICOLA.Il modo in cui poi tratta il povero Paul - che fa questo PER LAVORO - è ignobile e ingiustificato: praticamente si monta un caso nella testa che Paul l'ha usata per il quadro, che è uno stronzo bla bla bla.. Poi ci ri-va a letto e poi lo odia di nuovo, ma quando Paul sacrifica la sua carriera per lei (Paul, ma perché? Ma sei scemo?), ecco che ritorna a fare le fusa, arrivando persino ad essere la parte in torto!Mi sono molto dispiaciuta quando la stronza ha ottenuto sia il quadro che PAul, non meritava nessuno dei due :DAround the year in 52 books A book related to the arts...more",Notes are private!,1,5,1,"Apr 20, 2020","Apr 27, 2020","Nov 24, 2018",,Hardcover,view (with text),/book/show/21422113-la-ragazza-che-hai-lasciato
750,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Una lontana follia,"Morton, Kate*",8820050447,9788820050443,8820050447,566        pp,3.89,"79,452","Nov 09, 2010",2011,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 24, 2018",,Paperback,view,/book/show/11548816-una-lontana-follia
751,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Domenica con le Supremes,"Moore, Edward Kelsey",8804633611,9788804633617,8804633611,324        pp,3.98,"12,874",2013,"Sep 24, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Romanzo adorabile, mi sarebbe piaciuto essere amica di Odette, Clarice e Barbara Jean",Notes are private!,0,0,1,"Aug 08, 2021","Aug 14, 2021","Nov 24, 2018",,Hardcover,view (with text),/book/show/18487825-domenica-con-le-supremes
752,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'isola della sacerdotessa dell'amore,"Moore, Christopher*",8861923429,9788861923423,8861923429,320        pp,3.81,"32,680","Aug 01, 1997",May 2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2018",,Paperback,view,/book/show/17971565-l-isola-della-sacerdotessa-dell-amore
753,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tutta colpa dell'angelo. Un'allegra favola di Natale        (Pine Cove, #3)","Moore, Christopher*",8820039591,9788820039592,8820039591,237        pp,3.81,"45,170","Oct 01, 2004",2005,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Comunque Moore è un pazzo scatenato,Notes are private!,0,2,1,"May 13, 2021","May 23, 2021","Nov 24, 2018",,Hardcover,view (with text),/book/show/9742600-tutta-colpa-dell-angelo-un-allegra-favola-di-natale
754,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pieno giorno,"Moehringer, J.R.",8856626659,9788856626650,8856626659,476        pp,3.84,"10,350",2012,Feb 2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2018",,Hardcover,view,/book/show/17600781-pieno-giorno
755,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le streghe di Smirne,"Meimaridi, Mara",8876415955,9788876415951,8876415955,544        pp,3.54,"2,052","Mar 29, 2002",Apr 2005,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2018",,Paperback,view,/book/show/9667215-le-streghe-di-smirne
756,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eureka Street,"McLiam Wilson, Robert",888112338X,9788881123384,888112338X,382        pp,4.17,"4,180",1996,2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Nov 24, 2018",,Paperback,view,/book/show/12656944-eureka-street
757,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'estranea,"McGrath, Patrick",8845264831,9788845264832,8845264831,304        pp,3.09,674,May 2012,May 2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 24, 2018",,Hardcover,view,/book/show/13643872-l-estranea
758,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Port Mungo,"McGrath, Patrick",8845257126,9788845257124,8845257126,297        pp,3.34,691,"Jan 01, 2004",2006,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Per chi conosce Mcgrath e la sua scelta del narratore, il finale non dovrebbe sorprendere troppo.. Eppure mi ha fregato un bel po', son sincera!! (in Per chi conosce Mcgrath e la sua scelta del narratore, il finale non dovrebbe sorprendere troppo.. Eppure mi ha fregato un bel po', son sincera!! (in senso buono). Per il resto, sono un po' combattuta: scrittura superba, ma storia decadente e ""sporca"", con personaggi veramente poco simpatici per cui provare empatia, non mi sono affezionata a nessuno (ANZI) e a volte il tutto è parecchio confusionario. Popsugar reading challenge: A book about art or an artistAround the year in 52 books: A book set in a country on or below the Tropic Cancer...more",Notes are private!,0,5,1,"May 03, 2021","May 13, 2021","Nov 24, 2018",,Paperback,view (with text),/book/show/14626946-port-mungo
759,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le ceneri di Angela,"McCourt, Frank",8845915611,9788845915611,8845915611,377        pp,4.14,"629,209","Sep 05, 1996","Aug 01, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Che incredibile meraviglia!!,Notes are private!,0,7,1,"Aug 19, 2019","Sep 12, 2019","Nov 24, 2018",,Paperback,view (with text),/book/show/1606673.Le_ceneri_di_Angela
760,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Questo bacio vada al mondo intero,"McCann, Colum*",8817052442,9788817052443,8817052442,464        pp,3.95,"104,956","Jun 16, 2009","Sep 21, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Con libri così ti puoi chiedere solo perché tu non li abbia letti prima 💚,Notes are private!,0,4,1,"May 07, 2019","May 21, 2019","Nov 24, 2018",,Paperback,view (with text),/book/show/15993460-questo-bacio-vada-al-mondo-intero
761,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le braci,"Márai, Sándor",8845913732,9788845913730,8845913732,181        pp,3.99,"33,648",1942,"Aug 06, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Bello che ti toglie il fiato, bello che non puoi fermarti, devi continuare a leggere, leggere, leggere, anche se il tuo cervello vorrebbe assaporarsi Bello che ti toglie il fiato, bello che non puoi fermarti, devi continuare a leggere, leggere, leggere, anche se il tuo cervello vorrebbe assaporarsi ogni frase per dieci minuti, perché è un balsamo MA NO: non ce la fai, come chi ha attraversato il deserto e sta morendo di sete, tu devi andare avanti e dissetarti con le parole di Márai..Scrittura sopraffina, chissà che meraviglia in originale!Non dimentichiamo che l'amicizia non è soltanto uno stato d'animo ideale, ma una legge umana inflessibile. Nel mondo del passato fu la più potente delle leggi, quella su cui si fondarono i sistemi giuridici di grandi civiltà. Questa legge, la legge dell'amicizia, vive nel cuore degli uomini al di sopra dell'egoismo e delle passioni. Ed è più forte della passione amorosa che spinge irresistibilmente l'uomo e la donna a congiungersi; l'amicizia non è soggetta a delusioni, perché non pretende nulla dall'altro; l'amico può essere ucciso,ma neanche la morte può cancellare l'amicizia nata durante l'infanzia: il suo ricordo continua a vivere nella coscienza degli uomini come quello di un muto atto eroico. E proprio di questo si tratta, di un atto eroico, nel senso tacito e fatale del termine, ossia senza strepito di armi, ma pur sempre di un atto eroico come lo è ogni comportamento umano privo di egoismo.Gli uomini contribuiscono al loro destino, a determinare certi eventi. Invocano il loro destino, lo stringono a sé e non se ne separano più. Agiscono così pur sapendo fin dall'inizio che il loro modo di agire porterà a risultati nefasti. L'uomo e il suo destino di realizzano reciprocamente modellandosi l'uno sull'altro. Non è vero che il destino si introduce alla cieca nella nostra vita: esso entra dalla porta che noi stessi gli abbiamo spalancato, facendoci da parte per invitarlo a entrare. Non c'è infatti essere umano abbastanza forte e intelligente da saper allontanare, con le parole o con i fatti, il destino infausto che deriva, secondo una ferrea legge, dalla sua indole e dal suo carattere.E anche se ottenessimo tutto dalla vita, se trionfassimo di tutte le difficoltà, l'unica cosa che non potremmo mai fare è cambiare i gusti, le inclinazioni, i ritmi di vita di una persona, annullare la diversità che caratterizza la persona che conta, quella a cui ci si sente legati.Intorno a me la gente moriva, ho visto la morte nelle forme più diverse, mi stupiva la grande varietà di modi in cui si può morire; giacché la morte ha una forza di immaginazione pari a quella della vita.Cos'è la fedeltà, e possiamo imporla alla persona che amiamo, pur desiderando solo di vederla felice? Ho riflettuto molto anche su questo. La fedeltà non è forse una sorte di terribile egoismo e vanità,come lo sono la maggior parte delle esigenze umane? Quando esigiamo fedeltà, come possiamo volere che l'altra persona sia felice? E se non riesce a sentirsi felice nella prigionia della fedeltà, e continuiamo a tenervela rinchiusa, possiamo forse dire di amarla?Ho compreso tutto. Cosa vuoi che ti dica?... Si invecchia un poco alla volta: in un primo momento si attenua la voglia di vivere e di vedere i nostri simili. A poco a poco prevale il senso della realtà, ti si chiarisce il significato delle cose, ti sembra che gli eventi si ripetano in maniera fastidiosa e monotona. Anche questo è un segno della vecchiaia. Quando ormai ti rendi conto che un bicchiere non è altro che un bicchiere e che gli uomini, qualunque cosa facciano, sono solo creature mortali. Poi invecchia il tuo corpo; non tutto in una volta, certo, invecchiano per primi gli occhi oppure le gambe, lo stomaco, il cuore. Si invecchia così, un pezzo dopo l'altro. Poi a un tratto invecchia la tua anima: anche se il corpo è effimero e mortale, l'anima è ancora mossa da desideri e ricordi, cerca ancora la gioia. E quando scompare anche questo anelito alla gioia, restano solo i ricordi e la vanità di tutte le cose; a questo stadio si è irrimediabilmente vecchi. Un giorno ti svegli e ti strofini gli occhi non sai più perché ti sei svegliato. Conosci già esattamente quello che il giorno presenterà alla tua vista: la primavera o l'inverno, gli scenari abituali, le condizioni atmosferiche, l'ordine dei fatti. Nulla di sorprendente può ormai accadere: non ti sorprendono più neanche gli eventi inattesi, insoliti o raccapriccianti, perché conosci tutte le probabilità, hai previsto già tutto e non ti aspetti più nulla, né in bene né in male... e questa è la vera vecchiaia. Eppure qualcosa è ancora vivo nel tuo cuore, un ricordo, una qualche speranza vaga e nebulosa, c'è qualcuno che vorresti vedere, c'è qualcosa che vorresti ancora dire o apprendere. Un giorno, lo sai bene, quel momento arriverà, e allora, tutt'a un tratto, apprendere e affrontare la verità non ti sembrerà più tremendamente importante come avevi supposto durante i decenni di attesa.Nella mia vita ho sperimentato tutto, ho visto di tutto, ho visto la pace e la guerra, ho visto cose miserabili e cose grandiose; ho visto un vigliacco come te e un presuntuoso come me; ho visto scatenarsi la lotta e ristabilirsi l'intesa. Ma chissà che, in fondo, il significato della nostra vita e di tutte le nostre azioni non sia stato il legame che ci univa a qualcuno - il legame o la passione, chiamali come vuoi....more",Notes are private!,0,1,1,"Mar 09, 2019","Mar 14, 2019","Nov 24, 2018",,Paperback,view (with text),/book/show/3996061-le-braci
762,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Madre del riso,"Manicka, Rani*",8804532629,9788804532620,8804532629,475        pp,4.16,"7,268",2002,May 2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sentire i profumi, avere sul palato i sapori della Malesia.. Grande inaspettata sorpresa!",Notes are private!,0,3,1,"Mar 27, 2019","Apr 09, 2019","Nov 24, 2018",,Paperback,view (with text),/book/show/6737848-madre-del-riso
