,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Andrea's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
458,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Brothers of Gwynedd        (Brothers of Gwynedd #1-4),"Pargeter, Edith",0747232679,9780747232674,0747232679,821        pp,4.15,"1,760","Aug 17, 1989","Aug 01, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 27, 2022",,Paperback,view,/book/show/409419.The_Brothers_of_Gwynedd
459,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Platform Seven,"Doughty, Louise",0571321941,9780571321940,0571321941,448        pp,3.52,"6,347","Aug 22, 2019","Aug 22, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2022",,Hardcover,view,/book/show/42980139-platform-seven
460,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Personal Effects: What Recovering the Dead Teaches Me About Caring for the Living,"Jensen, Robert A.*",1250267994,9781250267993,1250267994,304        pp,3.82,"1,287","Sep 28, 2021","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2022",,Hardcover,view,/book/show/53137995-personal-effects
461,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,"Sobel, Dava",0802714625,9780802714626,0802714625,184        pp,3.98,"71,178","Oct 19, 1995","Oct 01, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2022",,Hardcover,view,/book/show/4806.Longitude
462,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flaubert's Parrot,"Barnes, Julian",0679731369,9780679731368,0679731369,190        pp,3.65,"15,403","Oct 01, 1984","Nov 27, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2022",,Paperback,view,/book/show/2176.Flaubert_s_Parrot
463,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Princess Mary: The First Modern Princess,"Basford, Elisabeth",,,B08WRGLNZB,248        pp,4.05,505,unknown,"Feb 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2022",,Kindle Edition,view,/book/show/57113892-princess-mary
464,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gellhorn: A Twentieth Century Life,"Moorehead, Caroline",0805065539,9780805065534,B000C4SRD6,480        pp,4.08,689,"Sep 25, 2003","Jan 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2022",,Hardcover,view,/book/show/1035535.Gellhorn
465,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Books and Islands in Ojibwe Country,"Erdrich, Louise",0792257197,9780792257196,0792257197,192        pp,4.14,"1,527","Jun 01, 2003","Jun 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2022",,Hardcover,view,/book/show/195324.Books_and_Islands_in_Ojibwe_Country
466,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Face of War,"Gellhorn, Martha",0871132117,9780871132116,0871132117,337        pp,4.31,"1,102",1959,"Jan 12, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2022",,Paperback,view,/book/show/456103.The_Face_of_War
467,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chasing The Flame: Sergio Vieira de Mello and the Fight to Save the World,"Power, Samantha",0713998415,9780713998412,0713998415,622        pp,4.35,"1,611","Feb 14, 2008","Mar 06, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2022",,Hardcover,view,/book/show/2017247.Chasing_The_Flame
468,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Realizing Human Rights: Moving from Inspiration to Impact,"Power, Samantha",1403973113,9781403973115,1403973113,398        pp,3.95,44,2000,"May 22, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2022",,Paperback,view,/book/show/123148.Realizing_Human_Rights
469,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Education of an Idealist: A Memoir,"Power, Samantha",0062820710,9780062820716,,592        pp,4.34,"18,270","Sep 10, 2019","Sep 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2022",,ebook,view,/book/show/42872088-the-education-of-an-idealist
470,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Under the Wire: Marie Colvin's Final Assignment,"Conroy, Paul",1602862362,9781602862364,1602862362,344        pp,4.40,542,"Jan 01, 2013","Oct 08, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2022",,Hardcover,view,/book/show/17739465-under-the-wire
471,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On All Fronts: The Education of a Journalist,"Ward, Clarissa",0525561471,9780525561477,0525561471,336        pp,4.53,"4,149","Sep 08, 2020","Sep 08, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2022",,Hardcover,view,/book/show/52026161-on-all-fronts
472,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House Guest,"Ryan, Hank Phillippi*",125084956X,9781250849564,125084956X,328        pp,3.30,"5,005","Feb 07, 2023","Feb 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2022",,Hardcover,view,/book/show/60784470-the-house-guest
473,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Don't Belong Here: How Three Women Rewrote the Story of War,"Becker, Elizabeth",1541768205,9781541768208,1541768205,320        pp,4.36,"1,140","Feb 23, 2021","Feb 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2022",,Hardcover,view,/book/show/53916174-you-don-t-belong-here
474,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Poems for the Advisory Committee on Antarctic Names,"Peerbaye, Soraya",0864925360,9780864925367,0864925360,108        pp,4.14,7,2009,"Oct 02, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 09, 2022","Nov 29, 2022","Nov 09, 2022",,Paperback,view,/book/show/6942445-poems-for-the-advisory-committee-on-antarctic-names
475,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mystery Mile        (Albert Campion Mystery, #2)","Allingham, Margery",0099474697,9780099474692,0099474697,222        pp,3.89,"5,200",1930,"Jan 09, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 08, 2022",,Hardcover,view,/book/show/383223.Mystery_Mile
476,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Crime at Black Dudley        (Albert Campion Mystery, #1)","Allingham, Margery",0140007709,9780140007701,0140007709,208        pp,3.61,"8,256",Apr 1929,1973,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 08, 2022",,Paperback,view,/book/show/76633.The_Crime_at_Black_Dudley
477,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Flowers for the Judge        (Albert Campion Mystery, #7)","Allingham, Margery",0099492822,9780099492825,0099492822,256        pp,3.99,"2,623",Feb 1936,"Oct 24, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 08, 2022",,Paperback,view,/book/show/383200.Flowers_for_the_Judge
478,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Linger, Still","Hunter, Aislinn",1554471702,9781554471706,1554471702,112        pp,4.00,24,unknown,"Apr 15, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Linger, Still by Aislinn Hunter will linger in my memory and sets my creative wheels in motion. The deep contemplative style of the writing slows one Linger, Still by Aislinn Hunter will linger in my memory and sets my creative wheels in motion. The deep contemplative style of the writing slows one down, brings the reader into the moment and gives one pause to think of one’s existence. This is a collection of poems that does what I believe poetry is meant to do. To take you into the deeper meaning of your life. There is need to examine the bare bones of your thoughts and your beliefs. This is now to be on my list of poetry books to purchase in order to read it again and again. Beautiful narratives unfold in each part of this collection, you will want to wade or wander back in to Linger, Still. ...more",Notes are private!,0,1,1,"Nov 05, 2022","Nov 09, 2022","Nov 05, 2022",,Paperback,view (with text),/book/show/35516162-linger-still
479,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Perma Red,"Earling, Debra Magpie",0425190544,9780425190548,0425190544,320        pp,4.09,"1,214","Jun 10, 2002","Jun 03, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2022",,Paperback,view,/book/show/237077.Perma_Red
480,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bad Actors        (Slough House, #8)","Herron, Mick",1641293373,9781641293372,1641293373,344        pp,4.37,"11,874","May 10, 2022","May 10, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2022",,Hardcover,view,/book/show/57927145-bad-actors
481,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Slough House        (Slough House, #7)","Herron, Mick",1641292369,9781641292368,1641292369,312        pp,4.41,"13,492","Feb 04, 2021","Feb 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2022",,Hardcover,view,/book/show/54005204-slough-house
482,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Catch        (Slough House, #6.5)","Herron, Mick",1641292342,9781641292344,1641292342,128        pp,3.99,"3,618","Jan 28, 2020","Jan 28, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2022",,Paperback,view,/book/show/48550232-the-catch
483,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Joe Country        (Slough House, #6)","Herron, Mick",1473657474,9781473657472,B079WYYD2F,361        pp,4.30,"13,348","Jun 20, 2019","Jun 20, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2022",,Kindle Edition,view,/book/show/38751779-joe-country
484,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The List        (Slough House, #2.5)","Herron, Mick",1616956410,9781616956417,,112        pp,3.90,"5,047","Jan 27, 2015","Jan 27, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2022",,ebook,view,/book/show/23636636-the-list
485,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Drop        (Slough House, #5.5)","Herron, Mick",1473678307,9781473678309,1473678307,112        pp,3.92,"3,305","Oct 30, 2018","Nov 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2022",,Hardcover,view,/book/show/37772647-the-drop
486,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"London Rules        (Slough House, #5)","Herron, Mick",1473657393,9781473657397,B072L7JM4K,362        pp,4.34,"16,175","Feb 01, 2018","Jun 05, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2022",,Kindle Edition,view,/book/show/35227062-london-rules
487,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Spook Street        (Slough House, #4)","Herron, Mick",,,,307        pp,4.41,"18,696","Feb 09, 2017","Feb 21, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2022",,Kindle Edition,view,/book/show/30282181-spook-street
488,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Real Tigers        (Slough House, #3)","Herron, Mick",1616956127,9781616956127,1616956127,343        pp,4.28,"21,525","Jan 19, 2016","Jan 19, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2022",,Hardcover,view,/book/show/25279701-real-tigers
489,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dead Lions        (Slough House, #2)","Herron, Mick",1616952253,9781616952259,1616952253,348        pp,4.10,"24,890","May 07, 2013","May 07, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2022",,Hardcover,view,/book/show/15823478-dead-lions
490,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Slow Horses        (Slough House, #1)","Herron, Mick",1569479011,9781569479018,,320        pp,3.99,"44,565","Jun 01, 2010","Jun 01, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2022",,ebook,view,/book/show/7929891-slow-horses
491,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Karenin Sings the Blues,"McCartney, Sharon",0864923724,9780864923721,0864923724,120        pp,4.00,8,"Oct 01, 2003","Oct 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 26, 2022","Nov 05, 2022","Oct 26, 2022",,Paperback,view,/book/show/8108799-karenin-sings-the-blues
492,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Mask Falling        (The Bone Season, #4)","Shannon, Samantha*",1408865564,9781408865569,1408865564,528        pp,4.45,"10,522","Jan 26, 2021","Jan 26, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2022",,Hardcover,view,/book/show/52185490-the-mask-falling
493,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Listening Eye        (Miss Silver #28),"Wentworth, Patricia",0340688963,9780340688960,0340688963,324        pp,3.99,"1,368",1955,"Jan 01, 1997",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 14, 2023","Mar 10, 2023","Oct 10, 2022",,Paperback,view,/book/show/660268.The_Listening_Eye
494,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Gazebo        (Miss Silver, #27)","Wentworth, Patricia",0061044059,9780061044052,0061044059,278        pp,4.07,"1,394",1955,Aug 2007,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 26, 2023","Feb 14, 2023","Oct 10, 2022",,paper,view,/book/show/1657198.The_Gazebo
495,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Benevent Treasure        (Miss Silver, #26)","Wentworth, Patricia",0340688955,9780340688953,0340688955,353        pp,4.00,"1,399",1951,"Sep 18, 1997",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 10, 2023","Jan 24, 2023","Oct 10, 2022",,Paperback,view,/book/show/184889.The_Benevent_Treasure
496,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Out of the Past        (Miss Silver, #23)","Wentworth, Patricia",0060923636,9780060923631,0060923636,267        pp,3.95,997,1953,1993,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 06, 2022","Dec 23, 2022","Oct 10, 2022",,Paperback,view,/book/show/1426229.Out_of_the_Past
