,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kristen's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
399,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jacob's Room,"Woolf, Virginia",039392632X,9780393926323,039392632X,352        pp,3.53,"11,682",1922,"May 14, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/225396.Jacob_s_Room
400,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Waves,"Woolf, Virginia",0156949601,9780156949606,0156949601,297        pp,4.15,"43,818","Oct 08, 1931","Jun 01, 1978",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/46114.The_Waves
401,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Orlando,"Woolf, Virginia",0141184272,9780141184272,0141184272,336        pp,3.87,"93,136","Oct 11, 1928","Oct 03, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/18839.Orlando
402,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Room of One’s Own,"Woolf, Virginia",,,0141183535,112        pp,4.21,"207,322",1903,"Jan 01, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/18521.A_Room_of_One_s_Own
403,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mrs. Dalloway,"Woolf, Virginia",0151009988,9780151009985,0151009988,194        pp,3.79,"306,475","May 14, 1925","Oct 28, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Hardcover,view,/book/show/14942.Mrs_Dalloway
404,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Symposium,Plato,0140449272,9780140449273,0140449272,90        pp,4.08,"71,903",-380,"Apr 29, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/81779.The_Symposium
405,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Critique of Pure Reason,"Kant, Immanuel",0521657296,9780521657297,0521657296,785        pp,3.96,"36,513",1781,"Feb 28, 1999",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/18288.Critique_of_Pure_Reason
406,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rebel,"Camus, Albert",0679733841,9780679733843,0679733841,320        pp,4.14,"15,986",1951,"Jan 01, 1992",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/11990.The_Rebel
407,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Myth of Sisyphus and Other Essays,"Camus, Albert",,,,212        pp,4.22,"57,425",1942,"May 07, 1991",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/11987.The_Myth_of_Sisyphus_and_Other_Essays
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stranger,"Camus, Albert",,,,159        pp,4.02,"1,094,398","May 19, 1942","Mar 28, 1989",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/49552.The_Stranger
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Like Blood in Water: Five Mininovels        (The Placebo Effect Trilogy #1),"Tarnawsky, Yuriy",157366135X,9781573661355,157366135X,191        pp,3.71,14,"Mar 11, 2007","Mar 11, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/1439212.Like_Blood_in_Water
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sodom and Gomorrah,"Proust, Marcel",0143039318,9780143039310,0143039318,557        pp,4.33,"8,427",1922,"Nov 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/18799.Sodom_and_Gomorrah
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Guermantes Way,"Proust, Marcel",0143039229,9780143039228,0143039229,619        pp,4.27,"10,131",Aug 1920,"May 31, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/18798.The_Guermantes_Way
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Shadow of Young Girls in Flower,"Proust, Marcel",0143039075,9780143039075,0143039075,533        pp,4.39,"15,039","Jun 23, 1919","Jan 25, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/28385.In_the_Shadow_of_Young_Girls_in_Flower
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Remembrance of Things Past: Volume I - Swann's Way & Within a Budding Grove,"Proust, Marcel",0394711823,9780394711829,0394711823,"1,056        pp",4.29,"3,415",1913,"Aug 12, 1982",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/190576.Remembrance_of_Things_Past
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Du côté de chez Swann        (À la recherche du temps perdu, #1)","Proust, Marcel",0142437964,9780142437964,0142437964,710        pp,4.14,"60,148","Nov 14, 1913","Mar 01, 1988",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Mass Market Paperback,view,/book/show/12749.Du_c_t_de_chez_Swann
415,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Citizen Of,"Hawkey, Christian",1933517166,9781933517162,1933517166,129        pp,3.99,80,2007,"Apr 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 20, 2007",,Paperback,view,/book/show/605846.Citizen_Of
416,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gravity’s Rainbow,"Pynchon, Thomas",0143039946,9780143039945,0143039946,776        pp,4.00,"44,113","Feb 28, 1973","Oct 31, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 08, 2007",,Paperback,view,/book/show/415.Gravity_s_Rainbow
417,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Endgame,"Beckett, Samuel",0571070671,9780571070671,0571070671,60        pp,3.80,"21,884","Apr 01, 1957",1989,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 08, 2007",,Paperback,view,/book/show/12287.Endgame
418,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Poetics of Space,"Bachelard, Gaston",0807064734,9780807064733,0807064734,282        pp,4.18,"10,057",1957,1994,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2007,"Oct 08, 2007",,Paperback,view,/book/show/13269.The_Poetics_of_Space
419,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fahrenheit 451,"Bradbury, Ray",9506440298,9789506440299,9506440298,174        pp,3.97,"2,417,205","Oct 19, 1953","Jun 28, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Paperback,view,/book/show/4380.Fahrenheit_451
420,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,City Eclogue,"Roberson, Ed",1891190237,9781891190230,1891190237,136        pp,4.12,81,2006,"Jan 30, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Paperback,view,/book/show/1403.City_Eclogue
421,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maus II: A Survivor's Tale: And Here My Troubles Began,"Spiegelman, Art",0679729771,9780679729778,0679729771,144        pp,4.42,"148,946",1991,Sep 1992,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Paperback,view,/book/show/15197.Maus_II
422,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Maus I: A Survivor's Tale: My Father Bleeds History        (Maus, #1)","Spiegelman, Art",0394541553,9780394541556,0394541553,159        pp,4.38,"334,122","Aug 12, 1986","Jan 01, 1991",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Hardcover,view,/book/show/15196.Maus_I
423,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Persepolis: The Story of a Childhood        (Persepolis, #1)","Satrapi, Marjane",037571457X,9780375714573,037571457X,153        pp,4.26,"208,425","Apr 29, 2003","Jun 01, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Paperback,view,/book/show/9516.Persepolis
424,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Wild Things Are,"Sendak, Maurice",0060254920,9780060254926,0060254920,48        pp,4.24,"1,003,694","Apr 09, 1963","Dec 26, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Hardcover,view,/book/show/19542.Where_the_Wild_Things_Are
425,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Waltzing Matilda,"Notley, Alice",093653804X,9780936538044,093653804X,122        pp,4.43,58,Oct 2002,unknown,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Paperback,view,/book/show/562829.Waltzing_Matilda
426,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jelly Roll: A Blues,"Young, Kevin",0375414606,9780375414602,0375414606,192        pp,4.01,479,"Jan 14, 2003","Jan 14, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Hardcover,view,/book/show/358514.Jelly_Roll
427,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Joe Brainard: I Remember,"Brainard, Joe",1887123482,9781887123488,1887123482,192        pp,4.20,"2,464",1970,"Feb 15, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Paperback,view,/book/show/35385.Joe_Brainard
428,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Baron in the Trees,"Calvino, Italo",,,,217        pp,4.03,"45,035",1957,"Mar 28, 1977",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Paperback,view,/book/show/9804.The_Baron_in_the_Trees
429,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Complete Stories,"Kafka, Franz",,,0805210555,486        pp,4.34,"26,764",1946,"Nov 14, 1995",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Paperback,view,/book/show/22904.The_Complete_Stories
430,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"God Bless You, Mr. Rosewater","Vonnegut, Kurt, Jr.",0385333471,9780385333474,0385333471,288        pp,3.96,"67,354",1965,"Sep 08, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Paperback,view,/book/show/9590.God_Bless_You_Mr_Rosewater
431,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Slapstick, or Lonesome No More!","Vonnegut, Kurt, Jr.",0385334230,9780385334235,0385334230,288        pp,3.86,"41,455",1976,"May 11, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Paperback,view,/book/show/9595.Slapstick_or_Lonesome_No_More_
432,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breakfast of Champions,"Vonnegut, Kurt, Jr.",0385334206,9780385334204,0385334206,303        pp,4.07,"260,554","Jul 12, 1973",May 1999,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Paperback,view,/book/show/4980.Breakfast_of_Champions
433,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sirens of Titan,"Vonnegut, Kurt, Jr.",,,,224        pp,4.15,"141,463",1959,"Sep 09, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Paperback,view,/book/show/4982.The_Sirens_of_Titan
434,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"God Bless You, Dr. Kevorkian","Vonnegut, Kurt, Jr.",0743422007,9780743422000,0743422007,80        pp,3.86,"16,648",1999,"May 22, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Paperback,view,/book/show/4986.God_Bless_You_Dr_Kevorkian
435,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,New Collected Poems,"Oppen, George",1857546318,9781857546316,1857546318,unknown,4.51,459,"Nov 01, 2001","Jul 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Paperback,view,/book/show/385671.New_Collected_Poems
436,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Life,"Hejinian, Lyn",1931243336,9781931243339,1931243336,165        pp,4.16,"1,960",1980,"May 01, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Paperback,view,/book/show/150347.My_Life
437,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Phantom Tollbooth,"Juster, Norton",0375806709,9780375806704,0375806709,256        pp,4.20,"286,762",1961,"May 09, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Mass Market Paperback,view,/book/show/16468.The_Phantom_Tollbooth
438,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Slaughterhouse-Five,"Vonnegut, Kurt, Jr.",0385333846,9780385333849,0385333846,275        pp,4.10,"1,369,603","Mar 31, 1969","Jan 12, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Paperback,view,/book/show/4981.Slaughterhouse_Five
439,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Hundred Years of Solitude,"García Márquez, Gabriel",0060929790,9780060929794,0060929790,458        pp,4.11,"971,239",1967,"Jan 01, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Paperback,view,/book/show/50420.One_Hundred_Years_of_Solitude
440,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chronicle of a Death Foretold,"García Márquez, Gabriel",140003471X,9781400034710,140003471X,120        pp,3.97,"193,447",1981,"Oct 07, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Paperback,view,/book/show/23878.Chronicle_of_a_Death_Foretold
441,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ignorance,"Kundera, Milan",0060002107,9780060002107,0060002107,195        pp,3.81,"24,267",Apr 2000,"Sep 30, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2007",,Paperback,view,/book/show/78728.Ignorance
