,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kelley's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hotel Nantucket,"Hilderbrand, Elin*",0316258679,9780316258678,0316258679,416        pp,4.07,"221,008","Jun 14, 2022","Jun 14, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Elin Hilderbrand is always a fun summer read. I read her books and want to travel to the Northeast. In the print version, I believe she includes her fElin Hilderbrand is always a fun summer read. I read her books and want to travel to the Northeast. In the print version, I believe she includes her favorite recommendations for Nantucket but since I listened via Libby, I didn’t get them. Hope I can find them printed somewhere. ...more",Notes are private!,0,3,1,"Jul 03, 2022","Jul 06, 2022","Apr 01, 2022",,Hardcover,view (with text),/book/show/59227941-the-hotel-nantucket
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nest,"Sweeney, Cynthia D'Aprix*",1443464570,9781443464574,1443464570,432        pp,3.41,"176,125","Mar 22, 2016","Mar 30, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5. Unintended consequences of a planned inheritance. The characters aren’t very likeable. The older brother is a narcissistic addict and the other 33.5. Unintended consequences of a planned inheritance. The characters aren’t very likeable. The older brother is a narcissistic addict and the other 3 have made some very selfish decisions betting on an inheritance that doesn’t come. Yes, there are some redeeming qualities but they mostly struck me as middle aged selfish children that justified living beyond their means and whined a lot when there were consequences. The sweet ending added the .5. Listened via Libby. ...more",Notes are private!,0,3,1,Apr 2022,"Apr 03, 2022","Mar 29, 2022",,Mass Market Paperback,view (with text),/book/show/54870219-the-nest
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Candy House,"Egan, Jennifer*",1476716765,9781476716763,1476716765,352        pp,3.65,"57,137","Apr 05, 2022","Apr 05, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Listening to this book where the “collective consciousness” can be viewed by most the same week that I attended a legal seminar talking about both theListening to this book where the “collective consciousness” can be viewed by most the same week that I attended a legal seminar talking about both the benefits and warnings of AI is almost too surreal. Completely disjointed. Didn’t work for me. ...more,Notes are private!,0,1,1,"May 05, 2022","Aug 12, 2023","Mar 29, 2022",,Hardcover,view (with text),/book/show/58437521-the-candy-house
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Groundskeeping,"Cole, Lee",0593320506,9780593320501,0593320506,323        pp,3.57,"7,042","Mar 01, 2022","Mar 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 28, 2022",,Hardcover,view,/book/show/58395053-groundskeeping
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Taste: My Life Through Food,"Tucci, Stanley",1982168013,9781982168018,1982168013,291        pp,4.21,"75,244","Oct 05, 2021","Oct 05, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Definitely should’ve read this one with my eyes. So many recipes definitely took away from an audio version. Would be worth it to have the hard cover Definitely should’ve read this one with my eyes. So many recipes definitely took away from an audio version. Would be worth it to have the hard cover just to try some of the recipes. This is a book for foodies and especially authentic Italian foodies. Wish he had discussed Italian wines more. ...more,Notes are private!,0,2,1,"Mar 28, 2022","Mar 28, 2022","Mar 21, 2022",,Hardcover,view (with text),/book/show/55360284-taste
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Going There,"Couric, Katie",0316593311,9780316593311,0316593311,736        pp,4.04,"23,804","Oct 26, 2021","Oct 26, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Enjoyed this so much. She’s warm and funny and honest. We all feel like we know her if you watched the Today show so it was fun to get the story behinEnjoyed this so much. She’s warm and funny and honest. We all feel like we know her if you watched the Today show so it was fun to get the story behind the story. ...more,Notes are private!,0,1,1,"Mar 21, 2022","Mar 27, 2022","Mar 21, 2022",,Hardcover,view (with text),/book/show/57007708-going-there
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Run, Rose, Run","Parton, Dolly",075955434X,9780759554344,075955434X,439        pp,3.81,"122,494","Mar 07, 2022","Mar 07, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Hold for book club. Not sure I can wait 2 months to talk about this one! Update: So much fun for a Dolly fan! And a Patterson mystery element. 4.5 viaHold for book club. Not sure I can wait 2 months to talk about this one! Update: So much fun for a Dolly fan! And a Patterson mystery element. 4.5 via Libby. ...more,Notes are private!,0,2,1,"May 19, 2022","May 20, 2022","Mar 20, 2022",,Hardcover,view (with text),/book/show/58505877-run-rose-run
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Origin: A Genetic History of the Americas,"Raff, Jennifer",1538749718,9781538749715,1538749718,368        pp,3.79,"2,754","Feb 08, 2022","Feb 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 17, 2022",,Hardcover,view,/book/show/53916158-origin
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Magician,"Tóibín, Colm",1476785082,9781476785080,1476785082,498        pp,4.03,"15,418","Sep 07, 2021","Sep 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 17, 2022",,Hardcover,view,/book/show/56897459-the-magician
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Thursday Murder Club        (Thursday Murder Club, #1)","Osman, Richard",,,B07S5D5TH7,382        pp,3.89,"475,925","Sep 03, 2020","Sep 03, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Delightful. I can picture my group of friends in our 80s reading books and solving mysteries. In fact, I might aspire to be a member of their ThursdayDelightful. I can picture my group of friends in our 80s reading books and solving mysteries. In fact, I might aspire to be a member of their Thursday Murder Club. Maybe Southside Solves Murders?? ...more",Notes are private!,0,3,1,"Mar 16, 2022","Mar 16, 2022","Mar 16, 2022",,Kindle Edition,view (with text),/book/show/46000520-the-thursday-murder-club
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book Woman of Troublesome Creek,"Richardson, Kim Michele*",1492671525,9781492671527,1492671525,320        pp,4.22,"217,320","May 07, 2019","May 07, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5. Hard to imagine but apparently a fairly accurate picture of the times and place. Unimaginable hardship but sweet story, nonetheless.",Notes are private!,0,2,1,"May 20, 2022","May 24, 2022","Mar 15, 2022",,Paperback,view (with text),/book/show/57659137-the-book-woman-of-troublesome-creek
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Man Who Died Twice        (Thursday Murder Club, #2)","Osman, Richard",,,B08GS1BT6T,422        pp,4.38,"222,292","Sep 16, 2021","Sep 16, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Better mystery than the first and still adorable. I hope I am this interesting in my 80’s. Listened via Libby. Can’t wait for the next installment.,Notes are private!,0,1,1,"Mar 14, 2022","Mar 19, 2022","Mar 14, 2022",,Kindle Edition,view (with text),/book/show/55457493-the-man-who-died-twice
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Italian Summer,"Serle, Rebecca*",1982166797,9781982166793,1982166797,255        pp,3.59,"218,676","Mar 01, 2022","Mar 01, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Enjoyed. Different. Makes me want to return to Italy.,Notes are private!,0,2,1,"Mar 28, 2022","Mar 29, 2022","Mar 14, 2022",,Hardcover,view (with text),/book/show/58438583-one-italian-summer
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Notes on an Execution,"Kukafka, Danya*",0063052733,9780063052734,0063052733,306        pp,4.08,"88,960","Jan 25, 2022","Jan 25, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Fascinating book. Both an excellent depiction of how people are both good and bad and a “can’t put it down” story. Highly recommend.,Notes are private!,0,1,1,"Aug 23, 2023","Aug 27, 2023","Mar 14, 2022",,Hardcover,view (with text),/book/show/57773248-notes-on-an-execution
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reckless Girls,"Hawkins, Rachel*",1250274257,9781250274250,1250274257,320        pp,3.57,"125,203","Jan 04, 2022","Jan 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2022",,Hardcover,view,/book/show/57693168-reckless-girls
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wife Upstairs,"Hawkins, Rachel*",1250245494,9781250245496,1250245494,290        pp,3.74,"260,807","Jan 05, 2021","Jan 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2022",,Hardcover,view,/book/show/53137893-the-wife-upstairs
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I Am, I Am, I Am: Seventeen Brushes with Death","O'Farrell, Maggie*",0525520228,9780525520221,0525520228,304        pp,3.99,"43,212","Aug 02, 2017","Aug 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Book Club. Interesting way to write a memoir….through near death experiences. But I guess when you experience encephalitis when you are 8, it would shBook Club. Interesting way to write a memoir….through near death experiences. But I guess when you experience encephalitis when you are 8, it would shift your life perspective. Really loved learning more about one of my favorite authors. Will rate after book club. ...more",Notes are private!,0,1,1,"Jul 14, 2023","Jul 15, 2023","Mar 05, 2022",,Hardcover,view (with text),/book/show/35137915-i-am-i-am-i-am
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gwendy's Button Box        (The Button Box, #1)","King, Stephen*",1587676109,9781587676109,1587676109,171        pp,3.92,"70,179","May 16, 2017","May 16, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Interesting Novella. Will definitely listen to the other two parts. Stephen King. I have yet to read anything of his that I didn’t like.,Notes are private!,0,1,1,"Feb 27, 2022","Feb 28, 2022","Feb 27, 2022",,Hardcover,view (with text),/book/show/34430839-gwendy-s-button-box
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Violin Conspiracy,"Slocumb, Brendan",0593315413,9780593315415,0593315413,345        pp,4.12,"53,046","Feb 01, 2022","Feb 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2022",,Hardcover,view,/book/show/58386733-the-violin-conspiracy
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Whisper Man,"North, Alex*",1250317991,9781250317995,1250317991,355        pp,4.03,"163,586","Jun 13, 2019","Aug 20, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2022",,Hardcover,view,/book/show/41940236-the-whisper-man
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hope: A Memoir of Survival in Cleveland,"Berry, Amanda",0525427651,9780525427650,0525427651,321        pp,4.34,"16,887","Apr 27, 2015","Apr 27, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2022",,Hardcover,view,/book/show/23399022-hope
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crying in H Mart,"Zauner, Michelle",0525657746,9780525657743,0525657746,256        pp,4.27,"417,129","Apr 20, 2021","Apr 20, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Sweet. Thoughtful.,Notes are private!,0,2,1,"Feb 25, 2022","Feb 27, 2022","Feb 25, 2022",,Hardcover,view (with text),/book/show/54814676-crying-in-h-mart
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The 1619 Project: A New Origin Story,"Hannah-Jones, Nikole",0593230574,9780593230572,0593230574,590        pp,4.62,"19,049","Aug 18, 2019","Nov 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2022",,Hardcover,view,/book/show/57717410-the-1619-project
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Swimmers,"Otsuka, Julie",0593321332,9780593321331,0593321332,192        pp,3.68,"30,700","Feb 22, 2022","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 21, 2022",,Hardcover,view,/book/show/58214333-the-swimmers
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mrs. Kimble,"Haigh, Jennifer*",0060858788,9780060858780,,416        pp,3.67,"10,156","Jan 01, 2003","Dec 27, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 via Everand. With a name like this, I had to read it.",Notes are private!,1,1,1,"Dec 15, 2023","Dec 15, 2023","Feb 18, 2022",,Paperback,view (with text),/book/show/88385.Mrs_Kimble
