,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Elizabeth's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Velveteen Rabbit,"Williams Bianco, Margery",0380002558,9780380002559,0380002558,40        pp,4.30,"258,199",1922,"Apr 01, 1987",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 08, 2013",,Paperback,view,/book/show/144974.The_Velveteen_Rabbit
1130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Barbie: A Fairy Secret (Barbie),"Webster, Christy",0375867759,9780375867750,0375867759,32        pp,3.76,276,"Jan 01, 2008","Jan 11, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 05, 2013",,Paperback,view,/book/show/9727210-barbie
1131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sammy the Seal,"Hoff, Syd",0064442705,9780064442701,0064442705,64        pp,4.09,"6,378",1959,"Jan 05, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 05, 2013",,Paperback,view,/book/show/913768.Sammy_the_Seal
1132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fancy Nancy: Hair Dos and Hair Don'ts        (I Can Read Level 1),"O'Connor, Jane",0062001809,9780062001801,0062001809,32        pp,3.98,466,unknown,"Oct 11, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 02, 2013",,Hardcover,view,/book/show/11058841-fancy-nancy
1133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Loud Louie,"Higginson, Sheila Sweeny*",1423164563,9781423164562,1423164563,32        pp,3.80,102,"Jan 08, 2013","Jan 08, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 02, 2013",,Paperback,view,/book/show/15827075-loud-louie
1134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Whale of a Time,"Trimble, Irene",0736413073,9780736413077,0736413073,24        pp,3.57,30,"Jan 02, 2002","Jan 02, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 02, 2013",,Paperback,view,/book/show/3164838-a-whale-of-a-time
1135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Foot Book: Dr. Seuss's Wacky Book of Opposites,Dr. Seuss,0679882804,9780679882800,0679882804,24        pp,4.06,"33,082",1968,"Nov 26, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 02, 2013",,Board Book,view,/book/show/105548.The_Foot_Book
1136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Oh, the Thinks You Can Think!",Dr. Seuss,0007173156,9780007173150,0007173156,64        pp,4.13,"16,159","Aug 12, 1975",1975,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 29, 2013",,Paperback,view,/book/show/41757.Oh_the_Thinks_You_Can_Think_
1137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dr. Seuss's ABC,Dr. Seuss,0679882812,9780679882817,0679882812,24        pp,4.12,"48,335",1963,"Nov 26, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 29, 2013",,Board Book,view,/book/show/7769.Dr_Seuss_s_ABC
1138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Cat in the Hat        (The Cat in the Hat, #1)",Dr. Seuss,039480001X,9780394800011,039480001X,61        pp,4.19,"540,688","Mar 12, 1957",1985,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 29, 2013",,Hardcover,view,/book/show/233093.The_Cat_in_the_Hat
1139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Eve of the Emperor Penguin        (Magic Tree House, #40)","Osborne, Mary Pope",0375837337,9780375837333,0375837337,128        pp,4.08,"4,901",2008,"Sep 23, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 28, 2013","Jun 11, 2013","May 28, 2013",,Hardcover,view,/book/show/2689335-eve-of-the-emperor-penguin
1140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Jungle Book,Walt Disney Company,0736420967,9780736420969,0736420967,24        pp,4.30,"8,397","Jan 07, 2003","Jan 07, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 27, 2013",,Hardcover,view,/book/show/128507.The_Jungle_Book
1141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Here on Earth,"Hoffman, Alice*",0425169693,9780425169698,0425169693,309        pp,3.69,"48,470",1997,"Jul 01, 1999",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Very dark. Not quite sure if I liked it or not. I will have to think on it for a few days.,Notes are private!,0,0,1,"Jul 24, 2013","Jul 29, 2013","May 22, 2013",,Mass Market Paperback,view (with text),/book/show/5159.Here_on_Earth
1142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Light Between Oceans,"Stedman, M.L.*",1451681739,9781451681734,1451681739,362        pp,4.04,"458,078","Mar 20, 2012","Jul 31, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I had a hard time with this book. My feelings were rapidly changing. It really was a story of loss, a sad story. I had mixed feelings about the endingI had a hard time with this book. My feelings were rapidly changing. It really was a story of loss, a sad story. I had mixed feelings about the ending and felt it took the easy way out in many ways. Hallmark movie cheesy in my opinion. ...more",Notes are private!,0,0,1,"Dec 04, 2013","Dec 08, 2015","May 22, 2013",,Hardcover,view (with text),/book/show/13158800-the-light-between-oceans
1143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Time Is a River,"Monroe, Mary Alice*",1416544364,9781416544364,1416544364,369        pp,4.05,"5,421","May 01, 2008","Jul 08, 2008",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Pretty cheesy but an ok book.,Notes are private!,0,0,1,"Jul 14, 2013","Jul 23, 2013","May 22, 2013",,Hardcover,view (with text),/book/show/2386839.Time_Is_a_River
1144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Summer of You and Me,"Brashares, Ann",1594489173,9781594489174,1594489173,306        pp,3.59,"32,079","Jun 06, 2007","Jun 06, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A good summer read.,Notes are private!,0,0,1,"Jun 30, 2013","Jul 02, 2013","May 22, 2013",,Hardcover,view (with text),/book/show/296302.The_Last_Summer_of_You_and_Me
1145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sisterhood Everlasting        (Sisterhood, #5)","Brashares, Ann",0385521227,9780385521222,0385521227,349        pp,3.91,"37,491","Jun 14, 2011","Jun 14, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 22, 2013",,Hardcover,view,/book/show/9461872-sisterhood-everlasting
1146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Forever in Blue: The Fourth Summer of the Sisterhood        (Sisterhood, #4)","Brashares, Ann",0385729367,9780385729369,0385729367,384        pp,3.82,"75,387","Jan 09, 2007","Jan 09, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 22, 2013",,Hardcover,view,/book/show/5453.Forever_in_Blue
1147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Girls in Pants: The Third Summer of the Sisterhood        (Sisterhood, #3)","Brashares, Ann",0553375938,9780553375930,0553375938,338        pp,3.84,"78,726","Jan 25, 2005","Jun 13, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 22, 2013",,Paperback,view,/book/show/5452.Girls_in_Pants
1148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Second Summer of the Sisterhood        (Sisterhood, #2)","Brashares, Ann",0385731051,9780385731058,0385731051,373        pp,3.81,"97,640","Apr 22, 2003",Dec 2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 22, 2013",,Paperback,view,/book/show/5454.The_Second_Summer_of_the_Sisterhood
1149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sisterhood of the Traveling Pants        (Sisterhood, #1)","Brashares, Ann",0385729332,9780385729338,0385729332,294        pp,3.84,"705,041","Sep 11, 2001","Sep 11, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 22, 2013",,Hardcover,view,/book/show/452306.The_Sisterhood_of_the_Traveling_Pants
1150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Poky Little Puppy,"Lowrey, Janette Sebring",0307021343,9780307021342,B000P38J4Q,23        pp,4.13,"81,745",1942,"Jan 01, 1970",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 22, 2013",,Paperback,view,/book/show/505304.The_Poky_Little_Puppy
1151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Owl at Home        (I Can Read, Level 2)","Lobel, Arnold",0064440346,9780064440349,B007I0KZLY,64        pp,4.23,"7,048",1975,"Oct 18, 1982",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 22, 2013",,Hardcover,view,/book/show/410009.Owl_at_Home
1152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Matilda,"Dahl, Roald",0141301066,9780141301068,0141301066,240        pp,4.34,"949,079","Oct 01, 1988","Jun 01, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 11, 2013","Jul 08, 2013","May 15, 2013",,Paperback,view,/book/show/39988.Matilda
1153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Honest Toddler: A Child's Guide to Parenting,"Laditan, Bunmi",1476733716,9781476733715,1476733716,256        pp,3.86,"1,399","Apr 29, 2013","May 07, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Such a fun book. Tons of laugh out loud moments and a few ""make you squirm"" ones. For instance, HT says ""When you tell me you love me, you really meanSuch a fun book. Tons of laugh out loud moments and a few ""make you squirm"" ones. For instance, HT says ""When you tell me you love me, you really mean-I love you when I'm fully rested."" Ouch. A good reminder to take a deep breath and enjoy every moment, even crazy toddler moments. ...more",Notes are private!,0,0,1,"May 31, 2013","Jun 04, 2013","May 07, 2013",,Hardcover,view (with text),/book/show/17251885-the-honest-toddler
1154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Thirteenth Tale,"Setterfield, Diane*",0743298020,9780743298025,0743298020,406        pp,3.98,"313,079","Sep 12, 2006","Sep 12, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This book was well written and intriguing. Lots of twists and turns!,Notes are private!,0,0,1,"Jun 07, 2013","Jun 22, 2013","May 06, 2013",,Hardcover,view (with text),/book/show/40440.The_Thirteenth_Tale
1155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Crazy Day with Cobras        (Magic Tree House #45),"Osborne, Mary Pope",0375867953,9780375867958,B00BG7KOGG,128        pp,4.11,"3,031","Dec 16, 2010","Jan 01, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 06, 2013","May 26, 2013","May 06, 2013",,Paperback,view,/book/show/13642597-a-crazy-day-with-cobras
1156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Silver Linings Playbook,"Quick, Matthew*",0374533571,9780374533571,0374533571,291        pp,3.98,"158,920",2008,2012,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was amazing. I love how he sees the world and copes with his mental illness. This was a realistic view of family and the lengths we go to foThis book was amazing. I love how he sees the world and copes with his mental illness. This was a realistic view of family and the lengths we go to for those we love. Every character in this book touched me in some way and I just want to sit down with all of them (yes, I know they aren't real!!). I know it is a good book when I keep thinking of the characters after its over and I am certainly doing that now. 1/22/2016-I listened to the audio version of SLP this week and all of my feelings were the same, if not better, for this book. This time, I really saw how similar Pat was to his father and brother. The reality is, his dad and brother have a lot of the same mental health issues but Pat went too far which required a change in his life. I really think he is better off than his dad in a lot of ways. And the idea of ""being kind rather than right"" just makes good sense! I love the author's way with words and how he uses repetition in just the right way. The ""montage"" is my favorite part, along with the dance competition. All in all, an excellent book about love and families. This will definitely be one I return to every few years. ...more",Notes are private!,0,3,2,"Aug 17, 2020not set","Aug 20, 2020Jan 17, 2016","May 04, 2013",,Paperback,view (with text),/book/show/13539044-the-silver-linings-playbook
1157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Call the Midwife: Farewell to the East End,"Worth, Jennifer",0062270060,9780062270061,0062270060,336        pp,4.29,"17,801",2009,"Mar 12, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Bittersweet to end the series but it was another lovely book by Nurse Jenny. I will re-read this series again and again.,Notes are private!,0,0,1,"Apr 27, 2013","May 04, 2013","Apr 27, 2013",,Paperback,view (with text),/book/show/16269461-call-the-midwife
1158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Dinosaur Mystery        (The Boxcar Children, #44)","Warner, Gertrude Chandler",080751604X,9780807516041,080751604X,128        pp,3.87,986,"Jan 01, 1995","Jan 01, 1995",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 22, 2013","May 04, 2013","Apr 22, 2013",,Paperback,view,/book/show/363343.The_Dinosaur_Mystery
1159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wedding Night,"Kinsella, Sophie*",0593070143,9780593070147,0593070143,400        pp,3.47,"95,421","Apr 23, 2014","Apr 25, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Fun read and sweet. Not quite on the same love level as Can You Keep a Secret? or The Undomestic Goddess. But lots of laughs and sweet moments. And thFun read and sweet. Not quite on the same love level as Can You Keep a Secret? or The Undomestic Goddess. But lots of laughs and sweet moments. And the scenery makes me want to plan a Greek Island vacation!!...more,Notes are private!,0,0,1,"Apr 24, 2013","Dec 12, 2015","Apr 16, 2013",,Hardcover,view (with text),/book/show/15998118-wedding-night
