,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Beatriz's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Casual Vacancy,"Rowling, J.K.",0316228532,9780316228534,0316228532,503        pp,3.30,"328,873","Sep 27, 2012","Sep 27, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Até agora, este é um dos meus livros favoritos, de entre os que já li em 2015. Não comecei a ler The Casual Vacancy com expectativas muito elevadas, uAté agora, este é um dos meus livros favoritos, de entre os que já li em 2015. Não comecei a ler The Casual Vacancy com expectativas muito elevadas, uma vez que muitas das crìticas de outros leitores eram negativas e porque não me queria (des)iludir. Afinal, a J. K. Rowling é conhecida por escrever livros para um público infantil e juvenil, não para um público adulto.No entanto, acho que desde o primeiro dia que me surpreendi. Não deixei de ser cautelosa com as primeiras impressões, cuja qualidade poderia não se prolongar, mas, quanto mais o final se aproximava, mais a história dos habitantes de Pagford se tornava empolgante. Falo por mim - notei que havia uma espécie de gradação no que toca à intensidade no desenrolar dos acontecimentos, quase como num filme, e que me ia tornando cada vez mais íntima em relação às personagens - primeiro, obtemos uma descrição muito geral de quem são, mas vamos percebendo cada vez mais a sua verdadeira identidade e os seus segredos ao longo dos capítulos.Não é suposto este livro ser um thriller ou um policial. Desde o início que sabemos como morreu Barry Fairbrother, quem usa a sua identidade indevidamente, quem lhe queria mal e quem lhe queria bem. Na verdade, a existência desta personagem breve constitui apenas um pretexto para contar as histórias de todos os seus conterrâneos.Surpreendi-me com a linguagem nua e crua (li a edição original, em inglês), com a construção detalhada da vida de cada habitante de Pagford e com a capacidade de J. K. Rowling para escrever um livro fora do seu registo habitual, depois de tantos anos dedicados a Harry Potter.Sei que é precisa alguma perseverança para ler um livro tão longo sem perder o impulso e a motivação na sua leitura, mas o meu truque foi não deixar de pegar no livro um dia que fosse, mesmo que só acabasse por ler algumas páginas....more",Notes are private!,0,2,1,"Jul 27, 2015","Aug 07, 2015","Jul 28, 2015",,Hardcover,view (with text),/book/show/13497818-the-casual-vacancy
1343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Island of the Colorblind,"Sacks, Oliver",0375700730,9780375700736,0375700730,311        pp,3.89,"4,895",1997,"Jan 12, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2015",,Paperback,view,/book/show/305606.The_Island_of_the_Colorblind
1344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wonderbox: Curious Histories of How to Live,"Krznaric, Roman*",1846683939,9781846683930,1846683939,368        pp,4.03,727,2011,"Dec 22, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 06, 2015",,Hardcover,view,/book/show/13380059-the-wonderbox
1345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Filho de Mil Homens,"Mãe, Valter Hugo",9896721076,9789896721077,9896721076,258        pp,4.32,"8,543",Sep 2011,Sep 2011,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Foi o primeiro livro que li de Valter Hugo Mãe.Não estava à espera de uma história com tanto significado, que em tanto se assemelha à sociedade portugFoi o primeiro livro que li de Valter Hugo Mãe.Não estava à espera de uma história com tanto significado, que em tanto se assemelha à sociedade portuguesa actual. A homossexualidade, a adopção, o adiamento de ter filhos, a efemeridade das relações - todos estes são temas que o autor vai abordando, permitindo ao leitor uma oportunidade de reflexão. Afinal, reflectimos melhor quando existe um certo distanciamento pessoal e social acerca dos assuntos.As personagens não me pareceram escolhidas ao acaso. Talvez o enredo tenha sido tecido sem um rumo pré-definido, mas todas as peças encaixaram no final, todas as peças que compõem o emaranhado de histórias que Valter Hugo Mãe escreveu.O cenário sem tempo e sem sítio, apenas com alguma descrição física (uma vila, alguns montes e uma praia) e dos seus habitantes, é uma das características de O Filho de Mil Homens que foi conseguida de melhor forma.Em geral, curiosamente, achei a escrita de Valter Hugo Mãe muito semelhante à de José Luís Peixoto - até as personagens e o espaço criados me pareceram semelhantes....more",Notes are private!,0,3,1,"Jul 04, 2015","Jul 07, 2015","Jul 04, 2015",,Paperback,view (with text),/book/show/12395665-o-filho-de-mil-homens
1346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter e os Talismãs da Morte        (Harry Potter, #7)","Rowling, J.K.",9722338358,9789722338356,9722338358,605        pp,4.62,"3,707,797","Jul 21, 2007",Oct 2007,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Lido em 2015, em seguimento a uma releitura da saga Harry Potter, que aconteceu entre 2013 e 2014, só tendo deixado de fora o 7º livro.Já li este livrLido em 2015, em seguimento a uma releitura da saga Harry Potter, que aconteceu entre 2013 e 2014, só tendo deixado de fora o 7º livro.Já li este livro tantas vezes no passado que, agora que o reli passados alguns anos, senti uma certa nostalgia da leitura. No entanto, descobri algumas falhas. A escrita não é assim de tão boa qualidade (apesar de ser fluída), o vocabulário não é realmente variado (ainda que só tenha lido a tradução portuguesa), a questão dos Horcruxes não é bem resolvida (o que foi feito à Nagini? ela era ou não um Horcrux?).Seja como for, continuarei sempre a nutrir um carinho especial pela saga Harry Potter....more",Notes are private!,0,1,1,"Jun 26, 2015","Jul 04, 2015","Jul 04, 2015",,Paperback,view (with text),/book/show/2432403.Harry_Potter_e_os_Talism_s_da_Morte
1347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Uses of Enchantment: The Meaning and Importance of Fairy Tales,"Bettelheim, Bruno",0679723935,9780679723936,0679723935,328        pp,3.84,"5,814",1975,"Apr 23, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 28, 2015",,Paperback,view,/book/show/444388.The_Uses_of_Enchantment
1348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Animal Farm,"Orwell, George",,,,122        pp,3.99,"3,883,827","Aug 17, 1945","May 06, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Acho que nunca li um conto alegórico tão bem exposto como este. Quem diria que, no fundo, sempre fizemos todos parte de uma Animal Farm, permanente e Acho que nunca li um conto alegórico tão bem exposto como este. Quem diria que, no fundo, sempre fizemos todos parte de uma Animal Farm, permanente e cíclica, sem nos apercebermos? Estarão a nossa sociedade e os seus regimes politicos de tal maneira viciados e integrados na nossa mente que nunca nos apercebamos de que, entre porcos e homens, a diferença é nula? Este é um pequeno livro que nos faz reflectir acerca do mundo em que vivemos. Escrito pouco depois do fim da II Guerra Mundial, a sua relação com os factos históricos é estreita e facilmente descobrirmos que animal da quinta corresponde a cada personagem da História europeia do século XX.Sem dúvida, a leitura de Animal Farm constituiu um momento de revelação para mim acerca do que um escritor pode construir com as suas palavras e a maneira como mostra aos leitores, como lhes abre o olhos, para a sua própria realidade, tornando-a mais objectiva e, assim, mais passível de ser vista tal como é, com todas as suas falhas....more",Notes are private!,0,9,1,"Jun 13, 2015","Jun 23, 2015","Jun 23, 2015",,Paperback,view (with text),/book/show/7613.Animal_Farm
1349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Royal Wedding        (The Princess Diaries, #11)","Cabot, Meg*",0062379089,9780062379085,0062379089,448        pp,3.91,"17,168","Jun 02, 2015",2015,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Alguma vez poderíamos pedir melhor colecção ""Young Adult"" do que os Diários da Princesa (vá, e Harry Potter)? Sou fã há anos, leio todos os livros aviAlguma vez poderíamos pedir melhor colecção ""Young Adult"" do que os Diários da Princesa (vá, e Harry Potter)? Sou fã há anos, leio todos os livros avidamente e este último Royal Wedding não desapontou. Há algum tempo que não me ria tanto a ler. Meg Cabot pode não ser a próxima condecorada com o Nobel da Literatura, mas as suas referências à cultura pop norte-americana, as observações que tece sobre as personagens e a interacção que as faz estabelecer entre si são insubstituíveis. Adoro-a como criadora de ambientes e de personagens-tipo! Este livro entusiasmou-me verdadeiramente e só parei de o ler praticamente quando não havia mais história, quando cheguei ao fim. E ainda fiquei com vontade de mais!Neste registo mais adulto, repleto de referências sexuais e assuntos mais maduros, Meg Cabot não deixou de apimentar os preparativos para o Royal Wedding, tal como já havia feito com os bailes de finalistas, com os grandes marcos para a princesa Mia enquanto futura governante de Genóvia, com os namoros da escola secundária, com o início, o fim e o regresso de Michael... Foi delicioso, ao fim de tantos anos e livros, assistir literariamente ao derradeiro passo do meu casal preferido dos livros. É tão fácil querermo-nos reflectir neste amor que já conta com 11 ou 12 anos e que sobreviveu a tanto. Neste caso, a ficção torna-se tão próxima e tão longínqua da realidade, que nem sei como descrever a relação Mia-Michael, que revela tanta amizade e tanta paixão, mas que está presa às páginas dos livros!Obviamente, adorei os ""percalços"" de Royal Wedding, mas não os vou contar aqui, por perigo de revelar as grandes surpresas a quem ainda não lhe pegou!Como se pode verificar, continuo a vibrar com as aventuras da princesa de Genóvia!...more",Notes are private!,0,0,1,"Jun 07, 2015","Jun 09, 2015","Jun 10, 2015",,Paperback,view (with text),/book/show/23215471-royal-wedding
1350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Onze Tipos de Solidão,"Yates, Richard",9725649524,9789725649527,9725649524,240        pp,4.05,"6,418",1962,May 2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Este não terá sido um livro absolutamente espantoso, mas entusiasmou-me de certa maneira desde que o comecei a ler. Tem um encanto que provavelmente sEste não terá sido um livro absolutamente espantoso, mas entusiasmou-me de certa maneira desde que o comecei a ler. Tem um encanto que provavelmente se deve à década de 1950, nos EUA, que me interessa culturalmente. Penso ser um retrato fiel dos indivíduos da época, dos problemas sociais e políticos contemporâneos e do país, em geral. Não costumo gostar particularmente de livros de contos, mas deste gostei muito! Cada história contada tem um significado e valor diferentes.A tradução dos Inglês para o Português levada a cabo pela editora Quetzal é bastante boa e por isso abri uma excepção à regra de ler os livros na sua língua original sempre que possível....more",Notes are private!,0,2,1,"Jun 05, 2015","Jun 24, 2015","Jun 04, 2015",,Paperback,view (with text),/book/show/17833024-onze-tipos-de-solid-o
1351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ana Karenina,"Tolstoy, Leo",9722636189,9789722636186,9722636189,720        pp,4.09,"848,005",1878,Jun 2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 07, 2015",,Hardcover,view,/book/show/18134408-ana-karenina
1352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Freedom Manifesto,"Hodgkinson, Tom*",0060823224,9780060823221,0060823224,340        pp,3.88,"1,917",2006,"Dec 18, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 26, 2015",,Paperback,view,/book/show/603848.The_Freedom_Manifesto
1353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Biografia José Saramago,"Lopes, João Marques",9898174528,9789898174529,9898174528,176        pp,3.41,138,Jan 2010,Jan 2010,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Surpreendentemente - pelo menos, para mim - esta parece-me uma biografia bastante completa de Saramago, muito bem articulada com a sua obra. No entantSurpreendentemente - pelo menos, para mim - esta parece-me uma biografia bastante completa de Saramago, muito bem articulada com a sua obra. No entanto, acho que também sofre de problemas muito graves.A falta de referências bibliográficas, perante citações retiradas de outros livros/artigos/reportagens é o problema mais imediato. É certo que esta foi uma leitura recreativa q.b., mas fi-la igualmente pela necessidade e sede de reunir informação para um trabalho da faculdade; por isso, não conseguir obter as indicações completas das fontes (obra, autor, capítulo, página, data) não me foi nada prático.Outra das grandes falhas é a evidência e transparência do autor, em relação à figura de Saramago - isto é, de dedicada devoção e admiração. Também eu o idolatro, mas é suposto uma biografia ser uma obra objectiva e isenta de opiniões pessoais da parte de quem a escreve, ou seja, jornalística. J. M. Lopes pecou, ou parece pecar, por exagero de emoção, como quem defende o seu amo perante as ditas injustiças de que foi alvo.Sem serem estes detalhes e outras ninharias, atribuo 4 estrelas ao livro, tendo em conta a sua aprente abordagem social, económica e histórica em relação à vida do Nobel português.Aconselho uma leitura complementar com ""Diálogos com José Saramago"", de Carlos Reis....more",Notes are private!,0,1,1,"Apr 19, 2015","Apr 26, 2015","Apr 21, 2015",,Paperback,view (with text),/book/show/8488341-biografia-jos-saramago
1354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Guia para Um Final Feliz,"Quick, Matthew*",9722349554,9789722349550,9722349554,288        pp,3.98,"158,920",2008,"Jan 10, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 20, 2015",,Paperback,view,/book/show/17227838-guia-para-um-final-feliz
1355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Diálogos com José Saramago,"Reis, Carlos",,,,174        pp,4.04,24,"Jan 01, 1998",1998,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Antes de mais nada, começo por referir que este livro só deve ser lido por quem já conheça algumas obras de Saramago e consiga compreendê-las e à inteAntes de mais nada, começo por referir que este livro só deve ser lido por quem já conheça algumas obras de Saramago e consiga compreendê-las e à intenção do autor ao escrevê-las. Caso contrário, as informações recolhidas por Carlos Reis nesta entrevista transcrita perdem a sua contextualização e valor literário/cultural.De facto, se ainda restavam dúvidas acerca do quão brilhante era a mente de Saramago, a transcrição das suas palavras, neste volume guardadas, há-de as limpar (ou, pelo menos, dissipar).Encontrei este livro, esquecido, na Biblioteca da Faculdade de Letras da Universidade de Lisboa, poucos dias antes de ser, coincidentemente, reeditado ((enquanto fazia pesquisa para um trabalho, sem nada saber). Finalmente, após mais de 15 anos, o seu mérito foi relembrado. Percebe-se por que só o tenha sido agora. Vejamos...A personalidade por Natureza inconformada de Saramago nem sempre agrada à maioria das pessoas, leitores ou não. Para muitos, Saramago terá sido um figura conflituosa (no mínimo, polémica). Ao expor, sem papas na língua, uma data de situações, políticas e até indivíduos, com cuja acção discordava, Saramago há-de se ter tornado ainda mais incómodo para a cena política, económica e social do país do que já era. Os seus comentários são bastante mordazes e assertivos, e o que, por um lado, me agrada tanto na sua faceta pessoal, como também de escritor, a outros há-de causar mau-estar. Ou se adora, ou se detesta Saramago.De resto, não podia ter pedido melhor elucidação sobre a obra do autor e a sua abordagem aos diversos temas nela tratados. Só tenho pena que, devido à sua data de publicação ser 1998, esta entrevista não contemple também os últimos livros escritos/lançados, nos anos 2000. O entrevistador coloca questões pertinentes, ora a partir de um ponto de vista leigo, ora de um mais académico, mas a conversa nunca perde nem interesse, nem coerência. São perguntas que, penso, todos os leitores de Saramago também gostariam de ver respondidas. Quanto às respostas, como referi, demonstram o génio saramaguiano. Muitas delas revelam muita sabedoria e reflexão acerca dos assuntos.Dito isto, as 5 estrelas deveriam passar a 6... e mais houvesse, que eu as atribuiria a este livro....more",Notes are private!,0,2,1,"Apr 13, 2015","Apr 18, 2015","Apr 13, 2015",,,view (with text),/book/show/22706500-di-logos-com-jos-saramago
