,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Aviva's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Crazy Rich Asians        (Crazy Rich Asians, #1)","Kwan, Kevin*",0385536976,9780385536974,0385536976,403        pp,3.90,"490,004","Jun 11, 2013","Jun 11, 2013",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In my opinion, this book deserved a two and a half star rating. I understand that it was an NYT bestseller, etc., etc. . . . There truly is a lot of hIn my opinion, this book deserved a two and a half star rating. I understand that it was an NYT bestseller, etc., etc. . . . There truly is a lot of hype around the book, especially now that the movie is coming out soon. I just didn't find this novel to be incredibly satisfying. The premise was promising and cliche--an ordinary girl gets swept off her feet by a mysterious, handsome suitor who turns out in fact to be rich and famous. It sounded so very cliche, yet also delectable in that it would be able to satisfy our deepest desires to see the peasant girl live happily ever after with the rich prince. Although the ending was fulfilling, in my opinion, I found the novel to be a frankly 'meh' read, if that makes sense. Every character had the same, easy-breezy, blah dialogue. It seemed as though the dialogue only existed to move the plot along and push the reader in the right direction, rather than entertain the reader and make the reader feel as though he or she was listening to normal human beings. Basically, the dialogue was hugely lacking throughout the entire book which was a huge miss, due to the fact that the dialogue took up the majority of the novel. The second problem I had with the novel was simply the writing. I just found it to be plain and boring. The descriptions were animated and sounded like a 5th grader wrote them; as it seemed the author decided to add basic adjectives to any noun he could find. The vocabulary, once again, was at the level of a 5th grader, and this was something that I wasn't entertained by. In addition, Kevin Kwan's writing in general was boring. It wasn't poetic or interesting and he didn't wow me with his use of language. Like the dialogue, it seemed like the writing was there for necessity and necessity only, and not to leave the reader flabbergasted due to the way that he described Ah Ma's face (etc.).Lastly, Kwan used the tactic where he left each chapter as a cliff hanger, yet switched perspectives every chapter so that the reader had to wait a while for various characters' problems to get resolved. Usually, I don't mind this because it keeps readers on the edge of their seats, seeing as readers enjoy all perspectives equally and don't mind being thrown from perspective to perspective. The problem I had with Kwan's way of doing this is that I frankly was not interested in the other characters' lives. I decided to read Crazy Rich Asians because I wanted to read a romance novel about two characters, RACHEL and NICK. I couldn't really give a crap about ASTRID'S marriage or ANABELLE'S satisfaction in finally being accepted into society. This really frustrated me because I felt that I wanted to skip all of the scenes without Rachel and Nick because they were boring, but I couldn't because that would be an injustice to the novel (does anyone else ever feel this way??). Although there were clearly things I did not enjoy, there were a few that I did. One of my favorite qualities of the novel was the little footnotes that were at the bottom of the pages that elaborated upon slang and native foods, among other things. I found the descriptions to be charming and hilarious. Also, I really enjoyed the family tree at the beginning. I had to get into the book and understand the characters better before I could understand the tree itself and the genealogical relationships between characters. To conclude, this would not be a novel that I would read again . . . . but the story itself was good enough--and cliche enough--that I would happily go watch the movie.😊😊😊...more",Notes are private!,0,2,1,"Jul 15, 2018","Jul 15, 2018","Jul 15, 2018",,Hardcover,view (with text),/book/show/16085481-crazy-rich-asians
443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Freshmen,"Ellen, Tom",1524701785,9781524701789,1524701785,352        pp,3.46,"3,372","Aug 03, 2017","Jun 12, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 20, 2018",,Hardcover,view,/book/show/36660291-freshmen
444,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Alex, Approximately","Bennett, Jenn*",1534404945,9781534404946,1534404945,388        pp,3.95,"51,112","Apr 04, 2017","Apr 04, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 20, 2018","Apr 20, 2018","Apr 20, 2018",,Paperback,view,/book/show/34927042-alex-approximately
445,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Emergency Contact,"Choi, Mary H.K.",1534408967,9781534408968,1534408967,394        pp,3.64,"43,474","Mar 27, 2018","Mar 27, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 20, 2018","Apr 20, 2018","Apr 17, 2018",,Hardcover,view,/book/show/35297272-emergency-contact
446,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Crown        (The Selection, #5)","Cass, Kiera*",0062392174,9780062392176,0062392174,278        pp,3.63,"274,090","May 03, 2016","May 03, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2018",,Hardcover,view,/book/show/26074181-the-crown
447,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Heir        (The Selection, #4)","Cass, Kiera*",,,B00MFYCZ2U,342        pp,3.64,"355,280","May 05, 2015","May 05, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2018",,Kindle Edition,view,/book/show/22918050-the-heir
448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Selection        (The Selection, #1)","Cass, Kiera*",0062059939,9780062059932,B00BG7DY04,336        pp,4.08,"1,552,849","Apr 24, 2012","Apr 24, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2018",,Hardcover,view,/book/show/10507293-the-selection
449,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Elite        (The Selection, #2)","Cass, Kiera*",0062059963,9780062059963,0062059963,336        pp,3.95,"770,846","Apr 23, 2013","Apr 23, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2018",,Hardcover,view,/book/show/16248068-the-elite
450,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Phantom Tollbooth,"Juster, Norton",0394820371,9780394820378,0394820371,248        pp,4.20,"286,756",1961,1996,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2018",,Paperback,view,/book/show/378.The_Phantom_Tollbooth
451,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Journey to Topaz,"Uchida, Yoshiko",1890771910,9781890771911,1890771910,168        pp,3.86,"1,519",1971,"Oct 01, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2018",,Paperback,view,/book/show/91579.Journey_to_Topaz
452,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Walk Two Moons,"Creech, Sharon",0060739495,9780060739492,0060739495,280        pp,3.99,"167,578","Jan 01, 1994","May 24, 1996",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2018",,Paperback,view,/book/show/53496.Walk_Two_Moons
453,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mr. Lemoncello's Library Olympics        (Mr. Lemoncello's Library, #2)","Grabenstein, Chris*",0553510401,9780553510409,0553510401,288        pp,4.20,"13,981","Jan 05, 2016","Jan 05, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2018",,Hardcover,view,/book/show/25387393-mr-lemoncello-s-library-olympics
454,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Escape from Mr. Lemoncello's Library        (Mr. Lemoncello's Library, #1)","Grabenstein, Chris*",037587089X,9780375870897,037587089X,304        pp,4.12,"56,561","Jun 25, 2013","Jun 25, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,not setnot set,"Apr 07, 2018",,Hardcover,view,/book/show/16054808-escape-from-mr-lemoncello-s-library
455,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Artemis Fowl        (Artemis Fowl, #1)","Colfer, Eoin",,,0786817879,396        pp,3.86,"546,552","Apr 26, 2001","Apr 01, 2003",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,not setnot set,"Apr 07, 2018",,Paperback,view,/book/show/249747.Artemis_Fowl
456,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"King's Cage        (Red Queen, #3)","Aveyard, Victoria*",0062310712,9780062310712,,528        pp,3.91,"248,601","Feb 07, 2017","Feb 07, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2018",,ebook,view,/book/show/30226723-king-s-cage
457,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Glass Sword        (Red Queen, #2)","Aveyard, Victoria*",0062310666,9780062310668,0062310666,444        pp,3.80,"359,110","Feb 09, 2016","Feb 09, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2018",,Hardcover,view,/book/show/23174274-glass-sword
458,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Dash of Magic        (The Bliss Bakery, #2)","Littlewood, Kathryn",0062084291,9780062084293,0062084291,368        pp,4.11,"4,120",2012,"Feb 12, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2018",,Hardcover,view,/book/show/15818260-a-dash-of-magic
459,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Alex and Eliza        (Alex & Eliza, #1)","Cruz, Melissa de la*",1524739626,9781524739621,1524739626,368        pp,3.69,"19,980","Apr 11, 2017","Apr 11, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,not setnot set,"Apr 07, 2018",,Hardcover,view,/book/show/32860355-alex-and-eliza
460,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paper Towns,"Green, John*",014241493X,9780142414934,B003F76HBG,305        pp,3.71,"1,357,440","Oct 16, 2008","Sep 22, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,not setnot set,"Apr 07, 2018",,Paperback,view,/book/show/6442769-paper-towns
461,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Cross of Lead        (Crispin, #1)",Avi,0786816589,9780786816583,0786816589,262        pp,3.65,"26,567","Jun 03, 2002","Jun 01, 2004",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2018",,Hardcover,view,/book/show/353342.The_Cross_of_Lead
462,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beyond the Kingdoms        (The Land of Stories, #4)","Colfer, Chris",,,B00T3E79BM,433        pp,4.43,"48,081","Jul 07, 2015","Jul 07, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2018",,Kindle Edition,view,/book/show/24968392-beyond-the-kingdoms
463,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Grimm Warning        (The Land of Stories, #3)","Colfer, Chris",0316406813,9780316406819,0316406813,480        pp,4.46,"55,327","Jul 08, 2014","Jul 08, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2018",,Hardcover,view,/book/show/20706320-a-grimm-warning
464,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Enchantress Returns        (The Land of Stories, #2)","Colfer, Chris",0316201545,9780316201544,0316201545,517        pp,4.44,"66,013","Aug 06, 2013","Aug 06, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2018",,Hardcover,view,/book/show/17722973-the-enchantress-returns
465,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"One of Us Is Lying        (One of Us is Lying, #1)","McManus, Karen*",,,,360        pp,3.94,"845,722","May 30, 2017","May 30, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Mar 11, 2018",,Kindle Edition,view,/book/show/32571395-one-of-us-is-lying
466,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Gentleman's Guide to Vice and Virtue        (Montague Siblings, #1)","Lee, Mackenzi*",0062382802,9780062382801,0062382802,528        pp,4.04,"137,217","Jun 27, 2017","Jun 27, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,2,"Apr 20, 2018not set","Apr 20, 2018not set","Mar 10, 2018",,Hardcover,view,/book/show/29283884-the-gentleman-s-guide-to-vice-and-virtue
