,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Girl's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Physicians of Vilnoc        (Penric and Desdemona, #8)","Bujold, Lois McMaster*",,,B088D695MK,126        pp,4.30,"3,825","May 07, 2020","May 07, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A very timely Penric novella, set amongst a plague ravaging a military camp and a city. Penric and Desdemona are amazing as ever.",Notes are private!,0,3,1,"Jun 18, 2020","Jun 18, 2020","Jun 18, 2020",,Kindle Edition,view (with text),/book/show/53341301-the-physicians-of-vilnoc
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Orphans of Raspay        (Penric and Desdemona, #7)","Bujold, Lois McMaster*",,,B07VFPQ711,127        pp,4.28,"4,095","Jul 17, 2019","Jul 17, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The first Penric story I didn't outright love. I mean, it's still very well written - after all, it's Bujold. I'm just not that into pirates, apparentThe first Penric story I didn't outright love. I mean, it's still very well written - after all, it's Bujold. I'm just not that into pirates, apparently....more",Notes are private!,0,3,1,"Jun 18, 2020","Jun 18, 2020","Jun 18, 2020",,Kindle Edition,view (with text),/book/show/51193044-the-orphans-of-raspay
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Penric's Travels        (Penric and Desdemona, #5-7)","Bujold, Lois McMaster*",1982124571,9781982124571,1982124571,336        pp,4.46,388,"May 05, 2020","May 05, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Another great set of Penric novellas - these three actually make up one story. Bujold defies most expectations, and the Penric/Desdemona team just getAnother great set of Penric novellas - these three actually make up one story. Bujold defies most expectations, and the Penric/Desdemona team just gets more and more awesome....more",Notes are private!,0,3,1,"Jun 18, 2020","Jun 23, 2020","Jun 18, 2020",,Hardcover,view (with text),/book/show/52759180-penric-s-travels
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Penric's Progress        (Penric and Desdemonda, #1-3)","Bujold, Lois McMaster*",1982124296,9781982124298,1982124296,320        pp,4.33,618,"Jan 07, 2020","Jan 07, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What a lovely set of novellas. Penric grabs you by the heart from the first page, and so does Desdemona. The third novella was amazingly cute (and oddWhat a lovely set of novellas. Penric grabs you by the heart from the first page, and so does Desdemona. The third novella was amazingly cute (and oddly, gave me a much better understanding of my cat, who is clearly a Great Cat, if not possessed by a demon). Much, much, much recommended....more",Notes are private!,0,4,1,"Jun 15, 2020","Jun 18, 2020","Jun 15, 2020",,Hardcover,view (with text),/book/show/50089232-penric-s-progress
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dot Journaling: A Practical Guide: How to Start and Keep the Planner, To-Do List, and Diary That’ll Actually Help You Get Your Life Together","Miller, Rachel Wilkerson",161519407X,9781615194070,161519407X,240        pp,3.76,"6,958","Jul 31, 2017","Apr 28, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Okay, so let's be real: this is a book about bullet journals. And it's the book that you wish Ryder Carroll's ~official~ bullet journal book was: a guOkay, so let's be real: this is a book about bullet journals. And it's the book that you wish Ryder Carroll's ~official~ bullet journal book was: a guide to bullet journaling as it exists now on pinterest and instagram, as opposed to the ~philosophy~ behind the original idea. As a book, it's not revolutionary. But if you want to understand how regular people use their bullet journals and what ""dailies"" and ""weeklies"" mean - yep, that's the book for you....more",Notes are private!,0,0,1,"Jun 09, 2020","Jun 11, 2020","Jun 09, 2020",,Paperback,view (with text),/book/show/33590204-dot-journaling
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Showing Up: How to Be There for Yourself and Your People,"Miller, Rachel Wilkerson",1615196617,9781615196616,1615196617,304        pp,3.79,"2,345","May 26, 2020","May 26, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It's a book about friendships. And self-care. And getting to know oneself better. And there are some interesting things here, but mostly in the ""be a It's a book about friendships. And self-care. And getting to know oneself better. And there are some interesting things here, but mostly in the ""be a friend to yourself"" section. But YMMV. For me, the part about behaving in friendships was a) obvious and b) too millenial to be universal, but you might feel otherwise.(Miller, unfortunately, overuses exclamation marks. It took me out of the reading every! single! time!!!)...more",Notes are private!,0,3,1,"Jun 09, 2020","Jun 15, 2020","Jun 09, 2020",,Paperback,view (with text),/book/show/50788329-the-art-of-showing-up
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Station Eleven,"Mandel, Emily St. John*",0385353308,9780385353304,0385353308,333        pp,4.07,"517,944","Aug 26, 2014","Sep 09, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this on the heels of Jo Walton's Lifelode, and I kind of love how different these two books are, while both being sff. Station Eleven is set inI read this on the heels of Jo Walton's Lifelode, and I kind of love how different these two books are, while both being sff. Station Eleven is set in a near future world which has been destroyed by a pandemic - a virus causing ""Georgia Flu"". Some elements of the story are truly haunting and horrifying (especially when one reads it in the Covid-19 times), but there is also a lot of beauty and hope. And parts of the book read like a high-brow literary effort rather than ""simply"" genre. It's a very good book, and a keeper....more",Notes are private!,0,4,1,"Jun 06, 2020","Jun 08, 2020","Jun 06, 2020",,Hardcover,view (with text),/book/show/20170404-station-eleven
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Picador Book of 40: 40 Writers Inspired by a Number,"Greig, Charlotte",144721904X,9781447219040,144721904X,294        pp,3.16,56,"Oct 11, 2012","Oct 11, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"As any commissioned collection, this one is a slightly mixed bag - some very good stories, some just decent. A number of contributions are actually peAs any commissioned collection, this one is a slightly mixed bag - some very good stories, some just decent. A number of contributions are actually personal essays, and these were perhaps the most interesting to read....more",Notes are private!,0,1,1,"Jun 02, 2020","Jun 24, 2020","Jun 02, 2020",,Paperback,view (with text),/book/show/16148679-the-picador-book-of-40
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lifelode,"Walton, Jo*",1886778825,9781886778825,1886778825,271        pp,3.89,619,"Feb 13, 2009","Feb 13, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What a treat to be able to read this novel! It's a quiet, domestic fantasy - so cozy and down-to-earth [sic] after Lent (although of course it wouldn'What a treat to be able to read this novel! It's a quiet, domestic fantasy - so cozy and down-to-earth [sic] after Lent (although of course it wouldn't be a Walton book without an ingenious concept behind it) and I loved every page. I expect to re-read it a lot in the future....more",Notes are private!,0,2,1,"Jun 02, 2020","Jun 05, 2020","Jun 02, 2020",,Hardcover,view (with text),/book/show/6266686-lifelode
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This is How You Lose the Time War,"El-Mohtar, Amal*",,,,209        pp,3.91,"205,617","Jul 16, 2019","Jul 16, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So, uh. It would be perhaps 3.5 stars for the language / style, and then about 2 for everything else. But, unfortunately, the language alone doesn't cSo, uh. It would be perhaps 3.5 stars for the language / style, and then about 2 for everything else. But, unfortunately, the language alone doesn't carry this book, and after 20-30 % the whole thing just got tedious and repetitive and an exercise in ""what other ingenious manner of letter-transmission can we employ"" (I will admit, (view spoiler)[a letter horked up by an owl made me chuckle (hide spoiler)]. What is the time war about? What are the aims of the two sides? We don't know. The story is just a long mood piece, with some lovely imagery, some nice queerness, but on the whole, just too wordy, and not amounting to much more than a few nice scenes and a whole lot of ""is this a fanfic to a source material I don't know?"" on this reader's part....more",Notes are private!,0,2,1,"May 31, 2020","Jun 02, 2020","May 31, 2020",,Kindle Edition,view (with text),/book/show/43352954-this-is-how-you-lose-the-time-war
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Emergency Skin,"Jemisin, N.K.*",,,B07VFMFPP4,38        pp,4.04,"28,315","Sep 17, 2019","Sep 17, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Well... that wasn't great, and I'm saying it as someone who really loved Jemisin's Broken Earth trilogy. It just erred on the wrong side of a didacticWell... that wasn't great, and I'm saying it as someone who really loved Jemisin's Broken Earth trilogy. It just erred on the wrong side of a didactic thought experiment....more",Notes are private!,0,3,1,"May 30, 2020","May 30, 2020","May 30, 2020",,Kindle Edition,view (with text),/book/show/49669410-emergency-skin
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Middlegame        (Alchemical Journeys, #1)","McGuire, Seanan*",,,B07HF2ZK75,492        pp,4.02,"28,733","May 07, 2019","May 07, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I think it's about 3.75 stars (sic), but there are bits that are 2-starrish, and bits that are 4-starrish.I'm actually surprised that I liked it so muI think it's about 3.75 stars (sic), but there are bits that are 2-starrish, and bits that are 4-starrish.I'm actually surprised that I liked it so much, because the very beginning was... not so great. And then I went and read Philip's 1 star , and I got scared that the book would be terrible, so I put it away. But no, it does get better. Not entirely brilliant, but good. What I realized while reading Middlegame is that I really like books that follow two characters that we know belong together (not necessarily romantically) but who are separated and reunited in various stretches of the narrative. So that was really nice. The separation of abilities was also fun (although the seven-year-old girl criticizing the ""girls can't be nerds"" thing was... off). I think that once the book gets going, it gets space to become really good, though.One problem is that McGuire writes a lot of her characters as slightly off-kilter, and it doesn't make sense with all of the characters. Another problem is that ""Dodger"" *is* an extremely stupid name.(Huge TW for suicide attempt)...more",Notes are private!,0,2,1,"May 24, 2020","May 27, 2020","May 24, 2020",,Kindle Edition,view (with text),/book/show/35965482-middlegame
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Simona. Opowieść o niezwyczajnym życiu Simony Kossak,"Kamińska, Anna",8308055230,9788308055236,8308055230,336        pp,4.11,647,"Jun 16, 2015","Jun 16, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Gdzieś pomiędzy dwiema a trzema gwiazdkami, ale końcówka była słabsza niż początek, taka trochę ""połatana"" żeby zwiększyć objętość tekstu. Simona KossGdzieś pomiędzy dwiema a trzema gwiazdkami, ale końcówka była słabsza niż początek, taka trochę ""połatana"" żeby zwiększyć objętość tekstu. Simona Kossak to bez wątpienia ciekawa postać, książka jej nie dorównuje, ale przeczytać można - choć raczej pożyczone niż kupione....more",Notes are private!,0,4,1,"May 22, 2020","May 31, 2020","May 22, 2020",,Hardcover,view (with text),/book/show/25756972-simona-opowie-o-niezwyczajnym-yciu-simony-kossak
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Revolution Baby,"Farr, Saffia",1897312504,9781897312506,1897312504,300        pp,3.20,10,"Sep 21, 2007","Sep 21, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It's not a super great book. I think the storytelling aspect is a little off - it's a report on a period in life more than a story of one. There are bIt's not a super great book. I think the storytelling aspect is a little off - it's a report on a period in life more than a story of one. There are bits there that are interesting, but they are drowned by the less than exciting details.One strange thing was that in the beginning, the author keeps repeating that she wants to go back to England for delivery, and I assumed that she wouldn't - because she talked about it so much. But nope, she does give birth in England. And then she comes back to Kyrgyzstan. And the revolution does not happen until the very end of the book....more",Notes are private!,0,0,1,"May 20, 2020","May 24, 2020","May 20, 2020",,Paperback,view (with text),/book/show/6096211-revolution-baby
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Daughter of Chaos        (The Chilling Adventures of Sabrina, #2)","Brennan, Sarah Rees*",1338326066,9781338326062,1338326066,368        pp,3.88,"1,980","Dec 26, 2019","Dec 26, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Another lovely outing in the Sabrina world from Sarah Rees Brennan. Oh Prudence <3(view spoiler)[ The only thing I'm not so fond of are the memory resAnother lovely outing in the Sabrina world from Sarah Rees Brennan. Oh Prudence <3(view spoiler)[ The only thing I'm not so fond of are the memory resets in both books - I understand this from the point of view of the TV series, but it's not a great trick. (hide spoiler)]...more",Notes are private!,0,2,1,"May 12, 2020","May 14, 2020","May 12, 2020",,Paperback,view (with text),/book/show/44442961-daughter-of-chaos
