,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sam's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Billy Lynn's Long Halftime Walk,"Fountain, Ben",0060885599,9780060885595,0060885599,307        pp,3.79,"30,492","May 01, 2012","May 01, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,""" 'If it's supposed to be this great Victory Tour then why can't he just stay home?Mr. Whaley's voice was gentle. 'It's fine young men like your br"" 'If it's supposed to be this great Victory Tour then why can't he just stay home?Mr. Whaley's voice was gentle. 'It's fine young men like your brother who are going to lead us to victory.''Not if they're dead.'It took me much longer than I expected to finish Billy Lynn's Long Halftime Walk I couldn't put my finger on it at first, until I realized I bookmarked nearly every other page for the first 100 or so pages. This isn't a quiet book on balance: it crackles and pops and is aggressive and muscular in its prose and in its smarts. I'd read lines I like, and go back and read them again, and look for more ideas, and look for links, and... well, I guess I got lost reading it in the best way possible, which is pretty high praise for a novel.At staged rallies, for instance, or appearances at malls, or whenever TV or radio is present you are apt at some point to be lovingly mobbed by everyday Americans eager to show their gratitude, then other times it's like you're invisible, people just see right through you, nothing registers. Billy and Mango stand there eating scalding hot pizza and know that their fame is not their own. Mainly it's another thing to laugh about, this huge floating hologram of context and cut that leads everyone around by the nose, Bravo included, but Bravo can laugh and feel somewhat superior because they know they're being used. Of course they do, manipulation is their air and element, for what is a soldier's job but to be the pawn of higher?  Wear this, say that, go there, shoot them, then of course there's the final and ultimate be killed. Every Bravo is a PhD in the art and science of duress.The plot itself doesn't elapse over too much time: it's the end of the Victory Tour for the Bravos, instant stars in a 24 hour news cycle for defending a fallen comrade and holding off and killing insurgents in an outnumbered situation. They return home heroes, paraded around the country for media interviews and morale boosting. In the events of the novel, the Bravos are at a Cowboys-Bears game on Thanksgiving Day, and our protagonist, Billy, is bombarded with ideas and emotion as he navigates the day ahead of another deployment back to Iraq. Billy and his company, especially Dime and the deceased Shroom, are a wide ranging group of men with true brotherhood and camaraderie but also all with their own insecurities and demons from their war experiences or just from their real lives. Billy wonders which is his true existence on a number of occasions, and has to make a distinct choice by the end that tips his reality firmly into one camp or another.One can definitely get war book fatigue in the modern era, but all are not the same, nor are all created equally. Ben Fountain's setting on the home front in between deployments is unique, as is putting the Bravos in a position to confront head on the commercialization of war. My emotion and heart were completely invested in Billy's thoughts and choices. This 19 year old boy/man, virginal and lusting, smart but not fully educated, a war hero and in search of leadership or inspiration, we see the whole spectacle watching over Billy's shoulder. We're as proud of him as the adoring fans who come up to him and ask the same questions, but through Billy's thoughts we also ask ourselves, the readers of the home front, if its fair for us to have put Billy in the position we have, to send him multiple times to fight wars against unknown enemies for increasingly tenuous reasons, to make a not fully grown kid become comfortable with killing and constantly putting his own, too short life in the balance. The thoughts Billy has, the things Bravo says, the way civilians interact with these briefly home heroes, there's reflection and criticism and examination for the reader there too...and thinking about it makes Billy somewhat bitter. It's not that he's jealous so much as profoundly terrified. Dread of returning to Iraq equals the direst poverty, and that's how he feels right now, poor, like a shabby homeless kid suddenly thrust in the company of millionaires. Mortal fear is the ghetto of the human soul, to be free of it something like the psychic equivalent of inheriting a hundred million dollars. This is what he truly envies of these people, the luxury of terror as a talking point, and at this moment he feels so sorry for himself that he could break right down and cry.""So the subject is heavy, but man is the writing fun! It ranges from really smart, clever quotes and artfully arranged sentences, to just snappy dialogue that is incredibly revealing about the characters who utter the words. The Bravos are funny despite/because of their surreal situation: at a Cowboys game rubbing shoulders with Hollywood producers and rich power brokers and gorgeous cheerleaders for their last ""free"" day before shipping out back to Iraq. It can be a macabre sense of humor, but it's also silly, crude, smart. I chuckled, grinned, and in some parts I laughed out loud. This is a book with so much feeling, so much verve, I haven't been this entertained and informed since The Brief Wondrous Life of Oscar Wao. Fountain's prose keeps you off balance and on your toes, but also pushes you into humor just when you think things are getting serious. ""Mango grins, cuts Billy a look. 'Dude,' he tells Hector, 'we already going back.'Hector squints. 'Shittin' me.''Shit you not. Leaving Saturday.''The fuck you gotta go back.''Gotta finish our tour.''The fuck! The fuck you gotta go back, after all you fuckin' done, fuckin' heroes? Where's the fuckin' right in that? You guys done kicked your share a ass, like when's they let you just coast on out?'Mango laughs. 'The Army don't work that way. They need bodies.''Shit.' Hector is scandalized. 'For how long you gotta go?''Eleven months.''Fuck!' Sheer outrage. 'You wanna go back?'The Bravos snort.'Man. Fuckin' harsh. That just ain't right.' Hector casts about. 'Ain't they supposed to be making a movie about you?'Uh huh.'And you still gotta go back? Fuck, so what happens if you, uh, you, uh-''Get smoked?' Billy offers.Hector turns away, stricken.'No worries, homes,' Mango says, 'that's a totally different movie.' ""Overall, I found this a great read, with really dynamic, interesting characters set more or less around a day in the life of Billy and the Bravos, one pivotal, surreal day of ""home"" life in between being at war. And in addition to being highly entertaining and fun, Fountain also manages to inform and provoke and get you as the reader to ask some occasionally uncomfortable questions of yourself. There were parts that I found slightly heavy handed or didn't work quite as well as others (Billy falling in love with the Cowboys cheerleader and their encounter, the meeting with the Jerry Jones stand in), but overall I liked it a lot, would enthusiastically recommend it, and would probably re-read it in the future....more",Notes are private!,0,30,1,"Oct 12, 2016","Nov 08, 2016","Oct 12, 2016",,Hardcover,view (with text),/book/show/13325079-billy-lynn-s-long-halftime-walk
1143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tell the Truth, Shame the Devil","Marchetta, Melina*",0316349291,9780316349291,0316349291,407        pp,4.00,"4,714","Oct 11, 2016","Oct 11, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 12, 2016",,Hardcover,view,/book/show/23566896-tell-the-truth-shame-the-devil
1144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Angel of History,"Alameddine, Rabih",080212576X,9780802125767,080212576X,294        pp,3.84,"1,410",2016,"Oct 04, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 12, 2016",,Hardcover,view,/book/show/28818930-the-angel-of-history
1145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Untamed State,"Gay, Roxane*",0802122515,9780802122513,0802122515,368        pp,4.08,"19,351","May 06, 2014","May 06, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Oct 12, 2016",,Paperback,view,/book/show/18467818-an-untamed-state
1146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We're All in This Together,"Jones, Amy*",077105064X,9780771050640,077105064X,432        pp,3.75,"1,433","Apr 05, 2016","Jun 07, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 12, 2016",,Paperback,view,/book/show/25893652-we-re-all-in-this-together
1147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Absalom's Daughters,"Feldman, Suzanne*",1627794530,9781627794534,1627794530,272        pp,3.42,667,"Jul 05, 2016","Jul 05, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 12, 2016",,Hardcover,view,/book/show/26792275-absalom-s-daughters
1148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miss Jane,"Watson, Brad",0393241734,9780393241730,0393241734,284        pp,3.94,"5,533","Nov 03, 2016","Jul 12, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"She understood somehow that she was lucky in her special way to love these events without the complicated, pressing question of physical love, to aShe understood somehow that she was lucky in her special way to love these events without the complicated, pressing question of physical love, to absorb life from the center and its periphery at once, so she could for a while take it all in with the sweet fullness of the entirely human and the utterly strange, without apprehension or fear.Miss Jane, like its titular character and beautiful cover, is a strange, sad sort of bird for a book, a quietly powerful tale of a girl both unusual and ordinary living the only life she can: fully and meaningfully. Jane Chisolm is born in early 20th century Mississippi with what's described as urogenital sinus anomaly and persistent cloaca, ultimately resulting in incontinence and an inability to be physically intimate with others. Brad Watson's novel revolves mostly around Jane's childhood into early adulthood, only lightly touching on later times of her life, and I was quietly swept away by his simple, affecting prose, beautiful descriptions, and charged emotions as Jane's world opens and closes in stages. Her existence is perhaps challenged and troubled at times, but I never pitied Jane: Watson walks an admirable line to make Jane's ""tale of woe"" (to borrow from another literary Jane) poignant and specific and sad and affirming, without becoming overly dramatic on either front, neither too maudlin nor too saccharine. It's masterfully crafted, and Jane such a quiet force of nature and feeling, I couldn't help but love and admire this little read, and indeed I wish there had been more of it, more phrases and descriptions to read, more time to spend inhabiting Jane's world. I'll add more thoughts later, but for now: five stars, recommended for lovers of literary fiction who don't mind a quiet read with beautiful writing and strong characterization....more",Notes are private!,0,44,1,"Jan 11, 2017","Jan 12, 2017","Oct 12, 2016",,Hardcover,view (with text),/book/show/26530309-miss-jane
1149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House at the Edge of Night,"Banner, Catherine*",0812998790,9780812998795,0812998790,419        pp,3.97,"12,232","Jul 12, 2016","Jul 12, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,not set,"Oct 12, 2016",,Hardcover,view,/book/show/27163154-the-house-at-the-edge-of-night
1150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everyone Brave Is Forgiven,"Cleave, Chris*",1501124374,9781501124372,1501124374,418        pp,3.76,"43,846","Feb 02, 2016","May 03, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 12, 2016",,Hardcover,view,/book/show/25814512-everyone-brave-is-forgiven
1151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lilac Girls        (Lilac Girls, #1)","Kelly, Martha Hall*",1101883073,9781101883075,1101883073,487        pp,4.29,"302,829","Apr 05, 2016","Apr 05, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Oct 12, 2016",,Hardcover,view,/book/show/25893693-lilac-girls
1152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Accidental Empress        (Sisi, #1)","Pataki, Allison*",1476790221,9781476790220,1476790221,495        pp,3.92,"18,749","Feb 17, 2015","Feb 17, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"After hours tromping around Budapest and walking the halls of the Parliament building, I wanted to read something that was set in or involved BudapestAfter hours tromping around Budapest and walking the halls of the Parliament building, I wanted to read something that was set in or involved Budapest. I managed to read this in my afternoon downtime. The Accidental Empress is enjoyable and occasionally engaging, though I do feel the author allows characters to fill stereotypes/caricatures to make them more relatable and possibly de-complicates them to advance the plot, so it's not a significant or important read. Very lighthearted historical fiction, maybe almost soap-y in its treatment. I realize part can be chalked up to the perspective coming only from Sisi, the titular Accidental Empress, but it makes it read more as a coming of age story of a woman and Empress, rather than giving me a better glimpse at the Habsburg Empire as I had expected. And it reduces major figures like Count Andrassy to exotic, foreign would be lover and Sisi's main problem is her domineering mother in law and her frustrations in the bedroom. That's where things can get silly and reductive, and Sisi is diminished from what her real life eccentric self seemed to be. I also found myself not loving Pataki's writing style, but I'm more partial to some scenery chewing, some great turns of phrase, and overall writing that captures and conveys great mood and emotion and sense of time and place. Her prose is clear and her plot zips along, but the writing itself is not a reason to read it. It's pleasant, but workmanlike, moving Sisi and the story along but not entertaining in its own right.And unfortunately there's not tons of Budapest in this book: perhaps more in the sequel? But it was easy to read at least, and for a traveler to Austria and/or Hungary, many sights and historic moments occur in palaces, museums, churches, and other prominent places you're likely to visit, so it's nice background.Overall: solid, pleasant historical fiction of the rise to womanhood of Sisi, Empress of Austria and Hungary. I liked it fine for what it was - soapy, not serious light fiction - but I didn't respond to the writing enough to move onto the sequel....more",Notes are private!,0,4,1,"Oct 14, 2016","Oct 14, 2016","Oct 12, 2016",,Hardcover,view (with text),/book/show/22609307-the-accidental-empress
