,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Edan's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
737,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Underworld,"DeLillo, Don",0684848155,9780684848150,0684848155,827        pp,3.94,"31,411","Oct 03, 1997","Jan 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/399.Underworld
738,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Noise,"DeLillo, Don",0140283307,9780140283303,0140283307,310        pp,3.86,"115,134","Jan 21, 1985","Jun 01, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/11762.White_Noise
739,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Omnivore's Dilemma: A Natural History of Four Meals,"Pollan, Michael*",1594200823,9781594200823,1594200823,450        pp,4.18,"204,123","Apr 11, 2006","Apr 11, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Hardcover,view,/book/show/3109.The_Omnivore_s_Dilemma
740,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blink: The Power of Thinking Without Thinking,"Gladwell, Malcolm",0316010669,9780316010665,0316010669,296        pp,3.96,"592,196","Jan 11, 2005","Apr 03, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/40102.Blink
741,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tipping Point: How Little Things Can Make a Big Difference,"Gladwell, Malcolm",0316346624,9780316346627,0316346624,301        pp,4.00,"814,348","Jan 01, 2002",2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/2612.The_Tipping_Point
742,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Scribner Anthology of Contemporary Short Fiction: Fifty North American Stories Since 1970,"Williford, Lex",0684857960,9780684857961,0684857960,672        pp,4.10,"1,204",1999,"Dec 06, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/102615.The_Scribner_Anthology_of_Contemporary_Short_Fiction
743,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Autograph Man,"Smith, Zadie",037570387X,9780375703874,037570387X,347        pp,3.16,"12,833","Sep 12, 2002","Jun 17, 2003",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/3710.The_Autograph_Man
744,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Beauty,"Smith, Zadie",0143037749,9780143037743,0143037749,445        pp,3.77,"82,323","Jun 04, 2005","Aug 29, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/3679.On_Beauty
745,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Teeth,"Smith, Zadie",0375703861,9780375703867,0375703861,448        pp,3.79,"157,502","Apr 01, 2000","Jun 12, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/3711.White_Teeth
746,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Small Island,"Levy, Andrea",0312424671,9780312424671,B001WBAKJC,441        pp,4.01,"34,967",2004,"Jan 01, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/44001.Small_Island
747,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bodies That Matter: On the Discursive Limits of ""Sex""","Butler, Judith",0415903661,9780415903660,0415903661,304        pp,4.11,"3,462",1993,"Sep 22, 1993",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2001,"Jul 08, 2007",,Paperback,view,/book/show/181549.Bodies_That_Matter
748,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gender Trouble: Feminism and the Subversion of Identity,"Butler, Judith",0415389550,9780415389556,B00BG7C8AG,236        pp,4.05,"16,517",1989,2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/85767.Gender_Trouble
749,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Air Guitar: Essays on Art & Democracy,"Hickey, Dave",0963726455,9780963726452,0963726455,208        pp,4.08,"2,365","Aug 02, 1997","Aug 02, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/140987.Air_Guitar
750,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Glass, Irony and God","Carson, Anne",0811213021,9780811213028,0811213021,142        pp,4.32,"4,565",1995,"Nov 17, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/150250.Glass_Irony_and_God
751,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Collected Poems of Frank O'Hara,"O'Hara, Frank",0520201663,9780520201668,0520201663,624        pp,4.34,"5,544",1971,"Mar 31, 1995",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/139864.The_Collected_Poems_of_Frank_O_Hara
752,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Extremely Loud & Incredibly Close,"Foer, Jonathan Safran *",0618711651,9780618711659,0618711651,326        pp,3.97,"420,954",2005,"Apr 04, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/4588.Extremely_Loud_Incredibly_Close
753,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be Alone,"Franzen, Jonathan",0312422164,9780312422165,0312422164,306        pp,3.58,"11,847","Oct 01, 2002","Oct 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/666215.How_to_Be_Alone
754,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Corrections,"Franzen, Jonathan",0312421273,9780312421274,0312421273,565        pp,3.83,"182,772",2001,2001,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/15993.The_Corrections
755,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sophie’s Choice,"Styron, William",0679736379,9780679736370,0679736379,562        pp,4.17,"91,060",1979,"Mar 03, 1992",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/228560.Sophie_s_Choice
756,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Swan Green,"Mitchell, David",0812974018,9780812974010,0812974018,296        pp,3.97,"42,039","Apr 11, 2006","Feb 27, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/14316.Black_Swan_Green
757,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cloud Atlas,"Mitchell, David",0375507256,9780375507250,B00A2M3QD4,509        pp,4.01,"248,811",Mar 2004,"Aug 17, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/49628.Cloud_Atlas
758,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Family Daughter,"Meloy, Maile*",074327766X,9780743277662,074327766X,325        pp,3.47,"1,091",2006,"Feb 07, 2006",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Hardcover,view,/book/show/633298.A_Family_Daughter
759,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Samurai,"DeWitt, Helen",0786887001,9780786887002,0786887001,544        pp,4.15,"8,780","Sep 20, 2000","Apr 03, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2007",,Paperback,view,/book/show/190372.The_Last_Samurai
760,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Heart of the Heart of the Country and Other Stories,"Gass, William H.",0879233745,9780879233747,0879233745,240        pp,3.98,"2,523",1968,"Apr 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 07, 2007",,Paperback,view,/book/show/152653.In_the_Heart_of_the_Heart_of_the_Country_and_Other_Stories
761,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lucky Jim,"Amis, Kingsley",0140186301,9780140186307,0140186301,296        pp,3.75,"29,848",1954,"Jun 22, 1992",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 07, 2007",,Paperback,view,/book/show/395182.Lucky_Jim
762,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sixty Stories,"Barthelme, Donald",0142437395,9780142437391,0142437395,451        pp,4.19,"5,944","Sep 14, 1981","Sep 30, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 01, 2007",,Paperback,view,/book/show/143170.Sixty_Stories
763,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Play It As It Lays,"Didion, Joan",0374529949,9780374529949,0374529949,231        pp,3.92,"67,112",1970,"Nov 15, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Best opening ever:What makes Iago evil? some people ask. I never ask.***Just re-read this for a lecture I'm giving in April. I have added one star forBest opening ever:What makes Iago evil? some people ask. I never ask.***Just re-read this for a lecture I'm giving in April. I have added one star for the voice and structure, and what's left off the page, is truly amazing. Loved it the second time! ...more",Notes are private!,0,6,1,not set,not set,"Jun 23, 2007",,Paperback,view (with text),/book/show/428.Play_It_As_It_Lays
764,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pharmacist's Mate,"Fusselman, Amy",0970335539,9780970335531,0970335539,86        pp,3.76,658,2001,"Jun 01, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 22, 2007",,Hardcover,view,/book/show/17097.The_Pharmacist_s_Mate
765,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Oryx and Crake        (MaddAddam, #1)","Atwood, Margaret*",,,B00BG7FJFC,389        pp,4.01,"266,523","Apr 22, 2003","Mar 30, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Maybe Margaret Atwood needs a personal assistant. I would have no problem buying and wrapping her children's birthday presents. Washing her car. SchedMaybe Margaret Atwood needs a personal assistant. I would have no problem buying and wrapping her children's birthday presents. Washing her car. Scheduling doctor appointments. Anything to be in her strange, Canadian greatness....more",Notes are private!,0,7,1,not set,Jun 2007,"Jun 19, 2007",,Paperback,view (with text),/book/show/46756.Oryx_and_Crake
766,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The O. Henry Prize Stories 2007,"Furman, Laura",0307276880,9780307276889,0307276880,357        pp,3.71,281,"May 08, 2007","May 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read half of this latest from the O'Henry awards on the plane. There are some stunning stories here (even one from Sana--I know her!), and I delightI read half of this latest from the O'Henry awards on the plane. There are some stunning stories here (even one from Sana--I know her!), and I delighted in the diversity of styles. I tend to enjoy this anthology series better than the Best American....more",Notes are private!,0,1,1,not set,Jun 2007,"Jun 19, 2007",,Paperback,view (with text),/book/show/92401.The_O_Henry_Prize_Stories_2007
767,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heart Is a Lonely Hunter,"McCullers, Carson",,,,359        pp,3.99,"110,194","Jun 04, 1940",2000,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 19, 2007",,Paperback,view,/book/show/5163.The_Heart_Is_a_Lonely_Hunter
768,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Last Night: Stories,"Salter, James",1400078415,9781400078417,1400078415,132        pp,3.85,"2,722","Apr 19, 2005","Mar 14, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this book in a day and a third. Although the subject matter is somewhat stale (marriages dissolving, bored women, drunk men thinking of past loI read this book in a day and a third. Although the subject matter is somewhat stale (marriages dissolving, bored women, drunk men thinking of past lovers),the stories are absorbing, and the prose is lovely: clean, concise, and structurally pleasing and surprising--""They had twin beds in the apartment off Venice Boulevard and also that summer in Malibu in a house rented from an actor who had gone on location for six weeks. There was a leafy passageway that led to the beach. She didn't wear a bikini that summer, she was too embarrassed to, she remembered. She had a one-piece black bathing suit, the same one every day, and an abortion in the fall"" (22)....more",Notes are private!,0,0,1,not set,Jul 2007,"Jun 15, 2007",,Paperback,view (with text),/book/show/18757.Last_Night
