,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Trin's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,They're Going to Love You,"Howrey, Meg*",038554877X,9780385548779,038554877X,288        pp,4.08,"8,276","Nov 15, 2022","Nov 15, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 10, 2021","Jun 10, 2021","Apr 22, 2023",,Hardcover,view,/book/show/59721793-they-re-going-to-love-you
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Spellbound        (Magic in Manhattan, #1)","Therin, Allie*",1488055084,9781488055089,,275        pp,4.03,"3,698","Jul 29, 2019","Jul 29, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was not for me. The writing is fine, but I found the plot exceedingly dull, and the characters not much better. The romance did not develop in anThis was not for me. The writing is fine, but I found the plot exceedingly dull, and the characters not much better. The romance did not develop in an exciting and tension-filled way -- it went from 0 to 60 so fast. Overall, this book has ""MCU fanfic"" vibes (derogatory). So personally I am reading it about eight years too late....more",Notes are private!,0,2,1,"Apr 19, 2023","Apr 20, 2023","Apr 20, 2023",,ebook,view (with text),/book/show/43620442-spellbound
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Acsquidentally in Love        (Sucker for Love Mysteries #1),"Hiers, K.L.*",1644053721,9781644053720,1644053721,200        pp,4.01,"1,080","Aug 25, 2020","Aug 25, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I mean, tentacles and bad puns, how could I resist?This was...fine. Really it's one of those books where a bunch of small niggling gripes combined to I mean, tentacles and bad puns, how could I resist?This was...fine. Really it's one of those books where a bunch of small niggling gripes combined to drop it below a three-star (average) read for me. There are some consent issues at play here (though we're still well in the realm of consentacles -- these were other issues) and I can be fine with that when the author is aware, but the author didn't always seem to be aware. This is also a world where gods are real, but there are competing systems of belief/competing pantheons, I think the way Hiers deals with this, especially around Milo's conversion, is a little icky. Like: I prefer the suggested D&D approach of allowing atheists in a world full of gods, because just because they exist doesn't mean they're worthy of worship, you know?Also I hate it when characters loudly and publicly discuss the details of their sex lives (which Loch does repeatedly over Sloane's objections) so...a lot of personal nos here for me. But they are personal. If you don't have my specific issues and want to read about tentacle sex, this will do the trick....more",Notes are private!,0,2,1,"Apr 15, 2023","Apr 16, 2023","Apr 16, 2023",,Paperback,view (with text),/book/show/55021708-acsquidentally-in-love
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Homerooms and Hall Passes,"O'Donnell, Tom*",0062872141,9780062872142,0062872141,352        pp,4.05,518,"Oct 08, 2019","Oct 08, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Creative, fun, and funny -- O'Donnell came up with a great premise (the reverse of every ""D&D party sucked into a fantasy world"" story -- this time itCreative, fun, and funny -- O'Donnell came up with a great premise (the reverse of every ""D&D party sucked into a fantasy world"" story -- this time it's an adventuring party sucked into the real world...of middle school) and follows through on it with energy and panache. I will admit that would I would REALLY like is to read a similar story with older characters and more interest in the body (a typical roleplaying scenario would involve much more cross-species and cross-gender exploration and shenanigans, aspects which O'Donnell sidesteps). But it's not really fair to impose my specific interests on this book, which I think very much accomplishes what it set out to do....more",Notes are private!,0,2,1,"Apr 15, 2023","Apr 16, 2023","Apr 16, 2023",,Hardcover,view (with text),/book/show/43521344-homerooms-and-hall-passes
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Phantom of the Opera,"Leroux, Gaston",0141191503,9780141191508,0141191503,368        pp,3.96,"241,905",1910,"May 29, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Erik, you promised me!"" I insisted. ""No more murders!""""Me, a murderer?"" he asked, amiably.Classic Poor Little Meow Meow behavior on display here. It ""Erik, you promised me!"" I insisted. ""No more murders!""""Me, a murderer?"" he asked, amiably.Classic Poor Little Meow Meow behavior on display here. It fits. This book is delightfully camp. I've never been an Andrew Lloyd Webber girlie -- I have in fact never seen the show -- but this is fun. Gothic, silly, (intentionally!) funnier than I expected. I appreciate Leroux's experimental narrative style, where he tells things out of order like a Steven Soderbergh film, and pretends to quote from various fake historical accounts. I know nothing of his life or writing process, but the result has a tossed-off cracky quality that I honestly enjoyed. Go wild, king.Surely a beautiful woman has the right to love a hideous monster, especially when he can seduce her with music and she happens to be a distinguished opera singer.Surely!...more",Notes are private!,0,10,1,"Apr 11, 2023","Apr 15, 2023","Apr 15, 2023",,Paperback,view (with text),/book/show/11797128-the-phantom-of-the-opera
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Road to Roswell,"Willis, Connie",0593499859,9780593499856,0593499859,399        pp,3.75,"4,930","Jun 27, 2023","Jun 27, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The best and worst of Connie Willis in one confusing book. Pros: hijinks-fueled; a cute alien; fun side characters; exploration of alien culture and lThe best and worst of Connie Willis in one confusing book. Pros: hijinks-fueled; a cute alien; fun side characters; exploration of alien culture and language... Cons: ...but presented in that annoying Connie Willis way where endless circular conversations and attempts to solve a problem start to wear horribly. Also: (view spoiler)[Aliens Made Them Get Legally Married...which actually could be funny if I didn't find it so bland here, occurring because the relevant characters are the only age-appropriate members of the opposite sex. (hide spoiler)] And while I get that Francie is the Fix-It Mom Friend, what's her personality beyond that? She's the kind of protagonist who things just happen to, but like, what's her job? What are her other interests? I felt I had less and less of a sense of her as the book went on and the plot just continued to make her do things, for plot reasons.There is also a twist at the end that is...very stupid, and an annoying potential cliffhanger/sequel tease. But it doesn't make me want to come back for more.I used to love Willis; however, it's been decades since she wrote a novel I felt that way about. (Passage was the last great one for me.) I wonder, sadly, if we may be done....more",Notes are private!,2,37,1,"Apr 13, 2023","Apr 14, 2023","Apr 14, 2023",,Hardcover,view (with text),/book/show/58775691-the-road-to-roswell
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Great Unsolved Crimes,"Solomon, Louis",0590030205,9780590030205,B002J37I8S,154        pp,3.25,77,1977,1977,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 06, 2023","Apr 13, 2023","Apr 13, 2023",,Mass Market Paperback,view,/book/show/79610.Great_Unsolved_Crimes
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Waiter in Paris: Adventures in the Dark Heart of the City,"Chisholm, Edward*",1639362835,9781639362837,1639362835,384        pp,4.06,"2,931","Aug 09, 2022","Aug 09, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I enjoy service industry memoirs a lot, and while Chisholm's perspective (young white guy unsubtly LARPing George Orwell but in 2012) is cause to be aI enjoy service industry memoirs a lot, and while Chisholm's perspective (young white guy unsubtly LARPing George Orwell but in 2012) is cause to be a bit dubious, he paints effective portraits of his fellow waiters and I did like learning about the inner-workings and back-stabbing tensions of a mid-tier (touristy with aspirations) French restaurant....more",Notes are private!,0,4,1,"Apr 05, 2023","Apr 09, 2023","Apr 09, 2023",,Hardcover,view (with text),/book/show/60320723-a-waiter-in-paris
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Undertaking of Hart and Mercy,"Bannen, Megan*",0316394211,9780316394215,0316394211,448        pp,4.10,"27,109","Aug 23, 2022","Aug 23, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Shop Around the Corner but make it a fantasy western. And sadly, not to my taste. There is a lot of creative worldbuilding in this book, but the plot,Shop Around the Corner but make it a fantasy western. And sadly, not to my taste. There is a lot of creative worldbuilding in this book, but the plot, for the most part, doesn't make use of it: Bannen's focus is the relationship rather than anything to do with marshaling or undertaking (though, as in Twilight, those things attempt to rise to the fore for the climax). I think I would have minded this less if the characters did more for me, but this was the type of book where the main couple only barely rose above blandness, while the side characters seemed overdrawn to the point of annoyance. Also: I think most people (sadly!) only know the Shop Around the Corner plot from You've Got Mail (its '90s Nora Ephron remake); Bannen clearly knows the original, because for this book's best scene, she rips it off beat for beat, almost line for line. Some of the film's dialogue is paraphrased; its jokes are definitely used, just tweaked to apply to a fantasy western setting instead of 1930s Budapest. I...didn't feel great about this, to be honest! I'm sure it was meant as tribute, but the sequence really stood out from the rest of the book, sharper and funnier, to a degree that felt significant, since it wasn't original....more",Notes are private!,0,3,1,"Apr 06, 2023","Apr 07, 2023","Apr 09, 2023",,Paperback,view (with text),/book/show/59801786-the-undertaking-of-hart-and-mercy
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Treasure Island,"Stevenson, Robert Louis",0141192453,9780141192451,0141192453,210        pp,3.84,"489,218","Jan 28, 1882","Mar 10, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Impressive how many of our classic pirate tropes originate here. Long John Silver is also truly such A Character, an OG blorbo, Stevenson's problematiImpressive how many of our classic pirate tropes originate here. Long John Silver is also truly such A Character, an OG blorbo, Stevenson's problematic fave -- you can tell how much fun he's having writing him. But my favorite part of the book, as it has been since childhood, is still the opening at the Hawkins family inn with Billy Bones and the Black Spot. Brr! Nothing brings the good creepy-chillies quite so much as that....more",Notes are private!,0,1,1,"Apr 03, 2023","Apr 07, 2023","Apr 09, 2023",,Hardcover,view (with text),/book/show/7181826-treasure-island
