,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Patricia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
2177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mina's Department Store Stories: Tips and Stories From a Department Store Worker,"Samuels, Jessica*",,,B083LKJ54Y,132        pp,5.00,1,unknown,"Jan 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2021",,Kindle Edition,view,/book/show/50400093-mina-s-department-store-stories
2178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Love in Color: Mythical Tales from Around the World, Retold","Babalola, Bolu",006307849X,9780063078499,006307849X,290        pp,3.97,"15,185","Aug 20, 2020","Apr 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2021",,Hardcover,view,/book/show/54698746-love-in-color
2179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl with Stars in Her Eyes        (The Lillys, #1)","Axelrod, Xio*",1492698768,9781492698760,1492698768,457        pp,3.86,"5,167","May 04, 2021","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2021",,Paperback,view,/book/show/54221759-the-girl-with-stars-in-her-eyes
2180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fly Away        (Firefly Lane, #2)","Hannah, Kristin*",0312577214,9780312577216,0312577214,400        pp,3.99,"131,356","Apr 13, 2013","Apr 23, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a beautiful story. This book might have been better than the first one. I love the way this author writes and tells stories about her charactThis was a beautiful story. This book might have been better than the first one. I love the way this author writes and tells stories about her characters. All the people in this extended family ended up with wonderful understanding of their relationships. I started this book because I am, of course, watching Firefly Lane on Netflix and it is good but I don't think anything can compare with the way the author tells the story. ...more",Notes are private!,0,28,1,"Feb 12, 2021","Feb 16, 2021","Feb 12, 2021",,Hardcover,view (with text),/book/show/16044981-fly-away
2181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hive,"Young, Melissa Scholes*",168442643X,9781684426430,168442643X,320        pp,3.79,328,"Jun 08, 2021","Jun 08, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2021",,Hardcover,view,/book/show/54101260-the-hive
2182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where Have You Gone Without Me?,"Bonventre, Peter",1684426200,9781684426201,1684426200,336        pp,3.71,35,"Mar 30, 2021","Mar 30, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2021",,Hardcover,view,/book/show/56332093-where-have-you-gone-without-me
2183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What's Mine and Yours,"Coster, Naima*",1538702347,9781538702345,1538702347,341        pp,3.56,"21,866","Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2021",,Hardcover,view,/book/show/54424592-what-s-mine-and-yours
2184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Radiant: The Dancer, The Scientist, and a Friendship Forged in Light","Heinecke, Liz",1538717360,9781538717363,1538717360,336        pp,3.88,204,"Feb 16, 2021","Feb 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2021",,Hardcover,view,/book/show/53916133-radiant
2185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Bookshop in London,"Martin, Madeline*",133528480X,9781335284808,133528480X,325        pp,4.15,"70,857","Apr 06, 2021","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,0,not set,not set,"Feb 09, 2021",,Paperback,view,/book/show/53331577-the-last-bookshop-in-london
2186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Jigsaw Man        (Inspector Anjelica Henley, #1)","Matheson, Nadine*",,,,496        pp,3.88,"14,100","Aug 28, 2020","Mar 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 09, 2021",,Hardcover,view,/book/show/53331565-the-jigsaw-man
2187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Summertime Guests,"Francis, Wendy*",1525895982,9781525895982,1525895982,320        pp,3.36,"1,234","Apr 06, 2021","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 09, 2021",,Paperback,view,/book/show/53288433-summertime-guests
2188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl in the Painting,"Cooper, Tea*",0785240330,9780785240334,0785240330,384        pp,4.10,"4,673","Jan 01, 2020","Mar 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2021",,Paperback,view,/book/show/54287745-the-girl-in-the-painting
2189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eternal,"Scottoline, Lisa*",052553976X,9780525539766,052553976X,480        pp,4.29,"38,496","Mar 01, 2021","Mar 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2021",,Hardcover,view,/book/show/40204619-eternal
2190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Try to Remember,"Gómez, Iris",044655619X,9780446556194,044655619X,368        pp,3.43,254,"Apr 16, 2010","May 05, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a really good story. I loved the main character, the young girl who was telling the story. This is story about young girl, about 15 years oldThis was a really good story. I loved the main character, the young girl who was telling the story. This is story about young girl, about 15 years old, who had to take over control of her family. Her father was mentally ill and her mother was in denial and her two brothers were younger than her So everything fell on her. This is a story about what was going on with her family and what she was thinking and feeling. A very good read. I must say I was not happy with the ending. It ended with her just thinking about her life and trying to make sense of everything. I would have been happier to have story show that she got a better life out of this, at least as far as going on the trip that she won. I guess this is another story but like I said I love this main character....more",Notes are private!,0,8,1,"Feb 07, 2021","Feb 12, 2021","Feb 07, 2021",,Paperback,view (with text),/book/show/7153889-try-to-remember
2191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Such a Quiet Place,"Miranda, Megan*",1982147288,9781982147280,1982147288,337        pp,3.46,"66,426","Jul 12, 2021","Jul 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Feb 06, 2021",,Hardcover,view,/book/show/55711642-such-a-quiet-place
2192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Greenwood,"Christie, Michael*",1984822012,9781984822017,1984822012,528        pp,4.34,"20,942","Sep 24, 2019","Feb 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Feb 06, 2021",,Paperback,view,/book/show/56849383-greenwood
2193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Writers & Lovers,"King, Lily*",0802148549,9780802148544,0802148549,336        pp,4.02,"142,082","Mar 03, 2020","Feb 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2021",,Paperback,view,/book/show/52752893-writers-lovers
2194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Red Book        (Billy Harney, #2)","Patterson, James*",0316499404,9780316499408,0316499404,400        pp,4.29,"16,593","Mar 29, 2021","Mar 29, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2021",,Hardcover,view,/book/show/54492658-the-red-book
2195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Footnotes: The Black Artists Who Rewrote the Rules of the Great White Way,"Gaines, Caseen*",1492688819,9781492688815,1492688819,435        pp,4.11,180,"May 21, 2021","May 21, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 04, 2021",,Hardcover,view,/book/show/54711638-footnotes
2196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Good Neighbors,"Langan, Sarah*",198214436X,9781982144364,198214436X,304        pp,3.54,"21,148","Feb 02, 2021","Feb 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 03, 2021",,Hardcover,view,/book/show/54304088-good-neighbors
2197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Extraordinary Life of Sam Hell,"Dugoni, Robert*",1503949001,9781503949003,1503949001,448        pp,4.43,"161,523","Apr 24, 2018","Apr 24, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 03, 2021",,Hardcover,view,/book/show/35995489-the-extraordinary-life-of-sam-hell
2198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,17 Church Row,"Carol, James",1785768409,9781785768408,1785768409,416        pp,3.64,618,"Nov 14, 2019","Nov 14, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Feb 02, 2021",,Paperback,view,/book/show/45015934-17-church-row
2199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After Francesco,"Malloy, Brian*",1496733517,9781496733511,1496733517,304        pp,4.23,850,"May 25, 2021","May 25, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 02, 2021",,Hardcover,view,/book/show/55261405-after-francesco
2200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"20th Victim        (A Women's Murder Club Thriller, 20)","Patterson, James*",1538715465,9781538715468,1538715465,450        pp,4.06,"30,822","May 04, 2020","Feb 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 29, 2021",,Paperback,view,/book/show/53916131-20th-victim
2201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Thief of Time,"Boyne, John*",,,B004TSW6DI,518        pp,3.59,"3,544",2000,Jan 2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2021",,Kindle Edition,view,/book/show/50648172-the-thief-of-time
2202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Chain,"Richards, Joy",,,,unknown,3.95,252,"Feb 09, 2021","Feb 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2021",,Kindle Edition,view,/book/show/56253943-the-chain
2203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Never Let Me Go,"Ishiguro, Kazuo*",,,1400078776,288        pp,3.85,"694,038","Apr 05, 2005","Aug 31, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2021",,Paperback,view,/book/show/6334.Never_Let_Me_Go
2204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The One Hundred Years of Lenni and Margot,"Cronin, Marianne*",0063017504,9780063017504,0063017504,322        pp,4.30,"96,016","Jun 01, 2021","Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2021",,Paperback,view,/book/show/54798488-the-one-hundred-years-of-lenni-and-margot
2205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Duke and I        (Bridgertons, #1)","Quinn, Julia*",0062911414,9780062911414,0062911414,458        pp,3.81,"500,501","Jan 05, 2000","Jun 11, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was honestly surprised that I enjoyed this book. I only read it because of the Netflix series. I wanted to become familiar with the characters beforI was honestly surprised that I enjoyed this book. I only read it because of the Netflix series. I wanted to become familiar with the characters before I read the book. And I did. I never read romance novels and I would never read a book that had ""Duke"" in the title but this book was an enjoyable read. LIke I said I was surprised. Very likeable characters and there was lots of humor in the story which was very enjoyable. I will keep reading the series. ...more",Notes are private!,0,11,1,"Jan 26, 2021",Feb 2021,"Jan 26, 2021",,Paperback,view (with text),/book/show/41824564-the-duke-and-i
2206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The White Girl,"Birch, Tony",070226038X,9780702260384,070226038X,272        pp,4.11,"5,318","Jun 04, 2019","Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 24, 2021",,Paperback,view,/book/show/45020150-the-white-girl
2207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Six Weeks to Live,"McKenzie, Catherine*",1982159219,9781982159214,1982159219,384        pp,3.64,"6,144","May 04, 2021","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2021",,Hardcover,view,/book/show/55711685-six-weeks-to-live
2208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Feline Philosophy: Cats and the Meaning of Life,"Gray, John",0374154112,9780374154110,0374154112,128        pp,3.69,"3,118","Oct 29, 2020","Nov 24, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2021",,Hardcover,view,/book/show/50403449-feline-philosophy
