,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Vanessa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death as a Living: Investigating Murder in the American Heartland,"Burke, Doyle*",1950301036,9781950301034,1950301036,285        pp,4.46,220,unknown,"Nov 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2021",,Paperback,view,/book/show/44333270-death-as-a-living
1212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Engines of Empire        (The Age of Uprising, #1)","Ford, Richard S.*",0316629561,9780316629560,0316629561,607        pp,3.79,"1,144","Jan 18, 2022","Jan 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2021",,Paperback,view,/book/show/57941229-engines-of-empire
1213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Duma Key,"King, Stephen*",1416552510,9781416552512,1416552510,611        pp,3.97,"123,447","Jan 22, 2008","Jan 22, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2021",,Hardcover,view,/book/show/472343.Duma_Key
1214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Revival,"King, Stephen*",1476770387,9781476770383,1476770387,405        pp,3.80,"126,049","Nov 11, 2014","Nov 11, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2021",,Hardcover,view,/book/show/20926278-revival
1215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,As Long as the Lemon Trees Grow,"Katouh, Zoulfa*",0316351377,9780316351379,0316351377,417        pp,4.51,"45,983","Sep 13, 2022","Sep 13, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2021",,Hardcover,view,/book/show/57390604-as-long-as-the-lemon-trees-grow
1216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Government Means to Kill Me,"Newson, Rasheed*",,9781250855831,,9        pp,4.24,"4,483","Aug 23, 2022","Aug 23, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2021",,Audiobook,view,/book/show/57130589-my-government-means-to-kill-me
1217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Elektra,"Saint, Jennifer*",1472273915,9781472273918,1472273915,341        pp,3.69,"38,249","Apr 26, 2022","Apr 28, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2021",,Hardcover,view,/book/show/58254061-elektra
1218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"When I'm Gone, Look for Me in the East","Barry, Quan",1524748110,9781524748111,1524748110,302        pp,4.01,"1,463","Feb 22, 2022","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2021",,Hardcover,view,/book/show/58231064-when-i-m-gone-look-for-me-in-the-east
1219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reclaim the Stars: 17 Tales Across Realms & Space,"Córdova, Zoraida*",1250790638,9781250790637,1250790638,417        pp,3.83,"1,240","Feb 15, 2022","Feb 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2021",,Hardcover,view,/book/show/57693456-reclaim-the-stars
1220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Thank You, Mr. Nixon","Jen, Gish*",0593319893,9780593319895,0593319893,272        pp,4.01,"1,038","Feb 01, 2022","Feb 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2021",,Hardcover,view,/book/show/57933324-thank-you-mr-nixon
1221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wahala,"May, Nikki*",0063084244,9780063084247,0063084244,384        pp,3.64,"15,304","Jan 06, 2022","Jan 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2021",,Hardcover,view,/book/show/57797679-wahala
1222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Desert Oracle: Volume 1: Strange True Tales from the American Southwest,"Layne, Ken*",0374139687,9780374139681,0374139687,304        pp,4.15,724,Dec 2020,"Dec 08, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2021",,Hardcover,view,/book/show/50403495-desert-oracle
1223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bring the War Home: The White Power Movement and Paramilitary America,"Belew, Kathleen",0674286073,9780674286078,0674286073,352        pp,4.21,"2,825","Apr 09, 2018","Apr 09, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2021",,Hardcover,view,/book/show/36228413-bring-the-war-home
1224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All of the Marvels: A Journey to the Ends of the Biggest Story Ever Told,"Wolk, Douglas",0735222169,9780735222168,0735222169,367        pp,4.01,"2,614","Oct 12, 2021","Oct 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2021",,Hardcover,view,/book/show/56913465-all-of-the-marvels
1225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Even Greater Mistakes: Stories,"Anders, Charlie Jane*",1250766508,9781250766502,1250766508,352        pp,3.84,768,"Nov 16, 2021","Nov 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2021",,Hardcover,view,/book/show/56179333-even-greater-mistakes
1226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dirt Creek,"Scrivenor, Hayley*",1250834759,9781250834751,1250834759,336        pp,3.84,"13,460","May 31, 2022","Aug 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2021",,Hardcover,view,/book/show/58724773-dirt-creek
1227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our Crooked Hearts,"Albert, Melissa*",1250826365,9781250826367,1250826365,341        pp,3.76,"10,094","Jun 28, 2022","Jun 28, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2021",,Hardcover,view,/book/show/58724863-our-crooked-hearts
1228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Edge of the Galaxy        (Star Wars Rebels: Servants of the Empire, #1)","Fry, Jason",1484704851,9781484704851,1484704851,172        pp,3.76,700,"Jan 01, 2014","Oct 21, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2021",,Paperback,view,/book/show/20706795-edge-of-the-galaxy
1229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Star Wars: Women of the Galaxy,"Ratcliffe, Amy*",9781452166,,,232        pp,4.43,706,"Oct 30, 2018","Oct 30, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2021",,Hardcover,view,/book/show/40242517-star-wars
1230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Abomination,"Whitta, Gary*",1941758339,9781941758335,1941758339,352        pp,3.63,"1,762","Jul 29, 2015","Jul 29, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2021",,Paperback,view,/book/show/25909020-abomination
1231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Book of Night        (Book of Night, #1)","Black, Holly*",1250812194,9781250812193,1250812194,304        pp,3.54,"65,697","May 03, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2021",,Hardcover,view,/book/show/58293924-book-of-night
1232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Have Always Been Here,"Nguyen, Lena*",0756417295,9780756417291,0756417295,355        pp,3.54,"2,155","Jul 06, 2021","Jul 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2021",,Hardcover,view,/book/show/55859539-we-have-always-been-here
1233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Demon in the Wood        (Grishaverse, #0)","Bardugo, Leigh*",1250624649,9781250624642,1250624649,203        pp,4.13,"38,231","Sep 27, 2022","Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2021",,Hardcover,view,/book/show/59785164-demon-in-the-wood
1234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Country of Others,"Slimani, Leïla",014313597X,9780143135975,014313597X,305        pp,3.76,"12,680","Mar 05, 2020","Aug 10, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2021",,Hardcover,view,/book/show/55850508-in-the-country-of-others
1235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sympathizer        (The Sympathizer, #1)","Nguyen, Viet Thanh*",0802123457,9780802123459,0802123457,371        pp,4.01,"113,599","Apr 02, 2015","Apr 07, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2021",,Hardcover,view,/book/show/23168277-the-sympathizer
1236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pond,"Bennett, Claire-Louise",1906539464,9781906539467,1906539464,148        pp,3.54,"7,693","Apr 23, 2015","Apr 23, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2021",,Hardcover,view,/book/show/25333047-pond
1237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hard Crowd: Essays 2000-2020,"Kushner, Rachel*",1982157690,9781982157692,1982157690,272        pp,3.85,"1,687","Apr 06, 2021","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2021",,Hardcover,view,/book/show/54303940-the-hard-crowd
1238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bad Axe County,"Galligan, John",1508294240,9781508294245,,unknown,3.59,"1,294","Jul 09, 2019","Jul 09, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2021",,Audiobook,view,/book/show/43218140-bad-axe-county
1239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Turbulence,"Szalay, David",1982122730,9781982122737,1982122730,160        pp,3.62,"7,212","Dec 06, 2018","Jul 16, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2021",,Hardcover,view,/book/show/42299820-turbulence
1240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girls Who Stepped Out of Line,"Eder, Mari K*",1728230926,9781728230924,1728230926,400        pp,4.00,"2,593","Aug 03, 2021","Aug 03, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2021",,Hardcover,view,/book/show/54717141-the-girls-who-stepped-out-of-line
1241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love in a Fallen City,"Chang, Eileen",1590171780,9781590171783,1590171780,321        pp,3.90,"2,991",Sep 1943,"Oct 10, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2021",,Paperback,view,/book/show/189123.Love_in_a_Fallen_City
1242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Disorientation: Being Black in the World,"Williams, Ian",1039000223,9781039000223,1039000223,216        pp,4.43,346,"Sep 21, 2021","Sep 21, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2021",,Hardcover,view,/book/show/57415091-disorientation
1243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Distant Mirror: The Calamitous 14th Century,"Tuchman, Barbara W.",0345349571,9780345349576,0345349571,714        pp,4.05,"41,079","Sep 21, 1978","Jul 12, 1987",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2021",,Paperback,view,/book/show/568236.A_Distant_Mirror
1244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tree of Ages        (Tree of Ages, #1)","Roethle, Sara C.*",,,,400        pp,3.94,"6,720","Mar 01, 2015","Mar 31, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2021",,Paperback,view,/book/show/25041423-tree-of-ages
1245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hullmetal Girls,"Skrutskie, Emily*",1524770191,9781524770198,1524770191,320        pp,3.58,"1,036","Jul 17, 2018","Jul 17, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 17, 2021",,Hardcover,view,/book/show/33382313-hullmetal-girls
1246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Werewolf in the Ancient World,"Ogden, Daniel",0198854315,9780198854319,0198854315,288        pp,4.07,30,2021,"Mar 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2021",,Hardcover,view,/book/show/55172258-the-werewolf-in-the-ancient-world
1247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Immune: a Journey into the Mysterious System that Keeps You Alive,"Dettmer, Philipp",0593241312,9780593241318,0593241312,341        pp,4.59,"9,489","Sep 28, 2021","Nov 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2021",,Hardcover,view,/book/show/57423646-immune
1248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Medusa’s Ankles: Selected Stories from the Booker Prize Winner,"Byatt, A.S.",,,B086KR81S6,445        pp,3.70,220,Sep 2021,"May 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2021",,Kindle Edition,view,/book/show/57937368-medusa-s-ankles
