,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Pamela's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
725,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The President's Henchman        (Jim McGill, #1)","Flynn, Joseph*",,,,434        pp,4.24,"3,496","Jan 13, 2009","Jun 29, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 03, 2019","Jun 09, 2019","Jun 03, 2019",,Kindle Edition,view,/book/show/6726119-the-president-s-henchman
726,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Romantics,"Conklin, Tara*",0062358227,9780062358226,,384        pp,3.71,"43,901","Feb 05, 2019","Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2019",,ebook,view,/book/show/35068465-the-last-romantics
727,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Never Have I Ever,"Jackson, Joshilyn*",,,,352        pp,3.74,"52,285","Jul 30, 2019","Jul 30, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Actually 3.5 stars.This book explored the darker nature of humanity, even in a seemingly normal middle class protagonist. The POV character is fleshedActually 3.5 stars.This book explored the darker nature of humanity, even in a seemingly normal middle class protagonist. The POV character is fleshed out and I could relate to her, but she was still hard to like. The plot had me guessing, but some of the twists seemed too unbelievable. They packed a punch, though, and I probably won’t forget this book too soon....more",Notes are private!,0,0,1,"Jan 24, 2021","Jan 30, 2021","Jun 01, 2019",,Paperback,view (with text),/book/show/36679186-never-have-i-ever
728,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Time After Time,"Grunwald, Lisa*",0812993438,9780812993431,0812993438,401        pp,3.74,"8,164","Jun 11, 2019","Jun 11, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2019",,Hardcover,view,/book/show/42262526-time-after-time
729,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gown,"Robson, Jennifer*",0062674951,9780062674951,0062674951,371        pp,4.13,"53,445","Dec 31, 2018","Dec 31, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2019",,Paperback,view,/book/show/39893613-the-gown
730,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The River,"Heller, Peter",0525521879,9780525521877,0525521879,253        pp,3.85,"40,052","Mar 05, 2019","Mar 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 01, 2019",,Hardcover,view,/book/show/40216324-the-river
731,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Seven Husbands of Evelyn Hugo,"Reid, Taylor Jenkins*",1501139231,9781501139239,1501139231,389        pp,4.42,"3,002,108","Jun 13, 2017","Jun 13, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 30, 2019",,Hardcover,view,/book/show/32620332-the-seven-husbands-of-evelyn-hugo
732,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Music Shop,"Joyce, Rachel",,,,306        pp,3.84,"31,090","Jul 13, 2017","Jan 02, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2019",,Hardcover,view,/book/show/26854212-the-music-shop
733,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Address,"Davis, Fiona*",152474199X,9781524741990,152474199X,354        pp,3.95,"43,624","Aug 01, 2017","Aug 01, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I thought I had this one figured out, but I didn't. I thought I had this one figured out, but I didn't. ...more",Notes are private!,0,1,1,"May 28, 2019","May 31, 2019","May 28, 2019",,Hardcover,view (with text),/book/show/33607640-the-address
734,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Things Fall Apart        (The African Trilogy, #1)","Achebe, Chinua",,,,215        pp,3.73,"371,874",1958,Oct 1994,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 26, 2019","May 27, 2019","May 28, 2019",,Paperback,view,/book/show/37781.Things_Fall_Apart
735,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Silent Corner        (Jane Hawk, #1)","Koontz, Dean*",0345545990,9780345545992,0345545990,434        pp,3.93,"35,241","Jun 06, 2017","Jun 20, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"May 16, 2019not set","May 22, 2019not set","May 28, 2019",,Hardcover,view,/book/show/32148091-the-silent-corner
736,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Two Mrs. Grenvilles,"Dunne, Dominick",0345430565,9780345430564,0345430565,384        pp,4.00,"4,206",1985,"Nov 28, 1998",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"May 11, 2019not set","May 16, 2019not set","May 28, 2019",,Paperback,view,/book/show/18231.The_Two_Mrs_Grenvilles
737,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Perfect Wife        (Jessie Hunt, #1)","Pierce, Blake*",,,B07JYC69YM,199        pp,4.04,"36,000","Nov 13, 2018","Nov 13, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I had a few issues with the writing ( a little with style, and too many typos), but the story kept me intrigued. I'll probably read the next one.I had a few issues with the writing ( a little with style, and too many typos), but the story kept me intrigued. I'll probably read the next one....more",Notes are private!,0,0,1,"May 31, 2019","Jun 02, 2019","May 28, 2019",,Kindle Edition,view (with text),/book/show/42594568-the-perfect-wife
738,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Fielding,"Harbach, Chad*",0316126691,9780316126694,0316126691,512        pp,3.99,"112,996","Sep 07, 2011","Sep 07, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Well written, but not really my thing. Still glad I read it.",Notes are private!,0,0,1,not set,"May 07, 2019","May 08, 2019",,Hardcover,view (with text),/book/show/10996342-the-art-of-fielding
739,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hypnotist's Love Story,"Moriarty, Liane*",0425260933,9780425260937,0425260933,446        pp,3.71,"145,917",2011,2013,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 04, 2019","May 11, 2019","May 04, 2019",,Paperback,view,/book/show/23751850-the-hypnotist-s-love-story
740,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl with Kaleidoscope Eyes        (Stewart Hoag Mystery, #9)","Handler, David*",0062412841,9780062412843,0062412841,288        pp,3.84,747,unknown,"Jul 27, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Fun and clever.,Notes are private!,0,0,1,"Apr 29, 2019","May 03, 2019","Apr 29, 2019",,Paperback,view (with text),/book/show/32600740-the-girl-with-kaleidoscope-eyes
741,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Finale        (Caraval, #3)","Garber, Stephanie*",1250157668,9781250157669,1250157668,478        pp,4.18,"205,180","May 07, 2019","May 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 26, 2019",,Hardcover,view,/book/show/40381392-finale
742,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Must Be the Place,"O'Farrell, Maggie*",1472230302,,B011IYIEW2,401        pp,3.98,"32,350","May 17, 2016","May 17, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 13, 2019","Jul 21, 2019","Apr 24, 2019",,Kindle Edition,view,/book/show/26128897-this-must-be-the-place
743,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Silent Patient,"Michaelides, Alex*",1250301696,9781250301697,1250301696,336        pp,4.18,"2,166,959",2018,"Feb 05, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Interesting but it moved slowly for me. I kept getting bounced out of the story, by the writing style, though that could just be me, since I've been eInteresting but it moved slowly for me. I kept getting bounced out of the story, by the writing style, though that could just be me, since I've been editing a lot lately. I can't decide whether the twist was clever or a cheat....more",Notes are private!,0,3,1,"Oct 18, 2022","Oct 24, 2022","Apr 21, 2019",,Hardcover,view (with text),/book/show/40097951-the-silent-patient
744,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House by the River,"Manta, Lena",1542095891,9781542095891,B01N7VKP78,545        pp,3.90,"20,112","May 02, 2007","Nov 01, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was an interesting story, definitely highlighting how different siblings can be. It was told in omniscient author, and the writing style was a biThis was an interesting story, definitely highlighting how different siblings can be. It was told in omniscient author, and the writing style was a bit formal, but that could have been due to the fact it was translated into English. Still worth the read....more",Notes are private!,0,1,1,"Apr 21, 2019","Apr 28, 2019","Apr 21, 2019",,Kindle Edition,view (with text),/book/show/35836148-the-house-by-the-river
745,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pretty Guilty Women,"LaManna, Gina*",1492694061,9781492694069,1492694061,336        pp,3.60,"7,528","Sep 03, 2019","Sep 03, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 12, 2019",,Hardcover,view,/book/show/43998065-pretty-guilty-women
746,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Final Witness,"Bell, James Scott*",,,B00I3JMGIY,389        pp,4.32,"1,492","Jan 01, 1999","Jan 27, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 10, 2019","Apr 15, 2019","Apr 10, 2019",,Kindle Edition,view,/book/show/20657073-final-witness
747,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Maisie Dobbs        (Maisie Dobbs, #1)","Winspear, Jacqueline*",0142004332,9780142004333,0142004332,292        pp,3.92,"110,738","Jul 01, 2003","May 25, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 06, 2019","Apr 10, 2019","Apr 06, 2019",,Paperback,view,/book/show/462033.Maisie_Dobbs
748,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Curious Incident of the Dog in the Night-Time,"Haddon, Mark",1400032717,9781400032716,1400032717,226        pp,3.89,"1,478,866","Jul 31, 2003","May 18, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 17, 2019","Jul 19, 2019","Mar 31, 2019",,Paperback,view,/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time
749,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bad Blood: Secrets and Lies in a Silicon Valley Startup,"Carreyrou, John",,,152473165X,339        pp,4.41,"259,824","May 21, 2018","May 21, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Interesting and a bit scary. Definitely glad I never worked for a place like this.,Notes are private!,0,2,1,"Mar 31, 2019","Apr 05, 2019","Mar 31, 2019",,Hardcover,view (with text),/book/show/37976541-bad-blood
750,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daisy Jones & The Six,"Reid, Taylor Jenkins*",1524798622,9781524798628,1524798622,355        pp,4.21,"1,486,803","Mar 05, 2019","Mar 05, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is the first book I’ve been excited to read in a while. It wasn’t what I expected but it still didn’t disappoint, except maybe the ending, which This is the first book I’ve been excited to read in a while. It wasn’t what I expected but it still didn’t disappoint, except maybe the ending, which seemed anticlimactic to me. Overall an enjoyable read, though....more",Notes are private!,0,1,1,"Apr 15, 2021","Apr 17, 2021","Mar 29, 2019",,Hardcover,view (with text),/book/show/40597810-daisy-jones-the-six
751,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Miranda Warning        (A Murder in the Mountains, #1)","Gilbert, Heather Day*",,,B00L0N6N7U,364        pp,4.00,"1,986","May 27, 2014","Jun 14, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 25, 2019","Mar 30, 2019","Mar 25, 2019",,Kindle Edition,view,/book/show/27838009-miranda-warning
752,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Light from Other Stars,"Swyler, Erika*",1635573165,9781635573169,1635573165,305        pp,3.82,"3,546","May 07, 2019","May 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 16, 2019",,Hardcover,view,/book/show/40653148-light-from-other-stars
753,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"City of Dark Magic        (City of Dark Magic, #1)","Flyte, Magnus*",0143122681,9780143122685,0143122681,464        pp,3.48,"10,826","Nov 27, 2012","Nov 27, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 14, 2019","Mar 21, 2019","Mar 14, 2019",,Paperback,view,/book/show/15808242-city-of-dark-magic
754,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Deep Dish,"Andrews, Mary Kay*",0060837365,9780060837365,0060837365,384        pp,3.71,"15,042",2008,"Feb 01, 2008",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It was a cute story, but the writing style kept jarring me out of it.",Notes are private!,0,0,1,"Apr 16, 2019","Apr 20, 2019","Mar 12, 2019",,Hardcover,view (with text),/book/show/1197456.Deep_Dish
755,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pull of the Moon,"Berg, Elizabeth",0099451743,9780099451747,0099451743,224        pp,3.80,"10,205","Apr 16, 1996","Feb 05, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 22, 2019","Mar 24, 2019","Mar 12, 2019",,Paperback,view,/book/show/168338.The_Pull_of_the_Moon
756,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Curse of Misty Wayfair,"Wright, Jaime Jo*",0764230301,9780764230301,0764230301,383        pp,4.10,"2,167","Jan 22, 2019","Jan 22, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2019",,Paperback,view,/book/show/40390742-the-curse-of-misty-wayfair
757,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Winterhouse        (Winterhouse, #1)","Guterson, Ben*",,,B0721KN6T8,384        pp,3.94,"10,604",Jan 2018,"Jan 02, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 08, 2019",,Kindle Edition,view,/book/show/29540876-winterhouse
