,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kat's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
483,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Bee,"Cleave, Chris*",038566530X,9780385665308,038566530X,288        pp,3.72,"242,347",2008,"Jan 01, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel of a Nigerian refugee and her connection to a suburban British woman has tremendous forward movement and at least one compelling character.This novel of a Nigerian refugee and her connection to a suburban British woman has tremendous forward movement and at least one compelling character. Cleave, who spent some of his childhood in West Africa, made Little Bee a fascinating and convincing character through most of the book; I didn't feel the other sections were as strong. Though a species of realism, the horrific parts were not so difficult to read that I was tempted to put the book down; I'm still trying to analyze whether the emotional distance was intentional on the author's part or a failure of the novel. *****SPOILER******I felt that the dark but redemptive ending crossed a line into sentimentality; surely even the most noble and spiritual among us is not quite so composed when faced with a future like Little Bee's. ...more",Notes are private!,0,0,1,not set,"Apr 05, 2011","Apr 10, 2011",,Hardcover,view (with text),/book/show/4078927-little-bee
484,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I See You Everywhere,"Glass, Julia*",0375422757,9780375422751,0375422757,287        pp,3.23,"5,987","Oct 14, 2008","Oct 14, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Though it didn't like it as much as her prize-winning novel Three Junes, I found this novel more successful than Glass's previous novel The Whole WorlThough it didn't like it as much as her prize-winning novel Three Junes, I found this novel more successful than Glass's previous novel The Whole World Over. This story of two sisters, told in their alternating points of view, skips from year to year without intervening summary, and like so many of us today, the sisters find new casts of characters in each section, and have often moved from one part of the country to another since we met them last. This presents formidable technical challenges which Glass handles admirably. The novel is sobering, thought-provoking, painful, and moving. ...more",Notes are private!,0,0,1,not set,"Mar 24, 2011","Apr 10, 2011",,Hardcover,view (with text),/book/show/3078805-i-see-you-everywhere
485,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Three Weissmanns of Westport,"Schine, Cathleen*",0374299048,9780374299040,0374299048,295        pp,2.95,"8,967","Feb 01, 2010","Feb 02, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I greatly enjoyed this highly entertaining retelling of Austen's Sense and Sensibility, though I didn't find it very meaty. It's fun to pick out the pI greatly enjoyed this highly entertaining retelling of Austen's Sense and Sensibility, though I didn't find it very meaty. It's fun to pick out the parallels between the two stories, though Schine goes her own way at the end. ...more",Notes are private!,0,0,1,not set,"Feb 26, 2011","Apr 10, 2011",,Hardcover,view (with text),/book/show/6670347-the-three-weissmanns-of-westport
486,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The War of Art: Winning the Inner Creative Battle,"Pressfield, Steven*",0446691437,9780446691437,0446691437,168        pp,3.99,"103,375",2002,"Apr 01, 2003",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"There's nothing really new in this book--no tips on how to combine writing with another job or with managing a household--yet it's a pretty inspiring There's nothing really new in this book--no tips on how to combine writing with another job or with managing a household--yet it's a pretty inspiring pep talk. As with all self-help, it makes a convincing argument that attitude will make a difference. However, no magic method is offered for how to change one's attitude....more",Notes are private!,0,0,1,not set,"Feb 12, 2011","Apr 10, 2011",,Paperback,view (with text),/book/show/1319.The_War_of_Art
487,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Glover's Mistake,"Laird, Nick",0670020974,9780670020973,0670020974,256        pp,2.99,408,"Apr 02, 2009","Jul 09, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2011",,Hardcover,view,/book/show/6452165-glover-s-mistake
488,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Super Sad True Love Story,"Shteyngart, Gary*",1400066409,9781400066407,1400066409,331        pp,3.45,"40,734","Jul 06, 2010","Jul 27, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2011",,Hardcover,view,/book/show/7334201-super-sad-true-love-story
489,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Visit from the Goon Squad,"Egan, Jennifer*",0307592839,9780307592835,0307592839,274        pp,3.69,"226,774","Jun 08, 2010","Jun 08, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2011",,Hardcover,view,/book/show/7331435-a-visit-from-the-goon-squad
490,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Inheritance of Loss,"Desai, Kiran",0802142818,9780802142818,0802142818,357        pp,3.45,"52,771","Nov 28, 2005",2005,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel by Kiran Desai takes place largely in a Himalayan and Bengali corner of India, near to Nepal and Bhutan, inhabited by many people of many eThis novel by Kiran Desai takes place largely in a Himalayan and Bengali corner of India, near to Nepal and Bhutan, inhabited by many people of many ethnicities. I can't help pondering what a different reading experience it must be for people well acquainted with the cultures portrayed there than for those, like myself, for whom it was a fascinating introduction to a particular time and place. While in the early stages of reading this novel I was inclined to view it as belonging--from my perspective--to the ""literature as tourism"" school; it seemed to exist almost more for non-fictional than for fictional purposes. This was probably underlined by the the fact that the story progresses very slowly until the last quarter of the book. But by the time I finished reading I had a change of heart; the characters grew, the scope broadened; the insights took on weight. ...more",Notes are private!,0,4,1,"Jan 11, 2011","Jan 18, 2011","Jan 11, 2011",,Paperback,view (with text),/book/show/95186.The_Inheritance_of_Loss
491,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Three Clerks,"Trollope, Anthony",0192818295,9780192818294,0192818295,648        pp,3.84,562,1857,"Jan 11, 1990",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel deals with something Trollope knew very well--the civil service system. Set at the time when civil service examinations first began, the noThis novel deals with something Trollope knew very well--the civil service system. Set at the time when civil service examinations first began, the novel takes a comic and unflattering view of the reformers and the reformed. The three clerks in question have different levels of ability, education, financial resources, and romantic gifts, but perhaps they differ most notably in ethical stamina.The novel is tremendously fun, though veering more toward the caricature end of Trollope's spectrum--he sentimentalizes, then laughs at the sentimentality, slyly taking the popular reader to task for his or her demands. Another PoMo element enters via a story-within-the-story. The plot ingredients are surprisingly relevant today: stock market manipulation, exploitative loans, and so forth. Trollope's usual anti-Semitism is present, but plays only a small role, thankfully....more",Notes are private!,0,0,1,"Jan 11, 2011","Feb 02, 2011","Jan 11, 2011",,Paperback,view (with text),/book/show/399434.The_Three_Clerks
492,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lieutenant,"Grenville, Kate",1847673449,9781847673442,1847673449,307        pp,3.68,"5,334","Dec 31, 2007","Jan 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 04, 2010",,Paperback,view,/book/show/4285471-the-lieutenant
493,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Happy Marriage,"Yglesias, Rafael",1439102309,9781439102305,1439102309,384        pp,3.79,"2,462","Jun 30, 2009","Jul 07, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 04, 2010",,Hardcover,view,/book/show/6072556-a-happy-marriage
494,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Wife,"Sittenfeld, Curtis*",1400064759,9781400064755,1400064759,555        pp,3.77,"60,553","Sep 02, 2008","Sep 02, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was initially doubtful about this novel, which is loosely based on the life of Laura Bush. But after reading an interview with the author I decided I was initially doubtful about this novel, which is loosely based on the life of Laura Bush. But after reading an interview with the author I decided to read it anyway, and I found it both compelling and memorable. I could so easily imagine the words of Charlie Blackwell coming from the mouth of George W. Bush that I had to remind myself repeatedly that the novel is a work of fiction. Little details like Alice Lindgren insisting that Charlie wash his new sheets before he put them on the bed stuck with me, as well as more thought-provoking musings on what it is that determines which people are ""lucky"" in life and which are not. In the final section of the novel--the only part of it set in the White House--the musings tend to overtake the plot, and I think it could have used some editing. But overall I admired the novel and am pleased to have read it....more",Notes are private!,0,0,1,"Nov 24, 2012","Dec 08, 2012","Nov 20, 2010",,Hardcover,view (with text),/book/show/2807199-american-wife
495,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trespass,"Tremain, Rose",0393079562,9780393079562,0393079562,253        pp,3.57,"4,877","Mar 04, 2010","Oct 18, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 18, 2010",,Hardcover,view,/book/show/7955439-trespass
496,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House of Mirth,"Wharton, Edith",1844082938,9781844082933,1844082938,351        pp,3.97,"97,912","Oct 14, 1905","Jan 19, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Rereading this was like eating an ice cream cone, delicious. Wharton is clever and witty as she skewers the uppermost class, but in addition to providRereading this was like eating an ice cream cone, delicious. Wharton is clever and witty as she skewers the uppermost class, but in addition to providing a critique of ""Society"" she also gives a complex and realistic account of Lily Bart's moral journey: her compromises and sacrifices, her slips and lessons, and finally her redemption. ...more",Notes are private!,0,0,1,"Oct 26, 2010",Nov 2010,"Oct 26, 2010",,Paperback,view (with text),/book/show/17728.The_House_of_Mirth
