,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Mark's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dinner at the Homesick Restaurant,"Tyler, Anne*",0449911594,9780449911594,0449911594,303        pp,3.81,"31,151","Mar 12, 1982","Aug 27, 1996",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I always enjoy reading Anne Tyler who has such a knack for creating characters who really live and breathe in your mind - who you are not just observiI always enjoy reading Anne Tyler who has such a knack for creating characters who really live and breathe in your mind - who you are not just observing but who you feel you actually know. And the characters in this book were no exception. But I felt like this book was a launching pad for really honing her craft for later novels I liked better, my favorite being Saint Maybe. Breathing Lessons and Accidental Tourist. So I guess I am comparing Anne Tyler to Anne Tyler here and like the latter one better, though this is a fine novel that holds together and invites you back every time you set it town, even though I flounder the plot a little claustrophobic somehow, it night have more to do with me than the book. ...more",Notes are private!,0,0,1,"May 22, 2015","Jun 05, 2015","May 05, 2015",,Paperback,view (with text),/book/show/77699.Dinner_at_the_Homesick_Restaurant
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Spool of Blue Thread,"Tyler, Anne*",0385683421,9780385683425,0385683421,358        pp,3.44,"94,614","Feb 10, 2015","Feb 10, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Every fan of Anne Tyler will feel like they are themselves coming home when they read Spool because as always, she has the unique gift of creating chaEvery fan of Anne Tyler will feel like they are themselves coming home when they read Spool because as always, she has the unique gift of creating characters that you immediately care about, want to know better in spite of the fact that you also already feel like you have known them in your past. Picking up a book like this is like meeting a friend you haven't seen in a long time, but you are such good friends, you effortlessly pick up your conversation and have a warmth of feeling that is undiminished by the passage of time. It is a very nice story, a great ending and wonderful characters with writing that touches the heart and the mind. ...more",Notes are private!,0,0,1,"Apr 25, 2015","May 05, 2015","Apr 25, 2015",,Hardcover,view (with text),/book/show/22501028-a-spool-of-blue-thread
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Provincetown: A History of Artists and Renegades in a Fishing Village,"Lawless, Debra*",,,B005Q13F3C,144        pp,3.77,13,"Apr 29, 2011",unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 25, 2015","Apr 25, 2015",,Kindle Edition,view,/book/show/13008306-provincetown
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Witch and Other Tales Re-Told,"Thompson, Jean",0399170588,9780399170584,0399170588,256        pp,3.32,756,"Sep 25, 2014","Sep 25, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It is hard for me to separate my fondness for the author from my feelings about the work and even harder given that these are different stories and I It is hard for me to separate my fondness for the author from my feelings about the work and even harder given that these are different stories and I had varying degrees of fondness for each one. I have to say that I thought I was a bit dense because it was not always immediately apparent to me what the fairy tale was that was being re-told and in two of the cases, I totally never knew. That said, the first story, after which the collection is named, was wonderful as was the last and particularly in the last I thought Jean's excellent writing and characterizations really came through. There were a few stories in the middle I did not care for as much, but the collection is definitely a good read and as I said, it leaves you on a very pleasant note with a story that was very good (though I do not know the fairy tale). ...more",Notes are private!,0,0,1,not set,"Apr 06, 2015","Apr 05, 2015",,Hardcover,view (with text),/book/show/20821269-the-witch-and-other-tales-re-told
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl on the Train,"Hawkins, Paula*",1594633665,9781594633669,1594633665,336        pp,3.96,"2,942,910","Jan 13, 2015","Jan 13, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I found this difficult, not because of the writing, though the shifting point of view narrative did not work for me - but because there was not a singI found this difficult, not because of the writing, though the shifting point of view narrative did not work for me - but because there was not a single character in the novel who was worth caring much about which in the end, compromised the otherwise nice job on the suspense side of things. ...more",Notes are private!,0,0,1,not set,"Mar 14, 2015","Mar 15, 2015",,Hardcover,view (with text),/book/show/22557272-the-girl-on-the-train
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Snow Queen,"Cunningham, Michael*",0374266328,9780374266325,0374266328,258        pp,3.08,"7,334",May 2014,"May 06, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I love Michael Cunningham. I loved this book. He sometimes makes me read a page over again merely for the pleasure of it.,Notes are private!,0,0,1,not set,"Feb 21, 2015","Feb 22, 2015",,Hardcover,view (with text),/book/show/18490596-the-snow-queen
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Goldfinch,"Tartt, Donna",0316055433,9780316055437,0316055433,771        pp,3.94,"925,213","Sep 23, 2013","Oct 22, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The characterizations were very strong in this book, but I found some of the ancillary characters more interesting than I did the main character, mostThe characterizations were very strong in this book, but I found some of the ancillary characters more interesting than I did the main character, mostly because he took a long, long time to make a lot of bad, bad decisions. The writing was very good though I felt that the entire point and the story did not have to take almost 800 pages. In the end, I found it all rather frustrating. ...more",Notes are private!,0,0,1,not set,"Feb 07, 2015","Feb 07, 2015",,Hardcover,view (with text),/book/show/17333223-the-goldfinch
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lila        (Gilead, #3)","Robinson, Marilynne",0374187614,9780374187613,0374187614,261        pp,3.95,"33,316","Oct 07, 2014","Oct 07, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2015",,Hardcover,view,/book/show/20575411-lila
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1913: The Year Before the Storm,"Illies, Florian",1306909783,9781306909785,,unknown,3.88,"6,156",2012,"Jan 01, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Sep 2014,"Oct 03, 2014",,ebook,view,/book/show/22695980-1913
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Confederacy of Dunces,"Toole, John Kennedy",0802130208,9780802130204,0802130208,394        pp,3.89,"275,457","May 01, 1980",Jan 1994,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 24, 2014",,Paperback,view,/book/show/310612.A_Confederacy_of_Dunces
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Silkworm        (Cormoran Strike, #2)","Galbraith, Robert",0316206873,9780316206877,0316206873,464        pp,4.05,"269,632","Jun 19, 2014","Jun 19, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 08, 2014","Feb 22, 2014",,Hardcover,view,/book/show/18214414-the-silkworm
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sure of You        (Tales of the City, #6)","Maupin, Armistead",0552998818,9780552998819,0552998818,284        pp,4.06,"8,389",1989,1991,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 22, 2014",,Paperback,view,/book/show/16259.Sure_of_You
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Significant Others        (Tales of the City, #5)","Maupin, Armistead",055299880X,9780552998802,055299880X,316        pp,4.08,"9,198",1987,1989,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 22, 2014",,Paperback,view,/book/show/16263.Significant_Others
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Babycakes        (Tales of the City, #4)","Maupin, Armistead",0552998796,9780552998796,0552998796,320        pp,4.07,"11,077",Mar 1984,Dec 1984,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 22, 2014",,Paperback,view,/book/show/16265.Babycakes
