,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ed's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life Undercover: Coming of Age in the CIA,"Fox, Amaryllis",0525654976,9780525654971,0525654976,240        pp,3.91,"10,102","Oct 15, 2019","Oct 15, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Rousing, thought-provoking story of a young lady's ten-year tenure at the CIA working undercover, often overseas in trouble spots. I liked reading aboRousing, thought-provoking story of a young lady's ten-year tenure at the CIA working undercover, often overseas in trouble spots. I liked reading about her processes and methods. I also admire her dedication and tenacity. The pace doesn't lag. I don't remember reading any long gross scenes. ...more",Notes are private!,0,14,1,"Mar 22, 2020","Mar 26, 2020","Mar 22, 2020",,Roughcut,view (with text),/book/show/43800588-life-undercover
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sullivan's Sting,"Sanders, Lawrence",0425128458,9780425128459,0425128458,368        pp,3.56,793,"Jan 01, 1990","Aug 01, 1991",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2020",,Mass Market Paperback,view,/book/show/1035495.Sullivan_s_Sting
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mr. Kiss and Tell        (Veronica Mars, #2)","Thomas, Rob",080417072X,9780804170727,080417072X,330        pp,3.99,"21,881","Jan 20, 2015","Jan 20, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This second title in the Veronica Mars series continues her private eye career and life. The writing is first rate, and I like her gritty personality.This second title in the Veronica Mars series continues her private eye career and life. The writing is first rate, and I like her gritty personality. We learn more about her past and her current romance. Some things she does I don't understand, but then I'm not a private eye. The processes and methods are interesting in how she conducts her investigations. I really should watch the TV show episodes sometime. ...more",Notes are private!,0,13,1,"Mar 16, 2020","Mar 22, 2020","Mar 16, 2020",,Paperback,view (with text),/book/show/21437200-mr-kiss-and-tell
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We'll Always Have Casablanca: The Legend and Afterlife of Hollywood's Most Beloved Film,"Isenberg, Noah",0393355667,9780393355666,0393355667,334        pp,3.67,"1,023","Feb 14, 2017","Feb 13, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"For gaining some background and history of the renowned movie, Casablanca, this book fills the bill quite nicely. The discussions of the movie, especiFor gaining some background and history of the renowned movie, Casablanca, this book fills the bill quite nicely. The discussions of the movie, especially the actors, is more interesting to me than the pop culture associations with it. I don't care if The Simpsons did a parody, for instance. The origin and evolution of the movie script was surprising. All in all, I enjoyed reading about Casablanca. Now I want to watch it again. ...more",Notes are private!,0,16,1,"Mar 14, 2020","Mar 18, 2020","Mar 14, 2020",,Paperback,view (with text),/book/show/35187187-we-ll-always-have-casablanca
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secrets We Kept,"Prescott, Lara*",,,B07MD3B4F1,368        pp,3.66,"70,164","Sep 03, 2019","Sep 17, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This engaging, multi-threaded story is based on the writing and publication of the Russian author Boris Pasternak's landmark novel, Doctor Zhivago (19This engaging, multi-threaded story is based on the writing and publication of the Russian author Boris Pasternak's landmark novel, Doctor Zhivago (1957). I've not read the novel or watched the 1965 film starring Omar Shariff and Julie Christie from start to finish. I was particularly drawn to this narrative's Washington, D.C. setting during the 1950s. The different major female characters are well drawn with complex emotions and contradictions. My attention didn't wander, and I wanted to find out what happened to all the characters. ...more",Notes are private!,0,22,1,"Mar 11, 2020","Mar 14, 2020","Mar 11, 2020",,Kindle Edition,view (with text),/book/show/40700317-the-secrets-we-kept
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Cops Like Us: A Washington, D.C. Cop Novel","Lynskey, Ed*",,,B085DB845V,246        pp,4.00,5,unknown,"Mar 06, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 06, 2020",,Paperback,view,/book/show/52166481-cops-like-us
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Least Wanted,"Mack, Debbi*",,,,254        pp,3.46,407,unknown,"Jan 26, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a top-notch read for the fans of hardboiled/noir crime novels (like me). Sam McRae is a defense lawyer working in the Washington, D.C. region This is a top-notch read for the fans of hardboiled/noir crime novels (like me). Sam McRae is a defense lawyer working in the Washington, D.C. region who often acts as her own private investigator. She is tough-minded, tenacious, and whip-smart. She reminded me of Sue Grafton's PI Kinsey Millhone, which is high praise, indeed. I liked the well-written prose, legal insights, and brisk pace. Recommended. ...more",Notes are private!,0,7,1,"Mar 06, 2020","Mar 10, 2020","Mar 06, 2020",,Paperback,view (with text),/book/show/10785253-least-wanted
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Good Behavior        (Dortmunder, #6)","Westlake, Donald E.",0352323833,9780352323835,0352323833,256        pp,4.12,"1,385","May 01, 1986",1989,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I've been a big fan of Mr. Westlake's noirish ""Parker"" series he writes under the Richard Stark pseudonym for years. I've been meaning to try his DortI've been a big fan of Mr. Westlake's noirish ""Parker"" series he writes under the Richard Stark pseudonym for years. I've been meaning to try his Dortmunder series, so I took the plunge with reading Good Behavior. John Dortmunder and his motley crew are professional thieves who this time get mixed up in a far-fetched caper with an order of nuns who've taken a vow of silence. The results are entertaining, diverting, and quite funny. Tiny is my favorite of Dortmunder's crew. When I'm in the mood for an amusing, lighthearted read, I've now discovered a new series I can turn to. ...more",Notes are private!,0,9,1,Mar 2020,"Mar 06, 2020","Mar 01, 2020",,Paperback,view (with text),/book/show/598812.Good_Behavior
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Mercy,"Stevenson, Bryan",,,0812994523,336        pp,4.63,"231,537","Oct 21, 2014","Oct 21, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"We saw the movie, so some of the narrative was familiar. However, the book includes a lot more details, making it an interesting read. The author has We saw the movie, so some of the narrative was familiar. However, the book includes a lot more details, making it an interesting read. The author has dedicated his life to freeing prisoners on death row who have been falsely convicted, often stemming from racism. His tenacity and skill as a an attorney is amazing. He provides a window into what life is like for a death row inmate. For a crime author like myself, it was a worthwhile read. I hope he is able to continue his legal work for his clients. ...more",Notes are private!,0,13,1,"Feb 27, 2020",Mar 2020,"Feb 27, 2020",,Paperback,view (with text),/book/show/20342617-just-mercy
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"J is for Judgment        (Kinsey Millhone, #10)","Grafton, Sue",0449000656,9780449000656,0449000656,360        pp,4.03,"54,547","Apr 13, 1993","Jun 23, 1997",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Over the years, the late Sue Grafton has been one of those authors I keep returning to again and again. I like her funny, gritty female private eye prOver the years, the late Sue Grafton has been one of those authors I keep returning to again and again. I like her funny, gritty female private eye protagonist Kinsey Millhone. Plus, she is relentless along with smart. Ms. Grafton's vivid California settings and culture remind me of Ross Macdonald's mysteries. She uses just the right amount of detail to enliven her scenes. She remains one of my favorite mystery authors. I hope I don't wait too long to read another title in her series. ...more",Notes are private!,0,19,1,not set,not set,"Feb 27, 2020",,Paperback,view (with text),/book/show/89165.J_is_for_Judgment
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Text Me When You Get Home: The Evolution and Triumph of Modern Female Friendship,"Schaefer, Kayleen*",0525527532,9780525527534,,7        pp,3.47,"8,154","Feb 06, 2018","Feb 06, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this interesting title because I wanted a change of pace, and I'm curious about how people use texting in their daily lives. The broader theme I read this interesting title because I wanted a change of pace, and I'm curious about how people use texting in their daily lives. The broader theme is female friendships, both short term and long term. The author brings in a lot of pop culture references, including movies, books, and TV shows, some of which I've watched or read. She also discusses the close friendships in her own life. So, I gained some new insights and found her argument convincing. ...more",Notes are private!,0,8,2,"Feb 21, 2020not set","Feb 24, 2020not set","Feb 21, 2020",,Audiobook,view (with text),/book/show/35268117-text-me-when-you-get-home
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wrapped in Rainbows: The Life of Zora Neale Hurston,"Boyd, Valerie",0743253299,9780743253291,0743253299,528        pp,4.35,"1,118",2002,"Feb 03, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This sympathetic, rather in-depth biography of the African American author Zora Neale Hurston was a lively read. I didn't read her books in college, bThis sympathetic, rather in-depth biography of the African American author Zora Neale Hurston was a lively read. I didn't read her books in college, but they're on many required reading lists now. Many things surprised me which I won't mention here. The biographer offers the reasons why ZNH made certain decisions which is helpful. The discussions of her fiction and nonfiction books are insightful and make me want to read them. I'm glad I chose it to read. ...more",Notes are private!,0,11,1,"Feb 15, 2020","Feb 20, 2020","Feb 15, 2020",,Paperback,view (with text),/book/show/38466.Wrapped_in_Rainbows
