,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,"Debbie ""DJ""'s rating",my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
678,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Comfortable with Uncertainty: 108 Teachings on Cultivating Fearlessness and Compassion,"Chödrön, Pema",1590300785,9781590300787,1590300785,222        pp,4.25,"7,249",2002,"Dec 30, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2016",,Paperback,view,/book/show/108829.Comfortable_with_Uncertainty
679,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Too Shall Pass,"Busquets, Milena",1910701076,9781910701072,1910701076,164        pp,3.26,"9,223",Jan 2015,"May 12, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2016",,Paperback,view,/book/show/26117409-this-too-shall-pass
680,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Opposite of Everyone,"Jackson, Joshilyn*",006210568X,9780062105684,006210568X,352        pp,3.89,"11,602","Feb 16, 2016","Feb 16, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2016",,Hardcover,view,/book/show/24323739-the-opposite-of-everyone
681,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Why People Believe Weird Things: Pseudoscience, Superstition, and Other Confusions of Our Time","Shermer, Michael",0805070893,9780805070897,0805070893,384        pp,3.86,"9,819",1997,"Sep 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2016",,Paperback,view,/book/show/89281.Why_People_Believe_Weird_Things
682,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leaving Before the Rains Come,"Fuller, Alexandra",1594205868,9781594205866,1594205868,272        pp,3.79,"6,254","Oct 31, 2012","Jan 22, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2016",,Hardcover,view,/book/show/22529144-leaving-before-the-rains-come
683,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best Place on Earth,"Tsabari, Ayelet*",1443411957,9781443411950,1443411957,224        pp,4.14,"1,142","Mar 19, 2013","Mar 19, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2016",,Hardcover,view,/book/show/17495285-the-best-place-on-earth
684,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Are We Smart Enough to Know How Smart Animals Are?,"de Waal, Frans",0393246183,9780393246186,0393246183,340        pp,3.96,"15,143",2016,"Apr 25, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 14, 2016",,Hardcover,view,/book/show/26530322-are-we-smart-enough-to-know-how-smart-animals-are
685,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nest,"Sweeney, Cynthia D'Aprix*",0062414216,9780062414212,0062414216,353        pp,3.41,"176,120","Mar 22, 2016","Mar 22, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,0,not set,not set,"Apr 11, 2016",,Hardcover,view,/book/show/25781157-the-nest
686,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"On the Shores of Darkness, There Is Light","Strube, Cordelia*",1770412964,9781770412965,1770412964,372        pp,3.98,661,"Apr 12, 2016","Apr 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 11, 2016",,Paperback,view,/book/show/26113653-on-the-shores-of-darkness-there-is-light
687,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Kids,"Smith, Patti*",,,,304        pp,4.21,"280,478","Jan 19, 2010","Jan 19, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Dec 02, 2016","Apr 11, 2017","Apr 11, 2016",,Hardcover,view,/book/show/341879.Just_Kids
688,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Sunshine Away,"Walsh, M.O.",0399169520,9780399169526,0399169520,306        pp,3.58,"18,226","Feb 10, 2015","Feb 10, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 10, 2016",,Hardcover,view,/book/show/22367526-my-sunshine-away
689,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Goodbye Stranger,"Stead, Rebecca",0385743173,9780385743174,0385743173,289        pp,3.92,"14,218","Aug 04, 2015","Aug 04, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 08, 2016",,Hardcover,view,/book/show/23615709-goodbye-stranger
690,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Every Heart a Doorway        (Wayward Children, #1)","McGuire, Seanan*",0765385503,9780765385505,0765385503,176        pp,3.82,"110,697","Apr 05, 2016","Apr 05, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Apr 12, 2016","Apr 14, 2016","Apr 07, 2016",,Hardcover,view,/book/show/25526296-every-heart-a-doorway
691,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Life of CeeCee Wilkes,"Chamberlain, Diane*",0778325318,9780778325314,0778325318,522        pp,4.12,"54,290",2006,2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Apr 07, 2016",,Paperback,view,/book/show/2485785.The_Secret_Life_of_CeeCee_Wilkes
692,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breaking The Silence,"Chamberlain, Diane*",1551664844,9781551664842,1551664844,416        pp,4.21,"16,859","Jan 01, 1999","Jan 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Apr 07, 2016",,Mass Market Paperback,view,/book/show/827358.Breaking_The_Silence
693,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Don't Let's Go to the Dogs Tonight: An African Childhood,"Fuller, Alexandra",,,,315        pp,3.96,"55,270","Dec 01, 2001","Mar 11, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What a fantastic read! Alexandra Fuller took me on an amazing journey through her younger years growing up in Africa as a poor white girl. Her parentsWhat a fantastic read! Alexandra Fuller took me on an amazing journey through her younger years growing up in Africa as a poor white girl. Her parents are expats from Britain who moved in the late 60's to work as farm managers. This memoir details her life from that time right up to the late 90's, a time period when Rhodesia (now Zimbabwe) was at war fighting for independence from Britain. I found it fascinating to not only read of the hellish conditions, but also how this young girl named Bobo, deals with so many challenges. She brought me right into her world, one more concerned with family, and her daily life. Only a child can see the humor in situations that would scare the crap out of me. So this was not a somber read at all. As a kid, you have no idea your parents are racist, so it can be uncomfortable to read of this families ideas of blacks, but also deeply informing. Truly, this memoir has it all, a family on the wrong side of history, a mothers mental health issues, constant loss, death, relocating, and a vivid picture of the land. The descriptions of the land were so dynamic and realistic I will never forget them. I became a part of this book, such a rare feeling!...more",Notes are private!,0,40,1,"Apr 07, 2016","Jun 08, 2016","Apr 06, 2016",,Paperback,view (with text),/book/show/24687.Don_t_Let_s_Go_to_the_Dogs_Tonight
694,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Will Find You: A Reporter Investigates the Life of the Man Who Raped Her,"Connors, Joanna",0802122604,9780802122605,0802122604,256        pp,4.12,"2,317","Apr 05, 2016","Apr 05, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 04, 2016",,Hardcover,view,/book/show/26820815-i-will-find-you
695,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,But You Did Not Come Back: A Memoir,"Loridan-Ivens, Marceline",,,B0163BZ2BG,59        pp,4.27,"3,231",2015,"Jan 05, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Apr 03, 2016",,Kindle Edition,view,/book/show/28329263-but-you-did-not-come-back
696,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beauty Is a Wound,"Kurniawan, Eka",0811223639,9780811223638,0811223639,470        pp,4.06,"14,626","Dec 12, 2002",Sep 2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 03, 2016",,Paperback,view,/book/show/24826361-beauty-is-a-wound
697,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dancing With Life,"Moffit, Phillip",,,,unknown,4.34,96,2008,2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 29, 2016",,,view,/book/show/3733782-dancing-with-life
698,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Light of the Fireflies,"Pen, Paul*",1503988562,9781503988569,B016A31ZWC,338        pp,3.73,"31,888",May 2013,"Apr 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 28, 2016",,Kindle Edition,view,/book/show/28802599-the-light-of-the-fireflies
699,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Thousand Pardons,"Dee, Jonathan",0812993217,9780812993219,0812993217,214        pp,3.23,"4,089",2013,"Mar 12, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2016",,Hardcover,view,/book/show/15732607-a-thousand-pardons
700,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Last Night at the Lobster,"O'Nan, Stewart*",0670018279,9780670018277,0670018279,160        pp,3.58,"12,036","Nov 01, 2007","Nov 01, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 16, 2016",,Hardcover,view,/book/show/673915.Last_Night_at_the_Lobster
701,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jesus’ Son,"Johnson, Denis",0060975776,9780060975777,0060975776,160        pp,4.12,"36,608",1992,"Jan 01, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Mar 16, 2016",,Mass Market Paperback,view,/book/show/608287.Jesus_Son
702,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Berenice,"Poe, Edgar Allan",1594561699,9781594561696,1594561699,24        pp,3.76,"6,154",Mar 1835,"Mar 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Mar 16, 2016",,Paperback,view,/book/show/1396182.Berenice
703,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fall of the House of Usher and Other Tales,"Poe, Edgar Allan",0451526759,9780451526755,0451526759,400        pp,4.17,"73,676",1960,"Apr 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 16, 2016",,Mass Market Paperback,view,/book/show/32559.The_Fall_of_the_House_of_Usher_and_Other_Tales
704,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Don't Get Caught,"Dinan, Kurt*",1492630144,9781492630142,1492630144,340        pp,3.92,"2,557","Apr 01, 2016","Apr 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 15, 2016",,Paperback,view,/book/show/24157427-don-t-get-caught
705,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What She Left Behind: A Haunting and Heartbreaking Story of 1920s Historical Fiction,"Wiseman, Ellen Marie*",0758278454,9780758278456,,336        pp,3.99,"57,347",2015,"Dec 31, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really did like this one, but it felt a little YA for me. I need edgy.The alternating stories of present day Izzy, who's mother sits in jail for kilI really did like this one, but it felt a little YA for me. I need edgy.The alternating stories of present day Izzy, who's mother sits in jail for killing her father, and Clara, committed to an insane asylum in 1929 tied the two together in unexpected ways. Izzy is struggling with the possibility that her own mother was insane, among other things. Clara, who was only 18, was committed by her parents for falling in love with an ""inappropriate"" man.It was appalling to read of Clara's story. How dreadful and hideous conditions of insane asylums were at the time, with women having little recourse against men. My only complaint is that this felt a little 'lite,' with everything tying up too neatly. I do think this was well written, and did a good job exploring the emotions of the characters. ...more",Notes are private!,0,40,1,"Jul 28, 2016","Aug 09, 2016","Mar 15, 2016",,Paperback,view (with text),/book/show/17802747-what-she-left-behind
