,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Lynsi's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Call Me By Your Name        (Call Me By Your Name, #1)","Aciman, André*",1786495252,9781786495259,1786495252,248        pp,4.11,"493,036","Jan 23, 2007","Sep 21, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 10, 2019",,Paperback,view,/book/show/36336078-call-me-by-your-name
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vital Friends: The People You Can't Afford to Live Without,"Rath, Tom*",1595620079,9781595620071,1595620079,218        pp,3.69,734,"Jun 29, 2006","Aug 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I finished this book in one sitting on a night I couldn’t sleep.The topic of loneliness has been a frequent visitor in my thoughts since the release oI finished this book in one sitting on a night I couldn’t sleep.The topic of loneliness has been a frequent visitor in my thoughts since the release of the World Happiness report linking community to a higher sense of happiness.I find myself inspired by individuals who actively create spaces for others to build relationships and even now more inspired as I understand the vital role friendships play in our lives. Reading this has only underscored and motivated me to participate in building community to make sure others have “someone who expects something of them.” It has made me reflect on what I can do to be a better friend.One of my favorite parts of books is the acknowledgments. Reading this section was extra special. I felt gratitude that I get to work with many of the brilliant individuals mentioned. Better yet, I get to call them friends....more",Notes are private!,1,3,1,"Apr 10, 2024","Apr 10, 2024","Jul 29, 2019",,Hardcover,view (with text),/book/show/174124.Vital_Friends
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,"Alexander, Michelle",,,,290        pp,4.52,"108,095","Jan 05, 2010","Jan 05, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 14, 2019",,Hardcover,view,/book/show/6792458-the-new-jim-crow
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl with the Dragon Tattoo        (Millennium, #1)","Larsson, Stieg",0670069019,9780670069019,,480        pp,4.17,"3,182,852",Aug 2005,"Sep 23, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 14, 2019","Aug 03, 2019","Jul 14, 2019",,Hardcover,view,/book/show/2429135.The_Girl_with_the_Dragon_Tattoo
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Small Great Things,"Picoult, Jodi*",,,B01AQNYZ3I,510        pp,4.36,"373,301",2016,"Oct 11, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 10, 2019","Jul 11, 2019","Jul 10, 2019",,Kindle Edition,view,/book/show/41021501-small-great-things
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sway: The Irresistible Pull of Irrational Behavior,"Brafman, Ori*",0385524382,9780385524384,0385524382,206        pp,3.78,"19,529","Jan 01, 2008","Jun 03, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 10, 2019",,Hardcover,view,/book/show/2118114.Sway
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tuesdays with Morrie,"Albom, Mitch*",,,0751529818,210        pp,4.17,"1,027,281","Aug 18, 1997",2000,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 29, 2019","Jun 29, 2019","Jun 29, 2019",,Paperback,view,/book/show/6900.Tuesdays_with_Morrie
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,East of Eden,"Steinbeck, John",0142000655,9780142000656,0142000655,601        pp,4.41,"538,915",1952,2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 11, 2020","Dec 26, 2020","Jun 27, 2019",,Paperback,view,/book/show/4406.East_of_Eden
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"How to Change Your Mind: What the New Science of Psychedelics Teaches Us About Consciousness, Dying, Addiction, Depression, and Transcendence","Pollan, Michael*",0241294223,9780241294222,0241294223,480        pp,4.27,"75,312","May 15, 2018","May 17, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 27, 2019",,Hardcover,view,/book/show/36613747-how-to-change-your-mind
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Infinite Jest,"Wallace, David Foster",,,,"1,088        pp",4.26,"91,908","Feb 01, 1996",2005,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 27, 2019",,Paperback,view,/book/show/6759.Infinite_Jest
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Full Is Your Bucket?,"Rath, Tom*",1595620036,9781595620033,1595620036,128        pp,3.87,"8,317","Jul 06, 2004","Aug 10, 2004",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 24, 2019",,Hardcover,view,/book/show/49266.How_Full_Is_Your_Bucket_
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Orphan Train,"Kline, Christina Baker*",,,,278        pp,4.19,"442,017","Apr 02, 2013","Apr 02, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2019",,Paperback,view,/book/show/15818107-orphan-train
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Water for Elephants,"Gruen, Sara*",1565125606,9781565125605,1565125606,368        pp,4.11,"1,615,254","May 22, 2006","Apr 09, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 23, 2019",,Paperback,view,/book/show/43641.Water_for_Elephants
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Adventures of Huckleberry Finn,"Twain, Mark",0142437174,9780142437179,0142437174,327        pp,3.83,"1,265,510","Feb 18, 1884","Dec 31, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2019",,Paperback,view,/book/show/2956.The_Adventures_of_Huckleberry_Finn
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fault in Our Stars,"Green, John*",,,,313        pp,4.14,"5,138,704","Jan 10, 2012","Jan 10, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2019",,Hardcover,view,/book/show/11870085-the-fault-in-our-stars
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Of Mice and Men,"Steinbeck, John",0142000671,9780142000670,0142000671,107        pp,3.88,"2,546,805","Feb 25, 1937",2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2019",,Paperback,view,/book/show/890.Of_Mice_and_Men
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Curious Incident of the Dog in the Night-Time,"Haddon, Mark",1400032717,9781400032716,1400032717,226        pp,3.89,"1,478,939","Jul 31, 2003","May 18, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2019",,Paperback,view,/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time
396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book Thief,"Zusak, Markus*",,,0375831002,592        pp,4.39,"2,557,581","Sep 01, 2005","Mar 14, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2019",,Kindle Edition,view,/book/show/19063.The_Book_Thief
397,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Order of the Phoenix        (Harry Potter, #5)","Rowling, J.K.",,,,912        pp,4.50,"3,383,342","Jun 21, 2003",Sep 2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2019",,Paperback,view,/book/show/2.Harry_Potter_and_the_Order_of_the_Phoenix
398,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Half-Blood Prince        (Harry Potter, #6)","Rowling, J.K.",,,,652        pp,4.58,"3,274,651","Jul 16, 2005","Sep 16, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2019",,Paperback,view,/book/show/1.Harry_Potter_and_the_Half_Blood_Prince
399,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life of Pi,"Martel, Yann",0770430074,9780770430078,0770430074,460        pp,3.94,"1,624,049","Sep 11, 2001","Aug 29, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2019",,Paperback,view,/book/show/4214.Life_of_Pi
400,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Goblet of Fire        (Harry Potter, #4)","Rowling, J.K.",,,,734        pp,4.57,"3,695,068","Jul 08, 2000","Sep 28, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2019",,Paperback,view,/book/show/6.Harry_Potter_and_the_Goblet_of_Fire
401,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Alchemist,"Coelho, Paulo*",0061122416,9780061122415,B00A2KBUGQ,197        pp,3.91,"3,056,381",1988,"May 01, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is about omens and I feel like I had a few nudging me to read it.Second time reading this one and did have to YouTube a video to get deeper This book is about omens and I feel like I had a few nudging me to read it.Second time reading this one and did have to YouTube a video to get deeper insights though it is pretty straightforward. Can’t lie, still don’t know what my personal legend is, but find it pretty comforting that when I want something “all the universe conspires in helping you achieve it.”...more",Notes are private!,0,1,2,"Nov 17, 2023Nov 17, 2023","Nov 23, 2023Nov 23, 2023","Jun 23, 2019",,Paperback,view (with text),/book/show/865.The_Alchemist
402,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Prisoner of Azkaban        (Harry Potter, #3)","Rowling, J.K.",043965548X,9780439655484,043965548X,435        pp,4.58,"4,185,099","Jul 08, 1999","May 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2019",,Mass Market Paperback,view,/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban
403,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Chamber of Secrets        (Harry Potter, #2)","Rowling, J.K.",,,B00ES27LCQ,352        pp,4.43,"3,928,350","Jul 02, 1998","Jun 02, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2019",,Hardcover,view,/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets
404,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kite Runner,"Hosseini, Khaled*",,,,371        pp,4.34,"3,149,062","May 29, 2003",May 2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 23, 2019",,Paperback,view,/book/show/77203.The_Kite_Runner
405,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hunger Games        (The Hunger Games, #1)","Collins, Suzanne",0439023483,9780439023481,0439023483,374        pp,4.34,"8,667,107","Sep 14, 2008","Oct 14, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2019",,Hardcover,view,/book/show/2767052-the-hunger-games
406,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Sorcerer's Stone        (Harry Potter, #1)","Rowling, J.K.",,,0439554934,309        pp,4.47,"10,053,157","Jun 26, 1997","Nov 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2019",,Hardcover,view,/book/show/3.Harry_Potter_and_the_Sorcerer_s_Stone
407,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1984,"Orwell, George",,,,298        pp,4.19,"4,598,625","Jun 08, 1949","Sep 03, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2019",,Kindle Edition,view,/book/show/40961427-1984
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Kill a Mockingbird,"Lee, Harper",,,,323        pp,4.26,"6,123,275","Jul 11, 1960","May 23, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2019",,Paperback,view,/book/show/2657.To_Kill_a_Mockingbird
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love Does: Discover a Secretly Incredible Life in an Ordinary World,"Goff, Bob",1400203759,9781400203758,1400203759,224        pp,4.31,"89,191","Jan 01, 2012","May 12, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,2,"Nov 20, 2022Nov 07, 2022","Nov 20, 2022Nov 20, 2022","Jun 23, 2019",,Paperback,view,/book/show/13497505-love-does
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Tattooist of Auschwitz        (The Tattooist of Auschwitz, #1)","Morris, Heather*",006287067X,9780062870674,006287067X,272        pp,4.30,"932,397","Jan 11, 2018","Sep 04, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 26, 2019","Dec 27, 2019","Jun 23, 2019",,Hardcover,view,/book/show/38359036-the-tattooist-of-auschwitz
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Fires Everywhere,"Ng, Celeste*",0735224293,9780735224292,0735224293,338        pp,4.08,"1,175,373","Sep 12, 2017","Sep 12, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 15, 2021","Mar 17, 2021","Jun 23, 2019",,Hardcover,view,/book/show/34273236-little-fires-everywhere
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Educated,"Westover, Tara*",,,,352        pp,4.47,"1,525,789","Feb 20, 2018","Feb 20, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 02, 2020","May 03, 2020","Jun 23, 2019",,Hardcover,view,/book/show/35133922-educated
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Radical Candor: Be a Kickass Boss Without Losing Your Humanity,"Scott, Kim Malone*",1250103509,9781250103505,1250103509,336        pp,4.07,"44,240","Mar 14, 2017","Mar 14, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2019",,Hardcover,view,/book/show/29939161-radical-candor
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers","Ferriss, Timothy*",,,B07PHTJCPX,827        pp,4.10,"41,765","Dec 06, 2016","Dec 06, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 23, 2019",,Kindle Edition,view,/book/show/31823677-tools-of-titans
415,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Emotional Intelligence 2.0,"Bradberry, Travis*",0974320625,9780974320625,0974320625,255        pp,3.85,"81,101","Jan 28, 2003","Jun 16, 2009",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 23, 2019",,Hardcover,view,/book/show/6486483-emotional-intelligence-2-0
