,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sarah's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
957,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fables, Vol. 18: Cubs in Toyland","Willingham, Bill*",140123769X,9781401237691,140123769X,192        pp,4.17,"7,145","Jan 22, 2013","Jan 22, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The spinoffs may be erratic, but I still love Fables: TOS. I love Mark Buckingham's art (and Gene Ha does a fine job filling in with the two-parter atThe spinoffs may be erratic, but I still love Fables: TOS. I love Mark Buckingham's art (and Gene Ha does a fine job filling in with the two-parter at the end of this book). I love the mix of bitter and sweet, of new myth and old, of funny and dark. I love getting to know the cubs a little better. Unlike the spinoffs, which are loud cousins, a new Fables collection is a check-in with an old friend. ...more",Notes are private!,0,0,1,"Jun 14, 2013","Jun 14, 2013","Dec 07, 2012",,Paperback,view (with text),/book/show/15791586-fables-vol-18
958,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trial Run,"Francis, Dick",0425199835,9780425199831,0425199835,272        pp,3.90,"3,289",1978,"Sep 07, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I always think of Dick Francis novels as my palate cleansers, but that's not really fair to him. Sure, they're breezy, fun reads. They're also tightlyI always think of Dick Francis novels as my palate cleansers, but that's not really fair to him. Sure, they're breezy, fun reads. They're also tightly plotted, and impeccably researched. His characters all have complex motivations and human flaws. Any writer could learn from him. This one wasn't my favorite: too much gay scare, women pretty much only present as dragon ladies or free-woman-of-the-seventies style lovers. Francis did a great job of getting me to envision a Moscow winter in the late 70s, though, and it was still a fun ride....more",Notes are private!,0,5,1,not set,"Dec 06, 2012","Dec 06, 2012",,Mass Market Paperback,view (with text),/book/show/8544.Trial_Run
959,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Once Upon a Time Machine,"Carl, Andrew*",1616550406,9781616550400,1616550406,431        pp,3.67,321,"Oct 10, 2012","Oct 10, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 30, 2012",,Paperback,view,/book/show/15739430-once-upon-a-time-machine
960,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Menial: Skilled Labor in Science Fiction,"Jennings, Kelly*",0615705618,9780615705613,0615705618,142        pp,3.83,58,"Jan 01, 2013","Jan 21, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 27, 2012",,Paperback,view,/book/show/16151463-menial
961,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Captain Vorpatril's Alliance        (Vorkosigan Saga, #15)","Bujold, Lois McMaster*",1451638450,9781451638455,1451638450,422        pp,4.20,"16,150","Nov 06, 2012","Nov 06, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 13, 2012",,Hardcover,view,/book/show/12998057-captain-vorpatril-s-alliance
962,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flight Behavior,"Kingsolver, Barbara",0062124269,9780062124265,0062124269,436        pp,3.81,"94,487","Nov 01, 2012","Nov 06, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 12, 2012",,Hardcover,view,/book/show/13438524-flight-behavior
963,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Letters,"Vonnegut, Kurt, Jr.",0385343752,9780385343756,0385343752,464        pp,4.09,"1,671",2012,2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 12, 2012",,Hardcover,view,/book/show/13531846-letters
964,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Saga, Volume 1","Vaughan, Brian K.*",1607066017,9781607066019,1607066017,160        pp,4.17,"332,575","Oct 10, 2012","Oct 23, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Just sat down and read this start to finish. Utterly compelling. Great art. I'm always a little nervous starting a new long-arc comic that it will losJust sat down and read this start to finish. Utterly compelling. Great art. I'm always a little nervous starting a new long-arc comic that it will lose its way, but this is a great beginning....more",Notes are private!,0,1,1,not set,"Nov 27, 2013","Nov 12, 2012",,Paperback,view (with text),/book/show/15704307-saga-volume-1
965,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Unreal and the Real: Selected Stories, Volume One: Where on Earth        (The Unreal and the Real, #1)","Le Guin, Ursula K.",1618730347,9781618730343,1618730347,320        pp,3.76,"1,563","Nov 20, 2012","Nov 27, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 02, 2012",,Hardcover,view,/book/show/13591878-the-unreal-and-the-real
966,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Unreal and the Real: Selected Stories, Volume Two: Outer Space, Inner Lands        (The Unreal and the Real, #2)","Le Guin, Ursula K.",1618730355,9781618730350,1618730355,330        pp,4.17,"1,621","Nov 20, 2012","Nov 27, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My parents have all of Ms. Le Guin's books, including every previous collection, and I grew up reading her stories. When I bought these at Atomic in DMy parents have all of Ms. Le Guin's books, including every previous collection, and I grew up reading her stories. When I bought these at Atomic in December I planned to read them all again in Ms. Le Guin's curated order. It has taken a while. I kept the book next to my bed, and I read one story every night, except sometimes I went back and reread one from the night before or the night before that. 'Cause here's the thing: these are GREAT stories. I notice something new every time.If you had asked me about ""The Ones Who Walk Away From Omelas"" I would have said yeah, yeah, I've read it a million times. That's the story with the beautiful city hiding an ugly secret about how they can have their happiness as long as they keep a child caged and abused beneath the city. And sure, that is what it's about, exactly as I remembered from reading it in 8th grade. I wasn't expecting to be absolutely floored by the language, the way I was this time. The first sentence is exquisite: ""With a clamor of bells that set the swallows soaring, the Festival of Summer came to the city. Omelas, bright-towered by the sea."" The early passages of the story are poetry in prose. Then, as the narration turns to the child, the words close down like a prison. They become ugly, harsh, oppressive. I didn't remember any of that from reading this as a kid. The other stories are like that too, revealing new prizes and new challenges on my return....more",Notes are private!,0,3,1,"Dec 26, 2012","May 29, 2013","Nov 02, 2012",,Hardcover,view (with text),/book/show/13591879-the-unreal-and-the-real
967,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dragonflight        (Dragonriders of Pern, #1)","McCaffrey, Anne",0345484266,9780345484260,0345484266,299        pp,4.09,"137,162",Jul 1968,"Jul 26, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Maybe I'll write a real  tomorrow. I get why this broke some ground in the sixties. Character-based, and with a female character taking initiatiMaybe I'll write a real  tomorrow. I get why this broke some ground in the sixties. Character-based, and with a female character taking initiative. I had some issues with it, but I liked Lessa's character. And the dragons were pretty cool. ...more",Notes are private!,0,0,1,not set,"Oct 27, 2012","Oct 27, 2012",,Paperback,view (with text),/book/show/61975.Dragonflight
968,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Paradox Men,"Harness, Charles L.",0450029964,9780450029967,0450029964,159        pp,3.66,358,May 1949,Jun 1976,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2012",,Mass Market Paperback,view,/book/show/1003105.The_Paradox_Men
969,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Magazine of Fantasy & Science Fiction, September/October 2012        (The Magazine of Fantasy & Science Fiction, #703)","Van Gelder, Gordon",,,,256        pp,3.68,41,Sep 2012,"Sep 01, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This issue dragged a bit for me. I like my e-subscription but I sometimes glaze over if a story doesn't grab me quickly.This issue dragged a bit for me. I like my e-subscription but I sometimes glaze over if a story doesn't grab me quickly....more,Notes are private!,0,1,1,not set,"Oct 18, 2012","Oct 24, 2012",,Paperback,view (with text),/book/show/15992683-the-magazine-of-fantasy-science-fiction-september-october-2012
970,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fantasy & Science Fiction, July/August 2012        (The Magazine of Fantasy & Science Fiction, #702)","Van Gelder, Gordon",,,,260        pp,3.94,50,"Jul 01, 2012",Jul 2012,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Kate Wilhelm, Jeffrey Ford, Ken Liu...how could this issue go wrong?",Notes are private!,0,0,1,not set,"Jul 24, 2012","Oct 24, 2012",,Paperback,view (with text),/book/show/15774732-fantasy-science-fiction-july-august-2012
971,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Granta 114: Aliens,"Freeman, John*",1905881339,9781905881338,1905881339,256        pp,3.71,113,"Feb 01, 2011","Feb 22, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 24, 2012",,Paperback,view,/book/show/9817262-granta-114
972,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Hologram for the King,"Eggers, Dave",193636574X,9781936365746,193636574X,312        pp,3.29,"28,835",Jun 2012,"Jun 19, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 24, 2012",,Hardcover,view,/book/show/13722902-a-hologram-for-the-king
973,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,For Her Own Good: Two Centuries of the Experts' Advice to Women,"Ehrenreich, Barbara",1400078008,9781400078004,1400078008,410        pp,3.96,"2,468","Jan 01, 1976","Jan 04, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 24, 2012",,Paperback,view,/book/show/24455.For_Her_Own_Good
974,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Icarus Girl,"Oyeyemi, Helen*",140007875X,9781400078752,140007875X,352        pp,3.64,"5,182","Jan 17, 2005","Apr 11, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2012",,Paperback,view,/book/show/139724.The_Icarus_Girl
975,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mirror Dance        (Vorkosigan Saga, #8)","Bujold, Lois McMaster*",0671876465,9780671876463,B0073AQ1O4,560        pp,4.31,"22,081",Mar 1994,"Mar 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm glad Mark got some time in the spotlight here. His introduction in the previous book had felt a little forced to me at times, and Miles' insistencI'm glad Mark got some time in the spotlight here. His introduction in the previous book had felt a little forced to me at times, and Miles' insistence (view spoiler)[on calling him brother didn't ring quite true. Mark's interactions with the Vorkosigans and the Dendarii in this book allowed those relationships to develop more naturally, and let him earn the title that Miles had previously bestowed. (hide spoiler)]...more",Notes are private!,0,1,1,not set,"Oct 21, 2012","Oct 21, 2012",,Paperback,view (with text),/book/show/61909.Mirror_Dance
