,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Marcy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
419,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Object of Beauty,"Martin, Steve*",0446573647,9780446573641,0446573647,292        pp,3.78,"102,185","Nov 23, 2010","Nov 23, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 23, 2011",,Hardcover,view,/book/show/7907803-an-object-of-beauty
420,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Privileges,"Dee, Jonathan",1400068673,9781400068678,1400068673,258        pp,3.28,"6,013",2010,"Jan 05, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 20, 2011",,Hardcover,view,/book/show/6624929-the-privileges
421,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"If I Loved You, I Would Tell You This","Black, Robin*",1400068576,9781400068579,1400068576,288        pp,3.76,"2,635","Mar 30, 2010","Mar 30, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 15, 2011",,Hardcover,view,/book/show/6942071-if-i-loved-you-i-would-tell-you-this
422,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tipping the Velvet,"Waters, Sarah",1573227889,9781573227889,1573227889,472        pp,4.05,"71,075","Feb 05, 1998","May 01, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 31, 2010",,Paperback,view,/book/show/56373.Tipping_the_Velvet
423,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zeitoun,"Eggers, Dave",0307387941,9780307387943,0307387941,325        pp,4.05,"78,265","Jul 15, 2009","Jun 15, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I continue to be amazed by Dave Eggers.,Notes are private!,0,0,1,not set,not set,"Dec 28, 2010",,Paperback,view (with text),/book/show/7173952-zeitoun
424,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The End of the Affair,"Greene, Graham",1844407616,9781844407613,1844407616,unknown,3.90,"64,526",1951,1999,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 20, 2010",,,view,/book/show/1888573.The_End_of_the_Affair
425,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Persepolis 2: The Story of a Return        (Persepolis, #2)","Satrapi, Marjane",0375714669,9780375714665,0375714669,187        pp,4.22,"75,206",2003,"Aug 02, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 07, 2010",,Paperback,view,/book/show/9517.Persepolis_2
426,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Persepolis: The Story of a Childhood        (Persepolis, #1)","Satrapi, Marjane",037571457X,9780375714573,037571457X,153        pp,4.26,"208,421","Apr 29, 2003","Jun 01, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 07, 2010",,Paperback,view,/book/show/9516.Persepolis
427,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Up From the Blue,"Henderson, Susan*",0061984035,9780061984037,0061984035,336        pp,3.82,"2,739","Jan 01, 2010","Sep 21, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 03, 2010",,Paperback,view,/book/show/7907787-up-from-the-blue
428,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Special Place: The Heart of a Dark Matter,"Straub, Peter",,9781880325221,,89        pp,3.37,836,2009,2009,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 07, 2010",,Hardcover,view,/book/show/6565881-a-special-place
429,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Honorary Consul,"Greene, Graham",,,,265        pp,3.80,"5,122",1973,2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 07, 2010",,Paperback,view,/book/show/292455.The_Honorary_Consul
430,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret History,"Tartt, Donna",1400031702,9781400031702,1400031702,559        pp,4.17,"741,947","Sep 16, 1992","Sep 11, 1992",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Sep 05, 2010",,Paperback,view,/book/show/29044.The_Secret_History
431,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Report,"Kane, Jessica Francis*",1555975658,9781555975654,1555975658,238        pp,3.71,"1,249","Aug 31, 2010","Aug 31, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 03, 2010",,Paperback,view,/book/show/7897402-the-report
432,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beyond the Glass,"White, Antonia",0860680975,9780860680970,0860680975,288        pp,4.07,259,Mar 1954,"Dec 27, 1987",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 03, 2010",,Hardcover,view,/book/show/1707978.Beyond_the_Glass
433,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Visit from the Goon Squad,"Egan, Jennifer*",0307592839,9780307592835,0307592839,274        pp,3.69,"226,774","Jun 08, 2010","Jun 08, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 02, 2010","Sep 03, 2010","Sep 02, 2010",,Hardcover,view,/book/show/7331435-a-visit-from-the-goon-squad
434,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,MY DATE WITH SATAN: Stories,"Richter, Stacey",0684857014,9780684857015,0684857014,224        pp,3.81,380,1999,"Jul 13, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 28, 2010",,Paperback,view,/book/show/2344289.MY_DATE_WITH_SATAN
435,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Quick and the Dead,"Williams, Joy",0375727647,9780375727641,0375727647,320        pp,3.90,"2,254",2000,"Jan 08, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 28, 2010",,Paperback,view,/book/show/242412.The_Quick_and_the_Dead
436,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Room and the Chair,"Adams, Lorraine",0307272419,9780307272416,0307272419,336        pp,2.67,133,2010,"Feb 09, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 23, 2010",,Hardcover,view,/book/show/6894125-the-room-and-the-chair
437,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Numb,"Ferrell, Sean*",0061946508,9780061946509,B005IV0V4Q,288        pp,3.39,251,"Jul 18, 2010","Aug 03, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 18, 2010","Aug 28, 2010","Aug 18, 2010",,Paperback,view,/book/show/6933194-numb
438,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Boys and Girls Like You and Me: Stories,"Kyle, Aryn*",1416594809,9781416594802,1416594809,240        pp,3.76,949,"Apr 20, 2010","Apr 20, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 10, 2010",,Hardcover,view,/book/show/6751343-boys-and-girls-like-you-and-me
439,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Imperial Bedrooms,"Ellis, Bret Easton",0330517090,9780330517096,0330517090,256        pp,3.19,"19,086","Jun 15, 2010","Jun 15, 2010",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 10, 2010",,Paperback,view,/book/show/7519866-imperial-bedrooms
440,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Singer's Gun,"Mandel, Emily St. John*",1936071649,9781936071647,1936071649,287        pp,3.82,"8,882","May 01, 2010","May 01, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 10, 2010",,Hardcover,view,/book/show/7617564-the-singer-s-gun
441,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alone With You,"Silver, Marisa*",1416590293,9781416590293,1416590293,164        pp,3.65,411,"Apr 13, 2010","Apr 13, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 01, 2010",,Hardcover,view,/book/show/7056239-alone-with-you
442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Three Weissmanns of Westport,"Schine, Cathleen*",0374299048,9780374299040,0374299048,295        pp,2.95,"8,967","Feb 01, 2010","Feb 02, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 21, 2010",,Hardcover,view,/book/show/6670347-the-three-weissmanns-of-westport
443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Commuters,"Tedrowe, Emily Gray*",0061859478,9780061859472,0061859478,378        pp,3.38,687,2010,"Jun 29, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 05, 2010",,Paperback,view,/book/show/6877453-commuters
444,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Slut Lullabies,"Frangello, Gina*",0975362372,9780975362372,0975362372,204        pp,3.77,173,"Jun 01, 2010","Jun 10, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 31, 2010",,Paperback,view,/book/show/7902502-slut-lullabies
445,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Talented Mr. Ripley        (Ripley, #1)","Highsmith, Patricia",,,,249        pp,3.94,"90,504",1955,1999,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 22, 2010",,Paperback,view,/book/show/156024.The_Talented_Mr_Ripley
446,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ask,"Lipsyte, Sam*",0374298912,9780374298913,0374298912,296        pp,3.30,"6,753","Mar 02, 2010","Mar 02, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 18, 2010",,Hardcover,view,/book/show/6698001-the-ask
447,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Capture the Castle,"Smith, Dodie",,,,408        pp,4.00,"104,348",1948,"Feb 05, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 10, 2010",,Paperback,view,/book/show/860532.I_Capture_the_Castle
448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mr. Arkadin,"Bessy, Maurice",0061689033,9780061689031,0061689033,226        pp,3.46,254,"Jun 08, 1955","Apr 06, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 10, 2010","May 18, 2010","May 10, 2010",,Paperback,view,/book/show/6859093-mr-arkadin
449,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Truth About Delilah Blue,"Cohen, Tish*",,,,448        pp,3.45,853,"May 21, 2010","Jun 08, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 10, 2010",,Paperback,view,/book/show/7223196-the-truth-about-delilah-blue
450,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bad Marie,"Dermansky, Marcy*",0061914711,9780061914713,0061914711,212        pp,3.54,"2,309","Jun 10, 2010","Jun 22, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Jun 20, 2010","Jun 22, 2010","May 03, 2010",,Paperback,view,/book/show/7506204-bad-marie
451,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lake Shore Limited,"Miller, Sue",0307264211,9780307264213,0307264211,270        pp,3.37,"4,359","Jan 01, 2010","Apr 06, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 13, 2010",,Hardcover,view,/book/show/7624512-the-lake-shore-limited
452,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World","Kidder, Tracy",0812973011,9780812973013,0812973011,333        pp,4.19,"84,505",2003,"Aug 31, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 07, 2010",,Paperback,view,/book/show/10235.Mountains_Beyond_Mountains
453,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Famous Fathers and Other Stories,"Ehrhardt, Pia Z.*",1596922125,9781596922129,1596922125,200        pp,4.19,236,"Jun 15, 2007","Jun 19, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 13, 2010",,Hardcover,view,/book/show/1185451.Famous_Fathers_and_Other_Stories
454,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blankets,"Thompson, Craig",1891830430,9781891830433,1891830430,582        pp,4.06,"116,997","Jul 23, 2003","Aug 18, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 13, 2010",,Paperback,view,/book/show/25179.Blankets
455,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Picking Bones from Ash,"Mockett, Marie Mutsuki*",1555975410,9781555975418,1555975410,304        pp,3.78,340,"Sep 29, 2009","Sep 29, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 03, 2010",,Hardcover,view,/book/show/6415214-picking-bones-from-ash
456,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cassandra at the Wedding,"Baker, Dorothy",1590171128,9781590171127,1590171128,256        pp,3.94,"5,365",1962,"Sep 30, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 14, 2010",,Paperback,view,/book/show/902010.Cassandra_at_the_Wedding
457,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,More of This World or Maybe Another,"Johnson, Barb*",0061732273,9780061732270,0061732273,188        pp,4.16,459,"Sep 30, 2009","Oct 20, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 07, 2009",,Paperback,view,/book/show/6602226-more-of-this-world-or-maybe-another
