,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Theresa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
440,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The 19th Wife,"Ebershoff, David*",1400063973,9781400063970,1400063973,514        pp,3.65,"59,583","Aug 05, 2008","Aug 05, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 07, 2017",,Hardcover,view,/book/show/2586771-the-19th-wife
441,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"War in Val d'Orcia: An Italian War Diary, 1943-1944","Origo, Iris",0879234768,9780879234768,0879234768,239        pp,4.19,"1,085",1947,"Feb 01, 1984",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 07, 2017",,Paperback,view,/book/show/835779.War_in_Val_d_Orcia
442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,East of the Mountains,"Guterson, David",1400032652,9781400032655,1400032652,279        pp,3.67,"7,567",1999,"Jul 08, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 08, 2017","Jul 18, 2017","Jun 07, 2017",,Paperback,view,/book/show/50993.East_of_the_Mountains
443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An American Sickness: How Healthcare Became Big Business and How You Can Take It Back,"Rosenthal, Elisabeth",1524756202,9781524756208,1524756202,656        pp,4.31,"7,028","Apr 11, 2017","Apr 11, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 07, 2017",,Paperback,view,/book/show/31253737-an-american-sickness
444,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Color of Law: A Forgotten History of How Our Government Segregated America,"Rothstein, Richard",1631492853,9781631492853,1631492853,368        pp,4.45,"38,849","May 02, 2017","May 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 21, 2017",,Hardcover,view,/book/show/32191706-the-color-of-law
445,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Inexplicable Universe: Unsolved Mysteries,"Tyson, Neil deGrasse *",,,B00NTPC8GC,4        pp,4.16,"1,950",2012,"Aug 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 21, 2017",,Audible Audio,view,/book/show/33410296-the-inexplicable-universe
446,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love in the Time of Cholera,"García Márquez, Gabriel",140003468X,9781400034680,140003468X,348        pp,3.94,"504,650",Nov 1985,"Oct 05, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 21, 2017",,Paperback,view,/book/show/9712.Love_in_the_Time_of_Cholera
447,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tumbling,"McKinney-Whetstone, Diane*",0684837242,9780684837246,0684837242,352        pp,4.25,"3,517","Apr 15, 1996","Apr 09, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 14, 2017",,Paperback,view,/book/show/429931.Tumbling
448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,"Brown, Daniel James*",067002581X,9780670025817,067002581X,404        pp,4.39,"312,313","Jun 04, 2013","Jan 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 10, 2017",,Hardcover,view,/book/show/16158542-the-boys-in-the-boat
449,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Tower, the Zoo, and the Tortoise","Stuart, Julia",0385533284,9780385533287,0385533284,304        pp,3.58,"9,860","Mar 04, 2010","Aug 10, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 30, 2017",,Hardcover,view,/book/show/7745326-the-tower-the-zoo-and-the-tortoise
450,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,"Grann, David*",0385513534,9780385513531,0385513534,339        pp,3.89,"95,039","Feb 24, 2009","Feb 24, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 30, 2017",,Hardcover,view,/book/show/3398625-the-lost-city-of-z
451,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Encouragement Changes Everything: Bless and Be Blessed,"Maxwell, John C.",1404104232,9781404104235,1404104232,128        pp,4.23,189,unknown,"Jan 01, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 17, 2017",,Hardcover,view,/book/show/2310805.Encouragement_Changes_Everything
452,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Poisonwood Bible,"Kingsolver, Barbara",0060786507,9780060786502,0060786507,546        pp,4.10,"743,722","Sep 24, 1998","May 31, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2016",,Hardcover,view,/book/show/7244.The_Poisonwood_Bible
453,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Rosie Project        (Don Tillman, #1)","Simsion, Graeme*",1476729085,9781476729084,1476729085,292        pp,4.02,"556,329","Jan 30, 2013","Oct 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2016",,Hardcover,view,/book/show/16181775-the-rosie-project
454,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nightingale,"Hannah, Kristin*",,,,593        pp,4.62,"1,358,197","Oct 08, 2015","Feb 03, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2016",,Kindle Edition,view,/book/show/22663563-the-nightingale
455,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Light We Cannot See,"Doerr, Anthony*",1476746583,9781476746586,1476746583,531        pp,4.32,"1,661,459","May 06, 2014","Jan 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2016",,Hardcover,view,/book/show/18143977-all-the-light-we-cannot-see
456,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seinfeldia: How a Show About Nothing Changed Everything,"Armstrong, Jennifer Keishin*",1476756104,9781476756103,1476756104,307        pp,3.71,"9,188","Jul 05, 2016","Jul 05, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 27, 2016",,Hardcover,view,/book/show/27171845-seinfeldia
457,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,For One More Day,"Albom, Mitch*",1401303277,9781401303273,1401303277,208        pp,4.12,"148,041","Sep 26, 2006","Sep 26, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 27, 2016",,Hardcover,view,/book/show/10929.For_One_More_Day
458,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Invention of Wings,"Kidd, Sue Monk*",0670024783,9780670024780,0670024783,384        pp,4.25,"314,525","Jan 07, 2014","Jan 07, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 18, 2016",,Hardcover,view,/book/show/18079776-the-invention-of-wings
459,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flight Behavior,"Kingsolver, Barbara",0062124269,9780062124265,0062124269,436        pp,3.81,"94,487","Nov 01, 2012","Nov 06, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 18, 2016",,Hardcover,view,/book/show/13438524-flight-behavior
460,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Secret        (The Secret, #1)","Byrne, Rhonda",,,,199        pp,3.73,"478,033","Nov 28, 2006","Nov 28, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 18, 2016",,Hardcover,view,/book/show/52529.The_Secret
461,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heartsong of Charging Elk,"Welch, James",0385496753,9780385496759,0385496753,440        pp,3.89,"1,001",2000,"Oct 02, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 18, 2016",,Paperback,view,/book/show/156364.The_Heartsong_of_Charging_Elk
462,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Born a Crime: Stories From a South African Childhood,"Noah, Trevor",,,0385689225,289        pp,4.49,"693,573","Nov 15, 2016","Nov 15, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 13, 2016",,Hardcover,view,/book/show/29780253-born-a-crime
463,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,ATD Talent Management Handbook,"Bickham, Terry",,,B0172Q0OFA,462        pp,4.00,3,unknown,"Nov 12, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 10, 2016",,Kindle Edition,view,/book/show/29859210-atd-talent-management-handbook
464,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Free Will,"Harris, Sam",1451683405,9781451683400,1451683405,96        pp,3.87,"34,819","Mar 06, 2012","Mar 06, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 05, 2016",,Paperback,view,/book/show/13259270-free-will
465,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blue Ocean Strategy: How to Create Uncontested Market Space and Make the Competition Irrelevant,"Kim, W. Chan*",1591396190,9781591396192,1591396190,240        pp,4.01,"76,864","Jan 01, 2004","Feb 03, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 05, 2016",,Hardcover,view,/book/show/4898.Blue_Ocean_Strategy
466,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kite Runner,"Hosseini, Khaled*",,,,371        pp,4.34,"3,149,016","May 29, 2003",May 2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 05, 2016",,Paperback,view,/book/show/77203.The_Kite_Runner
467,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl with the Dragon Tattoo        (Millennium, #1)","Larsson, Stieg",0670069019,9780670069019,,480        pp,4.17,"3,182,815",Aug 2005,"Sep 23, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 05, 2016",,Hardcover,view,/book/show/2429135.The_Girl_with_the_Dragon_Tattoo
468,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Help,"Stockett, Kathryn*",0399155341,9780399155345,B009CUIY52,464        pp,4.47,"2,764,158","Feb 10, 2009","Jan 01, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 05, 2016",,Hardcover,view,/book/show/4667024-the-help
469,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Drive: The Surprising Truth About What Motivates Us,"Pink, Daniel H.*",1594488843,9781594488849,1594488843,242        pp,3.95,"118,362","Dec 29, 2009","Dec 29, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2016",,Hardcover,view,/book/show/6452796-drive
470,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The First 90 Days: Critical Success Strategies for New Leaders at All Levels,"Watkins, Michael D.",1422188612,9781422188613,1422188612,304        pp,3.86,"31,318","Sep 18, 2003","May 14, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 25, 2016",,Hardcover,view,/book/show/15824358-the-first-90-days
471,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Act Like a Leader, Think Like a Leader","Ibarra, Herminia",1422184129,9781422184127,1422184129,200        pp,3.87,"2,034","Feb 10, 2015","Feb 10, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 25, 2016",,Hardcover,view,/book/show/21413975-act-like-a-leader-think-like-a-leader
472,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Energy Bus: 10 Rules to Fuel Your Life, Work, and Team with Positive Energy","Gordon, Jon",0470100281,9780470100288,0470100281,192        pp,3.85,"25,800","Jan 01, 2007","Jan 22, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 21, 2016",,Hardcover,view,/book/show/81107.The_Energy_Bus
473,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cane River,"Tademy, Lalita*",0446678457,9780446678452,0446678457,522        pp,4.08,"49,099","Jan 01, 2001","Apr 01, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 04, 2016","Dec 05, 2016","Jul 04, 2016",,Paperback,view,/book/show/5167.Cane_River
474,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Startup of You: Adapt to the Future, Invest in Yourself, and Transform Your Career","Hoffman, Reid*",,,B0050DIWHU,252        pp,3.82,"9,929",2012,"Feb 14, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 04, 2016",,Kindle Edition,view,/book/show/12030438-the-startup-of-you
475,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All Rivers Run to the Sea,"Wiesel, Elie",0805210288,9780805210286,0805210288,432        pp,4.13,"1,261",1994,"Oct 22, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 03, 2016",,Paperback,view,/book/show/11174.All_Rivers_Run_to_the_Sea
476,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Night Trilogy: Night, Dawn, The Accident","Wiesel, Elie",0374521409,9780374521400,0374521409,317        pp,4.29,"4,973",1961,"Sep 01, 1987",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 03, 2016",,Paperback,view,/book/show/12823.The_Night_Trilogy
477,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Alliance: Managing Talent in the Networked Age,"Hoffman, Reid*",1625275773,9781625275776,1625275773,224        pp,3.82,"2,797","Jul 08, 2014","Jul 08, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 31, 2016",,Hardcover,view,/book/show/20763746-the-alliance
478,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Freshwater Boys,"Schuitema, Adam*",1883285402,9781883285401,1883285402,240        pp,3.67,105,2010,"Apr 13, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 21, 2016",,Paperback,view,/book/show/7508028-freshwater-boys
