,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sirpa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Charlotte’s Web,"White, E.B.",0064410935,9780064410939,0064410935,184        pp,4.20,"1,834,722","Oct 15, 1952","Oct 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Okay, as a serious reader, there is nothing better than a book that doesn't pretend to be anything else than a sweet story about friendship. Would thaOkay, as a serious reader, there is nothing better than a book that doesn't pretend to be anything else than a sweet story about friendship. Would that we all had a Charlotte in our lives....more",Notes are private!,0,1,1,not set,Jan 1972,"Mar 20, 2008",,Paperback,view (with text),/book/show/24178.Charlotte_s_Web
1124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Mormon: Another Testament of Jesus Christ,"Smith Jr., Joseph",0967686563,9780967686561,0967686563,531        pp,4.24,"86,562","Mar 26, 1830",2013,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 1966,"Mar 20, 2008",,Paperback,view,/book/show/323355.The_Book_of_Mormon
1125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hobbit        (The Lord of the Rings, #0)","Tolkien, J.R.R.",,,,366        pp,4.29,"3,973,263","Sep 21, 1937","Aug 15, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 20, 2008",,Paperback,view,/book/show/5907.The_Hobbit
1126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gift of Nothing,"McDonnell, Patrick*",031611488X,9780316114882,031611488X,56        pp,4.48,"1,739","Oct 05, 2005","Oct 05, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 20, 2008",,Hardcover,view,/book/show/92442.The_Gift_of_Nothing
1127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Zen Mind, Beginner's Mind: Informal Talks on Zen Meditation and Practice","Suzuki, Shunryu",0834800799,9780834800793,0834800799,138        pp,4.21,"45,656","Jun 01, 1970","Jan 01, 1970",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Apr 2004,"Mar 20, 2008",,Paperback,view,/book/show/402843.Zen_Mind_Beginner_s_Mind
1128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jonathan Livingston Seagull,"Bach, Richard*",0743278909,9780743278904,0743278909,112        pp,3.86,"251,673",1970,"Feb 07, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 20, 2008",,Paperback,view,/book/show/71728.Jonathan_Livingston_Seagull
1129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Unlikely Romance of Kate Bjorkman,"Plummer, Louise",0440227046,9780440227045,0440227046,192        pp,3.89,"1,462","Mar 01, 1995","Oct 11, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Knowing Louise perhaps makes this book even more funny as I can see her expressions as I read. Funny and often so true to life, Kate is one of my favoKnowing Louise perhaps makes this book even more funny as I can see her expressions as I read. Funny and often so true to life, Kate is one of my favorite YA characters in years....more",Notes are private!,0,0,1,not set,Jan 1998,"Mar 20, 2008",,Turtleback,view (with text),/book/show/49745.The_Unlikely_Romance_of_Kate_Bjorkman
1130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pilgrim at Tinker Creek,"Dillard, Annie",0072434171,9780072434170,0072434171,288        pp,4.09,"27,120",1974,"Jan 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Annie Dillard writes an internal monologue with the precise eye of the observer of nature, showing us the both the beauty and sheer terror of the natuAnnie Dillard writes an internal monologue with the precise eye of the observer of nature, showing us the both the beauty and sheer terror of the natural world around us. How much we are oblivious to. . . Some of the descriptions and words in this book left me breathless. It is written over the course of a year as she walks ""through the land surrounding Tinker Creek, located in the Blue Ridge Mountains near Roanoke, Virginia.""...more",Notes are private!,0,1,1,not set,Dec 1997,"Mar 20, 2008",,Paperback,view (with text),/book/show/12527.Pilgrim_at_Tinker_Creek
1131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pride and Prejudice,"Austen, Jane",,,,279        pp,4.29,"4,269,050","Jan 28, 1813","Oct 10, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 20, 2008",,Paperback,view,/book/show/1885.Pride_and_Prejudice
1132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Sidewalk Ends,"Silverstein, Shel",0060513039,9780060513030,0060513039,176        pp,4.33,"1,402,927",1974,Nov 2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 20, 2008",,Hardcover,view,/book/show/30119.Where_the_Sidewalk_Ends
1133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Kill a Mockingbird,"Lee, Harper",,,,323        pp,4.26,"6,122,893","Jul 11, 1960","May 23, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Scout is one of my favorite characters in young adult fiction. Excellent book.,Notes are private!,0,0,1,not set,May 2002,"Mar 20, 2008",,Paperback,view (with text),/book/show/2657.To_Kill_a_Mockingbird
1134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Da Vinci Code        (Robert Langdon, #2)","Brown, Dan*",,,,489        pp,3.91,"2,351,583","Mar 18, 2003","Mar 28, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a summer read and exactly what I expected it to be--a quick romp and enjoyable page turner. But what I did find to be of interest was followiThis was a summer read and exactly what I expected it to be--a quick romp and enjoyable page turner. But what I did find to be of interest was following up on Brown's research in my English 305 class. The book originally piqued my interest because of the scholarly interest shown for its multiple premises. University courses were being offered, to my surprise, centered around the novel and even symposia were held. Brown has never expressed any pretensions of being one of the great American novelists, but he certainly was brilliant this time in his choice of topics. As Jeremy Paugh wrote, this is an ""intriguing exploration of some of Western culture's greatest mysteries--from the nature of the Mona Lisa's smile to the secret of the Holy Grail."" While I do not agree with all of his conclusions, I applaud him for the fact that he took a formulaic murder mystery and wove in multiple ideas that should make any thoughtful reader a little curious about history and instill a desire in them to follow up on the wealth of source material. By the way, after reading some of the s on this website, I have to comment that too often we readers pretend to be far more erudite and sophisticated than we really are. All of us have at times been guilty of thinking we have ""read"" great works which we might have cursorily glanced through in college or worse, heard of at some point in our education. The, sagcious ""oh yes"" nod when some writer is mentioned in a conversation, whom you really have not ever spent time with as a bedfellow. Don't be a book snob, for goodness sake. What is literature if you only wade through it as the Finns say, ""with long teeth"" in order to say that you have read one of the ""classics."" Novels after all, are meant, as Francis Bacon said, ""to be chewed, digested,"" and throughly enjoyed. :) Hooray for the Dan Browns of the world who keep us happily entertained....more",Notes are private!,0,1,1,not set,Aug 2004,"Mar 20, 2008",,Paperback,view (with text),/book/show/968.The_Da_Vinci_Code
1135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crossing to Safety,"Stegner, Wallace",037575931X,9780375759314,037575931X,335        pp,4.16,"46,377",1987,"Apr 09, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Aug 1999,"Mar 20, 2008",,Paperback,view,/book/show/9820.Crossing_to_Safety
1136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Autobiography of a Yogi,"Yogananda, Paramahansa",0876120834,9780876120835,0876120834,503        pp,4.24,"65,097",1946,"Jan 01, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Recommended by several of my friends--thanks, John! Although overly long (almost 600 pages), this is a classic text on spiritual growth and self-realiRecommended by several of my friends--thanks, John! Although overly long (almost 600 pages), this is a classic text on spiritual growth and self-realization, especially focused upon kriya yoga meditation. As Paramahansa Yogananda details his personal journey to master the self he (unlike Ekhart Tolle, who mysteriously was given the gift of enlightenment without seeking), becomes an enlightened individual committed to peacefully serving mankind through teaching meditation. The book gives glimpses into the Indian culture and touches on some fascinating stories of saints and holy people including Ghandi. It is interesting how some cultures accept miracles as a natural part of life in contrast to how we in the West, with our supposed sophistication, have largely discounted these manifestations. One of the great contributions of the yogic tradition is the concept, based upon Patanjali's yoga sutras, of a union of body, mind and spirit. For India, this is a well-accepted part of science that we are only beginning to tap into with the work of scientists including Candace Peart, and our recent acceptance of the benefits of yoga, alternative medicine, etc. Read Lynne McTaggart's ""The Intention Experiment"" and ""The Field"" or Ervin Laslow's ""Science and the Akashic Field: An Integral Theory of Everything"" for more on quantum physics and the universe. Fascinating stuff....more",Notes are private!,0,2,1,not set,"Aug 04, 2008","Mar 20, 2008",,Paperback,view (with text),/book/show/639864.Autobiography_of_a_Yogi
1137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Women,"Alcott, Louisa May",,,0451529308,449        pp,4.15,"2,233,409",1868,"Apr 06, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"One of my favorites in junior high! I related to each of the girls in some way, but especially to Jo :) A classic. I would recommend A Hunger for HomeOne of my favorites in junior high! I related to each of the girls in some way, but especially to Jo :) A classic. I would recommend A Hunger for Home: Louisa May Alcott's Place in American Culture by Sarah Elbert, for a facinating and scholarly treatment of the Alcott family. Her farther, Bronson, was a Transcendentalist, along with others, and enjoyed their company at Walden Pond. Oh, another interesting insight is that Alcott (this is her wild-Jo-like side) also wrote thrillers under a pseudonym for magazines like Harpers and Atlantic Monthly. :)...more",Notes are private!,0,2,1,not set,Jan 1967,"Mar 20, 2008",,Paperback,view (with text),/book/show/1934.Little_Women
1138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Giver        (The Giver, #1)","Lowry, Lois*",0385732554,9780385732550,0385732554,208        pp,4.12,"2,478,379","Apr 26, 1993","Jan 24, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A classic. I have taught this often in my Young Adult lit classes Did you know that Lois Lowry took the photo on the cover? -Sirpa,Notes are private!,0,1,1,not set,Jan 1992,"Mar 20, 2008",,Paperback,view (with text),/book/show/3636.The_Giver
1139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Catcher in the Rye,"Salinger, J.D.",0316769177,9780316769174,0316769177,277        pp,3.80,"3,523,632","Jul 16, 1951","Jan 30, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love this truly original ""bildungsroman."" With the strange distinction of being one of the most banned books in America along with Huckleberry Finn,I love this truly original ""bildungsroman."" With the strange distinction of being one of the most banned books in America along with Huckleberry Finn, Catcher's main character, Holden Caulfield, is one of my all-time favorite characters. ...more",Notes are private!,0,0,1,not set,Apr 1998,"Mar 19, 2008",,Paperback,view (with text),/book/show/5107.The_Catcher_in_the_Rye
