,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Amanda's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
613,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Blind Assassin,"Atwood, Margaret*",0385475721,9780385475723,0385475721,521        pp,3.96,"155,479",Sep 2000,Sep 2000,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"good but not great. I predicted the ending long before I actually got to the end. That being said, I don't really read Margaret Atwood to get to the cgood but not great. I predicted the ending long before I actually got to the end. That being said, I don't really read Margaret Atwood to get to the climax of the plot. Her stories are good, but her people are BETTER!...more",Notes are private!,0,0,1,not set,May 2006,"Jan 22, 2008",,Hardcover,view (with text),/book/show/881655.The_Blind_Assassin
614,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Robber Bride,"Atwood, Margaret*",,,0385491034,528        pp,3.83,"47,179",1993,"Jan 20, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Loved it! The dream sequence was beautiful--the kind of beautiful that makes me close my eyes and sit still for several minutes and just breathe. We cLoved it! The dream sequence was beautiful--the kind of beautiful that makes me close my eyes and sit still for several minutes and just breathe. We can not fully understand the weight that one human being has on another--I affect you, you affect me. There are no rocks or islands......more",Notes are private!,0,0,1,not set,"Mar 11, 2008","Jan 22, 2008",,Paperback,view (with text),/book/show/17650.The_Robber_Bride
615,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bellwether,"Willis, Connie",0553562967,9780553562965,0553562967,248        pp,3.93,"12,963","Mar 01, 1996","Jun 02, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I've decided that I am a bellweather. Feel free to disagree.I've decided that I am a bellweather. Feel free to disagree....more,Notes are private!,0,0,1,not set,Dec 2005,"Jan 03, 2008",,Mass Market Paperback,view (with text),/book/show/24985.Bellwether
616,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Labyrinth        (Languedoc, #1)","Mosse, Kate",0425213978,9780425213971,0425213978,515        pp,3.61,"55,685",2005,"Feb 06, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2008",,Paperback,view,/book/show/14975.Labyrinth
617,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Watership Down        (Watership Down, #1)","Adams, Richard",038039586X,9780380395866,038039586X,478        pp,4.08,"480,823",Nov 1972,Jun 1975,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Re-read, 2016. If you wanna cry your eyes out, read this book. Original :I like books about animals! :)",Notes are private!,0,0,1,not set,Jun 2001,"Dec 14, 2007",,Mass Market Paperback,view (with text),/book/show/76620.Watership_Down
618,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Headlong,"Frayn, Michael",0571225586,9780571225583,0571225586,400        pp,3.67,"4,795",1999,2005,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In all fairness, I couldn't actually finish reading this book. Way too much talk about art without being interesting. Maybe I just don't like art. CouIn all fairness, I couldn't actually finish reading this book. Way too much talk about art without being interesting. Maybe I just don't like art. Could that be it? Or maybe I don't like history. Now, that's more likely......more",Notes are private!,0,0,1,not set,not set,"Dec 14, 2007",,Paperback,view (with text),/book/show/132245.Headlong
619,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Da Vinci Code        (Robert Langdon, #2)","Brown, Dan*",,,,454        pp,3.91,"2,351,472","Mar 18, 2003","Apr 18, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Yep, I loved it and I don't care what you say.Yep, I loved it and I don't care what you say....more",Notes are private!,0,0,1,not set,Jan 2004,"Dec 14, 2007",,Hardcover,view (with text),/book/show/85266.The_Da_Vinci_Code
620,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Gatsby,"Fitzgerald, F. Scott",,,,180        pp,3.93,"5,237,981","Apr 10, 1925",1925,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So, originally when I read this book I was in high school. And my GR, one star  said: ""Maybe I was too young to appreciate this book when I readSo, originally when I read this book I was in high school. And my GR, one star  said: ""Maybe I was too young to appreciate this book when I read it. Or maybe I think looking for the symbolism in a green light is stupid. Or maybe I just don't want my breasts chopped off in a terrible accident... Who knows???""Well now I've read it again and I've upped it to three stars. I liked it. I no longer think it's a stupid book. I do, however, think about how our passions can overtake us and sooner or later we end up racing away from some horrible fate only to race towards a worse one. This kinda thing happens all the time. F. Scotty himself says that we're not careful enough with each other. It's pitifully sad, really. We're fragile.Plus, what did he say? ""You can't relive the past."" Or something. Maybe I should consider this fair warning....more",Notes are private!,0,2,2,"Sep 21, 2011not set","Sep 24, 2011not set","Dec 14, 2007",,Paperback,view (with text),/book/show/4671.The_Great_Gatsby
621,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch","Pratchett, Terry",,,,491        pp,4.26,"748,397","May 10, 1990","Nov 28, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Glad Terry Pratchett and Neil Gaiman worked together on this one. It's both twisty and funny--the best qualities from both of these writers. Plus, I fGlad Terry Pratchett and Neil Gaiman worked together on this one. It's both twisty and funny--the best qualities from both of these writers. Plus, I feel quite validated in my thinking that it's ok to name your dog, ""Dog.""...more",Notes are private!,0,0,1,not set,Mar 2002,"Dec 14, 2007",,Mass Market Paperback,view (with text),/book/show/12067.Good_Omens
622,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fahrenheit 451,"Bradbury, Ray",0307347974,9780307347978,0307347974,158        pp,3.97,"2,416,823","Oct 19, 1953",Oct 2004,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,suspenseful and short,Notes are private!,0,0,1,not set,Jan 2006,"Dec 14, 2007",,Mass Market Paperback,view (with text),/book/show/4381.Fahrenheit_451
623,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sunshine,"McKinley, Robin",0515138819,9780515138818,0515138819,405        pp,3.84,"42,526","Sep 01, 2003","Nov 30, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,good vampire book. The heroine is absolutely fantasitc. Felt like I went through a whole wheel of life with her...,Notes are private!,0,1,1,not set,Feb 2006,"Dec 14, 2007",,Mass Market Paperback,view (with text),/book/show/8088.Sunshine
624,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Historian,"Kostova, Elizabeth",0751537284,9780751537284,0751537284,704        pp,3.80,"265,519","Jun 14, 2005",2005,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Robbie told me to read it, so I will!very scholarly as opposed to action-based. my type. 1/3/08I finished it! The last 25 pages were by far the most eRobbie told me to read it, so I will!very scholarly as opposed to action-based. my type. 1/3/08I finished it! The last 25 pages were by far the most exciting, though I did find myself holding my breath a couple other times during the read. I liked this book mostly because it was such an intellectual adventure, but since I'm no history buff, the story couldn't keep my attention very well... And no matter what Robbie says, YES THERE IS TOO ROMANCE! 1/20/08...more",Notes are private!,0,0,1,not set,Jan 2008,"Dec 14, 2007",,Paperback,view (with text),/book/show/10692.The_Historian
625,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Kill a Mockingbird,"Lee, Harper",044508376X,9780445083769,044508376X,284        pp,4.26,"6,122,337","Jul 11, 1960","Jan 01, 1962",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"November 21, 2008It's been a long many years since I last read this novel. So it seemed high time to read it again. And this time my eyes have been opNovember 21, 2008It's been a long many years since I last read this novel. So it seemed high time to read it again. And this time my eyes have been opened to the loveliness that is Jem Finch. What a passionate and honorable young man. How did I never notice this before???November 23, 2008Full Circle Observation: Jem ends up with a wonky left arm, just like Tom Robinson. How did I never notice that before? I tell you peeps what--you've GOT to read this book paying special attention to Jem Finch's perspective. ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Spring 2008:What I want to know is this: Why do they wait until high school to make kids read this book? I seriously think kids should be reading this book in 6th grade. Is it because there's rape? I hate that our Puratinistic ""values"" are taking over soooo much that they totally gets in the way of what's actually important in this novel....more",Notes are private!,0,8,3,not setnot setnot set,Nov 1994not setnot set,"Dec 14, 2007",,Mass Market Paperback,view (with text),/book/show/2660.To_Kill_a_Mockingbird
626,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Neverwhere,"Gaiman, Neil*",0380789019,9780380789016,0380789019,370        pp,4.17,"529,948","Sep 16, 1996","Nov 01, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,My favorite Neil Gaiman. Very different in style than American Gods. Typical Average Joe Turns Hero story with likeable characters and lots of gumptioMy favorite Neil Gaiman. Very different in style than American Gods. Typical Average Joe Turns Hero story with likeable characters and lots of gumption....more,Notes are private!,0,1,1,not set,Jan 2001,"Dec 13, 2007",,Mass Market Paperback,view (with text),/book/show/474072.Neverwhere
627,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Look Homeward, Angel","Wolfe, Thomas",0743297318,9780743297318,0743297318,544        pp,3.92,"14,817",1929,"Oct 10, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"been trying to read this one for about 10 years now. One day, I'll get past the 1st 50 pages. One day...been trying to read this one for about 10 years now. One day, I'll get past the 1st 50 pages. One day......more",Notes are private!,0,0,0,not set,not set,"Dec 13, 2007",,Paperback,view (with text),/book/show/12448.Look_Homeward_Angel
628,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Space Trilogy: Out of the Silent Planet / Perelandra / That Hideous Strength,"Lewis, C.S.",068483118X,9780684831183,068483118X,764        pp,4.17,"10,974",1938,"Jan 01, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Love C.S. Lewis. The first two are very similar to one another, but third one is very different and VERY GOOD! The first two were just a vehicle to geLove C.S. Lewis. The first two are very similar to one another, but third one is very different and VERY GOOD! The first two were just a vehicle to get to the third, really... ...more",Notes are private!,0,0,1,not set,not set,"Dec 13, 2007",,Paperback,view (with text),/book/show/30628.Space_Trilogy
629,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Chronicles of Narnia        (The Chronicles of Narnia, #1-7)","Lewis, C.S.",0066238501,9780066238500,0066238501,767        pp,4.27,"650,790",1956,2014,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,My favorite books of all time. I've read all 7 a zillion times. Even the allusions to Christianity don't bug me.My favorite books of all time. I've read all 7 a zillion times. Even the allusions to Christianity don't bug me....more,Notes are private!,0,0,1,not set,Jan 1993,"Dec 13, 2007",,Paperback,view (with text),/book/show/11127.The_Chronicles_of_Narnia
630,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Burnt Offerings        (Anita Blake, Vampire Hunter, #7)","Hamilton, Laurell K.*",0515134473,9780515134476,0515134473,392        pp,4.08,"69,912","May 01, 1998","Sep 24, 2002",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Seriously, Laurell K. Hamilton used to write good vampire-slayer novels. Now she writes erotica. Don't get me wrong, I like erotica as much as the nexSeriously, Laurell K. Hamilton used to write good vampire-slayer novels. Now she writes erotica. Don't get me wrong, I like erotica as much as the next guy (or gal), but when I want to read a vampire slayer novel, I want to read a vampire slayer novel!!! Damn you, Anita Blake....more",Notes are private!,0,26,1,not set,Oct 2007,"Dec 13, 2007",,Mass Market Paperback,view (with text),/book/show/30242.Burnt_Offerings
631,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cat’s Eye,"Atwood, Margaret*",0385491026,9780385491020,0385491026,462        pp,3.94,"68,280",Sep 1988,1998,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Like me.,Notes are private!,0,0,1,not set,not set,"Dec 13, 2007",,Paperback,view (with text),/book/show/51019.Cat_s_Eye
632,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Am America,"Colbert, Stephen",0446580503,9780446580502,0446580503,230        pp,3.90,"82,164","Oct 09, 2007","Oct 09, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,very funny and very quick! It's a Colbert Nation all the way...very funny and very quick! It's a Colbert Nation all the way......more,Notes are private!,0,1,1,not set,Nov 2007,"Dec 13, 2007",,Hardcover,view (with text),/book/show/611298.I_Am_America
633,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fingersmith,"Waters, Sarah",,,,548        pp,4.02,"106,201","Oct 01, 2002","Oct 01, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,twisty...,Notes are private!,0,0,1,not set,Jun 2007,"Dec 13, 2007",,Paperback,view (with text),/book/show/45162.Fingersmith
634,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Edible Woman,"Atwood, Margaret*",0385491069,9780385491068,0385491069,310        pp,3.69,"36,832","Dec 31, 1969",Jun 1998,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2002,"Nov 28, 2007",,Paperback,view,/book/show/133445.The_Edible_Woman
635,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Memory and Dream        (Newford, #2)","Lint, Charles de*",0765316781,9780765316783,0765316781,400        pp,4.23,"5,389","Oct 01, 1994","Feb 20, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Named my cat after the main character. Yep, that's where ""Copley"" came from. He is nothing like Isabelle, though. Oh, god. I AM a crazy cat lady. SorrNamed my cat after the main character. Yep, that's where ""Copley"" came from. He is nothing like Isabelle, though. Oh, god. I AM a crazy cat lady. Sorry. But anyway, the book is awesome. Easy read. Very typical DeLint....more",Notes are private!,0,0,1,not set,Feb 2004,"Nov 28, 2007",,Paperback,view (with text),/book/show/186439.Memory_and_Dream
