,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Huongta's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
498,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hãy Chăm Sóc Mẹ,"Shin, Kyung-Sook",,,,323        pp,3.90,"41,518","Nov 05, 2008",Jul 2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Có một lần bố chở mình qua cánh đồng, tự nhiên bố kể ""Ngày xưa, ngày nào bà cũng đội thúng bún đi qua cánh đồng này đấy, đi vào thị trấn bán xong rồi Có một lần bố chở mình qua cánh đồng, tự nhiên bố kể ""Ngày xưa, ngày nào bà cũng đội thúng bún đi qua cánh đồng này đấy, đi vào thị trấn bán xong rồi đi về"". Đấy là lần đầu mình ngạc nhiên với cách nói ""Mẹ của bố"" chứ không phải kiểu ""Bà của mình"" như những câu chuyện cô chú vẫn kể.Những ngày cuối cùng của bà, những lúc tỉnh táo nhất bà luôn nhắc đến người chồng đầu tiên của bà, ""Ông nhà báo ấy"" , ""Ông đến đón tôi à""..........more",Notes are private!,0,1,1,"Jun 25, 2015","Oct 08, 2015","Jun 25, 2015",,Paperback,view (with text),/book/show/12166592-h-y-ch-m-s-c-m
499,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lưng chừng cô đơn,"Thạch, Nguyễn Ngọc",,,,155        pp,3.61,165,2018,2018,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Cuốn sách dành cho những nỗi cô đơn đã trưởng thành. Lưng chừng cô đơn, lưng chừng 25-30. Những im lặng hoang hoải chẳng buồn nói, đằng sau bộn bề cuộCuốn sách dành cho những nỗi cô đơn đã trưởng thành. Lưng chừng cô đơn, lưng chừng 25-30. Những im lặng hoang hoải chẳng buồn nói, đằng sau bộn bề cuộc sống, đằng sau mối tình thứ n. Những yêu thương của một người trưởng thành, những chia tay của một người trưởng thành, những mỏi mệt của người trưởng thành, tất cả đọng lại thành sự cô đơn trưởng thành.Văn phong của Nguyễn Ngọc Thạch vừa cứng vừa mềm, đầy cảm xúc nhưng cũng rất mạnh mẽ. Đó cũng chính là những suy nghĩ, trăn trở của mình trong những ngày cô đơn như thế. Hoang hoải giữa cuộc đời, không thể chắc chắn về ngày sau....more",Notes are private!,0,2,1,not set,"Sep 03, 2015","Jun 25, 2015",,Paperback,view (with text),/book/show/25792220-l-ng-ch-ng-c-n
500,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cuốn theo chiều gió,"Mitchell, Margaret",,,,"1,460        pp",4.31,"1,207,882","Jun 30, 1936",Sep 2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 25, 2015",,Hardcover,view,/book/show/18756237-cu-n-theo-chi-u-gi
501,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Khuyến Học,"Fukuzawa, Yukichi",,8936024915063,,244        pp,4.17,"2,727",1876,Mar 2014,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 22, 2015",,Paperback,view,/book/show/11271902-khuy-n-h-c
502,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Đừng Tháo Xuống Nụ Cười,"Đơn, Khải",,9786041063181,,224        pp,3.52,139,"Apr 01, 2015",Apr 2015,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Quá tiêu cực.Một chút gia vị dành cho tuổi 20.,Notes are private!,0,0,1,"May 22, 2015","Sep 19, 2015","May 22, 2015",,Paperback,view (with text),/book/show/25357110-ng-th-o-xu-ng-n-c-i
503,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Con Không Ngốc, Con Chỉ Thông Minh Theo Một Cách Khác","Vỹ, Lư Tô",,9786048872571,,328        pp,4.01,100,"Apr 26, 2004","Mar 31, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Đây là một câu chuyện được kể lại từ nhân vật chính.Nó hay ở hoàn cảnh sinh chuyện, cách người ta kiên nhẫn với cuộc sống.Kiểu như văn nói hơn, đây khĐây là một câu chuyện được kể lại từ nhân vật chính.Nó hay ở hoàn cảnh sinh chuyện, cách người ta kiên nhẫn với cuộc sống.Kiểu như văn nói hơn, đây không phải là cuốn sách để được thưởng thức văn học....more",Notes are private!,0,0,1,not set,Jan 2015,"May 22, 2015",,Paperback,view (with text),/book/show/25334687-con-kh-ng-ng-c-con-ch-th-ng-minh-theo-m-t-c-ch-kh-c
504,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Từ thăm thẳm lãng quên,"Modiano, Patrick",,9786045513309,,166        pp,3.61,"2,373",1995,"Apr 23, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 22, 2015","May 22, 2015","May 22, 2015",,Paperback,view,/book/show/25447609-t-th-m-th-m-l-ng-qu-n
505,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flip It: How to Get the Best Out of Everything,"Heppell, Michael",0273727516,9780273727514,0273727516,158        pp,3.73,402,"Sep 22, 2009","Sep 22, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2015",,Paperback,view,/book/show/6938719-flip-it
506,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trí Tuệ Giả Tạo - Internet đã làm gì chúng ta?,"Carr, Nicholas*",,8934974115717,,285        pp,3.89,"29,972","Jun 07, 2010",2012,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2015",,Paperback,view,/book/show/17226578-tr-tu-gi-t-o---internet-l-m-g-ch-ng-ta
507,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Buồn Làm Sao buông,"Khang, Anh",,,,216        pp,3.23,177,"Mar 01, 2014",Mar 2014,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 22, 2015",,Paperback,view,/book/show/21061054-bu-n-l-m-sao-bu-ng
508,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,CELUI QUI N'AVAIT JAMAIS VU LA MER / LA MONTAGNE DU DIEU VIVANT,"Le Clézio, J.M.G.",2070513947,9782070513949,2070513947,112        pp,3.57,102,1984,"Feb 03, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 22, 2015",,Paperback,view,/book/show/3071685-celui-qui-n-avait-jamais-vu-la-mer-la-montagne-du-dieu-vivant
509,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Shallows: What the Internet Is Doing to Our Brains,"Carr, Nicholas*",0393339750,9780393339758,0393339750,280        pp,3.89,"29,972","Jun 07, 2010","Jun 06, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2015",,Paperback,view,/book/show/9778945-the-shallows
510,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Plato and a Platypus Walk Into a Bar: Understanding Philosophy Through Jokes,"Cathcart, Thomas",,,,200        pp,3.76,"16,355",2006,"May 01, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 17, 2015",,Hardcover,view,/book/show/180995.Plato_and_a_Platypus_Walk_Into_a_Bar
511,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Predictably Irrational: The Hidden Forces That Shape Our Decisions,"Ariely, Dan",,,,247        pp,4.12,"123,854","Feb 19, 2008","Feb 19, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 10, 2015",,Hardcover,view,/book/show/1713426.Predictably_Irrational
512,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter Series Box Set        (Harry Potter, #1-7)","Rowling, J.K.",0545044251,9780545044257,0545044251,"4,100        pp",4.74,"287,697","Oct 01, 2007","Oct 16, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 30, 2015",,Hardcover,view,/book/show/862041.Harry_Potter_Series_Box_Set
513,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Deathly Hallows        (Harry Potter, #7)","Rowling, J.K.",,,,759        pp,4.62,"3,707,931","Jul 21, 2007","Jul 21, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Mar 30, 2015",,Hardcover,view,/book/show/136251.Harry_Potter_and_the_Deathly_Hallows
514,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Prisoner of Azkaban        (Harry Potter, #3)","Rowling, J.K.",043965548X,9780439655484,043965548X,435        pp,4.58,"4,184,952","Jul 08, 1999","May 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 30, 2015",,Mass Market Paperback,view,/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban
515,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Burned Alive,Souad,0553816306,9780553816303,0553816306,359        pp,4.07,"14,133",2003,2005,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 30, 2015",,Paperback,view,/book/show/386990.Burned_Alive
516,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Một mình ở châu Âu        (Bất Hạnh Là Một Tài Sản, #1)","Việt, Phan",,,,344        pp,3.66,"1,021","Feb 01, 2013","Feb 01, 2013",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 29, 2015",,Paperback,view,/book/show/17336704-m-t-m-nh-ch-u-u
517,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared        (The Hundred-Year-Old Man, #1)","Jonasson, Jonas",1843913720,9781843913726,1843913720,396        pp,3.82,"277,070","Sep 09, 2009","Jul 12, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 29, 2015","Mar 26, 2017","Mar 29, 2015",,Paperback,view,/book/show/13486632-the-hundred-year-old-man-who-climbed-out-of-the-window-and-disappeared
518,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kira-Kira,"Kadohata, Cynthia",0689856407,9780689856402,0689856407,291        pp,3.96,"26,785","Feb 01, 2004","Dec 26, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 29, 2015","Mar 29, 2015",,Paperback,view,/book/show/89731.Kira_Kira
519,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Family Under the Bridge,"Carlson, Natalie Savage",0064402509,9780064402507,0064402509,97        pp,3.96,"14,987",1958,"Nov 12, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 23, 2015",,Paperback,view,/book/show/906543.The_Family_Under_the_Bridge
520,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hattie Big Sky        (Hattie, #1)","Larson, Kirby*",0385733135,9780385733137,0385733135,289        pp,4.01,"18,521","Sep 26, 2006","Sep 26, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 23, 2015",,Hardcover,view,/book/show/207798.Hattie_Big_Sky
521,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cánh Đồng Bất Tận,"Nguyễn, Ngọc Tư",,9786041004683,,216        pp,4.28,"3,286",2005,2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 22, 2015",,Paperback,view,/book/show/7003187-c-nh-ng-b-t-t-n
522,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Gatsby,"Fitzgerald, F. Scott",,,,180        pp,3.93,"5,238,655","Apr 10, 1925",1925,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 22, 2015","Oct 10, 2015","Mar 22, 2015",,Paperback,view,/book/show/4671.The_Great_Gatsby
523,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Curious Incident of the Dog in the Night-Time,"Haddon, Mark",1400032717,9781400032716,1400032717,226        pp,3.89,"1,478,903","Jul 31, 2003","May 18, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 20, 2015",,Paperback,view,/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time
524,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La Vaca,"Cruz, Camilo",1931059632,9781931059633,1931059632,183        pp,3.88,"3,456","Aug 29, 2003","Mar 31, 2004",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 20, 2015","Oct 21, 2015","Mar 20, 2015",,Paperback,view,/book/show/640484.La_Vaca
525,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Autobiography of a Yogi,"Yogananda, Paramahansa",0876120834,9780876120835,0876120834,503        pp,4.24,"65,101",1946,"Jan 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 20, 2015",,Paperback,view,/book/show/639864.Autobiography_of_a_Yogi
526,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Shadow of the Wind        (The Cemetery of Forgotten Books, #1)","Ruiz Zafón, Carlos",,,,487        pp,4.30,"635,455",May 2001,2005,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 20, 2015","Apr 10, 2015","Mar 20, 2015",,Paperback,view,/book/show/1232.The_Shadow_of_the_Wind
527,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl Who Saved The King Of Sweden,"Jonasson, Jonas",0007557906,9780007557905,0007557906,421        pp,3.78,"57,398",2013,2014,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 20, 2015",,Paperback,view,/book/show/21094993-the-girl-who-saved-the-king-of-sweden
528,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chuyện và truyện,"Linh, Việt",,,,432        pp,3.25,4,"Mar 01, 2012",Mar 2012,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 20, 2015",,Paperback,view,/book/show/18623141-chuy-n-v-truy-n
529,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ai Rồi Cũng Khác,"Cao, Iris",,9786046932307,,187        pp,2.83,141,"Jan 01, 2014",Dec 2015,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 20, 2015",,Paperback,view,/book/show/24416133-ai-r-i-c-ng-kh-c
530,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cà Phê Cùng Tony,"Tony, Buổi Sáng",,,,250        pp,4.18,"5,231","Jan 01, 2014","Sep 25, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 20, 2015",,Paperback,view,/book/show/23276781-c-ph-c-ng-tony
