,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Moonkiszt's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
616,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Read My Pins: Stories from a Diplomat's Jewel Box,"Albright, Madeleine K.",0060899182,9780060899189,0060899182,176        pp,4.00,"1,936","Sep 29, 2009","Sep 29, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,My kindle notes are posted. . .this was a lovely romp on this possibly hottest day in the world. . .remembering this public servant and hoping she's eMy kindle notes are posted. . .this was a lovely romp on this possibly hottest day in the world. . .remembering this public servant and hoping she's enjoying whatever passes for the pin equivalent in the next dimension.Definitely recommended is a physical copy or e-book with a nice big screen for all the many photographs....more,Notes are private!,0,3,1,"Aug 12, 2023","Aug 12, 2023","Aug 12, 2023",,Hardcover,view (with text),/book/show/6404604-read-my-pins
617,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shark Heart,"Habeck, Emily*",1529432219,9781529432213,,416        pp,4.03,"28,125","Aug 08, 2023","Aug 03, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The writing here is what kept me in the read.The story itself was a bridge too far for me (staying with the method of communicating by metaphor/allegoThe writing here is what kept me in the read.The story itself was a bridge too far for me (staying with the method of communicating by metaphor/allegory). And I do love a good metaphor, and sharks as well, interestingly enough. This one, in many instances, involving many of the characters. . .it felt out of control. By imposing this out-of-the blue circumstance on people was a prime opportunity to explore all the ways those circumstances and situations - undeserved/unearned, not consequential - displace and change everything in one's life in an instant. . .and there was a little of that exploration. However, another road beckoned, and the oddities of the imposed condition and its details became all, and that was tiresome. I grew weary of the nesting of allegories within allegories within metaphor within. . . ah. You get it.Reading a book for which re-write recommends keep popping up feels backwards, somehow. That said, the writing is good, and I would read this author again if the general story line flies for me. In this case, the old saying is true: if the book has shark in the title, it probably IS about a shark. (Wait. Is that an old saying?)...more",Notes are private!,0,3,1,"Aug 12, 2023","Aug 18, 2023","Aug 12, 2023",,Hardcover,view (with text),/book/show/123110138-shark-heart
618,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Power That Preserves        (The Chronicles of Thomas Covenant the Unbeliever, #3)","Donaldson, Stephen R.",0345348672,9780345348678,0345348672,480        pp,4.03,"24,839",Oct 1978,"Oct 12, 1987",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,not set,"Aug 12, 2023",,Mass Market Paperback,view,/book/show/687215.The_Power_That_Preserves
619,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Illearth War        (The Chronicles of Thomas Covenant the Unbeliever, #2)","Donaldson, Stephen R.",,,0345348664,527        pp,4.02,"27,436",Sep 1978,Nov 1989,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Aug 12, 2023",,Mass Market Paperback,view,/book/show/228990.The_Illearth_War
620,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lord Foul's Bane        (The Chronicles of Thomas Covenant the Unbeliever, #1)","Donaldson, Stephen R.",0345348656,9780345348654,0345348656,480        pp,3.72,"47,932",Jun 1977,Nov 1989,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,not set,"Aug 12, 2023",,Mass Market Paperback,view,/book/show/219205.Lord_Foul_s_Bane
621,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bargain Bride,"Lampman, Evelyn Sibley",0689704933,9780689704932,0689704933,180        pp,3.93,191,1977,"Jan 01, 1981",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 12, 2023",,Hardcover,view,/book/show/2590583-bargain-bride
622,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Desire,"Montgomery, Selena",0593439422,9780593439425,0593439422,288        pp,3.35,266,"Dec 25, 2001","Sep 05, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 12, 2023",,Hardcover,view,/book/show/66086975-the-art-of-desire
623,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Evidence of the Affair,"Reid, Taylor Jenkins*",1542044510,9781542044516,B07GN867XT,88        pp,3.88,"150,659","Sep 20, 2018","Sep 20, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Good storytelling. . . .revisiting a very familiar tale. . .,Notes are private!,0,4,1,"Aug 11, 2023","Aug 12, 2023","Aug 11, 2023",,Kindle Edition,view (with text),/book/show/41715227-evidence-of-the-affair
624,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ahab's Wife, or The Star-Gazer","Naslund, Sena Jeter",0060838744,9780060838744,0060838744,668        pp,4.03,"44,619","Sep 22, 1999","Aug 02, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 10, 2023",not set,"Aug 10, 2023",,Paperback,view,/book/show/7742.Ahab_s_Wife_or_The_Star_Gazer
625,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Continental Affair,"Mangan, Christine*",125078848X,9781250788481,125078848X,320        pp,3.41,876,"Aug 22, 2023","Aug 22, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Feels of Christie's Murder on the Orient Express for train vibes and atmospheric swirls, and lending sophisticated styles from 50's & 60's, the ContinFeels of Christie's Murder on the Orient Express for train vibes and atmospheric swirls, and lending sophisticated styles from 50's & 60's, the Continental Affair takes the reader to Spain, Istanbul, Algeria and France. Add a French gendarme (Henri) and a run-away (Louise), this tale leads to where strangers at cross-purposes can end out. A good read with twists and turns along the way. Ms. Mangan's skillful writing sent me through the very spaces her characters move. Believable conclusions, and not over the top.*A sincere thank you to Christine Mangan, Macmillan Audio, Flatiron Books and NetGalley for a free ARC to read and voluntarily .* Publication date: 22 Aug 2023 ...more",Notes are private!,0,3,1,"Aug 10, 2023","Aug 13, 2023","Aug 10, 2023",,Hardcover,view (with text),/book/show/61884831-the-continental-affair
626,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Precious Ramotswe: A Mysterious Profile,"McCall Smith, Alexander*",1504074629,9781504074629,B09W4HS9Z8,41        pp,4.27,278,unknown,"Jun 07, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 09, 2023",,Kindle Edition,view,/book/show/60876511-precious-ramotswe
627,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"From Mma Ramotswe, for Mother’s Day        (No. 1 Ladies' Detective Agency, #21.5)","McCall Smith, Alexander*",,,,unknown,3.47,19,"Mar 21, 2021","Mar 14, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 09, 2023",,ebook,view,/book/show/57629566-from-mma-ramotswe-for-mother-s-day
628,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Under The Acacia        (No. 1 Ladies' Detective Agency, #21.6)","McCall Smith, Alexander*",,,,6        pp,3.88,41,unknown,"Apr 01, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Aug 09, 2023",,ebook,view,/book/show/57609928-under-the-acacia
629,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Once Upon a River,"Setterfield, Diane*",,,B074MBSM37,419        pp,3.95,"90,183","Dec 03, 2018","Jan 24, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 09, 2023",,Kindle Edition,view,/book/show/36678391-once-upon-a-river
630,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Peach Seed,"Jones, Anita Gail",1250872057,9781250872050,1250872057,448        pp,3.89,407,"Aug 01, 2023","Aug 01, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Generational tales pull me in, and this one did. The idea of the tangible talisman of carved peach seeds beckoned also. . . .it's a real thing, I'd neGenerational tales pull me in, and this one did. The idea of the tangible talisman of carved peach seeds beckoned also. . . .it's a real thing, I'd never heard of it.Within the covers of this book are generations that go back to the shores of Africa, to a person who doesn't know the taste of a peach, although he holds a carved seed in the shape of a monkey. . .the pages bring readers across the ocean to southern states, where all freedoms are removed. The years flow forward and bring readers through difficult times, in everyway, where everything is fought for with blood, time and effort. And through it all is family, and love.I particularly loved the father that broke the rule that dictated that the carved peach seed tradition moved between father and sons only - no daughters. And then he did gave a carved seed to his daughter. . . .it seemed like punishment happened due to his non-compliance with historical boundaries, but time showed that's all they were. . .someone else's boundaries. Someone else's buggaboo. Time for a change. . .my heart swelled when he created change for his girl.*A sincere thank you to Anita Gail Jones, Macmillan Audio, and NetGalley for a free ARC to which I could listen and voluntarily .*...more",Notes are private!,0,4,1,"Aug 30, 2023","Sep 16, 2023","Aug 08, 2023",,Hardcover,view (with text),/book/show/61796657-the-peach-seed
631,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Here Comes the Sun,"Dennis-Benn, Nicole *",1786072394,9781786072399,1786072394,352        pp,3.85,"10,963","Jul 19, 2016","Sep 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 08, 2023",,Paperback,view,/book/show/38200982-here-comes-the-sun
