,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Lynn's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leaving the World,"Kennedy, Douglas*",0099509687,9780099509684,0099509687,584        pp,3.71,"3,802","Mar 05, 2009","Jan 01, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is my first Douglas Kennedy novel and I’m kind of reprimanding myself for not having picked up one of his books before. Leaving the World is trulThis is my first Douglas Kennedy novel and I’m kind of reprimanding myself for not having picked up one of his books before. Leaving the World is truly an exemplary contemporary fiction armed with a plot brimming with tragedy, love and mystery; accompanied by a narrative easy to read and fathom though it lacked some literary weight (and this is why I'm not rating it five stars). The copious musical, historic and literary references made throughout the story delineate Douglas Kennedy as an erudite pedant. Though I did sense at times some paragraphs were redundant, characterized by tedious, florid prose. The book follows the life of Jane Howard in an ingeniously gripping narrative that enthralls in a way ensuring the reader feels his own heart beating inside Jane’s chest; pondering her decisions, commiserating her sorrows and losses and battling with her against destiny. The last ten/twenty pages of the book were somewhat a disappointment. Although it partly lived up to my hopes and expectations (the fact that Jane contacted Christy again and came back to Boston), I was hoping Jane would confront Theo, visit Emily’s burial place, meet (and maybe adopt?) Ivy McIntyre after her recovery. I did like the fact that Jane and Vern didn’t get romantically involved and remained friends. Anyway the book overall was an amazing, highly enjoyable read that is worthy of the adulation and acclaim it is receiving. ...more",Notes are private!,0,0,1,"May 26, 2012","Jul 17, 2012","May 26, 2012",,Paperback,view (with text),/book/show/7775250-leaving-the-world
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ground Is Burning,"Taylor, Sam",0571269400,9780571269402,0571269400,432        pp,3.55,228,"Feb 01, 2011","Jan 01, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 26, 2012","Jul 17, 2012","May 26, 2012",,Paperback,view,/book/show/10184242-the-ground-is-burning
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Madame Bovary,"Flaubert, Gustave",0140449124,9780140449129,0140449124,327        pp,3.70,"334,534","Dec 15, 1856","Dec 31, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 26, 2012","Aug 19, 2012","May 26, 2012",,Paperback,view,/book/show/19075.Madame_Bovary
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pride and Prejudice        (Oxford Bookworms Library: Level 6),"West, Clare",0194237621,9780194237628,0194237621,120        pp,4.06,502,"Sep 07, 1995","Mar 29, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 26, 2012","Jul 17, 2012","May 26, 2012",,ebook,view,/book/show/3466307-pride-and-prejudice
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fault in Our Stars,"Green, John*",,,,313        pp,4.14,"5,138,766","Jan 10, 2012","Jan 10, 2012",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is my first John Green novel and to be truthful, it was a huge disappointment.",Notes are private!,0,2,1,not set,not set,"May 26, 2012",,Hardcover,view (with text),/book/show/11870085-the-fault-in-our-stars
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Prisoner of Heaven        (The Cemetery of Forgotten Books, #3)","Ruiz Zafón, Carlos",006220629X,9780062206299,006220629X,278        pp,4.12,"100,643","Nov 01, 2011","Mar 12, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Aug 25, 2013","Apr 08, 2012",,Paperback,view,/book/show/15818410-the-prisoner-of-heaven
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Great Expectations,"Dickens, Charles",0192833596,9780192805218,0192833596,544        pp,3.79,"802,623","Dec 01, 1860",1998,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 29, 2012","Apr 08, 2012","Mar 29, 2012",,Paperback,view,/book/show/2623.Great_Expectations
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Gatsby,"Fitzgerald, F. Scott",,,,180        pp,3.93,"5,238,866","Apr 10, 1925",1925,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Mar 28, 2012",,Paperback,view,/book/show/4671.The_Great_Gatsby
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La Parure et autres nouvelles,"Maupassant, Guy de",2253136565,9782253136569,2253136565,96        pp,3.95,"18,133","Jan 01, 1884","Feb 01, 1995",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 17, 2012",,Mass Market Paperback,view,/book/show/1452647.La_Parure_et_autres_nouvelles
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Shadow of the Wind        (The Cemetery of Forgotten Books, #1)","Ruiz Zafón, Carlos",,,,520        pp,4.30,"635,489",May 2001,"Oct 05, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is yet another well-crafted Gothic tale by the Spanish author Carlos Ruiz Zafon. I was left astonished by the beauty and tragedy of it all. This book is yet another well-crafted Gothic tale by the Spanish author Carlos Ruiz Zafon. I was left astonished by the beauty and tragedy of it all. What makes this novel a popular masterpiece is the exuberance and humor that distinguished it as an irresistible thriller that would engross the most reluctant readers. Set in Barcelona, it relates the story of Daniel Sempere who was brought to the Cemetery of Forgotten Books when he was 10 years old to choose a book from its dusty shelves. He picked a book by Julian Carax called ""THE SHADOW OF THE WIND"" but this choice will lead him to daunting consequences. In the following years, he encounters a mysterious and faceless figure that smells of burned paper and is inordinately interested in the Daniel's precious find. This man who calls himself Lain Coubert collects all of Julian Carax's novels and sets fire to them. Intrigued, Daniel decides to unravel the enigma of Julian Carax's life and death, then maybe he could find out the motives of Coubert. During his endeavor, and with the help of his partner-in-crime Fermin Romero de Torres and his beloved Bea, Daniel discovers Julian's past - his misfortunes, his troubled childhood and his impossible love with Penelope Aldaya whose bereavement held Julian hostage to a prolonged despondency and obsessive yearning to see her again. Zafon's brimming talent for storytelling never ceases to leave you spellbound. I know I keep lauding this author but I have every right to. Grab a book by Carlos Ruiz Zafon and let it guide it's way into your heart. This is what Zafon does best: trapping people in a world of mystery and magic from which they can never elude....more",Notes are private!,0,4,1,"Mar 13, 2012","Apr 08, 2012","Mar 13, 2012",,Paperback,view (with text),/book/show/9529.The_Shadow_of_the_Wind
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,آنا كارنينا,"Tolstoy, Leo",9953449422,,,302        pp,4.09,"848,064",1878,2005,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 01, 2012",,Paperback,view,/book/show/2710482
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vingt-quatre heures de la vie d'une femme,"Zweig, Stefan",,,,158        pp,3.90,"30,891",1925,"May 01, 1992",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2012",,Mass Market Paperback,view,/book/show/751275.Vingt_quatre_heures_de_la_vie_d_une_femme
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Prince of Mist        (Niebla, #1)","Ruiz Zafón, Carlos",0316044776,9780316044776,0316044776,218        pp,3.79,"56,785",1993,"May 04, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2012",,Hardcover,view,/book/show/7128341-the-prince-of-mist
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Angel's Game        (The Cemetery of Forgotten Books, #2)","Ruiz Zafón, Carlos",0753826496,9780753826492,0753826496,544        pp,4.00,"162,269","Apr 17, 2008","Apr 29, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Angel's Game is a tremendously beautiful book. First of all, it's so well-written. The descriptive paragraphs were so amazing, it makes you plungeThe Angel's Game is a tremendously beautiful book. First of all, it's so well-written. The descriptive paragraphs were so amazing, it makes you plunge in the plot, the setting and you really feel you're in Barcelona, walking in David's shoes. And since it's translated to English, then the translator, Lucia Graves, is immensely talented as well. Each sentence, each word is so beautifully-written, it fits perfectly into each paragraph. Zafon mastered the art of narration, leaving me speechless as I flip each page.Secondly, I really liked the story. Gothic, dark and cryptic, every page leaves you thirsty for more. David struggles with his dream of literature and his impossible love with Cristina (which by the way was so heartbreaking it made me sob). I love how it exposes families living in destitution and their problems, and the battle against hopelessness. When you really think things are over for David, a wave of hope rises again so I really admired that. Anyways, there are a few things I didn't like about the book and I was tempted to rate it four stars because of them. I think the end can top that list because it was seriously pretty disappointing. I mean, you can't end a book THAT good, THAT miserably. I don't know, Zafon could've came up with a better ending but it hasn't diminished one bit how much I loved that book.Plus, there were so many mysteries and enigmas left unsolved with the end of the book. The author just threw so many ideas in the beginning but didn't take time to uncover the truth about them.But other than that, the book was highly enjoyable. I loved it so much and it totally deserves 5 stars. Can't wait to get started with The Shadow of the Wind....more",Notes are private!,0,0,1,"Feb 21, 2012","Mar 11, 2012","Feb 21, 2012",,Paperback,view (with text),/book/show/5196764-the-angel-s-game
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kiss Heaven Goodbye,"Perry, Tasmina",0755358414,9780755358410,0755358414,652        pp,3.92,"1,766","Aug 01, 2010","Jan 01, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 21, 2012",,Paperback,view,/book/show/8309123-kiss-heaven-goodbye
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Notebook        (The Notebook, #1)","Sparks, Nicholas*",0751540471,9780751540475,0751540471,189        pp,4.15,"1,690,992","Oct 01, 1996","Nov 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 21, 2012",,Paperback,view,/book/show/1250158.The_Notebook
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Five People You Meet in Heaven,"Albom, Mitch*",,,1401308589,196        pp,3.99,"720,457","Sep 01, 2003","Sep 23, 2003",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 21, 2012",,Paperback,view,/book/show/3431.The_Five_People_You_Meet_in_Heaven
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tuesdays with Morrie,"Albom, Mitch*",,,0751529818,210        pp,4.17,"1,027,302","Aug 18, 1997",2000,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 21, 2012",,Paperback,view,/book/show/6900.Tuesdays_with_Morrie
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eleven Minutes,"Coelho, Paulo*",0060589280,9780060589288,0060589280,273        pp,3.71,"177,111",2003,2003,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 21, 2012",,Paperback,view,/book/show/1430.Eleven_Minutes
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Breaking Dawn        (The Twilight Saga, #4)","Meyer, Stephenie",031606792X,9780316067928,031606792X,756        pp,3.74,"1,706,946","Aug 02, 2008","Aug 02, 2008",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 21, 2012",,Hardcover,view,/book/show/1162543.Breaking_Dawn
