,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Karen (idleutopia_reads)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blueschild Baby,"Cain, George",,9780880011334,0880011335,201        pp,4.27,139,1970,"Feb 01, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2021",,Paperback,view,/book/show/2982695-blueschild-baby
1190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bitterroot: A Salish Memoir of Transracial Adoption,"Harness, Susan Devan*",1496207467,9781496207463,1496207467,352        pp,4.28,295,"Oct 01, 2018","Oct 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2021",,Hardcover,view,/book/show/39859744-bitterroot
1191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Super Late Bloomer: My Early Days in Transition,"Kaye, Julia*",1449489621,9781449489625,1449489621,160        pp,4.27,"1,988","May 01, 2018","May 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2021",,Paperback,view,/book/show/36374395-super-late-bloomer
1192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Life in Transition: A Super Late Bloomer Collection,"Kaye, Julia*",1524860468,9781524860462,1524860468,176        pp,4.10,706,"Feb 16, 2021","Feb 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2021",,Paperback,view,/book/show/50898134-my-life-in-transition
1193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Palace Walk        (The Cairo Trilogy, #1)","Mahfouz, Naguib",0385264666,9780385264662,0385264666,501        pp,4.19,"19,919",1956,1990,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2021",,Paperback,view,/book/show/762134.Palace_Walk
1194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sound of Waves,"Mishima, Yukio",0099289989,9780099289982,0099289989,183        pp,3.78,"19,413","Jun 10, 1954",2000,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2021",,Paperback,view,/book/show/62805.The_Sound_of_Waves
1195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crusade for Justice: The Autobiography of Ida B. Wells,"Wells-Barnett, Ida B.",0226893448,9780226893440,0226893448,466        pp,4.30,725,1970,"Jul 23, 1991",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2021",,Paperback,view,/book/show/203938.Crusade_for_Justice
1196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nothing Personal,"Baldwin, James",0807006424,9780807006429,0807006424,83        pp,4.64,"1,317",1964,"May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2021",,Hardcover,view,/book/show/55629665-nothing-personal
1197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Anna K: Away        (Anna K, #2)","Lee, Jenny",1250236460,9781250236463,1250236460,304        pp,3.52,"3,294","Apr 27, 2021","Apr 27, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 09, 2021",,Hardcover,view,/book/show/53138212-anna-k
1198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tower,Bae Myung-hoon,1916277128,9781916277120,1916277128,253        pp,3.68,892,"Jun 05, 2009","Feb 15, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,0,not set,not set,"Mar 06, 2021",,Paperback,view,/book/show/54609416-tower
1199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Brother, Sister, Mother, Explorer","Figueroa, Jamie",194822688X,9781948226882,194822688X,224        pp,3.59,527,"Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 06, 2021",,Hardcover,view,/book/show/55098891-brother-sister-mother-explorer
1200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Year Abroad,"Lee, Chang-rae",0593396022,9780593396025,0593396022,672        pp,3.42,"7,499","Feb 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2021",,Paperback,view,/book/show/55333981-my-year-abroad
1201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eat the Mouth That Feeds You,"Fragoza, Carribean",0872868338,9780872868335,0872868338,144        pp,3.83,430,"Mar 30, 2021","Mar 30, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Mar 05, 2021",,Paperback,view,/book/show/52012902-eat-the-mouth-that-feeds-you
1202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rock Eaters: Stories,"Peynado, Brenda*",0143135627,9780143135623,0143135627,288        pp,4.01,"1,029","May 11, 2021","May 11, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2021",,Paperback,view,/book/show/54732983-the-rock-eaters
1203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Happily Ever Afters        (Happily Ever Afters, #1)","Bryant, Elise*",0062982834,9780062982834,0062982834,384        pp,3.81,"7,236","Jan 05, 2021","Jan 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2021",,Hardcover,view,/book/show/53018346-happily-ever-afters
1204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love Is a Revolution,"Watson, Renée",1547600608,9781547600601,1547600608,304        pp,3.67,"5,149","Feb 02, 2021","Feb 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2021",,Hardcover,view,/book/show/53138230-love-is-a-revolution
1205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Do Better: Spiritual Activism for Fighting and Healing from White Supremacy,"Ricketts, Rachel",1982151277,9781982151270,1982151277,384        pp,4.28,"1,183","Feb 02, 2021","Feb 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2021",,Hardcover,view,/book/show/54304015-do-better
1206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Broken Language,"Hudes, Quiara Alegría*",0399590048,9780399590047,0399590048,336        pp,4.20,"3,353","Apr 06, 2021","Apr 06, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 05, 2021","Apr 12, 2021","Mar 05, 2021",,Hardcover,view,/book/show/54997060-my-broken-language
1207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Act Your Age, Eve Brown        (The Brown Sisters, #3)","Hibbert, Talia*",0062941283,9780062941282,,400        pp,4.11,"88,114","Mar 09, 2021","Mar 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2021",,ebook,view,/book/show/51824384-act-your-age-eve-brown
1208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lila        (The One, #7)","Coster, Naima*",1542041422,9781542041423,B07S6NNZ5P,30        pp,3.45,"1,293","Jul 30, 2019","Jul 30, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 04, 2021","Mar 04, 2021","Mar 04, 2021",,Kindle Edition,view,/book/show/51253877-lila
1209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Summer House,"Henríquez, Cristina*",,,B08TWDK5TS,22        pp,3.39,"1,012","Feb 25, 2021","Feb 25, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 04, 2021",,Kindle Edition,view,/book/show/57122860-the-summer-house
1210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Home Is Not a Country,"Elhillo, Safia*",0593177053,9780593177051,0593177053,224        pp,4.21,"4,327","Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 04, 2021",,Hardcover,view,/book/show/54416144-home-is-not-a-country
1211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Coventry: Essays,"Cusk, Rachel",0374126771,9780374126773,0374126771,256        pp,3.73,"2,885","Aug 20, 2019","Sep 17, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 04, 2021",,Hardcover,view,/book/show/41940257-coventry
1212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kudos,"Cusk, Rachel",1473524334,9781473524330,,236        pp,3.90,"13,215","Jun 05, 2018","May 03, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 04, 2021",,ebook,view,/book/show/35961705-kudos
1213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Transit,"Cusk, Rachel",0374278628,9780374278625,0374278628,260        pp,3.97,"19,241","Sep 29, 2016","Jan 17, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 04, 2021",,Hardcover,view,/book/show/29939363-transit
1214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Outline,"Cusk, Rachel",0571346766,9780571346769,0571346766,249        pp,3.68,"52,263","Sep 14, 2014","May 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 04, 2021",,Paperback,view,/book/show/40176913-outline
1215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crewelwork,"Torres, Justin",,,B08TWFSSW4,43        pp,3.40,669,"Feb 25, 2021","Feb 25, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Mar 04, 2021","Mar 04, 2021","Mar 04, 2021",,Kindle Edition,view,/book/show/57059362-crewelwork
1216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Would Be Doing This Anyway,"Tolentino, Jia*",,,B08TWF4Z2P,27        pp,3.66,"1,709","Feb 25, 2021","Feb 25, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 04, 2021","Mar 04, 2021","Mar 04, 2021",,Kindle Edition,view,/book/show/57122879-i-would-be-doing-this-anyway
1217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tao of Raven: An Alaska Native Memoir,"Hayes, Ernestine*",0295999608,9780295999609,,192        pp,4.23,328,"Oct 12, 2016","May 01, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 04, 2021",,ebook,view,/book/show/29876594-the-tao-of-raven
1218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stateway's Garden: Stories,"Drain, Jasmon",1984818163,9781984818164,1984818163,288        pp,4.01,291,"Jan 21, 2020",Jan 2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 04, 2021",,Hardcover,view,/book/show/52544634-stateway-s-garden
1219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"It's Not Love, It's Just Paris","Engel, Patricia*",0802121519,9780802121516,0802121519,254        pp,3.51,974,"Jun 08, 2013","Aug 06, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2021",,Hardcover,view,/book/show/16129333-it-s-not-love-it-s-just-paris
1220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Smash-Up,"Benjamin, Ali",0593229657,9780593229651,0593229657,352        pp,3.61,"1,448","Feb 23, 2021","Feb 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2021",,Hardcover,view,/book/show/53479918-the-smash-up
1221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Make a Slave and Other Essays        (21st Century Essays),"Walker, Jerald",081425599X,9780814255995,081425599X,166        pp,4.39,708,"Oct 30, 2020","Oct 30, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/52772372-how-to-make-a-slave-and-other-essays
1222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Homie,"Smith, Danez",1644450100,9781644450109,1644450100,96        pp,4.42,"7,031","Jan 21, 2020","Jan 21, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/44094014-homie
1223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Can't Talk About the Trees Without the Blood,"Clark, Tiana",0822965585,9780822965589,0822965585,112        pp,4.54,689,"Sep 18, 2018","Sep 18, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2021",,Paperback,view,/book/show/39860071-i-can-t-talk-about-the-trees-without-the-blood
1224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"To Us, All Flowers Are Roses: POEMS (Illinois Poetry        (Illinois Poetry (Paperback))","Goodison, Lorna",0252064593,9780252064593,0252064593,88        pp,4.00,16,1995,"Jun 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2021",,Paperback,view,/book/show/676326.To_Us_All_Flowers_Are_Roses
1225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dreaming of You: A Novel in Verse,"Lozada-Oliva, Melissa",1662600593,9781662600593,1662600593,192        pp,3.17,"2,048","Oct 26, 2021","Oct 26, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I'm not quite sure what to think! I'm not quite sure what to think! ...more,Notes are private!,0,0,1,"Sep 18, 2023","Sep 18, 2023","Feb 25, 2021",,Hardcover,view (with text),/book/show/56994344-dreaming-of-you
1226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The BreakBeat Poets, Vol. 3: Halal If You Hear Me","Asghar, Fatimah",1608466043,9781608466047,1608466043,250        pp,4.36,390,"Apr 16, 2019","Apr 02, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2021",,Paperback,view,/book/show/41746084-the-breakbeat-poets-vol-3
1227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Chicana Falsa : And Other Stories of Death, Identity, & Oxnard","Serros, Michele",1573226858,9781573226851,1573226858,79        pp,4.14,429,"Jun 01, 1998","Jan 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2021",,Paperback,view,/book/show/421175.Chicana_Falsa_
1228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If They Come for Us,"Asghar, Fatimah",052550978X,9780525509783,052550978X,100        pp,4.25,"7,459","Jun 26, 2018","Jun 26, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2021",,Paperback,view,/book/show/36477795-if-they-come-for-us
1229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How the Word Is Passed: A Reckoning with the History of Slavery Across America,"Smith, Clint*",0316492930,9780316492935,0316492930,336        pp,4.72,"33,085","Jun 01, 2021","Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2021",,Hardcover,view,/book/show/55643287-how-the-word-is-passed
1230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Raceless: In Search of Family, Identity, and the Truth About Where I Belong","Lawton, Georgina*",006300948X,9780063009486,006300948X,304        pp,4.11,960,"Feb 23, 2021","Feb 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2021",,Paperback,view,/book/show/51475373-raceless
