,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kelly_Hunsaker_reads's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Buried in a Good Book        (By the Book Mysteries, #1)","Berry, Tamara*",1728248604,9781728248608,1728248604,333        pp,3.83,"2,399","May 24, 2022","May 24, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 19, 2023","Jul 19, 2023","Jul 20, 2023",,Mass Market Paperback,view,/book/show/58758641-buried-in-a-good-book
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girls of Summer,"Bishop, Katie*",1250283914,9781250283917,,320        pp,3.54,"3,825","Jun 06, 2023","Jun 06, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 19, 2023","Jul 20, 2023","Jul 20, 2023",,Hardcover,view,/book/show/61214149-the-girls-of-summer
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Such Good Friends: A Novel of Truman Capote & Lee Radziwill,"Greco, Stephen*",149673744X,9781496737441,149673744X,480        pp,3.70,971,"May 23, 2023","May 23, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 20, 2023","Jul 20, 2023","Jul 20, 2023",,Paperback,view,/book/show/62140427-such-good-friends
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Truth About Horses: A Novel,"Cashman, Christy",1684632129,9781684632121,1684632129,392        pp,4.28,101,unknown,"Aug 15, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Truth About Horses is a heartwarming and moving story about a young woman whose family owns a horse farm. Her biggest love is her horse, and togetThe Truth About Horses is a heartwarming and moving story about a young woman whose family owns a horse farm. Her biggest love is her horse, and together they are working towards winning a title. Unfortunately, her horse suffers a fall during a jump and must be euthanized. While she is still grieving, things get much worse because her family loses their business, which also leads to a strain between her and her father. The events feel very real, and the emotions very true to character. I love books that explore themes of loss, grief, tragedy and trauma, and this book does all of that. It also gives us forgiveness, redemption and healing, making it a hopeful book.Thank you to the author for the #gifted copy. The  reflects my honest opinion....more",Notes are private!,0,0,1,"Jul 18, 2023","Jul 18, 2023","Jul 18, 2023",,Paperback,view (with text),/book/show/123966625-the-truth-about-horses
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Memory of Blood,"Louder, Pony*",,,B0BHJF1SFS,312        pp,4.75,20,unknown,"Nov 25, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Memory of Blood is a debut novel by Pony Louder, who provided me with a #gifted copy in exchange for my honest . The story is told in the naThe Memory of Blood is a debut novel by Pony Louder, who provided me with a #gifted copy in exchange for my honest . The story is told in the narration of three characters, all of whom are well-written.Mina, is a 12 year old girl living in the 19th century; Evie, a girl who lives in the 21st century; and Grey, a mysterious and shadowy figure who lends the story its suspense. Although the two girls are living in drastically different times, the connections between the two are believable.The girls are dealing with catastrophic and traumatic life events. Mina was stolen from her home and forced into dangerous work. She longs to be home, but instead will find herself changing history. Evie is the child of celebrities, but when she learns her father is dying she is desperate to say goodbye, after missing the chance with her mother. These events will force her to confront an old secret which has haunted them both.The biggest miss for me is the character of Grey. He certainly adds mystery, and some fantastical elements (which could be why he didn't work for me) but I didn't find his character necessary to the story, and I felt he lacked depth as a character. For me the book would have been stronger without him....more",Notes are private!,0,1,1,"Jul 17, 2023","Jul 18, 2023","Jul 18, 2023",,Kindle Edition,view (with text),/book/show/63032634-the-memory-of-blood
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"First to the Front: The Untold Story of Dickey Chapelle, Trailblazing Female War Correspondent","Rinehart, Lorissa*",1250276578,9781250276575,1250276578,400        pp,4.35,286,"Jul 11, 2023","Jul 11, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you do not know who Dickey Chapelle is, you should. If you haven't heard about her extraordinary life, blame your teachers, parents and text books.If you do not know who Dickey Chapelle is, you should. If you haven't heard about her extraordinary life, blame your teachers, parents and text books. This woman was an intelligent and interesting human who broke all the rules and created a safer space for all the women who came after her. Thank you Lorissa Rinehart for writing this book! It is inspirational, moving and I loved learning more about this remarkable woman.Dickey Chapelle was a war correspondent. A small woman, carrying her camera into the most dangerous places, decked out in cats-eye glasses, pearl earrings, and military fatigue. During WWII she jumped onto the open ship's deck to capture a photo of the Japanese bomber aiming for the ship. She took photos of doctors and nurses giving their own blood in order to encourage those back home to give more. During Vietnam she walked the jungles with the toughest marines.And between these wars you could find her in Cuba during their internal war, or in Algeria where they were fighting for independence from the French. She witnessed the infestation of locusts in the Middle East, and documented the failure of the west to offer any real aid. She went to India where she documented the ways American tractors impacted farming. In Hungary she reported on the Hungarian Revolution, where she was arrested and imprisoned, tortured physically and emotionally.She lived her life telling the stories and arguing that women were best suited for the job. She told military leaders that only a woman could tell the story to the women back home, because men would never understand how to reach into their hearts. She lived her life at war, with only a camera as protection. Dickey didn't just write the stories. She shared her heart. She cared, and it showed in her stories.And, still, very few people know her name. She has been mostly forgotten. (view spoiler)[She died in the Vietnam war.(view spoiler)[ It wasn't until 2017 that she was made an honorary Marine.There is no doubt that this will be in my top 10 this year. It will have a permanent place on my bookshelf. Thank you @stmartinspress for the #gifted finished copy of this extraordinary book. I loved everything about it. (hide spoiler)] (hide spoiler)]...more",Notes are private!,0,5,1,"Jul 15, 2023","Jul 17, 2023","Jul 15, 2023",,Hardcover,view (with text),/book/show/61884980-first-to-the-front
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pageboy,"Page, Elliot",,,,271        pp,3.76,"53,586","Jun 06, 2023","Jun 06, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 10, 2023","Jul 10, 2023","Jul 15, 2023",,,view,/book/show/60473073-pageboy
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman Inside,"Edvardsson, M.T.*",1250204623,9781250204622,1250204623,384        pp,3.57,"2,102","Jun 13, 2023","Jun 13, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 10, 2023","Jul 10, 2023","Jul 15, 2023",,Hardcover,view,/book/show/61885030-the-woman-inside
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pete and Alice in Maine,"Shetterly, Caitlin*",0063242664,9780063242661,0063242664,256        pp,3.40,"1,829","Jul 04, 2023","Jul 04, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Jul 14, 2023","Jul 14, 2023","Jul 14, 2023",,Hardcover,view,/book/show/62949050-pete-and-alice-in-maine
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"New Tricks        (Andy Carpenter, #7)","Rosenfelt, David",0446505870,9780446505871,0446505870,309        pp,4.20,"6,670","Aug 06, 2009","Aug 06, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 12, 2023","Jul 12, 2023","Jul 12, 2023",,Hardcover,view,/book/show/5833819-new-tricks
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Quiet Tenant,"Michallon, Clémence*",0593534646,9780593534649,,303        pp,3.88,"66,458","Jun 20, 2023","Jun 20, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jul 2023,Jul 2023,"Jul 09, 2023",,Hardcover,view,/book/show/61897971-the-quiet-tenant
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Soldiers Don't Go Mad: A True Story of Friendship, Poetry, and Mental Illness During the First World War","Glass, Charles",198487795X,9781984877956,198487795X,336        pp,4.12,207,"Jun 06, 2023","Jun 06, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Soldiers Don't Go Mad takes the reader onto the battlefields of WWI, and shows exactly how devastating warfare was on the health of the men in those tSoldiers Don't Go Mad takes the reader onto the battlefields of WWI, and shows exactly how devastating warfare was on the health of the men in those trenches. My paternal grandfather was a doughboy, an engineer who fought for the final year of the war and then remained in Europe for nearly a year after its end. His experiences were so ruinous that he refused to speak about it, living the rest of his life without talking about it at all. Reading this book gave me some insight into what he must have experienced.I am not knowledgeable of poetry. I don't tend to read it or understand it well, but I think if you felt more of an affinity to that form of art you would love this book even more.Thank you to the publisher for my #gifted finished copy. My thoughts are my own....more",Notes are private!,0,4,1,"Jul 09, 2023","Jul 09, 2023","Jul 09, 2023",,Hardcover,view (with text),/book/show/63113616-soldiers-don-t-go-mad
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Private Moscow        (Private, #15)","Patterson, James*",1538752662,9781538752661,1538752662,480        pp,4.25,"8,287","Sep 03, 2020","Jun 13, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 06, 2023","Jul 08, 2023","Jul 09, 2023",,Paperback,view,/book/show/62874250-private-moscow
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Death Knells and Wedding Bells        (Lighthouse Library Mystery, #10)","Gates, Eva",1639102736,9781639102730,B0BDF18V3Y,272        pp,4.16,"1,355","Jun 06, 2023","Jun 06, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 08, 2023","Jul 08, 2023","Jul 09, 2023",,Kindle Edition,view,/book/show/62340399-death-knells-and-wedding-bells
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Deadly Ever After        (Lighthouse Library Mystery, #8)","Gates, Eva",1643855891,9781643855899,B08FZLW1SB,298        pp,4.20,"2,111","May 11, 2021","May 11, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 04, 2023","Jul 05, 2023","Jul 04, 2023",,Kindle Edition,view,/book/show/55118926-deadly-ever-after
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Death Long Overdue        (Lighthouse Library Mystery, #7)","Gates, Eva",1643854593,9781643854595,B083RYX5WH,372        pp,4.12,"2,343","Oct 06, 2020","Oct 06, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A room full of old friends who are all librarians? Perfect for a cozy mystery setup!,Notes are private!,0,1,1,"Jul 04, 2023","Jul 04, 2023","Jul 04, 2023",,Kindle Edition,view (with text),/book/show/50769035-a-death-long-overdue
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Veldt,"Bradbury, Ray",0886821088,9780886821081,0886821088,45        pp,4.15,"11,590","Sep 23, 1950","Nov 20, 1987",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,Jul 2023,Jul 2023,"Jul 03, 2023",,Library Binding,view,/book/show/120555.The_Veldt
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Something Read, Something Dead        (Lighthouse Library Mystery, #5)","Gates, Eva",1683319516,,B07H7Q5L1C,317        pp,4.04,"2,803","Mar 13, 2019","Mar 13, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,Jul 2023,"Jul 02, 2023","Jul 03, 2023",,Kindle Edition,view,/book/show/41826096-something-read-something-dead
