,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Mathilde's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
546,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Squire        (Protector of the Small, #3)","Pierce, Tamora*",,,,400        pp,4.30,"52,951","May 22, 2001","Dec 18, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I always thought Page was my favorite because of the training academy elements, but Raoul, the griffin, and The Grand Progress in this book are makingI always thought Page was my favorite because of the training academy elements, but Raoul, the griffin, and The Grand Progress in this book are making me seriously reconsider. I think I'll just have to settle for loving them both equally. Some more raving about Kel. As many s have already captured, Kel shines as a protagonist because she doesn't have any special magical powers, nor is she fated by the Gods for great things. She makes herself  into a hero through her poise, determination, intelligence, and pure grit. This makes her such a powerful role model - her strength (both morally and physically) may put the rest of us to shame, but that doesn't mean we can't strive to embody it.* Also, shout out to Kel for being the only female protagonist in a fantasy novel who is allowed to have crushes that develop and fade with time and don't have to mean anything in the Grand Scheme of the Plot. Let teens have meaningless crushes in fantasy! Finally, a note on Tortall as whole. It is so cool to see how the country changes between Alanna's generation and Kel's generation. It's still the same country (and there is a lot of character overlap), but Tamora Pierce does such a good job at subtly showing how Tortall's politics, traditions, and public attitudes have shifted over the course of Jon and Thayet's reign.*The only thing I don't necessarily aim to strive for to is Kel's desire to participate in real combat (it's a no for me), but you gotta let the Lady Knights do their thing....more",Notes are private!,0,2,4,"Mar 03, 2024Mar 31, 2018Oct 12, 2014Feb 2012","Mar 05, 2024Apr 08, 2018Oct 17, 2014Feb 2012","Jan 04, 2017",,Paperback,view (with text),/book/show/153795.Squire
547,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Page        (Protector of the Small, #2)","Pierce, Tamora*",,,,290        pp,4.25,"49,582","May 23, 2000","Dec 18, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Whoops! I read First Test on a whim and then simply had to keep reading the rest of the series. (And now the odds that I reread the Alanna books are HWhoops! I read First Test on a whim and then simply had to keep reading the rest of the series. (And now the odds that I reread the Alanna books are High). A classic Mathilde predicament. Anyways I love these books so much. I look forward to reading every single scene. I read a chapter and think ""oh right! This other fun thing is about to happen!"" ...more",Notes are private!,0,1,4,"Mar 03, 2024Mar 31, 2018Oct 11, 2014not set","Mar 03, 2024Mar 31, 2018Oct 12, 2014Feb 2012","Jan 04, 2017",,,view (with text),/book/show/153785.Page
548,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"First Test        (Protector of the Small, #1)","Pierce, Tamora*",0679889175,9780679889175,0679889175,240        pp,4.24,"60,817","Jun 07, 1999","May 23, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love this series so much. I can’t claim the writing is particularly sophisticated, but Tamora Pierce’s casts of characters are just so endearing! ThI love this series so much. I can’t claim the writing is particularly sophisticated, but Tamora Pierce’s casts of characters are just so endearing! The way the characters grow and develop across all the Tortall novels is lovely. But this series especially stands out as we get to watch everyone’s feelings toward Kel steadily change from unwarranted disdain to immense respect.Kel’s determination in the face of sexism and hardship is something I have always greatly admired. In fact, when reading these books my own drive to persevere through difficult tasks increases exponentially. It’s my third time reading this book , and I know that now I have to go finish the quartet. I might even have to reread the Alanna series too. Both leave me grinning with delight.Edit 2024: Truly the ultimate comfort series. 10/10 amazing...more",Notes are private!,0,1,4,"Mar 2024Mar 28, 2018Oct 06, 2014not set","Mar 03, 2024Mar 30, 2018Oct 10, 2014Feb 2012","Jan 04, 2017",,Mass Market Paperback,view (with text),/book/show/153784.First_Test
549,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Trickster's Queen        (Daughter of the Lioness, #2)","Pierce, Tamora*",0375828788,9780375828782,0375828788,469        pp,4.28,"59,745","Sep 28, 2004","Oct 11, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 04, 2017",,Paperback,view,/book/show/153780.Trickster_s_Queen
550,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Trickster's Choice        (Daughter of the Lioness, #1)","Pierce, Tamora*",0439968089,9780439968089,0439968089,453        pp,4.26,"65,892","Sep 23, 2003","Sep 17, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 04, 2017",,Hardcover,view,/book/show/24431.Trickster_s_Choice
551,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lioness Rampant        (Song of the Lioness, #4)","Pierce, Tamora*",0689878575,9780689878572,0689878575,384        pp,4.28,"89,809","Nov 30, 1988","Jan 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,4,"Mar 15, 2024Apr 21, 2018Oct 05, 2014not set","Mar 22, 2024Apr 23, 2018Oct 05, 2014Mar 2012","Jan 04, 2017",,Mass Market Paperback,view,/book/show/13837.Lioness_Rampant
552,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Woman Who Rides Like a Man        (Song of the Lioness, #3)","Pierce, Tamora*",0689878583,9780689878589,0689878583,284        pp,4.18,"79,991","Mar 01, 1986","Jan 06, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,4,"Mar 12, 2024Apr 18, 2018Sep 30, 2014Jan 2012","Mar 14, 2024Apr 21, 2018Oct 03, 2014Mar 2012","Jan 04, 2017",,Mass Market Paperback,view,/book/show/13830.The_Woman_Who_Rides_Like_a_Man
553,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"In the Hand of the Goddess        (Song of the Lioness, #2)","Pierce, Tamora*",0689878567,9780689878565,0689878567,264        pp,4.24,"97,941","Sep 01, 1984","Jan 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,4,"Mar 10, 2024Apr 15, 2018Sep 28, 2014not set","Mar 12, 2024Apr 17, 2018Sep 28, 2014Mar 2012","Jan 04, 2017",,Mass Market Paperback,view,/book/show/13835.In_the_Hand_of_the_Goddess
554,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Alanna: The First Adventure        (Song of the Lioness, #1)","Pierce, Tamora*",0689878559,9780689878558,0689878559,274        pp,4.27,"130,453","Sep 01, 1983","Jan 01, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,4,"Mar 10, 2024Apr 14, 2018Sep 26, 2014Mar 2012","Mar 10, 2024Apr 14, 2018Sep 27, 2014Mar 2012","Jan 04, 2017",,Mass Market Paperback,view,/book/show/13831.Alanna
555,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Cybele's Secret        (Wildwood, #2)","Marillier, Juliet*",037583365X,9780375833656,037583365X,432        pp,4.09,"13,007","Nov 01, 2007","Sep 09, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Not sure if this is an objective four stars, but I enjoy this story every time I read it, and I don't even like love triangles. Not sure if this is an objective four stars, but I enjoy this story every time I read it, and I don't even like love triangles. ...more",Notes are private!,0,1,3,"Dec 30, 2020Mar 27, 2015not set","Jan 02, 2021Mar 29, 2015Feb 2011","Jan 04, 2017",,Hardcover,view (with text),/book/show/963508.Cybele_s_Secret
556,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Daughter of the Forest        (Sevenwaters, #1)","Marillier, Juliet*",,,,554        pp,4.28,"65,247","Apr 01, 1999","Feb 18, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2016,"Jan 04, 2017",,Mass Market Paperback,view,/book/show/13928.Daughter_of_the_Forest
557,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rapunzel's Revenge        (Rapunzel's Revenge, #1)","Hale, Shannon*",159990070X,9781599900704,159990070X,144        pp,3.90,"17,420","Aug 05, 2008","Aug 05, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 04, 2017",,Hardcover,view,/book/show/2626492-rapunzel-s-revenge
558,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Palace of Stone        (Princess Academy, #2)","Hale, Shannon*",1599908735,9781599908731,1599908735,336        pp,4.00,"25,255","Aug 21, 2012","Aug 21, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5This was cute! It wasn't as clean cut of a story as Book 1, and it's a lot to try to convey revolution into a children/younger adult book, and stil3.5This was cute! It wasn't as clean cut of a story as Book 1, and it's a lot to try to convey revolution into a children/younger adult book, and still keep the right tone, but by the halfway mark, I was enjoying it. And most importantly, it didn't ruin the first book for me! yay...more",Notes are private!,0,0,1,"May 23, 2019","May 24, 2019","Jan 04, 2017",,Hardcover,view (with text),/book/show/12926132-palace-of-stone
559,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Forest Born        (The Books of Bayern, #4)","Hale, Shannon*",1599901676,9781599901671,,389        pp,4.04,"27,443","Sep 15, 2009","Sep 15, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 15, 2014","Nov 16, 2014","Jan 04, 2017",,Hardcover,view,/book/show/6407514-forest-born
560,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"River Secrets        (The Books of Bayern, #3)","Hale, Shannon*",1582349010,9781582349015,1582349010,290        pp,4.05,"36,034","Sep 05, 2006","Sep 05, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Nov 12, 2014not set","Nov 15, 2014Jan 2013","Jan 04, 2017",,Hardcover,view,/book/show/248470.River_Secrets
561,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Enna Burning        (The Books of Bayern, #2)","Hale, Shannon*",1582349061,9781582349060,1582349061,317        pp,3.99,"42,968","Sep 15, 2004","Sep 01, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is kind of an introspective book, but I really love it. Very beautiful writing and I love reading from Enna's point of view. See below for some sThis is kind of an introspective book, but I really love it. Very beautiful writing and I love reading from Enna's point of view. See below for some spoiler-y analysis! P.S. I noticed that I also re-read this Sept/Oct my first year of college and I think that's some beautiful symmetry.(view spoiler)[ The first time I read this book (age 12), I distinctly remember feeling doubt about Enna's romantic outcome. All the time she was in captivity I was thinking to myself ""is this an enemies to lovers plotline?"" and being pretty uncomfy with it since I liked Finn so much. Of course, I was later reassured, and every reread since then, I've been like ""duh! of course she wouldn't end up with Sileph!"" - but even so I always reflect on this aspect of the story. I've come to the conclusion that Hale's writing excels in two ways here. (1) She does a good job at making Sileph seem like an empathetic character at the beginning, while also dropping subtle hints about his true nature. This creates some good suspense/mystery - we love a little bit of uncertainty in a book. Upon reflection, I don't think my 12 year old self was that dumb for wondering if this romance was endgame. (2) (this is the one that aged VERY well). She portrays a version of stockholm syndrome mixed with romance that is SUPER popular in YA novels - and then  shows us why it's messed up . This popularity has grown through the years, especially with BookTok's upsession with enemies to lovers (I could do a whole power point on enemies to lovers - my goodness) and honestly sometimes it concerns me. People really like to romanticize captivity and overprotective, possessive, jealous male love interests. And.... this is Not Great in a relationship. Sometimes (rarely) this story involves the love interest realizing the error of their ways, apologizing, and changing - but I feel like most often, these traits are seen as pros and aren't really addressed. I love the fact that this book simultaneously validates Enna's feelings of romance, while also later establishing that ""actually nope! Sileph's behavior is indicative of a power hungry man and this is not OK"", and I  love  that it does this for a younger audience in an appropriate and yet effective way. Gotta get these ideas in early!Yay Shannon Hale! (hide spoiler)]...more",Notes are private!,0,1,3,"Sep 29, 2018Nov 09, 2014not set","Oct 2018Nov 11, 2014Oct 2012","Jan 04, 2017",,Paperback,view (with text),/book/show/248482.Enna_Burning
