,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Дмитрий's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Крейцерова соната,"Tolstoy, Leo",,,B00KHS08UM,99        pp,3.87,"30,026",1889,"May 22, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A protofeminist novella from an occasional misogynist,Notes are private!,0,2,1,"Apr 08, 2016","Apr 09, 2016","Apr 09, 2016",,Kindle Edition,view (with text),/book/show/24296910
1269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Big Trouble,"Barry, Dave*",0425178102,9780425178102,0425178102,317        pp,3.83,"15,053","Sep 13, 1999","Jan 01, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Apr 08, 2016",,Mass Market Paperback,view,/book/show/893731.Big_Trouble
1270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Catch Me If You Can: The True Story of a Real Fake,"Abagnale, Frank W.",1840187166,9781840187168,1840187166,224        pp,4.04,"59,158",1980,"Jan 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Apr 08, 2016",,Paperback,view,/book/show/138269.Catch_Me_If_You_Can
1271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Erik Menneskesøn        (Erik Menneskesøn #1),"Olsen, Lars-Henrik",,9788714118617,,392        pp,4.02,"1,439",1986,2003,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Apr 12, 2020Jan 1999","Apr 17, 2020Jan 1999","Apr 08, 2016",,Hardcover,view,/book/show/4103376-erik-menneskes-n
1272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Мальчик и Тьма,"Lukyanenko, Sergei",5170223455,9785170223459,5170223455,318        pp,3.80,744,1997,2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2009,"Apr 08, 2016",,Paperback,view,/book/show/3550660
1273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Modest Proposal,"Swift, Jonathan",1605977276,9781605977270,1605977276,48        pp,4.02,"46,098",1729,"Jul 04, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2014,"Apr 07, 2016",,Paperback,view,/book/show/5206937-a-modest-proposal
1274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Молодые супруги,"Griboyedov, Alexander",,,B00KHRXK7Q,46        pp,3.91,53,unknown,"May 22, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2015,"Apr 07, 2016",,Kindle Edition,view,/book/show/25630506
1275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Дверь в чужую жизнь,"Щербакова, Галина",,,,unknown,3.40,10,unknown,unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2014,"Apr 07, 2016",,,view,/book/show/26879116
1276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Спартанки,"Щербакова, Галина",,,,unknown,3.50,4,unknown,unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2014,"Apr 07, 2016",,,view,/book/show/12242308
1277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Метка Лилит,"Щербакова, Галина",5969701300,,,352        pp,3.33,3,2008,2008,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2014,"Apr 07, 2016",,,view,/book/show/6705224
1278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Тёмные аллеи,"Bunin, Ivan",5352002373,9785389017306,5389017307,272        pp,4.14,"5,770",1943,2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2015,"Apr 07, 2016",,Paperback,view,/book/show/1268784._
1279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Silent Snow, Secret Snow","Aiken, Conrad",087191963X,9780871919632,087191963X,48        pp,3.97,315,"Jan 01, 1934","Jan 01, 1983",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Avalanche-like descent into madness,Notes are private!,0,0,1,not set,Mar 2016,"Apr 07, 2016",,Library Binding,view (with text),/book/show/1609023.Silent_Snow_Secret_Snow
1280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jane Eyre,"Brontë, Charlotte",0142437204,9780142437209,0142437204,532        pp,4.15,"2,094,510","Oct 16, 1847","Feb 04, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,Jan 2003,"Apr 07, 2016",,Paperback,view,/book/show/10210.Jane_Eyre
1281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Agnes Grey,"Brontë, Anne",0140432108,9780140432107,0140432108,226        pp,3.70,"70,640",Dec 1847,"Jan 03, 1989",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2013,"Apr 07, 2016",,Paperback,view,/book/show/298230.Agnes_Grey
1282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nine Stories,"Salinger, J.D.",0316767727,9780316767729,0316767727,302        pp,4.18,"147,448","Apr 06, 1953","Jan 30, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2009,"Apr 07, 2016",,Paperback,view,/book/show/4009.Nine_Stories
1283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heartbreak House,"Shaw, George Bernard",0140437878,9780140437874,0140437878,160        pp,3.74,"2,535",1919,"Jan 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2008,"Apr 07, 2016",,Paperback,view,/book/show/767495.Heartbreak_House
1284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pygmalion,"Shaw, George Bernard",0486282228,9780486282220,0486282228,82        pp,3.89,"103,350","Oct 16, 1913","Oct 20, 1994",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2008,"Apr 07, 2016",,Paperback,view,/book/show/7714.Pygmalion
1285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Needful Things,"King, Stephen*",,,,790        pp,3.97,"252,312",Oct 1991,1992,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2006,"Apr 07, 2016",,Paperback,view,/book/show/107291.Needful_Things
1286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Talisman        (The Talisman, #1)","King, Stephen*",0375507779,9780375507779,0375507779,656        pp,4.12,"129,763","Nov 08, 1984","Sep 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2006,"Apr 07, 2016",,Hardcover,view,/book/show/59219.The_Talisman
1287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cycle of the Werewolf,"King, Stephen*",0451822196,9780451822192,0451822196,128        pp,3.66,"57,668",Nov 1983,"Apr 09, 1985",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2007,"Apr 07, 2016",,Paperback,view,/book/show/550844.Cycle_of_the_Werewolf
1288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stepford Wives,"Levin, Ira",0060080841,9780060080846,0060080841,144        pp,3.84,"41,648",Sep 1972,"Jul 23, 2002",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Apr 07, 2016",,Paperback,view,/book/show/52350.The_Stepford_Wives
1289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Записки юного врача,"Bulgakov, Mikhail",,,B00I8IH7DE,76        pp,4.29,"20,904",1925,"Feb 03, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2013,"Apr 07, 2016",,Kindle Edition,view,/book/show/24865987
1290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rosemary’s Baby        (Rosemary's Baby, #1)","Levin, Ira",0451194004,9780451194008,0451194004,308        pp,4.04,"140,714","Mar 12, 1967","Sep 01, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2012,"Apr 07, 2016",,Hardcover,view,/book/show/228296.Rosemary_s_Baby
1291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ubik,"Dick, Philip K.",8498000831,9788498000832,8498000831,288        pp,4.11,"108,099",May 1969,"Nov 10, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2006,"Apr 07, 2016",,Paperback,view,/book/show/22590.Ubik
1292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wild Ass's Skin,"Balzac, Honoré de",0140443304,9780140443301,0140443304,285        pp,3.72,"9,721",Aug 1831,"Sep 29, 1977",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2005,"Apr 07, 2016",,Paperback,view,/book/show/99742.The_Wild_Ass_s_Skin
1293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hunger,"Hamsun, Knut",0486431681,9780486431680,0486431681,134        pp,4.05,"55,944",1890,"Nov 17, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2006,"Apr 06, 2016",,Paperback,view,/book/show/32585.Hunger
1294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Master Builder,"Ibsen, Henrik",0486419282,9780486419282,0486419282,80        pp,3.81,"4,110",1892,"Apr 21, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2006,"Apr 06, 2016",,Paperback,view,/book/show/223634.The_Master_Builder
1295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Doll's House,"Ibsen, Henrik",1406914835,9781406914832,1406914835,122        pp,3.76,"145,105",1879,2007,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Jan 2006,"Apr 06, 2016",,Paperback,view,/book/show/37793.A_Doll_s_House
1296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Les diaboliques; Les louves,Boileau-Narcejac,2207200353,9782207200353,2207200353,444        pp,3.79,39,unknown,1981,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2016,"Apr 06, 2016",,Paperback,view,/book/show/8909439-les-diaboliques-les-louves
1297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Boneland        (Tales of Alderley, #3)","Garner, Alan",000746326X,,B007H3GOQM,165        pp,3.70,"1,168","Aug 30, 2012","Aug 30, 2012",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2016,"Apr 06, 2016",,Kindle Edition,view,/book/show/13549953-boneland
1298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Moon of Gomrath        (Tales of Alderley, #2)","Garner, Alan",0152017968,9780152017965,0152017968,208        pp,3.96,"2,643",1963,"Sep 01, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2001,"Apr 06, 2016",,Paperback,view,/book/show/694942.The_Moon_of_Gomrath
1299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Weirdstone of Brisingamen        (Tales of Alderley, #1)","Garner, Alan",0152017666,9780152017668,0152017666,268        pp,3.95,"8,031",1960,"Jan 01, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2001,"Apr 06, 2016",,Paperback,view,/book/show/694997.The_Weirdstone_of_Brisingamen
1300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sleeping on Jupiter,"Roy, Anuradha",9350099365,9789350099360,9350099365,250        pp,3.34,"2,592","Apr 02, 2015","Apr 26, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 16, 2016",May 2016,"Apr 05, 2016",,Hardcover,view,/book/show/25448677-sleeping-on-jupiter
1301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Яшка,"Korolenko, Vladimir",,,,unknown,3.72,18,unknown,unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2016,"Apr 05, 2016",,,view,/book/show/15816228
1302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Angel Pavement,"Priestley, J.B.",,,,494        pp,3.99,394,1930,2012,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2013,"Apr 04, 2016",,Hardcover,view,/book/show/2413860.Angel_Pavement
1303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We,"Zamyatin, Yevgeny",0140185852,9780140185850,0140185852,226        pp,3.89,"97,217",1924,1993,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Jan 2005,"Apr 03, 2016",,Paperback,view,/book/show/76171.We
1304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Time Machine,"Wells, H.G.",,,,118        pp,3.90,"519,051",1895,"Oct 01, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 1999,"Apr 03, 2016",,Paperback,view,/book/show/2493.The_Time_Machine
1305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Chocolat        (Chocolat, #1)","Harris, Joanne*",014100018X,9780141000183,014100018X,306        pp,3.96,"125,692","Mar 04, 1999","Nov 01, 2000",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2015,"Apr 03, 2016",,Paperback,view,/book/show/47401.Chocolat
1306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vanity Fair,"Thackeray, William Makepeace",0141439831,9780141439839,0141439831,867        pp,3.80,"128,168",1847,"Apr 29, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2007,"Apr 03, 2016",,Paperback,view,/book/show/5797.Vanity_Fair
1307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breakfast of Champions,"Vonnegut, Kurt, Jr.",0385334206,9780385334204,0385334206,303        pp,4.07,"260,546","Jul 12, 1973",May 1999,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,2,"Dec 28, 2021not set","Jan 02, 2022Jan 2007","Apr 03, 2016",,Paperback,view,/book/show/4980.Breakfast_of_Champions
1308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Never Let Me Go,"Ishiguro, Kazuo*",,,1400078776,288        pp,3.85,"694,096","Apr 05, 2005","Aug 31, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2011,"Apr 03, 2016",,Paperback,view,/book/show/6334.Never_Let_Me_Go
1309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Middlemarch,"Eliot, George",0451529170,9780451529176,0451529170,912        pp,4.02,"162,890",1871,"Dec 02, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2014,"Apr 03, 2016",,Mass Market Paperback,view,/book/show/19089.Middlemarch
1310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blindness,"Saramago, José",,,B003T0GBOM,349        pp,4.17,"289,741",1995,"Aug 23, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"В этот раз послушал на английском, роман все так же страшен и прекрасен.",Notes are private!,0,2,2,"Aug 24, 2020not set",Sep 2020Jan 2007,"Apr 03, 2016",,Kindle Edition,view (with text),/book/show/40495148-blindness
1311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cat’s Cradle,"Vonnegut, Kurt, Jr.",0140285601,9780140285604,0140285601,179        pp,4.16,"402,891",1963,1999,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2007,"Apr 03, 2016",,Paperback,view,/book/show/135479.Cat_s_Cradle
