,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Liza's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Truths We Hold: An American Journey,"Harris, Kamala",,,B07FC47R8D,336        pp,3.98,"21,561","Jan 08, 2019","Jan 08, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Kamala Harris is a very interesting person, and a very honest one. I have never heard about her before (because I am clueless and know stuff mostly frKamala Harris is a very interesting person, and a very honest one. I have never heard about her before (because I am clueless and know stuff mostly from books), but I saw this book on the best seller list and decided to check it out. She is a daughter to an Indian mother and a Jamaican father, she lived in a busing area (my elementary school class was only the second class in my city to be desegregated through busing>), still with very good background and a mother that was a breast cancer scientist. And she has values that I hope we can all admire. From the writing perspective I did like Elizabeth Warren's style better, she is an amazing woman and a great write. And I can only recommend This Fight Is Our Fight: The Battle to Save America's Middle Class, but both of these women are outstanding.It is quite amazing to me how many of the politicians in America (or maybe in the democratic side) come with background of law school and work. That is including Warren and the Obamas. Several topics that I loved hearing about and knowing they are on her radatr. The first one was racial inequality in the justice system: One thing we must do is take on, head-on, the racial bias that operates throughout our criminal justice system. And that effort starts with our stating clearly and unequivocally that black lives matter—and speaking truth about what that means. The facts are clear: Nearly four years after Ferguson, Missouri, became the flashpoint for the Black Lives Matter movement, the state attorney general reported that black drivers there are 85 percent more likely to be pulled over than their white neighbors. Across the nation, when a police officer stops a black driver, he is three times more likely to search the car than when the driver is white. Black men use drugs at the same rate as white men, but they are arrested twice as often for it. And then they pay more than a third more than their counterparts, on average, in bail. Black men are six times as likely as white men to be incarcerated. And when they are convicted, black men get sentences nearly 20 percent longer than those given to their white counterparts. Latino men don’t fare much better. It is truly appalling....The criminal justice system punishes people for their poverty. Where is the justice in that? And where is the sense? How does that advance public safety? Between 2000 and 2014, 95 percent of the growth in the jail population came from people awaiting trial. This is a group of largely nonviolent defendants who haven’t been proven guilty, and we’re spending $38 million a day to imprison them while they await their day in court. Whether or not someone can get bailed out of jail shouldn’t be based on how much money he has in the bank. Or the color of his skin: black men pay 35 percent higher bail than white men for the same charge. Latino men pay nearly 20 percent more. This isn’t the stuff of coincidences. It is systemic. And we have to change it.She is also talking about children separated from their parents and the problem with this:Shortly thereafter, Elaine Duke, the deputy secretary of homeland security, appeared before the Homeland Security Committee. “Do you know when this is supposed to take effect?” I asked her, trying to gauge the likelihood that something so atrocious could be under way.“It is not a decision,” she said. “The Secretary—I talked to him personally about it. He considers it still a possibility. They are looking at a wide range of deterrents, and it was raised as a possible method of deterrence but there is no decision made and there is no implementation plan currently.”It was an unacceptable answer. The next month, when Kelly appeared before the committee, I grilled him on the issue. He was evasive about whether this policy was under consideration, but he refused to rule it out.“So are you unwilling, sir, to issue a written directive that it is the policy of this department to not separate children from their mothers unless the life of the child is in danger?”“I don’t need to do that.”I continued to press for answers through the end of 2017 and into 2018, but DHS was not forthcoming. Then, on April 6, 2018, Attorney General Sessions announced a zero-tolerance policy at the border, meaning that the administration would refer for criminal prosecution any adult crossing the border illegally, regardless of the reason, and that this could include separating children from their parents. We learned through a New York Times report several days later that, despite DHS’s insistence that there was no separation policy, seven hundred children had been separated from their parents since the previous October, including one hundred who were under the age of four.There are few things more cruel, more inhumane, more fundamentally evil than ripping a child from her parent’s arms. We should all know this to be true on a gut level. But if we needed more proof, we could look at a statement released by Dr. Colleen Kraft, president of the American Academy of Pediatrics, on behalf of the organization, stating that she was appalled by the new policy. Dr. Kraft wrote about the extraordinary stress and trauma of family separation, which “can cause irreparable harm, disrupting a child’s brain architecture and affecting his or her short- and long-term health.” These findings are shared by the American Medical Association, which has called for an end to the policy, noting that the children the U.S. government is forcibly separating from their parents may be scarred for life.“What purpose have you been given for separating parents from their children?”“So my decision has been that anyone who breaks the law will be prosecuted. If you’re a parent or you’re a single person or you happen to have a family, if you cross between the ports of entry we will refer you for prosecution. You have broken U.S. law.”Again I pressed. “So your agency will be separating children from their parents—”“No, what we’ll be doing is prosecuting parents who have broken the law, just as we do every day in the United States of America.”“But if that parent has a four-year-old child, what do you plan on doing with that child?”“The child, under law, goes to HHS for care and custody.”“They will be separated from their parent. And so my question—”“Just like we do in the United States every day.”“So they will be separated from their parent, and my question then is when you are separating children from their parents, do you have a protocol in place about how that should be done and are you training the people who will actually remove a child from their parent on how to do that in the least traumatic way? I would hope you do train on how to do that, and so the question is, and the request has been, to give us the information about how you are training and what the protocols are for separating a child from their parent.”“I’m happy to provide you with the training information,” she said, though she never did. Once again, Nielsen made the false claim that she had stuck with through the entire process: “Again, we do not have a policy to separate children from their parents,” she said. “Our policy is if you break the law, we will prosecute you. You have an option to go to a port of entry and not illegally cross into our country.”And she is talking about the environment (and mentioning Israelis on the way): There’s a lot we can learn from friends and partners who have already made such investments—especially Israel, a global leader on water security issues. In February 2018, I traveled to Israel and toured its Sorek desalination plant, which uses reverse osmosis to produce clean drinking water from the sea. I had a glass. It tasted as good as any water I’ve ever had.And that’s not all. As many have said, the Israelis have made the desert bloom. They’ve done so in part by successfully reclaiming 86 percent of their wastewater and purifying it for agricultural reuse. By contrast, the United States, which produces 32 billion gallons of municipal wastewater each day, reclaims only 7 to 8 percent. Surely we can do better than that.Kamalas knows that Superheroes fight back, and she is definitely one of them. She fights for very important causes, that are important to every single person, and her godson knows that as well:At a certain point, my nine-year-old godson, Alexander, came up to me with big tears welling in his eyes. I assumed one of the other kids in our group had been teasing him about something.“Come here, little man. What’s wrong?”Alexander looked up and locked eyes with mine. His voice was trembling. “Auntie Kamala, that man can’t win. He’s not going to win, is he?” Alexander’s worry broke my heart. I didn’t want anyone making a child feel that way. Eight years earlier, many of us had cried tears of joy when Barack Obama was elected president. And now, to see Alexander’s fear . . .His father, Reggie, and I took him outside to try to console him.“Alexander, you know how sometimes superheroes are facing a big challenge because a villain is coming for them? What do they do when that happens?”“They fight back,” he whimpered.“That’s right. And they fight back with emotion, because all the best superheroes have big emotions just like you. But they always fight back, right? So that’s what we’re going to do.”I loved the fact that she is so open and that we have more strong women that speak up and becoming more visible. These arenas are extremely men dominated and it is not easy. A report in 2015 found that 95 percent of our country’s elected prosecutors were white, and 79 percent were white men. She talks about failures (like when she failed the law school state bar exam, how she felt and what people said. She is talking about being single and dating in her 40s. She does not leave personal areas out of sight and allows the reader to get to know her. 4 stars for the book. Many stars for Kamala....more",Notes are private!,0,5,1,"May 03, 2019","May 03, 2019","Mar 19, 2019",,Kindle Edition,view (with text),/book/show/40861864-the-truths-we-hold
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Serial Killers: The Method and Madness of Monsters,"Vronsky, Peter*",0425196402,9780425196403,0425196402,412        pp,4.13,"5,609","Oct 05, 2004","Oct 05, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 19, 2019",,Paperback,view,/book/show/421365.Serial_Killers
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paper: Paging Through History,"Kurlansky, Mark",0393353702,9780393353709,0393353702,389        pp,3.81,"2,548","May 10, 2016","May 23, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 19, 2019",,Paperback,view,/book/show/32191697-paper
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Have a New Teenager by Friday: From Mouthy and Moody to Respectful and Responsible in 5 Days,"Leman, Kevin",0800722159,9780800722159,0800722159,320        pp,3.88,"1,146","Dec 01, 2011","Jul 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 19, 2019",,Paperback,view,/book/show/16241732-have-a-new-teenager-by-friday
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Count of Monte Cristo,"Dumas, Alexandre",0140449264,9780140449266,0140449264,"1,276        pp",4.30,"913,599","Aug 28, 1844","May 27, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 19, 2019",,Paperback,view,/book/show/7126.The_Count_of_Monte_Cristo
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great American Read: The Book of Books: Explore America's 100 Best-Loved Novels,"Allen, Jessica",0316417556,9780316417556,0316417556,288        pp,4.09,972,"Aug 21, 2018","Aug 21, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 18, 2019",,Hardcover,view,/book/show/38255077-the-great-american-read
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Point of It All: A Lifetime of Great Loves and Endeavors,"Krauthammer, Charles",1984825488,9781984825483,1984825488,400        pp,4.47,"2,036","Dec 04, 2018","Dec 04, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 18, 2019",,Hardcover,view,/book/show/41398024-the-point-of-it-all
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How To Be A Good Creature: A Memoir in Thirteen Animals,"Montgomery, Sy",0544938321,9780544938328,0544938321,208        pp,4.05,"11,312","Sep 25, 2018","Sep 25, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 18, 2019",,Hardcover,view,/book/show/37569338-how-to-be-a-good-creature
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Son of Rosemary,"Levin, Ira",0451194721,9780451194725,0451194721,316        pp,2.54,"4,478",1997,Sep 1998,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 18, 2019",,Paperback,view,/book/show/76139.Son_of_Rosemary
396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The River,"Heller, Peter",0525521879,9780525521877,0525521879,253        pp,3.85,"40,050","Mar 05, 2019","Mar 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 18, 2019",,Hardcover,view,/book/show/40216324-the-river
397,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Killing the SS: The Hunt for the Worst War Criminals in History,"O'Reilly, Bill*",1250165547,9781250165541,1250165547,307        pp,4.09,"13,327","Oct 09, 2018","Oct 09, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book has some great parts that are super interesting and I learned several new historical facts. I was mostly interested in catching Eichmann andThis book has some great parts that are super interesting and I learned several new historical facts. I was mostly interested in catching Eichmann and the story around it. I felt that this was one where the author has put all the details and took the time to really tell a story. In many of the other cases later, I felt the author rushed into telling a quick summary, and it was less compelling in the way it was told. I was always very interested in the Holocaust, and this book brings information of after the war, and how Nazis were found after trying to disappear.Eichmann was caught because of love. A love story between his son, Nick, and a half Jewish woman in Argentina. When she figured that this might be Eichmann, she helped catching him, and the story is really interesting.And it is love that is finally flushing Adolf Eichmann from hiding. His twenty-year-old son Nicholas—known alternately as Klaus or Nick—has adapted well to life in Buenos Aires. While his father still pretends to be Ricardo Klement, his four sons keep the family surname. The tall, blue-eyed Nicholas is fond of riding horses and hunting pumas. He frequently spouts anti-Semitic rhetoric, so it will one day surprise him to learn that the pretty German immigrant, with whom he has fallen in love, is half-Jewish.It was also interesting how they missed Eichmann at some point mistaking the owner of the house, an Austrian person to be Eichmann and not checking the tenant.The south America and especially Peron's relationship with the Nazis was very interesting, and explained a lot of how Nazis hid for years in Argentina and the area. Juan and Eva Perón’s deep ties to the Nazi Party. During Perón’s previous career as a military attaché, he toured Germany just as the Second World War began. In the process, he developed a disturbing respect for the efficient manner in which the Nazis waged war. He also shares their anti-Semitic views and actively works to prevent Jewish migration to Argentina. Perón’s personal secretary and intelligence chief, Rodolfo “Rudi” Freude, is a Nazi sympathizer whose father funneled German money into Perón’s first presidential election campaign in 1946.It is a very easy read, and if everything would be told in the same way like the Eichmann story I would go with 4 stars. Because it was too fast paced from about half the book, I will go with 3 stars....more",Notes are private!,0,6,1,"Mar 25, 2019","Mar 25, 2019","Mar 18, 2019",,Hardcover,view (with text),/book/show/38714362-killing-the-ss
