,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Charlene's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
400,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Two Years Before the Mast,"Dana Jr., Richard Henry",0451527593,9780451527592,0451527593,unknown,4.02,"13,916",Sep 1840,"Mar 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Written in 1840 - filled with descriptions of ships, masts, sails, seas - everything and anything to do with sailing in 1840. Plus descriptions of CalWritten in 1840 - filled with descriptions of ships, masts, sails, seas - everything and anything to do with sailing in 1840. Plus descriptions of California prior to becoming a state - and the work which the sailors had to do while in California - which I found most interesting.Richard Dana was a young man when he signed on to be a seaman on the ship The Pilgrim. He had poor eyesight because of a bout of measles and thought being at sea would be beneficial. I don't think he counted on the voyage being so physically and mentally hard. It took me awhile to finish this book. I lost my Kindle library book a couple of times - lost the thread - finally checked out a paperwork version from my library - and had to start over - but it was a very interesting read....more",Notes are private!,0,2,1,"Apr 08, 2019","Jun 14, 2019","Apr 08, 2019",,Paperback,view (with text),/book/show/1425916.Two_Years_Before_the_Mast
401,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Nearly Normal Family,"Edvardsson, M.T.*",,,,400        pp,3.83,"47,804",2018,"Jun 25, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 27, 2019",,Hardcover,view,/book/show/42036534-a-nearly-normal-family
402,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ghost Map: The Story of London's Most Terrifying Epidemic—and How It Changed Science, Cities, and the Modern World","Johnson, Steven*",1594489254,9781594489259,1594489254,299        pp,3.89,"52,665","Oct 19, 2006","Oct 19, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is the story of the cholera epidemic in London in 1854. At that time public opinion and so-called experts thought diseases and epidemics of this This is the story of the cholera epidemic in London in 1854. At that time public opinion and so-called experts thought diseases and epidemics of this nature were caused by ""bad air"" - and let me tell you, the air was really bad in London at that time. John Snow was a doctor who didn't buy the bad air theory and through research of his own - along with help from Henry Whitehead - an Anglican priest - was able to debunk the bad air theory.What I liked most about this book were the descriptions of living conditions, social order, growth of cities, the rise of scientific method in determining cause and effect for cholera, changes in medical treatment, the building of the sewer system in London (thank goodness they figured that one out), the use of statistics, what the future holds as far as cities go - there was a lot of food for thought in this book. I am not a big fan of large cities (too many people and claustrophobia from all those tall buildings in such small spaces) but the author did make some good points as to the ecological benefits of people living in big cities as opposed to being spread out in more rural areas. This book could warrant a second read....more",Notes are private!,0,1,1,"Mar 16, 2019","Jul 20, 2019","Mar 16, 2019",,Hardcover,view (with text),/book/show/36086.The_Ghost_Map
403,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer,"McNamara, Michelle",0062319795,9780062319791,0062319795,344        pp,4.12,"237,834","Feb 27, 2018","Feb 26, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 18, 2019",,Paperback,view,/book/show/40943105-i-ll-be-gone-in-the-dark
404,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Silver Road,"Jackson, Stina*",178649731X,9781786497314,B07F7HVC7H,293        pp,3.68,"7,597","May 22, 2018","Mar 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 15, 2019",,Kindle Edition,view,/book/show/40800477-the-silver-road
405,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dreamers,"Walker, Karen Thompson*",0812994167,9780812994162,0812994167,303        pp,3.63,"40,802","Jan 15, 2019","Jan 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2019",,Hardcover,view,/book/show/34409176-the-dreamers
406,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Silent Patient,"Michaelides, Alex*",1250301696,9781250301697,1250301696,336        pp,4.18,"2,166,598",2018,"Feb 05, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,Jan 2020,"Jan 05, 2020","Feb 09, 2019",,Hardcover,view,/book/show/40097951-the-silent-patient
407,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Man,"Harper, Jane*",1250105684,9781250105684,1250105684,340        pp,4.16,"98,516","Oct 23, 2018","Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 09, 2019",,Hardcover,view,/book/show/39863488-the-lost-man
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hiding Place,"Tudor, C.J.*",,,,288        pp,3.61,"33,855","Feb 21, 2019","Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 09, 2019",,Kindle Edition,view,/book/show/40084370-the-hiding-place
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Golden State,"Winters, Ben H.*",0316505412,9780316505413,0316505412,323        pp,3.48,"7,671","Jan 22, 2019","Jan 22, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 31, 2019",,Hardcover,view,/book/show/39599913-golden-state
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Behold the Dreamers,"Mbue, Imbolo*",0525509712,9780525509714,0525509712,400        pp,3.95,"80,400","Mar 15, 2016","Jun 26, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2019",,Paperback,view,/book/show/35259724-behold-the-dreamers
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Anonymous Girl,"Hendricks, Greer*",1250133734,9781250133731,1250133734,375        pp,3.80,"164,519","Jan 08, 2019","Jan 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2019",,Hardcover,view,/book/show/39863515-an-anonymous-girl
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Girls of Paris,"Jenoff, Pam*",0778330273,9780778330271,B08W3Q3FWM,377        pp,3.91,"100,630","Jan 29, 2019","Jan 29, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2018",,Hardcover,view,/book/show/39816076-the-lost-girls-of-paris
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Outer Order, Inner Calm: Declutter & Organize to Make More Room for Happiness","Rubin, Gretchen*",,9781984822802,1984822802,208        pp,3.54,"15,899","Mar 05, 2019","Mar 05, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Quick read. Good ideas - especially some of the reasons why people continue to hold onto things and good ideas as to when to let things go.,Notes are private!,0,2,1,"Dec 08, 2019","Dec 10, 2019","Dec 06, 2018",,Hardcover,view (with text),/book/show/39901314-outer-order-inner-calm
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Subterranean,"Rollins, James*",0061965804,9780061965807,0061965804,530        pp,4.02,"26,376","Jun 01, 1999","Apr 27, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2018",,Mass Market Paperback,view,/book/show/7620951-subterranean
415,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Winter Kiss on Rochester Mews        (Lonely Hearts Bookshop, #4)","Darling, Annie",000827567X,9780008275679,000827567X,418        pp,3.83,"2,035","Nov 29, 2018","Jan 28, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 27, 2018",,Paperback,view,/book/show/39218413-a-winter-kiss-on-rochester-mews
416,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Carnegie's Maid,"Benedict, Marie*",149264661X,9781492646617,149264661X,283        pp,3.98,"74,264","Jan 16, 2018","Jan 16, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2018",,Hardcover,view,/book/show/34931300-carnegie-s-maid
417,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Christmas Revelation,"Perry, Anne",0399179941,9780399179945,0399179941,173        pp,3.56,"1,558","Nov 06, 2018","Nov 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 15, 2018",,Hardcover,view,/book/show/38649681-a-christmas-revelation
418,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Daughter of Moloka'i        (Moloka'i, #2)","Brennert, Alan*",1250137683,9781250137685,,309        pp,4.12,"16,757","Feb 19, 2019","Feb 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 10, 2018",,ebook,view,/book/show/32854324-daughter-of-moloka-i
419,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Underground Railroad,"Whitehead, Colson*",0385542364,9780385542364,0385542364,320        pp,4.06,"401,169","Aug 02, 2016","Aug 02, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 08, 2018","Nov 14, 2018","Nov 08, 2018",,Hardcover,view,/book/show/30555488-the-underground-railroad
420,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Crucible        (Sigma Force, #14)","Rollins, James*",0062381784,9780062381781,0062381784,480        pp,4.20,"10,743","Jan 22, 2019","Jan 22, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2018",,Hardcover,view,/book/show/38718228-crucible
421,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Gathering Dark        (Inspector McLean, #8)","Oswald, James",,,B073CFQ1WN,445        pp,4.33,"1,951","Jan 25, 2018","Jan 25, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 12, 2018",,Kindle Edition,view,/book/show/35606055-the-gathering-dark
422,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anatomy of a Scandal,"Vaughan, Sarah*",1501172174,9781501172175,1501172174,400        pp,3.68,"40,966","Jan 11, 2018","Oct 02, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 12, 2018",,Paperback,view,/book/show/34791469-anatomy-of-a-scandal
423,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Wounded Snake: A Novel,"Anthony, Joseph G",1947504088,9781947504080,1947504088,258        pp,3.89,9,unknown,"Sep 23, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 05, 2018",,Paperback,view,/book/show/41871838-a-wounded-snake
424,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Weeping Girl        (Inspector Van Veeteren #8),"Nesser, Håkan",144721658X,9781447216582,144721658X,470        pp,3.64,"1,529",2000,"Jan 01, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I like this writer - as evidenced by the number of his books I have read - and this story line is a 4 star but the translation leaves a lot to be desiI like this writer - as evidenced by the number of his books I have read - and this story line is a 4 star but the translation leaves a lot to be desired - so I can only give that part of it 2 stars. At least for me, something is definitely ""lost in translation"". However, the first chapter of this book sucked me in with the sentence ""Winnie Maas died because she changed her mind."" And, of course, I had to find out why.Inspector Van Veeteren has retired. His protege Ewa Moreno is on holiday. While on the train to a small beach town, she meets Mikaela Lijphart who has just turned 18 and is going to see her biological father, Arnold Maager, for the first time in 15 years. She doesn't remember him - didn't even know he existed until now - because 16 years ago he was convicted of murdering one of his students, Winnie Maas, and ended up in a psychiatric hospital. Michaela goes missing, her father goes missing, a dead body turns up, the police chief seems to be hiding something - and Ewa Moreno cannot keep her nose out of the investigations.Nesser's plots are intriguing and I can tolerate a few discrepancies in translation so I'm off to find #9 in this series! ...more",Notes are private!,0,4,1,"Aug 16, 2019","Aug 18, 2019","Sep 08, 2018",,Paperback,view (with text),/book/show/19876040-the-weeping-girl
425,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lethal White        (Cormoran Strike, #4)","Galbraith, Robert",0316422738,9780316422734,0316422738,656        pp,4.24,"165,656","Sep 18, 2018","Sep 18, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"Sep 22, 2018","Oct 04, 2018","Sep 08, 2018",,Hardcover,view,/book/show/40696964-lethal-white
426,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Insider,"Hirsch, Reece*",,,B06Y4ZDNM8,310        pp,3.95,"1,561","May 04, 2010","May 04, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 20, 2018",,Kindle Edition,view,/book/show/34858374-the-insider
427,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Witch Elm,"French, Tana*",0735224625,9780735224629,0735224625,509        pp,3.57,"99,146","Oct 09, 2018","Oct 09, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Nov 14, 2018","Nov 27, 2018","Aug 14, 2018",,Hardcover,view,/book/show/39723581-the-witch-elm
428,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Snap,"Bauer, Belinda*",,,B075VDP295,387        pp,3.81,"26,193","May 03, 2018","Jul 03, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jan 23, 2019","Feb 05, 2019","Aug 10, 2018",,Kindle Edition,view,/book/show/38897872-snap
429,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Heart of the Sea: The Tragedy of the Whaleship Essex,"Philbrick, Nathaniel*",0141001828,9780141001821,0141001828,302        pp,4.15,"108,208","May 08, 2000","May 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2018",,Paperback,view,/book/show/17780.In_the_Heart_of_the_Sea
