,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,piperitapitta's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il conforto della vastità,"Ehrlich, Gretel",8894833712,9788894833713,8894833712,137        pp,4.12,"6,579",1984,"Apr 21, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This Land«La caratteristica principale del paesaggio è quella che un imprenditore edile eufemisticamente descriverebbe come «robaccia indigena fin sotThis Land«La caratteristica principale del paesaggio è quella che un imprenditore edile eufemisticamente descriverebbe come «robaccia indigena fin sotto la porta di casa», ossia un misto di assetati arbusti di pianta del sale, serpenti, lepri dalla coda nera, mosche dei cervi, polvere rossa ,ciuffi di fiori selvatici, greti di fiume e totale assenza di alberi. Se sulle Grandi Pianure il panorama è una sinfonia, un inno suonato dall’erba, il Wyoming sembra piuttosto scaturito dal delirio di un architetto: un gran ruzzolare e acciottolare di pietra infusa di colori tenui, esangui, un gigante di roccia che un rumore improvviso abba strappato un sonno profondo e gettato in piena luce.»[image]Il Wyoming è la terra della salvia, scrive Greta Ehrilch, e io non lo immaginavo, ma anche del vento, della neve, del freddo che ti si insinua nelle ossa e ti anestetizza la mente, e qui è rispondente al mio immaginario.Ma è soprattutto terra di cowboy veri, non quelli dei film e del nostro immaginario - il cowboy della Marlboro, per esempio - idealizzati e iconizzati - «Quando sono a New York e mi viene nostalgia del Wyoming, cerco con lo sguardo le pubblicità della Marlboro in metropolitana. […] Ma gli uomini sui poster, con i loro sguardi severi, privi di umorismo, non mi ricordano nessuno che conosca lì. Nella foga di idealizzarlo, paradossalmente abbiamo spogliato il cowboy della sua vera essenza. Se è «ombroso e taciturno» sarà perché non ha nessuno con cui parlare. Se «cavalca verso il tramonto», è perché è dalle quattro del mattino che sposta bestiame in sella al suo cavallo e dopo quindici ore di lavoro vuole solo tornare a casa dalla famiglia. Se da un lato è «un individualista convinto», è anche parte di una comunità: quello al ranch è un lavoro di squadra.» - di ranch sterminati, di isolamento da tutto e da tutti, di mandrie e pascoli sterminati, di natura che scandisce ritmi di vita in cui gli esseri umani si inseriscono adattandosi, piegandosi, resistendo.È bello questo memoir, che nasce sotto forma di diario inviato a un'amica e la cui stesura è compresa fra il 1979 e il 1984, composto da scritti divisi per tematiche - i cowboy, appunto, i rodeo, la danza del sole - che incrociano gli incontri e gli stati d’animo dell’autrice che, californiana di nascita e newyorkese di adozione, arriva nel Wyoming per girare un documentario, resta per elaborare un lutto e finisce per non andare più via.This Land, la collana di Black Coffee dedicata al territorio e alla natura degli Stati Uniti d’America si conferma una delle iniziative editoriali migliori di questi ultimi tempi, e per me, che da un po’ di tempo sto cercando di approfondire la storia degli stati che compongono la federazione degli USA allo scopo di identificarli e riconoscerli sempre più nella differenze e nelle loro caratteristiche e unicità, una miniera inesauribile.Questa lettura, per esempio, mi ha portata alla visione del film “Heaven’s Gate” di Michael Cimino dopo un accenno alla ”guerra di Johnson County, che non fu una semplice sparatoria fra buoni e cattivi bensì una vera e propria lotta di classe fra la borghesia terriera e i colonie abbienti, la sconcertante riprova del fatto che dopotutto l’Ovest non fosse il santuario di egualitarismo che ripensava” e proseguirà, probabilmente, con i racconti del Wyoming di Annie Proulx.[image][image]«Il freddo ha un effetto anestetizzante: il battito cardiaco rallenta e la vista della neve che cade copiosa induce sonnolenza. […] A compensare la solennità di questo paesaggio lunare, l’aurora boreale danza sopra i Big Horn irradiando il suo pallore invernale nel cielo notturno e così ci rammenta che, mentre tutti fanno ritorno ai loro nidi e alle loro tane, la natura continua a dar sfogo all’irrefrenabile, orgasmica energia che la anima.L’inverno ha il cranio liscio, e i nostri scivoloni sul ghiaccio nero sono scivoloni cerebrali. Quando la claustrofobia inizia a farsi sentire, il cervello preme contro le pareti del cranio e la mente, soffocata, dilaga - invade letteralmente se stessa. Migrati gli uccelli canori, restano solo i saprofagi: gazze ladre, corvi, aquile. Loro spolpano un cervo morto in mezzo alla strada, noi ci infliggiamo piccole crudeltà a vicenda.Capita che soffriamo di cecità da neve, che perdiamo la percezione dei colori e siamo costretti a operare una scelta fra cosa vedere e cosa invece ignorare, mentre il dolore ci rende muti. Ma in cambio di tanto patire c’è una ricompensa in termini di lucidità di pensiero e rinvigorimento dello spirito e del corpo. Passiamo la stagione e pattinare sugli stagni - specchi d’acqua che d’estate sono appena sufficienti a saziare la sete del bestiame - e ad ogni spinta la mente scorge un riflesso sempre più nitido di sé sul ghiaccio. Lucenti pensieri ci solcano la mente.D’inverno, la coscienza somiglia a un’acquaforte.»[image]...more",Notes are private!,0,16,1,"Jun 29, 2022","Jul 10, 2022","Jun 29, 2022",,Paperback,view (with text),/book/show/61048945-il-conforto-della-vastit
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le colline della morte,"Offutt, Chris*",883389293X,9788833892931,883389293X,219        pp,3.89,"3,893","Jun 15, 2021","Sep 23, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jun 24, 2022","Jun 26, 2022","Jun 24, 2022",,Paperback,view,/book/show/59060771-le-colline-della-morte
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stradario aggiornato di tutti i miei baci,"Ranieri, Daniela",8833317366,,B094RC8JKG,509        pp,3.48,694,"May 27, 2021","May 27, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,14,1,"Jun 15, 2022","Aug 26, 2022","Jun 15, 2022",,Kindle Edition,view,/book/show/58182531-stradario-aggiornato-di-tutti-i-miei-baci
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anatomia di un fine settimana,"Brown, Natasha*",8833211282,9788833211282,8833211282,144        pp,3.85,"25,352","Jun 03, 2021","May 12, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Jun 14, 2022","Jun 15, 2022","Jun 14, 2022",,Paperback,view,/book/show/60806093-anatomia-di-un-fine-settimana
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dove sei, mondo bello","Rooney, Sally*",8806251937,9788806251932,8806251937,312        pp,3.54,"388,507","Sep 07, 2021","Mar 08, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,12,1,"Jun 10, 2022","Jun 23, 2022","Jun 10, 2022",,Hardcover,view,/book/show/60372813-dove-sei-mondo-bello
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Clyde Fans,Seth,8876184422,9788876184420,8876184422,488        pp,4.02,"1,444","Apr 30, 2019",Nov 2019,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Jun 04, 2022","Jun 18, 2022","Jun 04, 2022",,Hardcover,view,/book/show/48745627-clyde-fans
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Effimeri,"O'Hagan, Andrew",8830105597,9788830105591,8830105597,320        pp,3.96,"18,190",Sep 2020,"Mar 16, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Un romanzo diviso in due, di cui non ho apprezzato la prima parte per tanti motivi (due stelle), ma ho amato immensamente la seconda (quattro stelle, Un romanzo diviso in due, di cui non ho apprezzato la prima parte per tanti motivi (due stelle), ma ho amato immensamente la seconda (quattro stelle, anche di più). Sarebbero tre stelle di media, ma gliene darei anche tre e mezza, perché uno dei motivi per cui non ho apprezzato la prima parte è stato il disinteresse musicale, ma anche un po' la forma, e a questo proposito, a giudicare da quanto detto da amici che ne sanno un po' di più di me, non è da escludere qualche problemino di traduzione....more",Notes are private!,0,15,1,"May 23, 2022","May 29, 2022","May 23, 2022",,Paperback,view (with text),/book/show/60591836-effimeri
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quaderni ucraini: Memorie dai tempi dell'URSS,Igort,8804604425,9788804604426,8804604425,180        pp,4.11,609,2010,"Aug 31, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"May 15, 2022","May 22, 2022","May 22, 2022",,Paperback,view,/book/show/10083629-quaderni-ucraini
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'eclisse di Laken Cottle,"McDaniel, Tiffany*",,9791280028198,B09T8Q8F1M,304        pp,3.43,349,unknown,"May 11, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Total Eclipse of the Heart[image]Mi sono addentrata in un territorio sconosciuto, ho percorso strade buie che non avevo mai frequentato prima e mi sonTotal Eclipse of the Heart[image]Mi sono addentrata in un territorio sconosciuto, ho percorso strade buie che non avevo mai frequentato prima e mi sono trovata immersa in un mondo in cui tutto mi era estraneo, dove gli occhi potevano essere cuciti con il filo, passeri dai mille colori erano appoggiati sulle teste delle persone come cappelli e tunnel si aprivano all’improvviso risucchiando dentro bambini e cani bussola con quattro code.Ho faticato, lo ammetto, anche a riconoscere la Tiffany McDaniel che tanto amo, come se quella mano suddivisa in cinque parti che descrive - «Allora presi la vanga di mio padre e me ne andai in giro per il mondo a dissotterrare gli scheletri degli scrittori. Scelsi cinque scrittori per prendere da loro cinque ossa in particolare. L’indice di Shakespeare, così avrei sempre avuto un po’ di arguzia. Il pollice di Poe, perché volevo imparare come si tiene un badile per seppellire i miei cadaveri. L’anulare di Mary Shelley, perché sposò divinamente le sue parole alla memoria. Il mignolo di Emily Dickinson per un briciolo di poesia, e il medio di Shirley Jackson per avere la giusta dose di veleno da aggiungere ai miei castelli e alle mie tazze.» - fosse la sua e al tempo stesso non lo fosse, come se avesse afferrato la mia e mi avesse trascinata dentro a un sogno o, meglio ancora, a un incubo. Oppure nel sottosopra di noi stessi, dove albergano le paure, in un vortice dove eco di Peter Pan incontrano suggestioni di Alice nel Paese delle Meraviglie, dove il buio avanza e inghiotte ogni cosa, dove tutti gli errori di un mondo che non rispetta più il mondo stesso continua ad avanzare senza risparmiare più nulla e nessuno.Mi ha spiazzato, Tiffany, e davvero non so cosa dire, perché se è vero che non me lo aspettavo e che ho faticato a staccarmi dalla McDaniel del mio cuore, è altrettanto vero che mi piacerebbe telefonare a Tim Burton per dirgli: ""Ehi, ora che l'ho letto voglio vederlo, presto che è tardi!«Dalla costa del Cile, il buio s’infila nel Pacifico, raggiunge l’isola di Pasqua e avvolge i Moai, le enormi statue di roccia, poi continua verso l’Uruguay e la sua capitale Montevideo, dove la folla radunata balla al ritmo delle percussioni di un gruppo di candombe. Lì si accorgono presto del buio. Molti si mettono a correre. Confusi, si agitano e travolgono quelli con cui, fino a pochi secondi prima, stavano ballando gioiosamente. Altri invece non si muovono affatto. Restano immobili, troppo spaventati per azzardare anche solo un passo. Ma non importa se corri o se resti immobile. Questo mostro inghiotte chiunque, senza distinzione.»Romanzo che sfugge alle definizioni, ma che ne racchiude tante - gotico, onirico, psichedelico, horror, catastrofico, distopico, ambientalista, nonostante tutto (o forse proprio per questo tutto) poetico - è la storia (anche) di Laken Cottle, che in un susseguirsi incalzante di eventi e avventure, cerca di ritrovare la strada di casa....more",Notes are private!,0,24,1,"May 13, 2022","May 25, 2022","May 13, 2022",,Paperback,view (with text),/book/show/61036097-l-eclisse-di-laken-cottle
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La casa degli sguardi,"Mencarelli, Daniele",880468576X,9788804685760,880468576X,228        pp,4.34,"1,846",2018,"Feb 13, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,10,1,"May 08, 2022","May 20, 2022","May 08, 2022",,Hardcover,view,/book/show/38371050-la-casa-degli-sguardi
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sabrina & Corina,"Fajardo-Anstine, Kali*",8899767637,9788899767631,8899767637,252        pp,4.20,"13,230","Apr 02, 2019","Mar 11, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,12,1,"May 06, 2022","Jun 03, 2022","May 06, 2022",,Paperback,view,/book/show/57343858-sabrina-corina
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tutto chiede salvezza,"Mencarelli, Daniele",,,B0848SG25R,193        pp,4.18,"7,709","Feb 25, 2020","Feb 25, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"May 03, 2022","May 05, 2022","May 03, 2022",,Kindle Edition,view,/book/show/51720703-tutto-chiede-salvezza
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A spasso con il mio sigaro e altri racconti,"Talese, Gay",,,,79        pp,3.06,18,"Oct 28, 2012","Oct 28, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Italian Style[image]Qualche giorno fa ho visto su Netflix il documentario Voyer: non avevo mai letto nulla di Gay Talese, oggi novantenne, e ho sceltoItalian Style[image]Qualche giorno fa ho visto su Netflix il documentario Voyer: non avevo mai letto nulla di Gay Talese, oggi novantenne, e ho scelto di iniziare a fare la sua conoscenza partendo da lì, da quello che poi si è rivelato essere il suo più grande passo falso in termini di scoop giornalistico.Solo dopo mi sono ricordata di avere questo breve assaggio di racconti della collezione del Sole 24 ore di qualche anno fa, così il passaggio è stato automatico: l’ho visto parlare di giornalismo (il new journalism di cui è considerato uno degli esponenti principali insieme, tra gli altri, da Tom Wolfe - che coniò il termine - a Truman Capote, a Joan Didion), appassionarsi a una storia, seguirla per quasi… trenta, quarant’anni? - infine pubblicare prima il suo reportage sul New Yorker e poi il suo libro e subire, proprio in concomitanza con la pubblicazione, l’onta dell’inattendibilità della fonte, che screditava tutto il suo lavoro e disconoscerlo, per poi, dopo ulteriori chiarimenti, ridimensionare la portata delle sue dichiarazioni a caldo. A quel punto volevo leggerlo, come dicevo, avere almeno un assaggio della sua scrittura: e non mi ha delusa, tutt’altro, nonostante la brevità dei racconti - su New York, Joe DiMaggio, il suo primo reportage sui gatti randagi di New York e quello brevissimo sul suo sigaro, tratti tutti da Frank Sinatra ha il raffreddore. Ritratti e incontri - ho apprezzato la sua scrittura sciolta, disinvolta, la schiettezza con la quale sottolinea l’importanza della storia da raccontare, quale che sia, la passione per il giornalismo sul campo più che quello statico da scrivania, lo stile. Ecco, forse deciderò di leggere anche le altre storie che compongono quel libro, o forse sceglierò di leggere Ai figli dei figli, che come dice la sinossi “è la saga delle migrazioni di una famiglia italiana in America, seguita per più generazioni. La loro storia viene fuori attraverso i racconti, le lettere, i diari, le testimonianze orali e abbraccia mezzo secolo, raccontandone le trasformazioni epocali: dalla dominazione borbonica alla seconda guerra mondiale, attraverso i destini individuali, l'autore fornisce un quadro epico di un mondo colto tra grandi eventi e vite private”, che racconta la storia della famiglia del padre di Talese, che emigrò negli USA da Maida, un paesino in provincia di Catanzaro, per approdare a Ocean City, nel New Jersey, dove aprì un importante negozio di sartoria e da dove la storia di Gay ebbe inizio....more",Notes are private!,0,10,1,"Apr 26, 2022","Apr 26, 2022","Apr 26, 2022",,Paperback,view (with text),/book/show/16113185-a-spasso-con-il-mio-sigaro-e-altri-racconti
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mesopotamia,"Zhadan, Serhiy",8862433174,9788862433174,8862433174,368        pp,3.95,"1,314",2014,2018,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Apr 21, 2022","Jun 02, 2022","Apr 21, 2022",,Paperback,view,/book/show/40124674-mesopotamia
