,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,DeEtte's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
542,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Graceling        (Graceling Realm, #1)","Cashore, Kristin",,9780152063962,015206396X,471        pp,4.07,"461,322","Oct 01, 2008","Oct 01, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved this book more than I can say. Part fantasy, part action, part romance, part girl power! A book about power, corruption, strength, redemption,I loved this book more than I can say. Part fantasy, part action, part romance, part girl power! A book about power, corruption, strength, redemption, love and personal identity. The main character is pretty awesome, you get to see her evolve a lot in this novel, and I'm just hoping and praying for a sequel so I can continue to see that evolution. The main character's love interest will be the leading man in all of my fantasies for quite awhile, I'm sure. He is where it's at!! I highly recommend this to anybody who even remotely likes fantasy, or even just a good story. ...more",Notes are private!,0,0,1,not set,May 2009,"May 24, 2009",,Hardcover,view (with text),/book/show/3236307-graceling
543,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Book of a Thousand Days,"Hale, Shannon*",1599900513,9781599900513,1599900513,306        pp,3.96,"54,154","Sep 01, 2007","Sep 01, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"LOVED IT! Shannon Hale just tells a beautiful fairy tale full of adventure and love and humor and strength. She takes what easily could've been a veryLOVED IT! Shannon Hale just tells a beautiful fairy tale full of adventure and love and humor and strength. She takes what easily could've been a very gruesome story and makes it feel whimsical. I highly recommend. I couldn't put it down, I read it in virtually one sitting....more",Notes are private!,0,0,1,not set,May 2009,"May 22, 2009",,Hardcover,view (with text),/book/show/248484.Book_of_a_Thousand_Days
544,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ysabel,"Kay, Guy Gavriel*",0451461290,9780451461292,0451461290,416        pp,3.63,"10,766","Jan 09, 2007","Feb 06, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An interesting story that mixes supernatural, history and the modern day. The young hero gets himself mixed up in an ancient story that has been repeaAn interesting story that mixes supernatural, history and the modern day. The young hero gets himself mixed up in an ancient story that has been repeating itself over and over for thousands of years. I found almost all of the characters very believable and Kay does a great job of capturing the ""every day"" of interactions between them. It was humorous and interesting. My favorite part was the fact that the young hero actually approaches his father with his problems, unlike nearly every other youth in literature. I loved that it was a ""group effort"" to solve the problem, rather than a lone man. The ending was a bit muddled for me, but I think I got the basic picture even though the particulars were a bit fuzzy. I recommend as an enjoyable light read....more",Notes are private!,0,1,1,not set,Aug 2009,"May 12, 2009",,Hardcover,view (with text),/book/show/104078.Ysabel
545,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mudbound,"Jordan, Hillary*",156512569X,9781565125698,156512569X,328        pp,4.05,"68,273","Mar 04, 2008","Mar 04, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The story of a white farming family in post-WWII Mississippi. The younger brother bonds and forms a friendship with their black sharecropper when theyThe story of a white farming family in post-WWII Mississippi. The younger brother bonds and forms a friendship with their black sharecropper when they both return home from the war. The synopsis was very interesting to me, I was hoping for a ""rise above race"" kind of story and I didn't really get it. It was incredibly depressing and made me feel ashamed for people who think/thought this way. On the other hand, it made me feel proud of how far our country has come in such a relatively short amount of time. I just would've liked a little more of that progression and/or hope in the actual novel. That being said, I enjoyed the plot and it kept me reading. It was very thought-provoking for me, I just couldn't help wondering what kind of person I would've been had I lived in this time and place. ...more",Notes are private!,0,0,1,not set,May 2009,"May 12, 2009",,Hardcover,view (with text),/book/show/2138727.Mudbound
546,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Lighthouse        (Adam Dalgliesh, #13)","James, P.D.",0307275736,9780307275738,0307275736,383        pp,3.85,"18,039","Nov 22, 2005","Oct 10, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a good mystery, if you like mysteries. I felt like the ending was a little rushed, but it didn't bother me enough to complain about it reallyThis was a good mystery, if you like mysteries. I felt like the ending was a little rushed, but it didn't bother me enough to complain about it really. I have read a couple of PD James other mysteries, and I think I would like them a lot more if I read them all in order. The main characters appear in all of these mysteries, so I'm sure I'm missing out on some relevant character info. However, I've never had a problem reading them as stand-alone books. I really enjoyed it....more",Notes are private!,0,0,1,not set,May 2009,"May 12, 2009",,Paperback,view (with text),/book/show/3826.The_Lighthouse
547,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,People of the Book,"Brooks, Geraldine*",067001821X,,B002KAORZ2,372        pp,4.03,"145,869","Jan 01, 2008","Oct 01, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Loved loved loved every second of it. Every single story in this book was completely engrossing to me. The ending was just a tad forced, but I was so Loved loved loved every second of it. Every single story in this book was completely engrossing to me. The ending was just a tad forced, but I was so in love with the book by then that I didn't even care. I highly recommend....more",Notes are private!,0,0,1,not set,"Aug 23, 2009","May 03, 2009",,Hardcover,view (with text),/book/show/1379961.People_of_the_Book
548,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Specials        (Uglies, #3)","Westerfeld, Scott*",078629700X,9780786297009,078629700X,441        pp,3.76,"190,701","May 09, 2006","Dec 05, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was my least favorite of the three books for sure. There was a good amount of action and suspense, but I found myself being completely annoyed byThis was my least favorite of the three books for sure. There was a good amount of action and suspense, but I found myself being completely annoyed by the main character through most of the novel. The ending, for me, was a HUGE letdown and didn't really make good sense to me. I felt like I got tricked into reading a series on false pretenses. Still, I'm glad I read the series, it was definetely interesting....more",Notes are private!,0,0,1,not set,Jul 2009,"May 03, 2009",,Hardcover - Large Print,view (with text),/book/show/1412664.Specials
549,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Pretties        (Uglies, #2)","Westerfeld, Scott*",1416917292,9781416917298,1416917292,384        pp,3.84,"261,689","Nov 01, 2005","Jan 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I liked this even more than the first book in the series (uglies). It was full of action and suspense and a great twist at the end! I can't wait to reI liked this even more than the first book in the series (uglies). It was full of action and suspense and a great twist at the end! I can't wait to read the third....more,Notes are private!,0,0,1,not set,"Jul 14, 2009","May 03, 2009",,Paperback,view (with text),/book/show/267008.Pretties
550,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Uglies        (Uglies, #1)","Westerfeld, Scott*",,,,425        pp,3.85,"663,642","Feb 08, 2005","Feb 08, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Really really liked it. The characters are very likeable, and yet very flawed, so they just seemed more believable to me. The plot is interesting, theReally really liked it. The characters are very likeable, and yet very flawed, so they just seemed more believable to me. The plot is interesting, the whole concept of forced conformity is very intriguing. I can't wait to read the next two books!...more",Notes are private!,0,0,1,not set,"Jul 09, 2009","May 03, 2009",,Paperback,view (with text),/book/show/24770.Uglies
551,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lace Reader,"Barry, Brunonia*",097915930X,9780979159305,097915930X,368        pp,3.48,"28,836",2006,Jul 2007,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It was okay. The plot was interesting, there was a bit of a twist that kept you guessing most of the way through the book. The ""romance"" seemed a bit It was okay. The plot was interesting, there was a bit of a twist that kept you guessing most of the way through the book. The ""romance"" seemed a bit forced, and some of the characters seemed a bit like caricatures to me. But I'll most likely read the sequel, so how bad could it have been? Good for a light entertaining read, it won't change your world or anything....more",Notes are private!,0,0,1,not set,Apr 2009,"May 03, 2009",,Paperback,view (with text),/book/show/1951125.The_Lace_Reader
552,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Friday Night Knitting Club        (Friday Night Knitting Club, #1)","Jacobs, Kate",0399154094,9780399154096,0399154094,352        pp,3.44,"76,708",2006,"Jan 18, 2007",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I would actually give this book 2.5 stars if I could. There's nothing fundamentally wrong with it, I just didn't love it. It was incredibly predictablI would actually give this book 2.5 stars if I could. There's nothing fundamentally wrong with it, I just didn't love it. It was incredibly predictable and there wasn't enough character development for my liking. However, it's a fast easy read, the story keeps you interested and your heartstrings get a little tug. I would recommend this for a plane or a weekend getaway type of read. Not great, but not lousy either....more",Notes are private!,0,0,1,not set,Mar 2009,"Mar 29, 2009",,Hardcover,view (with text),/book/show/17204.The_Friday_Night_Knitting_Club
553,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The River Why,"Duncan, David James",0553344862,9780553344868,0553344862,293        pp,4.23,"11,740","Jan 01, 1983","Dec 01, 1984",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love this author so much! He is witty and thoughtful and just a fantastic writer!! This story was beautiful (meaning of life and love and God...beauI love this author so much! He is witty and thoughtful and just a fantastic writer!! This story was beautiful (meaning of life and love and God...beautiful) and I loved it just as much as the story in ""The Brothers K"". The only reason it got 4 stars is all the fisherman jargon. I don't fish, I don't know anything about fishing and I'll have to admit there was more than a few times that I couldn't exactly follow what was going on in the book. That being said, I would still highly recommend this book to anyone who loves good writing. You won't be disappointed....more",Notes are private!,0,0,1,not set,"Mar 29, 2009","Mar 06, 2009",,Paperback,view (with text),/book/show/23196.The_River_Why
